model_run;-8_1;-7_1;-6_1;-5_1;-7_2;-5_2;-4_2;1-3_2;1.8-3_2;3-3_2;4-3_2;-7_3;-5_3;-4_3;1-3_3;1.8-3_3;3-3_3;4-3_3;-7_4;-5_4;-4_4;1.8-3_4;rch;offset;complete;ME;50E;MAE;50AE;RBIAS;r_rank;r_lin;n_5m;n_3m;n_1m
3064;380.18262;939.96967;356.5059;73.19061;206.2556;91.89768;8.358895;1.3571285;0.073231936;1.1961955;0.44776928;206.2556;41.485138;5.166698;1.0374458;0.073231936;1.1961955;0.083761334;56.208015;41.485138;8.869273;0.073231936;0.75292736;0.0;0;-19.12448569090154;-10.036219653751147;20.38295364543329;10.10895974131131;-1.0018420061300528;-0.24503377572599536;-0.24722605112486146;0.3333333333333333;0.15384615384615385;0.07692307692307693
3065;451.5714;165.03009;12.266642;72.71918;622.32623;88.010155;0.51108;1.7172654;0.68543816;0.36901858;1.2189565;576.7198;76.534424;5.498963;0.15977016;0.68543816;0.33733228;0.16165093;27.56055;35.366863;3.440297;0.68543816;0.840381;0.0;0;-8.25725414206044;-5.600319415343648;9.763799361448472;5.745051850581632;-1.0;;;0.38461538461538464;0.3076923076923077;0.05128205128205128
3066;415.60406;136.22212;783.4529;17.83435;500.77377;32.316063;6.8037796;0.7081049;0.48143762;0.6886359;0.22650588;313.15683;32.316063;7.7291822;0.13485675;0.48143762;0.2513272;0.22650588;54.600746;9.880361;3.989215;0.48143762;0.7940528;0.0;0;-13.403163760996168;-9.501596211056551;13.883219159769542;9.501596211056551;-1.0;;;0.23076923076923078;0.1794871794871795;0.05128205128205128
3067;190.12352;418.8141;829.10504;51.587944;267.55063;86.81091;1.4943378;1.3422936;1.772642;1.1731337;1.3207452;267.55063;35.62691;6.609943;0.13344295;0.058628753;0.2449057;0.85798;29.908901;5.956958;8.40693;0.058628753;0.89099395;0.0;0;-18.592206302038505;-11.508471363559067;18.82899766058184;11.508471363559067;-1.0;;;0.15384615384615385;0.15384615384615385;0.05128205128205128
3068;734.3107;134.35506;68.11636;92.62548;50.449326;63.291946;7.1667953;0.35544974;0.0518948;0.10031188;1.204717;50.449326;63.291946;1.4504421;0.35544974;0.0518948;0.10031188;1.204717;19.693619;63.291946;3.6242688;0.0518948;1.150729;0.0;0;11.926489240329113;-1.6703242663948856;22.180900346852326;7.335594397838804;-2.5899420352140554;-0.4658563808616697;-0.5085646522368984;0.4358974358974359;0.358974358974359;0.1794871794871795
3069;453.9737;980.62463;629.11554;26.378557;633.4934;98.164055;1.6154331;1.8103783;1.4030904;0.62971264;1.649548;377.6551;7.481275;3.4865549;0.67394006;1.2097023;0.57656294;1.3461256;82.7238;4.4010434;7.6067314;0.42726505;1.2109182;0.0;0;-15.615776811672818;-11.48827979168692;15.924098929432125;11.48827979168692;-1.0;;;0.1794871794871795;0.1282051282051282;0.07692307692307693
3070;26.09454;430.0613;664.4077;71.53128;782.05634;96.625275;0.22921722;1.1545879;1.5148357;0.18616268;1.2933778;239.2142;73.54309;6.8366632;1.1545879;1.5148357;0.18616268;1.2933778;74.309555;73.54309;2.1595402;0.21931753;0.98491216;0.0;0;-9.161114560589377;-8.071242805108795;9.452841481133285;8.071242805108795;-1.0;;;0.3076923076923077;0.20512820512820512;0.10256410256410256
3071;964.37354;538.2744;154.27654;95.809296;942.3012;61.732086;1.562827;1.5395144;0.67167753;0.3362632;1.9433403;231.99998;50.831715;5.5149074;0.22393772;0.50630945;0.3362632;0.16073729;34.324417;32.38417;0.7326754;0.50630945;1.2170466;0.0;0;24.72852733163824;3.876248695405934;25.901600796233684;6.514061575166153;-3.4614210878210074;-0.5580823964589509;-0.5293317428857933;0.46153846153846156;0.38461538461538464;0.10256410256410256
3072;817.60596;234.81691;556.9993;36.127056;361.43393;46.83716;6.2611203;0.79973435;0.5216253;0.71077144;0.98576033;361.43393;32.12255;9.31576;0.79956275;0.22836784;0.71077144;0.4055385;22.113857;32.12255;7.8214283;0.22836784;0.86128175;0.0;0;-16.85892942022179;-8.758866004923277;17.26637714008506;8.758866004923277;-1.0;;;0.23076923076923078;0.15384615384615385;0.10256410256410256
3073;726.3237;454.63486;250.76689;38.824604;405.22498;14.313852;9.85741;1.8816769;0.33802104;1.3887132;1.108299;405.22498;14.313852;2.792235;0.03770613;0.33802104;0.48908055;0.89312947;98.473946;14.313852;5.739133;0.21675886;1.1824584;0.0;0;-10.94601195740639;-9.495888585044327;11.517467073252321;9.495888585044327;-1.0;;;0.23076923076923078;0.15384615384615385;0.05128205128205128
3074;870.40094;984.847;26.287186;45.310993;171.37558;53.082035;9.701519;1.4430126;0.5614372;0.5421768;0.16094607;171.37558;53.082035;7.225007;1.2315385;0.5614372;0.5421768;0.16094607;92.49429;53.082035;1.4827551;0.5614372;1.0412302;0.0;0;5.622850221671214;0.7289947246597421;12.669095646234663;3.866745700005083;-1.6795568584449938;-0.47762077593920543;-0.4958142713946069;0.5641025641025641;0.358974358974359;0.07692307692307693
3075;907.7392;493.8003;868.242;80.92302;984.76984;39.890038;7.4594555;0.3157783;1.828741;0.049960095;0.22541104;337.7678;27.417452;7.1119723;0.19804542;1.2399229;0.049960095;0.22541104;42.570618;17.540844;4.7559104;0.3782523;0.7840165;0.0;0;-17.229038977812973;-11.297999876242557;17.887973027452052;11.297999876242557;-1.0;;;0.2564102564102564;0.15384615384615385;0.10256410256410256
3076;344.1148;18.735687;496.77823;43.984543;851.0911;64.59613;8.247559;1.1048692;0.096240625;0.8041099;0.35526788;563.57526;60.731945;7.558888;1.1048692;0.096240625;0.34982526;0.35526788;68.0401;20.361626;7.864031;0.096240625;1.188917;0.0;0;-15.272490506427033;-11.13067856563788;15.811207423217907;11.13067856563788;-1.0;;;0.1794871794871795;0.15384615384615385;0.05128205128205128
3077;614.8491;250.10225;783.8821;48.675972;958.0277;9.040138;8.740906;0.55078644;0.91886353;0.4498277;0.24560626;574.1906;9.040138;6.425035;0.55078644;0.91886353;0.4498277;0.021299427;35.85937;9.040138;9.942253;0.91886353;0.7633722;0.0;0;-20.272055105330246;-9.346025979928754;22.05973968589902;10.202126765814995;-1.0123714654940366;-0.14413751513293843;-0.1075964864178749;0.3333333333333333;0.2564102564102564;0.07692307692307693
3078;612.7197;978.6703;725.6641;22.309517;500.39368;83.508286;5.2882543;1.6683855;0.5361184;1.5587808;0.28324184;500.39368;76.90185;8.881704;1.6683855;0.5361184;0.70658904;0.13941514;43.839165;76.90185;3.7016733;0.012186491;0.92505646;0.0;0;-8.3451613314441;-6.065187297037625;9.465378386169688;7.861044455034289;-1.0;;;0.38461538461538464;0.20512820512820512;0.05128205128205128
3079;274.62668;989.1768;993.7682;98.83567;217.68356;96.71474;2.2937388;1.5678205;1.3947831;1.6457138;0.5283379;217.68356;18.020344;7.813267;0.4501166;0.1905721;0.30359787;0.36120212;58.49923;18.020344;4.1591573;0.1905721;1.0652705;0.0;0;-6.688834019596318;-5.516471295220015;7.2466858973140935;5.516471295220015;-1.0;;;0.4358974358974359;0.28205128205128205;0.07692307692307693
3080;229.73273;218.38815;443.57388;89.24618;577.4527;21.015335;6.6143465;0.994145;0.6744661;1.345233;0.56411165;577.4527;21.015335;8.158554;0.994145;0.18906786;0.73574054;0.56411165;34.21706;21.015335;7.9158206;0.18906786;1.1372494;0.0;0;-15.238028522747877;-11.335058426051148;15.575713495828476;11.335058426051148;-1.0;;;0.1794871794871795;0.1282051282051282;0.07692307692307693
3081;122.76818;619.11145;433.2751;60.065407;378.371;63.315086;1.4245126;0.610834;0.69846296;1.2298551;1.3941802;378.371;51.123745;4.4643106;0.610834;0.69846296;0.17240524;0.29612243;17.798124;51.123745;0.51821554;0.10429781;0.7900579;0.0;0;12.137024216786946;1.5760555156209648;14.716884023776943;3.9148091227915245;-2.120649335293752;-0.4336342743959593;-0.5101548267822404;0.6410256410256411;0.41025641025641024;0.15384615384615385
3082;662.72107;86.139244;288.93802;96.05995;354.38577;80.213646;8.325283;1.7068471;0.12600622;1.4639431;0.97800195;80.437485;72.778114;0.706911;0.6158162;0.12600622;1.198785;0.09292608;74.79733;72.778114;5.811337;0.12600622;0.88186777;0.0;0;-11.361653365721468;-7.030990885804414;13.048401348060311;7.157757299562775;-1.0090924977693079;-0.24503377572599536;-0.2472260511248615;0.41025641025641024;0.3076923076923077;0.10256410256410256
3083;783.1098;581.66724;628.89575;68.73108;91.54064;55.48549;4.1267896;1.7024639;1.8218881;0.7582188;1.8548273;91.54064;33.66834;5.473447;1.7024639;0.880729;0.7582188;1.1536702;27.202826;33.66834;5.1868477;0.4502635;1.1341797;0.0;0;-6.979195983030533;-6.232531378837308;7.739479603346156;6.232531378837308;-1.0;;;0.38461538461538464;0.3076923076923077;0.15384615384615385
3084;763.34344;134.6615;491.25137;95.91465;82.417725;93.55015;2.672253;1.0154194;1.0479587;1.3057836;0.69244325;82.417725;30.633657;4.8003144;1.0154194;1.0479587;0.6707689;0.3632573;37.038296;30.633657;1.7439504;1.0307091;1.0383126;0.0;0;9.03983687148693;-2.045267934153827;15.631294939848727;5.427255945668463;-2.0738811117147637;-0.47762077593920543;-0.5048958911004265;0.48717948717948717;0.38461538461538464;0.07692307692307693
3085;323.1126;820.4749;731.4735;16.237432;385.01056;51.23547;8.436146;1.4373412;0.14728358;0.84525704;0.13619138;221.94304;51.23547;9.286431;0.54527336;0.14728358;0.6350303;0.13619138;96.00783;32.84361;4.7421527;0.14728358;1.0297108;0.0;0;-10.158789509250706;-8.489739849727272;11.041811928015346;8.504130856352418;-1.0;;;0.28205128205128205;0.20512820512820512;0.07692307692307693
3086;213.20724;940.17926;362.9466;22.623196;926.9366;27.127684;1.1208133;0.5781463;1.5059303;0.8653592;1.6899347;855.32935;10.983771;6.7799487;0.5781463;1.0946708;0.08151043;1.6899347;64.249825;10.983771;9.890132;0.18510085;1.0498272;0.0;0;-21.91590489987749;-14.462384353764406;22.066013930935103;14.462384353764406;-1.0;;;0.15384615384615385;0.15384615384615385;0.07692307692307693
3087;459.07803;181.25694;139.5363;88.52973;725.79346;47.21286;9.748516;0.7042113;1.562267;1.5795755;1.6869204;725.79346;47.21286;7.916355;0.7042113;0.118447386;1.3350402;1.6301031;30.511044;47.21286;7.9866548;0.118447386;0.8335049;0.0;0;-21.579059109083452;-13.787672843913896;21.694074311630427;13.787672843913896;-1.0;;;0.15384615384615385;0.1282051282051282;0.10256410256410256
3088;551.34534;468.08505;863.8111;42.045452;762.953;48.837837;9.504614;1.8886715;0.92766833;1.5842441;0.73294383;427.68967;48.837837;6.9880867;0.685262;0.7584266;0.5086121;0.73294383;35.694275;1.6791902;4.9788575;0.7517789;0.9953617;0.0;0;-13.471287185712917;-10.146384909907397;13.755586687260855;10.146384909907397;-1.0;;;0.1794871794871795;0.1794871794871795;0.05128205128205128
3089;919.89624;111.02257;829.7665;37.178654;241.94777;25.445776;6.091793;1.4751909;1.9584652;0.806893;0.15010945;241.94777;25.445776;6.3668866;0.3164147;0.05430003;0.806893;0.07316026;30.140661;25.445776;7.632499;0.05430003;0.8039325;0.0;0;-17.014202961500317;-8.858253113367624;18.279627834146133;9.648268444087762;-1.0091202057413138;-0.14413751513293843;-0.10759648641787488;0.2564102564102564;0.20512820512820512;0.10256410256410256
3090;876.07495;345.7486;357.49017;75.4581;737.1843;78.71658;7.1241517;0.15351985;0.45974016;1.8749306;1.7629422;680.0304;43.767704;9.137292;0.15351985;0.45974016;1.0174552;1.7629422;88.27388;43.767704;3.474608;0.45974016;1.214279;0.0;0;-7.97055569578816;-7.240387583209866;8.333345547297668;7.240387583209866;-1.0;;;0.41025641025641024;0.3333333333333333;0.10256410256410256
3091;916.89777;74.44678;693.4482;63.069534;412.25592;61.812885;0.38112286;0.9208895;1.6899859;1.0876671;1.8677409;412.25592;52.030907;0.68163013;0.9208895;1.6899859;1.0876671;0.9674485;82.0409;12.371736;1.3334925;1.5780467;1.1687477;0.0;0;-0.5779080587071533;-1.9449690776203283;7.508905270875262;7.049802526849902;-1.1332774546917224;-0.5002051553620612;-0.3763100735946875;0.41025641025641024;0.28205128205128205;0.07692307692307693
3092;851.75977;271.90106;497.47888;34.47275;68.79671;37.099808;4.3764596;0.7975323;1.6943982;0.9794747;1.9943646;68.79671;37.099808;8.738849;0.56282824;0.45475882;0.9794747;0.18384315;59.334877;2.7914865;3.509199;0.45475882;0.77204585;0.0;0;-8.534089014511725;-5.588701073771006;9.639383079314198;5.588701073771006;-1.0;;;0.48717948717948717;0.3076923076923077;0.05128205128205128
3093;964.93536;990.3214;763.36237;39.84627;400.86542;42.223457;8.84732;0.46966863;1.0472407;1.0080792;0.7881878;400.86542;42.223457;8.041402;0.06488516;1.0472407;1.0080792;0.6362141;21.6096;42.223457;1.6771567;0.34016418;1.062393;0.0;0;3.4649046086423914;-2.321835751968365;12.30935108679038;6.179297257420615;-1.607173998995651;-0.5005076683075478;-0.493562886512107;0.48717948717948717;0.358974358974359;0.10256410256410256
3094;470.845;54.157234;396.23105;40.897537;139.94125;37.23294;0.12510632;1.9899342;1.0848147;1.5609363;0.26299146;139.94125;37.23294;9.931654;1.7170699;0.16154648;1.2677944;0.2126154;76.47137;6.8640666;4.8136034;0.16154648;0.80098516;0.0;0;-13.978858252866429;-10.034412625481451;14.447022363938512;10.034412625481451;-1.0;;;0.2564102564102564;0.1794871794871795;0.07692307692307693
3095;56.998764;860.37866;540.28284;12.7205;855.1625;44.845062;2.9132931;0.28022408;0.23343492;1.935409;0.76179975;424.9624;34.902325;1.3661702;0.28022408;0.23343492;0.72087073;0.6614902;86.3982;34.902325;9.766163;0.23343492;1.2123779;0.0;0;-17.6480769403405;-12.90648967977475;18.35017137680602;12.90648967977475;-1.0;;;0.15384615384615385;0.15384615384615385;0.05128205128205128
3096;92.72641;86.678055;67.237946;23.032438;841.8911;52.856647;3.5448682;0.6353913;0.27509356;1.3832134;1.1752788;639.5827;35.190613;8.428392;0.6353913;0.18433997;1.3832134;0.264008;57.482925;35.190613;7.8866735;0.18433997;1.028511;0.0;0;-15.133699008239097;-7.379676658528496;15.89311643087196;7.494770393858914;-1.0;;;0.3076923076923077;0.23076923076923078;0.1282051282051282
3097;396.37338;533.707;183.16089;53.799274;294.59424;33.159603;6.7540455;1.69895;0.8513406;0.6891666;0.096107036;294.59424;19.63223;2.449946;0.27694565;0.017850222;0.6891666;0.096107036;28.997652;19.63223;6.962832;0.017850222;0.91552204;0.0;0;-14.371740621880434;-11.412147629250398;15.55714370865704;11.800018252323412;-1.0;;;0.1794871794871795;0.15384615384615385;0.07692307692307693
3098;265.11023;457.5986;783.94794;78.20453;615.8031;81.83386;7.0513415;0.2732266;1.8370235;1.0384362;0.5556875;615.8031;5.65675;0.6274396;0.17457065;1.3098978;0.3834414;0.14465106;72.51031;5.65675;3.726047;1.3098978;0.9555917;0.0;0;-11.196284446876861;-5.792586691409525;12.322746184410192;6.51235232968682;-1.0;;;0.41025641025641024;0.23076923076923078;0.10256410256410256
3099;178.24118;932.23914;387.74982;41.962925;370.12213;92.84388;0.6612443;0.7585164;0.43690497;0.62133485;1.8844718;90.97516;88.91785;2.5206404;0.7184215;0.43690497;0.62133485;0.5199897;39.394554;83.36313;1.5715346;0.43690497;0.83437055;0.0;0;5.382567162885674;-2.785507704098052;11.134939434375713;5.238193842156363;-1.6084702634710157;-0.4862838678388294;-0.4869478683178384;0.48717948717948717;0.3333333333333333;0.07692307692307693
3100;953.67175;207.05936;44.75437;38.396946;162.68391;52.32775;2.1829777;1.2720432;0.9552564;1.3108168;0.09792948;162.68391;31.26317;1.4986693;0.46595585;0.9552564;0.25432372;0.09792948;92.49535;31.26317;6.8035717;0.9552564;0.98980045;0.0;0;-15.14441416722153;-11.866114467979912;16.513879914116355;12.037382870204254;-1.0094906838161983;-0.2769297512725224;-0.18010166072493788;0.23076923076923078;0.1794871794871795;0.07692307692307693
3101;203.4654;187.8852;175.95993;65.08656;652.9132;71.165146;8.256718;0.68042254;0.13784558;1.9984462;0.3103872;273.36914;1.2105064;2.8740945;0.078294955;0.13784558;0.6971214;0.3103872;84.718544;1.2105064;1.2674292;0.13784558;1.2386715;0.0;0;18.600387315311398;5.832892268203068;25.823260677016012;13.090079875018716;-3.762314465204954;-0.45291191492701566;-0.5035108614860697;0.23076923076923078;0.1282051282051282;0.10256410256410256
3102;959.78546;751.2269;417.48206;15.809661;762.50555;93.06087;1.9262593;0.8235532;0.60547477;1.7312261;1.1662376;712.8454;14.600495;9.150027;0.36048707;0.60547477;0.07071387;0.3863293;46.56599;12.9065485;5.3235393;0.49847114;1.2046018;0.0;0;-8.60946538148005;-6.669621762411111;9.181679908472198;6.700463611016488;-1.0;;;0.3333333333333333;0.20512820512820512;0.10256410256410256
3103;763.23047;728.4623;720.73395;38.13696;776.9755;19.274757;2.872473;1.1047257;0.7502904;0.9507635;1.9158909;324.2359;19.274757;6.5615406;1.1047257;0.08177718;0.16577576;1.6576885;13.614473;19.274757;8.45255;0.08177718;1.0884343;0.0;0;-16.23873757931154;-12.310535749317296;16.465624596641753;12.310535749317296;-1.0;;;0.15384615384615385;0.15384615384615385;0.07692307692307693
3104;644.5362;702.18994;369.8502;20.89281;157.72838;19.053282;1.6308208;1.905847;1.926132;0.6909472;1.8812323;157.72838;6.2022266;5.714042;0.50930166;0.8237365;0.44483432;1.6372465;95.30589;6.2022266;8.8455305;0.8237365;1.134985;0.0;0;-17.801074825101214;-12.890876424456593;17.929476707526582;12.890876424456593;-1.0;;;0.15384615384615385;0.15384615384615385;0.10256410256410256
3105;679.2588;35.865845;747.7339;65.199455;517.45276;7.353842;7.545621;1.7431047;0.39414838;0.91094285;0.5224652;517.45276;7.353842;8.721741;1.7431047;0.39414838;0.91094285;0.5224652;95.910385;7.353842;4.6677456;0.39414838;0.9974665;0.0;0;-13.378090641747413;-9.3368014269289;13.702945231686018;9.3368014269289;-1.0;;;0.28205128205128205;0.1794871794871795;0.02564102564102564
3106;338.15958;267.36008;859.48;11.325165;33.660362;44.26609;0.28079352;0.23280618;0.21042934;0.6393169;1.2313814;33.660362;44.26609;8.988789;0.23280618;0.21042934;0.6393169;0.8808536;11.2089;44.26609;0.30031157;0.07025202;0.7594363;0.0;0;64.06975766793181;4.328238977874889;70.86345612545291;13.43357265968774;-8.891422573904048;-0.4620913633618849;-0.5305589036245517;0.23076923076923078;0.1282051282051282;0.02564102564102564
3107;649.96277;841.4962;347.72525;44.8375;99.2678;33.181633;3.0261111;1.1431648;0.116968125;1.9833559;1.9303703;99.2678;33.181633;9.63575;0.69798756;0.116968125;0.8716295;0.8078685;10.555109;33.181633;9.332791;0.116968125;0.81389654;0.0;0;-18.57843569352555;-9.775177057532034;18.948462995154557;9.775177057532034;-1.0;;;0.1794871794871795;0.1282051282051282;0.05128205128205128
3108;194.8252;604.84955;802.3718;59.65859;90.24064;56.09735;5.3278284;1.3100605;1.0488665;0.4117983;1.2630622;90.24064;33.408722;8.770872;1.3100605;0.5136156;0.4117983;1.2630622;75.047615;1.5017844;5.4200478;0.5136156;1.127121;0.0;0;-10.141646662103835;-8.698444257012653;10.35102768865378;8.698444257012653;-1.0;;;0.23076923076923078;0.1794871794871795;0.05128205128205128
3109;938.32837;606.173;135.61186;83.38418;66.61889;45.161762;0.07014405;0.65826607;1.0437096;1.6214235;0.45091918;66.61889;45.161762;8.183339;0.36764318;0.86708176;0.398982;0.45091918;35.26321;0.8099707;6.6879444;0.86708176;1.1194394;0.0;0;-10.765035943021266;-9.514318240500529;11.055201481517871;9.514318240500529;-1.0;;;0.23076923076923078;0.15384615384615385;0.07692307692307693
3110;308.77542;302.95743;421.13068;72.48267;340.43164;19.100372;9.540321;0.53575206;0.399741;0.83454895;1.3903493;340.43164;19.100372;0.3309796;0.53575206;0.399741;0.83454895;1.3903493;77.44074;0.56058496;9.692491;0.399741;0.91952044;0.0;0;-20.961523454917252;-14.21079810975894;21.58866602795809;14.21079810975894;-1.0;;;0.15384615384615385;0.1282051282051282;0.05128205128205128
3111;262.63464;267.57135;106.58677;94.29202;364.1028;39.178913;8.694199;1.199489;0.50256085;1.3068442;1.0273592;364.1028;39.178913;5.5769186;0.863926;0.50256085;1.0929358;1.0273592;12.623931;39.178913;1.1193696;0.22122164;1.0679219;0.0;0;19.511425021020635;1.2634067949703933;27.983286545672808;9.653354233996737;-3.2821846504711347;-0.38476805283954246;-0.5027328196088778;0.3333333333333333;0.2564102564102564;0.10256410256410256
3112;714.05115;947.08936;62.00271;68.01985;700.89166;2.9867938;6.4766893;0.8358065;0.644513;1.8464297;0.99261963;270.16388;2.9867938;3.9285517;0.8358065;0.5247687;0.28751615;0.99261963;65.51332;2.9867938;8.126831;0.5247687;0.87921405;0.0;0;-19.963948320223178;-13.17428615833333;20.263304611501237;13.17428615833333;-1.0;;;0.15384615384615385;0.1282051282051282;0.07692307692307693
3113;659.8842;730.4777;73.8821;34.984043;336.58093;53.784737;4.396917;1.8110791;0.028805442;1.188253;0.9818691;336.58093;53.784737;0.6365189;0.81612957;0.028805442;1.1126496;0.9818691;94.5462;53.784737;9.334449;0.028805442;0.76393163;0.0;0;-23.490068395466526;-16.292783479178837;24.288399977025236;16.292783479178837;-1.0035262909872873;-0.24503377572599536;-0.24722605112486146;0.15384615384615385;0.10256410256410256;0.05128205128205128
3114;456.78592;135.59746;113.704506;23.249216;148.99185;27.17891;1.561516;0.33547333;1.6359409;1.2374918;0.23392992;148.99185;27.17891;0.91696626;0.33357072;1.4113204;0.23438028;0.23392992;56.742985;27.17891;1.2961767;1.1643634;1.0872715;0.0;0;6.135663008954395;-1.2374844184778055;14.009732073648534;3.974252690226649;-1.8047615754935815;-0.4896688675845187;-0.5168838715387505;0.5128205128205128;0.4358974358974359;0.1282051282051282
3115;636.12177;938.3299;837.36865;5.752582;947.40686;11.324648;5.540857;0.09175689;1.5478163;0.08165616;1.5809764;150.28896;11.324648;4.2922916;0.09175689;1.1436008;0.08165616;0.8347751;95.14202;11.324648;9.890229;0.27539122;1.0251695;0.0;0;-19.994216035936287;-9.983074178668176;20.371978292951862;9.983074178668176;-1.0;;;0.15384615384615385;0.1282051282051282;0.05128205128205128
3116;167.89815;586.54645;548.24036;27.831003;876.7216;6.6791005;2.3996875;1.8002365;0.64730537;0.2663638;0.70044184;593.2482;6.6791005;9.456206;1.2844554;0.64730537;0.2663638;0.5053172;74.959854;6.6791005;9.816416;0.64730537;1.1358374;0.0;0;-18.665544136264263;-12.315656755307032;19.018732082586695;12.315656755307032;-1.0;;;0.1794871794871795;0.15384615384615385;0.05128205128205128
3117;676.59503;340.02875;947.9143;13.771184;132.9835;71.47344;6.3837934;1.7932885;1.1528535;1.0856266;0.3776572;132.9835;71.47344;4.5497913;0.6508246;1.1528535;0.10727155;0.3776572;63.679436;37.72428;2.2496314;0.54388064;0.759695;0.0;0;-9.55308634833384;-8.337489327796646;10.135382297759492;8.337489327796646;-1.0;;;0.3333333333333333;0.1794871794871795;0.05128205128205128
3118;277.9046;403.16806;542.6203;36.985554;369.1509;24.809319;1.4644051;0.83937263;0.663078;0.7475804;0.88730806;369.1509;24.809319;7.732137;0.83937263;0.663078;0.3832104;0.6092592;86.14986;11.698497;5.892151;0.4174805;1.115778;0.0;0;-12.320090267907716;-9.48729609797627;12.702327678575639;9.48729609797627;-1.0;;;0.1794871794871795;0.15384615384615385;0.07692307692307693
3119;280.1076;728.15045;632.4242;70.28756;176.40381;65.91382;7.1740212;1.5102394;0.0633156;1.2221848;1.2896595;176.40381;47.923534;2.130792;1.2840272;0.0633156;0.97105765;1.2896595;92.83832;2.6513245;4.3293676;0.0633156;1.1766436;0.0;0;-4.310828635465449;-4.225889920959901;8.482027569253162;8.132076668710027;-1.0608534817447717;-0.23872989003641648;-0.12259347432963158;0.41025641025641024;0.28205128205128205;0.07692307692307693
3120;170.55814;382.50992;192.63911;69.2342;959.5203;81.5693;3.2358224;1.6929731;1.1836799;0.77464885;1.111349;374.41095;21.881845;2.3684483;0.31759375;0.49223387;0.77464885;0.66823685;87.28766;21.881845;7.739986;0.49223387;0.8592179;0.0;0;-19.909972916940493;-10.856014611612949;20.368321094746126;10.856014611612949;-1.0;;;0.20512820512820512;0.1282051282051282;0.07692307692307693
3121;339.05338;582.95734;545.17523;31.884827;362.41782;50.048576;5.0247974;0.5172316;1.4460237;0.35817322;1.6400056;362.41782;47.095776;8.43045;0.41218245;0.8368135;0.35817322;0.13435261;92.635025;3.1055386;9.690339;0.8368135;0.8655411;0.0;0;-18.871768369415342;-8.77873419692989;20.139645521846134;8.77873419692989;-1.0;;;0.3333333333333333;0.28205128205128205;0.10256410256410256
3122;337.93854;713.39453;391.44952;50.90438;107.13625;13.39196;1.6266378;1.3123437;0.674361;1.5955467;1.6881909;107.13625;13.39196;2.9100413;1.3123437;0.11496421;0.7373082;1.6881909;15.740183;13.39196;9.912184;0.11496421;0.96963805;0.0;0;-18.872190718134508;-14.138028227832308;19.18030962969454;14.138028227832308;-1.0;;;0.1794871794871795;0.1282051282051282;0.05128205128205128
3123;459.6372;203.42125;932.121;21.75548;729.57556;61.493332;2.5702055;1.4769284;0.49033;1.6918318;1.2449702;87.9947;59.94935;6.4949794;1.2043613;0.49033;0.8843281;0.83570737;29.12521;52.491993;5.6044836;0.49033;0.94483757;0.0;0;-13.119274362668776;-10.848292154005179;13.489903699587263;10.848292154005179;-1.0;;;0.23076923076923078;0.1282051282051282;0.07692307692307693
3124;198.5153;944.7991;934.58203;50.347374;714.60034;7.2535906;4.5076156;0.72140956;0.5358156;1.9363841;1.1078972;437.87064;7.2535906;0.034793198;0.07935093;0.5358156;1.7342186;0.467779;34.049175;7.2535906;7.316759;0.5358156;1.0336435;0.0;0;-14.350108547297442;-8.575788509839555;15.148175278318254;8.634209255843956;-1.0019959208480695;-0.24503377572599536;-0.24722605112486146;0.23076923076923078;0.1794871794871795;0.07692307692307693
3125;201.07745;362.61105;206.51363;51.05718;248.62411;81.732635;4.587231;1.8925296;0.7047013;0.40944132;1.1377941;248.62411;21.76617;0.2893848;0.5189226;0.21464828;0.40944132;1.0751284;96.40295;21.76617;9.895878;0.21464828;0.7732476;0.0;0;-23.22538497414011;-14.725819761526736;23.76848226540137;14.725819761526736;-1.0;;;0.15384615384615385;0.10256410256410256;0.05128205128205128
3126;546.32117;425.181;623.92957;30.199554;328.24722;76.177864;9.99778;1.9346337;0.9404433;0.62981933;0.7922803;328.24722;76.177864;4.753618;0.19451615;0.9404433;0.62981933;0.27464417;92.07113;9.994035;0.031426437;0.20138587;1.0979565;0.0;0;17.770864896570487;5.679679029479701;20.009806089396356;7.562454245685643;-2.930811107544449;-0.49706919305017516;-0.5212043843442455;0.41025641025641024;0.3076923076923077;0.05128205128205128
3127;137.58862;701.52924;641.79407;26.020832;420.8687;40.26813;3.3608603;0.97858846;1.5122887;0.5687826;0.9438475;278.21375;40.26813;5.900948;0.97858846;1.5122887;0.5687826;0.032289878;82.952354;40.26813;1.4203014;0.46381173;0.9922298;0.0;0;-0.26773169693357873;0.18072671247969652;5.0715441806625465;3.6922402719889362;0.2522053576342272;0.05278339770529943;0.11700465191032289;0.5641025641025641;0.48717948717948717;0.1282051282051282
3128;692.00806;612.69727;566.9097;97.95949;275.023;26.982616;0.85293454;0.16123979;0.40602764;1.8609202;1.0581571;275.023;26.982616;0.7963839;0.16123979;0.40602764;0.8960723;0.05830847;81.73512;18.120014;4.4836226;0.22021306;1.2329936;0.0;0;-1.3445972060681117;-0.3394929459039986;5.291547491477107;3.3300513421736184;-0.6229769964031648;-0.058477872146535055;-0.1996492089346671;0.6153846153846154;0.41025641025641024;0.20512820512820512
