YYYY	MM	DD	hh	mm	PET
1986	3	23	0	0	0.8866861933940199
1986	3	24	0	0	1.960786290602435
1986	3	25	0	0	1.7887678862198741
1986	3	26	0	0	0.5409418154975636
1986	3	27	0	0	2.275997851317244
1986	3	28	0	0	1.3312671003010277
1986	3	29	0	0	1.5217973699450225
1986	3	30	0	0	1.0859236425292602
1986	3	31	0	0	1.0769914266741714
1986	4	1	0	0	1.9310589102847353
1986	4	2	0	0	1.0832482058593242
1986	4	3	0	0	0.5597065550701358
1986	4	4	0	0	2.2424044178201834
1986	4	5	0	0	2.424457338811248
1986	4	6	0	0	1.177383460027717
1986	4	7	0	0	1.2304627569138409
1986	4	8	0	0	1.9708185253773924
1986	4	9	0	0	2.140542448649759
1986	4	10	0	0	3.0374628915433886
1986	4	11	0	0	2.101319912872629
1986	4	12	0	0	0.6400475747525197
1986	4	13	0	0	1.8142671251640257
1986	4	14	0	0	2.6715234123516307
1986	4	15	0	0	2.4331676888035925
1986	4	16	0	0	2.8058682391381495
1986	4	17	0	0	2.5985856682612627
1986	4	18	0	0	2.8537203286823187
1986	4	19	0	0	1.7353133412751696
1986	4	20	0	0	2.7711307317940457
1986	4	21	0	0	2.022697881349876
1986	4	22	0	0	2.779528613362724
1986	4	23	0	0	0.6993888356611602
1986	4	24	0	0	0.9145589207961283
1986	4	25	0	0	2.5642366115609727
1986	4	26	0	0	2.3476472899154577
1986	4	27	0	0	3.3370412172460022
1986	4	28	0	0	3.7282611218251342
1986	4	29	0	0	3.2078249498773395
1986	4	30	0	0	2.4954762448805323
1986	5	1	0	0	2.6565204722033298
1986	5	2	0	0	3.27234425494242
1986	5	3	0	0	2.6867802871644004
1986	5	4	0	0	3.0661454883952537
1986	5	5	0	0	2.472154822920742
1986	5	6	0	0	1.7706102803698633
1986	5	7	0	0	2.438728564252726
1986	5	8	0	0	1.1425345249464125
1986	5	9	0	0	3.237101760276787
1986	5	10	0	0	1.9123962548556872
1986	5	11	0	0	2.328698002266029
1986	5	12	0	0	3.728707760681173
1986	5	13	0	0	3.9687731785786773
1986	5	14	0	0	2.8089456516687297
1986	5	15	0	0	2.8471269148052456
1986	5	16	0	0	2.5298172701247124
1986	5	17	0	0	3.860822722645265
1986	5	18	0	0	3.8749424041936615
1986	5	19	0	0	3.6665819075731307
1986	5	20	0	0	3.164398407715194
1986	5	21	0	0	1.6828010606341608
1986	5	22	0	0	3.3422846627434906
1986	5	23	0	0	5.121541232034203
1986	5	24	0	0	0.839373227765953
1986	5	25	0	0	0.4752551621082062
1986	5	26	0	0	2.3805572524201635
1986	5	27	0	0	1.3186199214252377
1986	5	28	0	0	1.2271087472696471
1986	5	29	0	0	2.0823123721691847
1986	5	30	0	0	2.8034929459252056
1986	5	31	0	0	1.9029813260389505
1986	6	1	0	0	0.47720122857511293
1986	6	2	0	0	1.409184044162667
1986	6	3	0	0	4.857889825576597
1986	6	4	0	0	2.2304582643058333
1986	6	5	0	0	4.993682417048604
1986	6	6	0	0	5.255721433350093
1986	6	7	0	0	4.306306001953455
1986	6	8	0	0	3.42927511917657
1986	6	9	0	0	4.710756404724922
1986	6	10	0	0	1.331611781857946
1986	6	11	0	0	3.844190514420337
1986	6	12	0	0	1.0356681884138748
1986	6	13	0	0	1.893295544974382
1986	6	14	0	0	4.446478328618957
1986	6	15	0	0	5.265941494782821
1986	6	16	0	0	4.73882024182554
1986	6	17	0	0	5.105398175018062
1986	6	18	0	0	3.618083269533055
1986	6	19	0	0	3.2761012793901565
1986	6	20	0	0	5.110799365474964
1986	6	21	0	0	5.02196745903822
1986	6	22	0	0	3.8173371499168733
1986	6	23	0	0	5.185144475240292
1986	6	24	0	0	4.794073223129006
1986	6	25	0	0	2.5051867449487073
1986	6	26	0	0	1.9515431266453764
1986	6	27	0	0	3.3257125822427143
1986	6	28	0	0	5.065163268289591
1986	6	29	0	0	5.350702989841486
1986	6	30	0	0	5.1495554342893906
1986	7	1	0	0	5.547156112740911
1986	7	2	0	0	5.449786243270552
1986	7	3	0	0	5.549841329232784
1986	7	4	0	0	5.412417603773958
1986	7	5	0	0	4.434956224891028
1986	7	6	0	0	4.888642167677727
1986	7	7	0	0	0.48344407567308945
1986	7	8	0	0	4.735531613001403
1986	7	9	0	0	4.52746234365665
1986	7	10	0	0	5.0142333561917
1986	7	11	0	0	2.7964922304850837
1986	7	12	0	0	4.598877841066815
1986	7	13	0	0	5.021479770230821
1986	7	14	0	0	5.063420324076748
1986	7	15	0	0	6.049466615310014
1986	7	16	0	0	3.184305555487564
1986	7	17	0	0	4.088349665696305
1986	7	18	0	0	5.751175676020938
1986	7	19	0	0	2.326925306708429
1986	7	20	0	0	1.7035759124455883
1986	7	21	0	0	3.979294953608161
1986	7	22	0	0	4.695780015974969
1986	7	23	0	0	3.2478509389128405
1986	7	24	0	0	1.3077064754795824
1986	7	25	0	0	3.267950575094726
1986	7	26	0	0	2.8929596047400654
1986	7	27	0	0	3.7400453782152496
1986	7	28	0	0	3.485798809586999
1986	7	29	0	0	2.3274080234115195
1986	7	30	0	0	3.966084813311262
1986	7	31	0	0	3.863318074805293
1986	8	1	0	0	3.0936793423900966
1986	8	2	0	0	4.238678396671908
1986	8	3	0	0	4.546413875879349
1986	8	4	0	0	4.318403287870784
1986	8	5	0	0	4.447530450685074
1986	8	6	0	0	2.914109792000703
1986	8	7	0	0	3.788333940072328
1986	8	8	0	0	4.199967833944625
1986	8	9	0	0	4.0450176804566205
1986	8	10	0	0	4.255439208601572
1986	8	11	0	0	4.973534285880444
1986	8	12	0	0	3.3745290643556287
1986	8	13	0	0	3.6228806093301182
1986	8	14	0	0	3.747304485666989
1986	8	15	0	0	0.9038304143792573
1986	8	16	0	0	3.1477647822796713
1986	8	17	0	0	3.6907543723271012
1986	8	18	0	0	4.047503253624559
1986	8	19	0	0	4.08879886930851
1986	8	20	0	0	3.6430670377242547
1986	8	21	0	0	3.4822524085240683
1986	8	22	0	0	2.076017998973914
1986	8	23	0	0	3.9463324110180977
1986	8	24	0	0	3.9279236100580195
1986	8	25	0	0	3.6055299939113707
1986	8	26	0	0	2.1967787738822318
1986	8	27	0	0	2.1207074065444727
1986	8	28	0	0	2.660644849559817
1986	8	29	0	0	2.9886265392587466
1986	8	30	0	0	1.2104651355284743
1986	8	31	0	0	2.963689751570355
1986	9	1	0	0	2.9052635329683727
1986	9	2	0	0	2.822338235751533
1986	9	3	0	0	3.380108570127724
1986	9	4	0	0	3.5699388870079543
1986	9	5	0	0	3.407115678612227
1986	9	6	0	0	2.7836608244941488
1986	9	7	0	0	1.71773329117722
1986	9	8	0	0	1.1786215054399274
1986	9	9	0	0	0.9847854938982457
1986	9	10	0	0	1.4353104633954412
1986	9	11	0	0	2.107188886011303
1986	9	12	0	0	0.9483240522192361
1986	9	13	0	0	2.5418509765169435
1986	9	14	0	0	2.4611466716426365
1986	9	15	0	0	2.59356575904374
1986	9	16	0	0	0.6118615262594721
1986	9	17	0	0	1.0852729163468406
1986	9	18	0	0	2.0435296227620356
1986	9	19	0	0	0.8188794299593546
1986	9	20	0	0	2.094809342051377
1986	9	21	0	0	1.2427629099932362
1986	9	22	0	0	1.0390361623206483
1986	9	23	0	0	2.1673153106566456
1986	9	24	0	0	1.8403216991873357
1986	9	25	0	0	2.2693201587808622
1986	9	26	0	0	2.4085442075865195
1986	9	27	0	0	2.174458036901102
1986	9	28	0	0	2.464737351790394
1986	9	29	0	0	1.6825089425305648
1986	9	30	0	0	2.2970972530693627
1986	10	1	0	0	2.2610534541214293
1986	10	2	0	0	2.1071439696927095
1986	10	3	0	0	2.0827085596277173
1986	10	4	0	0	1.551660730484674
1986	10	5	0	0	1.213607684657195
1986	10	6	0	0	1.9789880522571632
1986	10	7	0	0	0.715886228873973
1986	10	8	0	0	1.667583000177762
1986	10	9	0	0	1.6856099562841813
1986	10	10	0	0	1.8051519192942929
1986	10	11	0	0	1.4759284847215903
1986	10	12	0	0	0.777257420119433
1986	10	13	0	0	0.8791778048060924
1986	10	14	0	0	1.5975561230098143
1986	10	15	0	0	1.4733651297923078
1986	10	16	0	0	1.2626679153002007
1986	10	17	0	0	0.6598212578280737
1986	10	18	0	0	1.354802296065661
1986	10	19	0	0	0.6878152889834499
1986	10	20	0	0	1.5070455024767204
1986	10	21	0	0	1.4710591605821135
1986	10	22	0	0	1.2993074985318112
1986	10	23	0	0	1.1408826929407592
1986	10	24	0	0	1.2851951531926988
1986	10	25	0	0	1.4279015207620607
1986	10	26	0	0	0.06702299669358219
1986	10	27	0	0	0.3978367378305717
1986	10	28	0	0	0.3852810083909387
1986	10	29	0	0	0.25988579944609125
1986	10	30	0	0	0.1809840615461921
1986	10	31	0	0	0.8434331719238491
1986	11	1	0	0	0.2684237713528261
1986	11	2	0	0	0.2098840878152206
1986	11	3	0	0	0.26535616361387016
1986	11	4	0	0	0.19207738135427643
1986	11	5	0	0	0.17115853505425316
1986	11	6	0	0	0.09219690218193245
1986	11	7	0	0	0.7843121818285981
1986	11	8	0	0	0.18190773357520026
1986	11	9	0	0	0.6468518995105825
1986	11	10	0	0	0.10447760220793421
1986	11	11	0	0	0.6570176265338049
1986	11	12	0	0	0.3187005943970833
1986	11	13	0	0	0.7570686589218266
1986	11	14	0	0	0.7132003844628201
1986	11	15	0	0	0.4451463482903763
1986	11	16	0	0	0.4202201057552217
1986	11	17	0	0	0.5000844416967726
1986	11	18	0	0	0.5432829807683138
1986	11	19	0	0	0.5114398941935174
1986	11	20	0	0	0.4739124008161427
1986	11	21	0	0	0.4771267320457532
1986	11	22	0	0	0.44913112097006647
1986	11	23	0	0	0.5426425912609745
1986	11	24	0	0	0.47758926987613554
1986	11	25	0	0	0.07373892770967336
1986	11	26	0	0	0.07054389674348505
1986	11	27	0	0	0.08044994227181074
1986	11	28	0	0	0.3812568675688396
1986	11	29	0	0	0.4247851629984035
1986	11	30	0	0	0.46060426868902893
1986	12	1	0	0	0.11912422813879062
1986	12	2	0	0	0.308460507142279
1986	12	3	0	0	0.24243381676311085
1986	12	4	0	0	0.20914679700134084
1986	12	5	0	0	0.1675407312818189
1986	12	6	0	0	0.06388377909283031
1986	12	7	0	0	0.16375248387298388
1986	12	8	0	0	0.08655834187721456
1986	12	9	0	0	0.12871179425029797
