model_run;-8_1;-7_1;-6_1;-5_1;-4_1;1-3_1;1.8-3_1;3-3_1;4-3_1;-8_2;-7_2;-6_2;-5_2;-4_2;1-3_2;1.8-3_2;3-3_2;4-3_2;rch;offset;complete;ME;50E;MAE;50AE;RBIAS;r_rank;r_lin;n_5m
3704;70.221565;483.15158;132.04277;10.464148;1.2129787;0.47257775;1.3320643;1.8165143;0.34879866;188.33623;858.6632;742.64966;74.10641;3.0058966;1.5440701;1.0879053;1.7975023;0.5135912;0.9822679;0.0;0;-7.221094302336731;-5.2614044844406465;12.97313397078986;11.257000103485268;-2.398602959351906;0.5329846256426689;0.3732336035699905;0.28205128205128205
3705;161.56937;425.82944;775.36224;42.936314;7.829148;1.5568236;0.02681228;0.21198437;0.764423;775.7577;92.760086;583.85205;1.5664912;6.479785;1.9005307;0.5561953;0.7776807;1.541711;1.0406933;0.0;0;-15.36886227158121;-14.877266140869295;16.54608506043256;15.2019337296326;-1.25478460898535;0.20179252118611385;0.18967942390624515;0.05128205128205128
3706;337.96402;137.34152;70.962166;54.716927;2.099231;1.6053138;0.7886454;0.23298447;0.28821528;329.22757;749.51373;429.2491;65.37681;7.237589;1.3129948;0.019096954;0.5101775;1.7560539;1.175851;0.0;0;-1.6257624065032015;-0.9337061795580439;9.356776722140733;9.282342779600583;-2.4661446532074573;0.37766089995908014;0.34307746675693973;0.46153846153846156
3707;673.3922;48.47698;469.9896;22.87756;1.6571212;0.8323832;0.794295;0.99861467;0.9514504;55.876118;274.8755;890.58484;14.116228;1.5594045;1.1560429;0.27137157;0.5676761;1.1456549;0.8994607;0.0;0;3.125796828870548;2.2617432044518466;11.829969457577139;12.226735800611891;-2.617367195986176;-0.030611769908194184;-0.1138657911608721;0.38461538461538464
3708;444.64478;45.10414;944.38806;89.06053;8.49152;0.42647147;0.24805404;1.1830527;0.73493814;162.97792;644.6751;868.6769;7.3825517;8.4306555;1.1667465;1.1664512;1.7528367;1.6785939;1.2392794;0.0;0;-19.737176293319553;-14.850200411450572;20.851212579697403;14.850200411450572;-1.1846568536307012;0.18850285172661183;0.19580526479225233;0.05128205128205128
3709;736.8531;356.67722;167.37936;79.904816;7.0242586;1.2638;0.879809;1.1998016;1.984281;314.16794;630.9888;702.7382;3.0191147;6.8566184;0.19258586;1.2948391;0.11747699;1.6812017;1.1672616;0.0;0;-20.536473422679354;-15.670567327870174;21.315508127313358;15.670567327870174;-1.239401202215635;0.20179252118611385;0.1896794239062452;0.10256410256410256
3710;868.9219;721.6141;209.355;49.417027;7.663908;0.5197094;0.24175462;0.9776897;0.78353226;154.33342;740.1291;180.3492;84.477295;9.901244;0.66580844;0.25748372;0.87450576;0.49287587;0.94307387;0.0;0;-24.14380674064835;-15.277386018626487;25.23207959996745;15.552471458112592;-1.2612508761535772;0.20179252118611385;0.18967942390624515;0.07692307692307693
3711;760.7886;139.94275;604.46027;45.061386;3.5101018;0.30510342;1.6724151;1.9625866;0.109560005;223.39569;25.084908;267.02612;57.10714;7.7716184;1.7820735;0.879827;0.44907117;1.2237352;0.7635447;0.0;0;-13.669266350681552;-13.004214601110931;15.69600214174661;13.489898811109725;-1.24560629956251;0.04765521532414344;0.17702292098484967;0.15384615384615385
3712;992.3247;789.1103;980.05554;4.1700516;6.178188;1.2354372;0.73017544;1.0228218;1.0457714;214.52896;11.364406;164.51913;77.29566;7.6154537;1.7695045;1.2614504;0.7202197;1.9864517;0.83777016;0.0;0;-18.46762747576315;-15.706792672804454;19.158684887238525;15.706792672804454;-1.219574399741648;0.20179252118611385;0.18967942390624515;0.05128205128205128
3713;756.81744;718.5176;391.9774;53.735283;9.32262;1.0306885;0.37441224;1.8712689;1.8152928;424.49756;177.04765;263.6793;63.872868;0.19738181;1.9095793;0.857959;0.52943766;0.23834741;1.0282325;0.0;0;-10.593337398396457;-14.481092201210942;18.668149903646917;16.011116413212136;-1.4052412263169674;-0.3658793600461639;-0.44554132493944504;0.10256410256410256
3714;853.6574;13.904056;652.1586;59.615135;2.8341455;1.5690799;1.2076275;1.9765009;0.7452819;528.83813;980.5768;775.43256;13.95229;4.229646;1.3460219;1.4003527;1.5640376;1.2967578;1.1651517;0.0;0;-9.21494954872871;-8.070223392165161;12.675935895143425;12.311308374233619;-1.6577475615360682;0.3557372523508364;0.26526240646818694;0.2564102564102564
3715;834.0427;36.480392;160.7939;89.17401;0.69893134;0.5916959;1.7165884;0.89360356;1.6388088;626.34766;348.25775;340.26575;60.83781;3.0890102;0.4543192;1.8689566;0.5120148;0.73984087;1.2217388;0.0;0;9.975888158790756;6.359308803160587;17.284008038103764;14.671903876931822;-3.9105607062167813;-0.09616188581044895;-0.2506557271615788;0.15384615384615385
3716;732.96313;203.08289;644.98315;50.1597;1.7170718;0.45835182;1.8705058;0.27619082;0.8392965;910.28986;629.00055;289.78976;11.278433;7.738246;1.6632988;0.6592963;1.8023379;0.78194857;0.9402349;0.0;0;-13.549424546322797;-9.478163143268517;15.428231272708205;11.590371117350372;-1.4866388347548833;0.35918992629332386;0.24811240796983042;0.28205128205128205
3717;803.7838;65.5597;260.13544;15.822004;8.975688;1.2846406;1.7896286;0.6585769;1.1410402;691.18964;314.9275;256.407;5.348256;6.584632;1.1618572;1.5881833;1.41592;0.13051867;0.770612;0.0;0;-29.749781046938104;-19.43146025915769;29.87457069493709;19.43146025915769;-1.0192471595541723;0.20179252118611385;0.18967942390624515;0.05128205128205128
3718;935.3364;536.02966;617.1547;18.087685;2.8224955;1.4051096;1.7652847;0.7234943;1.0096622;206.60144;492.9482;59.9696;34.101063;5.113336;0.20137069;0.48223466;0.59243953;0.56894547;1.1027491;0.0;0;-11.955204434786541;-10.807354141921394;13.719603229418263;12.44317791851816;-1.4735925812559691;0.35918992629332386;0.24498511603495243;0.23076923076923078
3719;480.4553;49.230988;97.7746;16.070755;4.9176164;0.8325934;0.7026225;1.7777727;1.7495869;454.69852;443.518;346.8122;10.076717;3.6360576;0.12678428;1.1599493;0.14018953;1.7113662;0.90589696;0.0;0;-17.78328602344006;-15.241731553507094;18.450007498316463;15.241731553507094;-1.214185895243562;0.20179252118611385;0.18967942390624515;0.07692307692307693
3720;641.9042;804.6194;529.71936;93.859634;5.3503437;0.8902959;1.0157887;1.9237776;1.1404159;732.21497;196.17601;103.51066;70.58742;1.0098222;1.2507728;1.7501453;0.35253787;0.1281723;1.0470632;0.0;0;-9.400465691041493;-10.297499109931522;12.83858546811003;12.330671808797007;-1.3130109706708297;0.20179252118611385;0.1896794239062452;0.1794871794871795
3721;519.79034;498.03244;245.03094;79.35959;9.600536;0.25585452;0.7489045;0.3476117;0.7643483;559.5788;364.64502;566.30164;60.583584;3.1367686;1.320827;1.757108;1.0462743;0.62035674;0.9506532;0.0;0;-24.13802494537374;-17.33979505609966;24.868184918619775;17.33979505609966;-1.1694248120762052;0.20179252118611385;0.18967942390624515;0.10256410256410256
3722;852.5266;730.6748;684.8916;82.49413;3.0217752;0.944144;1.8453007;0.049946528;1.5363206;177.6604;198.73589;193.08028;68.30269;6.0358677;0.62463677;0.8395288;1.6535662;1.9732906;1.0657494;0.0;0;-10.451635805549804;-10.207432773770535;11.991692126577417;10.862493617370916;-1.4364677581230372;0.2991688517571227;0.2262347216681391;0.23076923076923078
3723;437.04602;753.1955;750.1931;84.05931;5.218699;1.9230428;0.19472408;1.6630195;0.11017462;789.6286;286.87997;278.9885;90.75856;2.9487972;1.8728187;1.6528417;0.77374256;0.29951927;0.8745539;0.0;0;-14.18299242728754;-11.798014928470621;17.162533637041225;13.182365830689577;-1.412455931507233;0.053656745212564944;0.18740634340261375;0.1794871794871795
3724;821.5295;511.6963;849.66113;9.653901;9.581662;0.23625869;1.1130961;1.1217058;0.55232364;204.6801;423.11295;483.57498;36.388668;1.1681441;0.36135694;0.9485351;0.8069304;1.5268852;0.8282822;0.0;0;-26.014454810641844;-18.31357702862067;26.50061790988616;18.31357702862067;-1.096182419596871;0.20179252118611385;0.18967942390624515;0.05128205128205128
3725;801.361;926.10925;992.47144;70.24747;2.0214348;1.1402563;0.50134254;1.5048327;0.58000076;350.86832;797.58826;387.28412;55.906403;0.16600351;0.31777906;1.2978362;1.8307458;1.9889252;0.8353793;0.0;0;-12.64497223910579;-8.987258272508626;16.702542782682695;12.511568670743173;-1.7632089719089;0.25079660098318546;0.2917132385139416;0.23076923076923078
3726;962.2672;990.3384;464.76123;70.463234;5.9828744;0.046597872;1.7022448;0.6700255;1.1421745;736.3242;204.45839;328.29068;37.469368;9.082289;0.7452225;1.0683529;0.8593093;1.780475;1.208978;0.0;0;-15.536072147491192;-13.307950334773977;16.638948264028524;14.401234386893066;-1.301746156706114;0.2991688517571227;0.19139809517381212;0.15384615384615385
3727;256.4315;365.62253;673.8885;22.559689;0.6454315;0.6574942;0.68504447;0.32545435;1.6700027;969.6618;203.7851;957.02527;14.115841;2.239887;1.0017377;1.1249582;0.34865865;1.711925;1.183594;0.0;0;34.7565972729965;26.73506227297281;42.041768554045646;26.73506227297281;-10.741095188008277;-0.25770469566876986;-0.4044404839755271;0.07692307692307693
3728;712.5233;134.6055;28.23948;49.11751;2.637122;1.5246773;1.7287316;0.53667414;1.1120944;891.4719;254.88634;67.76509;84.158646;9.325901;0.93720895;0.1446768;0.3734857;1.9941531;1.1761409;0.0;0;-4.969437095419825;-4.899955385129488;8.508146576621233;5.713748819490121;-1.6105056239976745;0.2853563268122772;0.27198138074593536;0.358974358974359
3729;759.3503;369.6058;906.03613;66.27685;0.70145726;1.1386509;1.8568054;0.10647388;0.9220782;970.1164;791.4468;881.552;57.28416;0.2349483;1.3864588;1.6981533;1.7017062;0.55185115;1.0563529;0.0;0;-6.982255485250544;-7.770071581253177;11.575580562475968;10.629201543572833;-1.9260988938016739;0.4698755741672183;0.32026719782494445;0.3333333333333333
3730;936.9157;231.12036;619.5857;89.74391;3.3082259;0.17145333;0.35221562;0.77783436;0.13996735;402.7779;254.83916;929.25024;62.368324;4.272472;0.4057858;0.6232538;0.9650026;1.9216932;0.95448905;0.0;0;-4.956247396635339;-4.702311501053913;9.288441542362063;6.545261534475259;-1.6824661959025597;0.23693509218848496;0.2636275499487729;0.3076923076923077
3731;907.8334;535.6956;427.13153;11.131509;2.0722737;0.90914446;1.5109628;0.20746149;1.9404038;441.48935;821.25854;968.22546;25.88772;4.950575;1.0429707;0.22414896;1.5694425;1.086474;0.8623285;0.0;0;-17.04123246075562;-12.72321808007564;18.57667127667192;15.525624395773292;-1.436046747071066;0.35918992629332386;0.23437373603759182;0.23076923076923078
3732;577.7906;384.60373;439.9696;89.230095;7.986173;0.16736087;0.7064567;0.9329053;0.5981286;171.242;329.43658;863.44183;82.82413;3.9509523;1.0096459;0.7289298;1.1492106;0.22170049;1.0760627;0.0;0;-19.116121343801844;-15.119384991482491;20.12367614354249;15.119384991482491;-1.221998106001035;0.20179252118611385;0.18967942390624515;0.10256410256410256
3733;583.36163;485.64493;760.4157;92.24925;4.6393204;0.7533236;0.81251955;1.6004567;0.26803663;477.89325;309.89014;811.75024;50.99379;0.98885566;1.8109933;0.17079051;0.4277623;1.7323126;0.90994495;0.0;0;-12.129248425584661;-13.03521912190962;14.20707871402854;13.197072066657483;-1.3093949276880184;0.18850285172661183;0.1921177355032114;0.1282051282051282
3734;175.61832;765.5557;835.1353;92.36862;4.055952;1.5402193;0.55601877;0.10478432;1.6674083;782.62787;384.49454;244.35626;7.0354576;8.761992;1.6123418;0.06385403;0.5051526;0.27034298;1.047968;0.0;0;-13.267144139106186;-13.87705785661592;15.237685231475425;14.554058260726293;-1.4745717832323402;0.35918992629332386;0.2287017155082668;0.15384615384615385
3735;975.2131;281.28076;809.82465;0.5830057;6.926308;0.52391684;1.2371666;1.7944578;1.7817868;78.235085;453.6449;188.34721;32.126583;9.188513;1.7602388;0.754807;0.28248572;0.3624005;0.92890006;0.0;0;-24.66115398586541;-16.641392337854825;25.105044732185107;16.641392337854825;-1.1340312736781892;0.20179252118611385;0.18967942390624515;0.05128205128205128
3736;262.4673;542.1;515.4788;22.177778;9.472521;0.9122448;0.69290257;0.25507322;0.60419935;325.8233;425.58124;606.6949;45.484787;7.544888;1.7519112;1.0001057;0.21087468;0.011220239;0.75703734;0.0;0;-28.92215780400903;-18.085053520970632;29.49373630019112;18.085053520970632;-1.1254474149717213;0.20179252118611385;0.1896794239062452;0.05128205128205128
3737;727.48883;341.80963;377.43518;69.155396;3.0224185;1.005675;1.4838256;1.3154018;1.1016725;926.313;400.42667;540.1463;33.468376;1.0889684;0.21011096;1.8029608;1.2263929;0.7619297;1.060324;0.0;0;-10.55100196250411;-10.484178209775365;12.185217048391019;13.090847812143835;-1.4252804600619393;0.2991688517571227;0.22519716071710744;0.23076923076923078
3738;797.83704;787.11127;946.084;32.241802;0.676843;1.7080189;1.5591991;0.48866615;1.5690734;190.7328;997.7921;723.66907;11.548625;2.5255787;1.0137395;0.7811576;1.5830297;0.83880305;1.2443357;0.0;0;-1.9812379380788723;-1.3861691409748005;11.31693772596338;9.507656330278508;-3.3369693921378336;0.5831898409793541;0.43972258776670126;0.2564102564102564
3739;446.80334;643.1413;637.85754;6.202221;1.1067039;0.2517917;0.7963132;1.6913873;0.053186886;304.15402;696.1871;126.30176;32.515762;2.9493165;1.743112;1.6177713;1.373524;0.52559984;0.98675627;0.0;0;2.1482192261683055;4.84959896123587;12.302205776320386;11.069484580736855;-4.240746271965252;0.4469988737324267;0.4117713397077594;0.1794871794871795
3740;219.08179;18.419683;548.21686;76.31792;8.573578;1.1053329;0.019440617;0.030600524;1.973976;935.7086;882.805;293.21854;0.3914959;9.440768;1.652091;1.2505286;1.8079485;1.6422046;0.8259846;0.0;0;-27.04610873441774;-17.305640476297725;27.882966438335504;17.305640476297725;-1.088693202327788;0.18320782780170702;0.1733838065538086;0.02564102564102564
3741;197.07079;663.4508;602.33575;2.95636;8.460092;0.071272075;0.14150183;0.8485605;0.6546649;351.3487;894.69165;675.5125;21.245853;7.998782;1.8318374;0.93461615;1.8139644;1.7635345;1.1234798;0.0;0;-22.862603921945542;-15.198136818054962;23.848892536039695;15.198136818054962;-1.2272378245417173;0.20179252118611385;0.18967942390624515;0.05128205128205128
3742;857.931;178.46039;633.5679;44.65753;4.7589006;0.19574077;0.55488634;1.9241852;0.9647375;832.60406;432.66772;615.76337;63.918983;4.3660707;0.09431849;0.10450616;1.8924443;0.5961513;1.0023458;0.0;0;-15.238429211053045;-12.671214922997478;16.439624411519837;13.61693714533294;-1.3087043374276668;0.2991688517571227;0.19801884593591051;0.15384615384615385
3743;515.6489;727.22906;715.94214;94.76285;1.4849532;0.44923857;1.9082077;0.23466042;0.11063058;294.22775;777.45386;355.1297;54.039062;5.046759;0.8457718;1.7058593;1.5411578;1.0442286;1.1056464;0.0;0;-8.088816456928084;-4.297750387274732;14.078814479152989;11.3939303198066;-1.8491291796278542;0.1530005064866461;0.22265660352010283;0.3076923076923077
3744;99.23561;571.6653;557.65283;44.079258;5.269629;1.4422314;0.79368055;1.5236822;0.10340734;264.44153;476.0512;156.60893;37.598156;7.979281;0.2405181;1.2387998;0.9612727;1.8843317;1.1905974;0.0;0;-12.354013034569777;-9.944182262870754;15.486274593924175;11.357667680803303;-1.4545486877772311;0.07107776638547564;0.18827197902654866;0.23076923076923078
3745;719.8493;407.46786;876.6018;91.19754;6.687535;0.091806546;1.4910282;1.4559697;0.23219095;195.21962;598.736;859.29175;95.98894;0.631484;0.25382078;0.4420504;0.7022007;0.3692529;0.888912;0.0;0;-21.394581004412185;-16.118050722789263;23.149703657393403;16.118050722789263;-1.2014747914477506;0.20179252118611385;0.18967942390624515;0.07692307692307693
3746;257.66934;697.1258;861.11707;40.959526;3.3290424;1.8906876;1.8727951;0.6451578;0.64903045;72.04054;737.1624;832.82166;4.6841965;3.930315;1.121597;0.561495;0.16683283;0.44535515;0.8787568;0.0;0;-20.1695072000828;-12.985718697371027;21.29439839643668;13.803170616787611;-1.2862219034038544;0.2991688517571227;0.19091538426460833;0.1794871794871795
3747;877.6308;858.02734;447.83517;34.733944;0.8343551;0.86105895;0.68994075;0.13030465;1.843847;421.20633;585.98944;154.74573;64.049774;0.5259854;1.9717327;1.4913893;1.8725398;0.7589174;0.98417306;0.0;0;2.677324979382389;5.96065850026946;11.50586115111224;9.842096148686466;-3.8594925162407843;0.47282258789454773;0.41645033476863047;0.23076923076923078
3748;316.47607;780.9563;176.85075;10.827542;3.226197;1.6789174;1.126967;1.6678598;1.035715;716.2818;512.17194;751.8049;62.170704;9.128809;1.5145962;1.6369016;0.5780482;0.49115062;0.7934951;0.0;0;-19.54812364956815;-12.562886470487655;20.759820218337055;13.801959265844488;-1.3432464374566502;0.2991688517571227;0.20937212545312608;0.15384615384615385
3749;208.26813;549.9255;580.88916;35.873283;6.908834;0.45153272;1.7061181;1.8107085;0.65823156;510.2905;21.722338;150.4994;52.126717;4.4215837;1.0797302;1.4554632;0.31642792;0.08318288;0.8006449;0.0;0;-20.69823799346955;-17.32592612664581;21.307485556296456;17.32592612664581;-1.1678035113320253;0.20179252118611385;0.18967942390624515;0.05128205128205128
3750;94.00986;725.4674;624.5321;33.76495;9.783894;0.6822433;1.2334478;0.26438308;0.907773;413.25812;970.06696;456.92105;26.444778;1.8030932;1.67392;0.42396986;0.17888856;1.7980846;1.004296;0.0;0;-26.605317452591997;-17.347125600002414;27.25077655439303;17.347125600002414;-1.1577397156107783;0.20179252118611385;0.18967942390624515;0.02564102564102564
3751;516.41583;419.77542;528.14575;84.67046;1.9090005;1.4567615;0.23331901;1.6971773;0.5374458;212.39215;47.604076;471.45517;50.4613;9.792301;1.2661972;0.15608044;0.49680585;0.11481512;0.9476717;0.0;0;18.129399073381265;11.5911845656467;25.916492400828538;15.592208622196466;-5.193857949659291;-0.17861765735571555;-0.34215174136346993;0.10256410256410256
3752;456.23022;791.13586;891.67206;91.99953;9.146412;0.76460236;1.5414581;1.6681144;1.2517984;686.6722;129.09253;407.79727;47.07995;8.778659;0.17990492;0.8803099;1.7098886;0.73650306;0.9499379;0.0;0;-24.69475367710003;-17.31102804621733;25.3409784530975;17.31102804621733;-1.18592578522844;0.20179252118611385;0.18967942390624515;0.07692307692307693
3753;753.799;830.76135;102.09006;2.2908156;4.571663;1.0199009;1.8091441;1.1582755;1.0192754;260.32764;52.048523;348.7431;14.675407;5.0867453;1.2574795;1.0834787;1.898695;0.19966614;1.0718864;0.0;0;-9.502003626553535;-10.17949910682367;10.648824269567424;10.504015291153337;-1.303823067603759;0.2991688517571227;0.20571668618909508;0.20512820512820512
3754;469.95657;145.9209;294.5443;9.915815;6.635549;1.620412;1.5398638;1.5692282;0.7633097;41.758656;629.94086;472.88132;23.737474;9.246001;0.16405064;1.0852333;0.5078216;0.70241106;1.215086;0.0;0;-19.500988829031204;-13.956681668301144;20.254514246465522;13.956681668301144;-1.2040077842314478;0.20179252118611385;0.18967942390624515;0.10256410256410256
3755;350.3778;245.65105;867.13196;64.35852;8.638352;1.3056793;1.5075521;0.08856297;1.375387;964.89484;309.60678;714.6227;43.791332;1.834071;0.75194263;1.1067748;1.6797649;0.22540508;1.2181607;0.0;0;-17.862673933370008;-15.496984699186754;18.459997615783532;15.496984699186754;-1.1697659904096753;0.20179252118611385;0.1896794239062452;0.10256410256410256
3756;269.03836;277.28885;940.01917;48.525814;5.5790296;1.6733932;1.5138357;0.9973922;0.7894511;943.06555;894.83704;337.73795;37.267365;7.6484995;0.74107724;1.4217498;1.180315;0.2313259;0.9513224;0.0;0;-23.64245287152269;-14.928074139687538;24.462240216294823;14.928074139687538;-1.213693436668368;0.20179252118611385;0.18967942390624515;0.10256410256410256
3757;285.36526;174.4209;431.66583;29.758175;0.62399924;0.18210763;1.2289524;1.9343138;1.6150253;222.31456;596.76984;584.33417;13.08897;7.7349668;1.9723939;1.1400741;0.5860655;1.2856506;1.0745623;0.0;0;4.133723993855979;8.057282357160545;12.60600931046877;11.160997617573656;-4.381909134906468;0.4547940268270977;0.44293037594569096;0.1794871794871795
3758;928.5694;398.60965;200.71754;26.064714;2.665129;1.2200601;0.50314176;1.5526788;1.200847;246.20262;783.7118;365.04074;23.91367;5.9284086;0.26359585;0.48139882;0.59483;0.8915139;0.94945323;0.0;0;-11.97443748942491;-11.726668834535474;15.096612100218007;13.58879237215939;-1.7015525956615631;0.36478960513190817;0.2884319697598714;0.3076923076923077
3759;173.42781;201.10287;426.1262;22.54499;8.031028;1.2063966;1.8225691;0.54358745;0.41227207;584.30206;153.76613;971.3739;59.220184;3.972322;1.6964175;0.088780805;0.80416685;0.55302835;1.1223222;0.0;0;-16.63606774090019;-16.03746453115403;17.360154925612317;16.03746453115403;-1.1498401760675077;0.20179252118611385;0.18967942390624515;0.10256410256410256
3760;988.2947;599.5839;461.60477;52.59254;5.5333896;1.218126;0.2665255;1.2508271;0.334748;433.14243;416.51953;686.8965;70.41529;2.816722;0.61418396;0.9652064;0.29456773;1.9100535;1.0024943;0.0;0;-14.669049694342704;-12.557850429369068;16.502473879073552;13.421119328856491;-1.3541833760527593;0.28625684979595994;0.20032131026814168;0.1282051282051282
3761;333.65027;110.59929;524.37366;1.8462456;3.297452;1.1817323;1.6563185;0.43297413;0.51935303;888.9111;628.2012;853.74884;75.17747;6.4387403;0.9661645;0.38692272;1.3031036;1.9411418;0.81285596;0.0;0;-19.911629120252172;-13.018583551705206;20.721939094697735;13.018583551705206;-1.2132197183131719;0.20179252118611385;0.18967942390624515;0.1282051282051282
3762;97.50633;277.21997;281.60956;73.91455;5.8371844;1.4504378;0.7251548;0.45202988;1.8372982;432.64017;195.90234;437.77667;54.00627;3.2347267;1.7749457;0.82395494;0.07722912;1.2292756;1.023422;0.0;0;-13.596372050626329;-13.84199964665686;14.432760866899136;14.429475830812521;-1.2587454063440064;0.20179252118611385;0.18967942390624515;0.1282051282051282
3763;256.2035;668.8654;319.50113;30.108763;2.6930153;1.6896324;1.350902;0.38679826;1.6485919;144.47157;388.1906;263.78452;5.597148;1.3100213;0.8465376;0.46501967;1.7820823;0.41594166;1.2462504;0.0;0;-2.135712713152877;-2.1075088674716085;9.642935091154431;10.082419161220514;-1.7821766752494772;0.11056848157534525;0.19000325093249482;0.3333333333333333
3764;67.83024;404.55966;659.03174;42.740463;2.417693;0.46689984;1.6121433;0.38806337;1.9447116;551.1888;756.9143;88.196594;23.184149;8.528538;1.356318;0.97137284;1.5169675;1.8620588;0.8858206;0.0;0;-18.37829304964004;-13.401487484178318;19.663952361145533;14.889094331727733;-1.388330679620955;0.2991688517571227;0.220744841781245;0.2564102564102564
3765;792.12946;427.2481;625.57623;52.752514;8.285646;0.21808201;1.5991921;1.0035892;1.4912027;122.11879;685.3683;818.8825;72.83913;7.995034;1.7689092;0.4750267;0.69387364;0.73870283;1.134015;0.0;0;-24.203206282816208;-15.586112963866753;24.849100930754705;15.586112963866753;-1.1867416897023435;0.20179252118611385;0.18967942390624515;0.07692307692307693
3766;517.42737;799.946;665.4815;21.214825;4.0066752;0.15721093;0.33067378;0.6264989;1.8297381;452.7379;902.8836;701.1577;28.916964;2.9836245;0.40568146;0.60869914;0.9948167;0.97361845;0.8930608;0.0;0;-19.065638447953113;-14.921032847517608;20.573489825091443;15.578776859804691;-1.4070242234655759;0.2991688517571227;0.21565183175532415;0.15384615384615385
3767;343.61676;984.66644;383.51215;88.3819;2.7471495;0.32527164;1.225727;1.5581392;0.7171534;581.5063;562.613;823.01324;67.04987;0.089271784;0.66743654;0.38864368;0.8355793;1.4778823;1.113041;0.0;0;-8.482505694288818;-8.662533139838644;11.387811096864217;10.59590860171761;-1.5826608014850003;0.35095143254523936;0.25686203738716407;0.23076923076923078
3768;665.42914;569.4171;343.0923;68.24112;4.0976725;1.3153459;0.43697968;1.7892823;1.2435777;945.8879;214.7889;682.3518;64.791504;2.3882854;1.2192461;1.1944556;1.9042985;1.4859968;0.9872771;0.0;0;-8.696637361750286;-9.297327377226225;10.670886089985014;9.350910797853004;-1.4753785436178286;0.35918992629332386;0.23018014915869522;0.20512820512820512
3769;634.3401;88.2765;358.0233;87.0426;9.207127;0.8388317;0.23308752;0.98030597;0.78909266;300.42297;879.94916;47.407288;51.638557;5.667582;0.75250655;1.3713366;0.98664147;0.92399275;1.1071987;0.0;0;-23.84945340302258;-15.988205220187155;24.670556921748386;15.988205220187155;-1.1413227849034995;0.20179252118611385;0.18967942390624515;0.02564102564102564
3770;940.4734;111.87395;951.66473;47.597515;1.816079;0.7054844;1.031987;0.3907167;1.7310859;652.9306;962.4045;430.60538;30.910145;6.8787413;0.8900434;1.0819669;1.8948689;1.081844;1.1667607;0.0;0;-5.789130176650045;-4.751574706087894;11.73462451709091;11.691307197985282;-2.3040051197571656;0.4684173712344509;0.3464659294245324;0.3076923076923077
3771;961.6479;968.81573;401.29266;43.3028;1.8604412;1.8208025;1.9751788;1.9960182;1.9939778;10.1768465;490.75266;338.21085;8.075854;4.045095;1.4321724;1.9952406;1.5637501;1.9459168;0.7594569;0.0;0;-19.13507996925443;-13.163691476795066;20.284202014915984;14.870526531272276;-1.357130342794841;0.2991688517571227;0.2111442185343328;0.23076923076923078
3772;683.87695;682.44257;610.07104;23.790543;3.544111;1.80135;1.9635112;0.103594154;1.493585;872.73047;93.62721;439.19452;72.967964;8.575997;1.7370645;0.8577934;1.5540296;0.9958182;1.0710418;0.0;0;-10.303102838769837;-10.335731153864543;11.514866001274054;10.351243946435744;-1.3820283078802962;0.2991688517571227;0.22197815159366296;0.2564102564102564
3773;819.63776;754.9444;527.61475;54.529552;0.6137835;1.0823942;1.1510683;1.1037916;1.5652567;323.9255;260.37332;671.33405;24.80226;2.6247044;0.7601131;0.37611973;1.4211321;1.4154358;0.7836463;0.0;0;-1.7920094925155001;-1.4937054861985075;8.260259096262422;6.775847323444964;-2.1584048542241745;0.35467052892558554;0.3326183899369177;0.41025641025641024
3774;794.50085;679.0061;877.4596;59.35704;0.758463;0.9224159;1.5466266;0.44710186;1.7630789;248.41426;754.6348;570.57263;28.378605;9.43564;0.53962785;1.6516533;1.3561276;0.43249553;1.2243259;0.0;0;-2.129799146554934;0.35361865226656164;10.86146353359421;9.451692676949676;-3.006741819147965;0.5685688259608664;0.3999706494182099;0.3333333333333333
3775;496.3905;187.82143;375.42563;42.050346;0.11967605;0.548177;0.5068591;1.8759387;0.19970585;111.47558;10.227182;639.27295;12.336277;6.477087;1.4665366;0.9134187;0.79928154;1.2423073;1.0082157;0.0;0;122.97794358024585;62.21924378201891;128.1010317500099;62.21924378201891;-26.99929842592947;-0.337240841176017;-0.48173454450168995;0.07692307692307693
3776;707.4137;453.87854;439.803;14.623717;1.4704089;0.92520505;0.45648074;0.6566768;0.9687736;787.3965;301.81644;218.37566;72.805336;7.495844;1.1980233;0.7662385;0.21246721;0.3644131;0.8957772;0.0;0;2.8049412203713726;6.404948161605006;11.59707382243198;11.82117087538785;-3.666064958672504;0.4432609725582765;0.40514288301657686;0.1794871794871795
3777;87.47642;800.0996;844.36633;27.383135;6.4074697;0.8277291;1.415981;1.9165058;1.4676691;66.00525;375.30078;501.24316;95.97175;5.4033976;1.4884502;1.0811496;1.0121282;0.7387047;1.0873575;0.0;0;-19.616493052367904;-14.831839867316575;20.444120562272964;15.002870760360992;-1.2511125524903406;0.20179252118611385;0.18967942390624515;0.05128205128205128
3778;760.44086;867.69934;169.34804;1.5237257;1.9722971;0.02383416;1.5741391;1.9458745;1.2140273;621.6954;790.5141;242.81497;48.2492;9.99952;1.8806982;0.2791238;1.5683594;0.9026443;1.0911757;0.0;0;-10.9080587948357;-10.202350667501719;14.152954764060897;11.238383012863693;-1.9207347849291228;0.5222242848235995;0.3347640904712893;0.3076923076923077
