model_run;-8_1;-7_1;-6_1;-5_1;-4_1;1-3_1;1.8-3_1;3-3_1;4-3_1;-8_2;-7_2;-6_2;-5_2;-4_2;1-3_2;1.8-3_2;3-3_2;4-3_2;rch;offset;complete;ME;50E;MAE;50AE;RBIAS;r_rank;r_lin;n_5m
2576;699.7577;903.6992;428.12637;84.78698;4.379776;0.7819773;0.3178732;1.6350085;0.88053894;628.8834;521.98035;526.4375;9.723429;6.904152;0.8763451;0.26691213;0.1657001;0.23072426;0.97432816;0.0;0;-30.109594399813236;-13.329361873423295;32.028932950952765;14.833743671553037;-1.4269374863357012;0.28857582282469446;0.21368443747235;0.14634146341463414
2577;860.3766;37.77203;979.5313;1.1744629;8.207501;0.56951684;0.07965102;1.4513174;1.0810099;609.8583;379.333;825.4443;36.049023;0.5726631;1.3466264;0.6020696;1.4997821;0.27443632;0.8518059;0.0;0;-35.34023359870602;-19.657364443146577;35.69885196703802;19.657364443146577;-1.0487862886187276;0.20044593143431833;0.18531554452469937;0.07317073170731707
2578;131.06664;27.951324;285.8051;61.71309;0.051446;1.2204043;0.30756637;1.3805382;1.0697942;32.303436;288.84897;116.20245;53.68889;3.1616588;1.666719;0.5574054;1.4058492;1.4374349;1.1396155;0.0;0;102.21778853207992;86.52016741952397;113.59498809885359;94.76914215117961;-30.614753940348546;-0.22514298971255126;-0.30055167347405504;0.04878048780487805
2579;926.92035;373.2998;474.2458;41.028248;8.267742;1.4592793;1.2729652;0.088814385;0.7910628;13.263051;610.7806;985.8311;79.65873;6.8658023;0.11963789;1.8327134;0.6175393;1.4514477;1.0200757;0.0;0;-39.65458270939954;-17.306513486889486;40.32241078704572;17.306513486889486;-1.1640810490985465;0.20044593143431833;0.18531554452469937;0.07317073170731707
2580;35.75723;265.95258;168.26837;19.437258;0.60476047;1.9852691;1.4556104;0.17653434;0.19491439;177.42877;695.8368;875.8354;19.31057;3.8387027;0.50078195;1.936872;1.5886335;0.459714;1.0660442;0.0;0;-11.066915849792364;4.99542957975865;23.407199545277457;9.075506752206309;-3.7216283522854856;0.5211485063564366;0.4495751541708551;0.17073170731707318
2581;837.83777;848.46295;186.75876;97.95982;8.704017;1.2404146;1.0190029;0.8699009;1.4066131;914.1644;636.0757;894.52234;9.181734;0.9363045;0.2799242;0.8831809;0.37183717;1.3719046;1.0313364;0.0;0;-37.271739958426934;-17.34737005161014;38.00773829385694;17.34737005161014;-1.2016186912289597;0.20044593143431833;0.18531554452469942;0.0975609756097561
2582;85.97302;168.87956;607.4496;40.441;9.476245;0.9865598;1.9038147;1.8302532;0.10385172;858.54877;203.18411;881.5008;73.39285;4.913241;0.70272386;1.3940377;1.9332278;1.8546785;1.0628142;0.0;0;-35.426534750496;-17.169739598347178;36.9662081014918;17.169739598347178;-1.1195642387841505;0.06299888002986578;0.12321077016701217;0.07317073170731707
2583;202.68193;792.743;753.50555;33.592754;8.193503;0.27480534;1.530704;0.19711608;0.41605493;581.02527;451.7418;843.85376;2.2356565;2.181976;0.36088616;0.34227014;1.8678429;1.6700944;0.79448605;0.0;0;-40.528059568907075;-18.024823301142504;41.2207152321236;18.024823301142504;-1.147103297578803;0.20044593143431833;0.18531554452469942;0.07317073170731707
2584;13.855205;558.9151;640.0953;16.983944;0.20574176;1.973977;0.33162028;0.84607756;0.9132131;391.55017;83.53213;94.31116;51.601566;8.818823;0.47804525;1.3230802;1.3247192;0.53799754;0.8929055;0.0;0;57.861033762763626;46.80499194828789;73.37542411274673;49.762472099746304;-17.743414644922918;-0.20156847453365598;-0.28943465950061825;0.0975609756097561
2585;450.80414;383.61786;335.99115;99.77682;5.2668176;1.3731337;0.42379585;1.5898907;1.9742996;963.98126;525.1814;911.253;70.66205;1.2001905;1.83582;0.105404116;0.6907682;0.6957905;1.1367126;0.0;0;-26.375521347088082;-14.802031413764126;27.752962628874883;15.237828042982557;-1.3336723678461717;0.29632806532566497;0.19624187476187246;0.14634146341463414
2586;341.01562;154.26256;69.02199;85.61953;8.289675;0.3383847;1.1962031;0.6463877;0.62066114;75.32642;222.05754;177.1221;66.73061;0.76896966;1.2864203;0.16575058;0.8517435;1.9513712;1.1491412;0.0;0;-20.822979005574823;-14.094704504836358;27.874565535286813;15.656778501483274;-1.3117992516029775;-0.33001757518044955;-0.36517735152398967;0.12195121951219512
2587;174.33298;997.7144;475.56122;7.090245;5.4547133;0.9247578;0.6732682;1.859471;1.5914626;106.148895;890.2826;869.13556;51.057617;5.6046553;1.7343374;0.7934371;1.5277925;0.93341225;0.7754133;0.0;0;-40.80867300766676;-16.186449805488593;41.598219527825435;16.186449805488593;-1.232207806004195;0.20044593143431833;0.18531554452469942;0.04878048780487805
2588;456.57925;621.8063;509.22696;56.618813;3.6057677;1.1250017;0.011777233;1.8700527;0.84474623;624.80365;810.13776;562.92804;78.15231;2.013864;1.0915788;1.7152617;0.42340118;1.7184194;1.1165475;0.0;0;-21.86785773239102;-11.365565045386205;27.070021538073455;14.000997216131935;-2.0235414474092366;0.4090919028971773;0.3107202003893596;0.24390243902439024
2589;408.34717;444.9884;772.94507;14.825381;4.7122474;0.44158584;0.058345646;0.12337823;0.45089552;552.0426;734.13916;290.06586;59.050556;8.5978775;1.6413766;0.03554565;0.6304366;0.0721459;0.86356145;0.0;0;-33.58043296174443;-13.533091247329992;35.23475956805042;13.893390908779935;-1.3470363816884914;0.29632806532566497;0.20112080681882483;0.14634146341463414
2590;769.98444;377.4163;643.88666;71.60656;0.8161322;1.467638;0.822117;1.236642;0.06289796;981.4864;121.28757;321.68466;82.36195;1.7874209;0.70587826;0.6677041;0.88927716;0.074791834;1.1672442;0.0;0;28.756690683119835;19.34062805275215;46.91207730918167;23.5217803587131;-8.566858659894143;-0.1912138740255108;-0.34492454336243883;0.0975609756097561
2591;894.199;906.67096;872.546;48.459934;4.9681735;1.3041717;1.0519946;0.2996885;0.18601091;804.5156;452.3305;277.04825;58.121452;4.743686;0.49646676;1.2724879;1.5676467;0.34117982;0.9435779;0.0;0;-32.12622954761967;-12.97114125624563;34.202560281873765;13.394496207515118;-1.3154387165901982;0.29632806532566497;0.19203856507639855;0.12195121951219512
2592;656.04156;822.9799;785.1531;11.127857;0.2881898;0.47515723;1.3101043;0.8876113;0.8393016;938.8368;188.40402;728.082;43.300167;7.5198946;1.1021112;0.6201323;0.29766366;0.55228996;0.89948297;0.0;0;-3.9397697301224315;9.996208402973991;27.06753427008931;14.976418636869141;-4.522893926975942;0.17163679375002724;0.15802084126010826;0.0975609756097561
2593;133.16629;813.0739;372.219;55.748184;6.444713;1.9796152;1.5286483;1.7966309;0.8063673;724.4827;53.337364;738.27704;59.81366;0.5179683;1.8848653;0.02418234;0.2404121;1.7701634;0.89561576;0.0;0;-3.117326114098503;-12.39285621401035;34.975783602679044;15.210272062419648;-2.5974040543041848;-0.34277187760288236;-0.4329277516844186;0.12195121951219512
2594;302.4369;620.0365;635.89923;91.0765;3.910618;1.8978504;1.9378302;0.15600045;1.2564497;927.5816;408.44476;433.33478;42.563793;9.996537;1.6717513;1.0664846;1.8080561;0.29524016;1.0920777;0.0;0;-31.102422618800137;-13.227184999510854;32.28044581443291;13.643588327251734;-1.3302851008800058;0.29632806532566497;0.20183796654578673;0.17073170731707318
2595;914.1851;889.077;749.81366;34.18535;1.9215164;0.538387;1.679342;1.8753476;0.1338155;689.93567;320.59467;433.11115;21.034964;7.6737266;0.49385285;0.25513327;1.9326545;1.6437843;1.0903709;0.0;0;-17.837122199035804;-3.1548786146934447;22.26996722740338;8.225418055624829;-1.7489148705679916;0.2732875008640035;0.2867809850861867;0.34146341463414637
2596;97.847145;306.28558;957.3116;5.175481;0.18365519;0.8892062;0.7183213;1.9889759;0.57502687;530.42084;919.0311;221.1889;47.19299;3.3659472;1.9098957;0.63739055;1.0759007;1.3862298;1.0504023;0.0;0;6.958843732239549;26.85305450266216;36.525561646964974;28.068646911899037;-9.712174235321166;0.2769728538596992;0.3427761280151845;0.0975609756097561
2597;412.7873;706.66907;428.12863;94.52619;9.221969;1.790628;1.0740408;1.3437889;0.056613896;584.2339;926.8098;404.17535;94.81328;4.7170186;1.0547323;1.7994984;1.4251491;0.94420856;1.2255801;0.0;0;-35.62053437364777;-15.298291608340634;38.573562616951115;15.945985679268802;-1.2937027533785466;-0.021314604424743058;0.08531036470570522;0.12195121951219512
2598;943.0796;410.40326;651.7992;14.2657385;5.567627;0.8185287;0.4396808;0.7189806;1.7451049;902.1969;935.47766;666.06274;58.833035;1.5651696;0.84767574;1.1907928;0.39518404;1.0538259;0.90403193;0.0;0;-37.38182280006987;-16.11711365098583;38.208527818681624;16.11711365098583;-1.232820073534297;0.20044593143431833;0.18531554452469937;0.07317073170731707
2599;951.1582;603.99884;398.73718;47.557693;6.4730644;1.9100928;1.9378188;0.50951517;0.80111307;113.61814;24.189272;628.9975;72.864136;3.9429061;0.5834607;1.4665331;1.7340786;1.1645156;1.0568296;0.0;0;-21.96929526669509;-14.44394539900648;22.723698492884267;14.44394539900648;-1.219519502582498;0.20044593143431833;0.18531554452469937;0.0975609756097561
2600;417.09116;998.17145;740.4499;54.513245;7.7957835;0.408811;1.0755315;0.8708893;1.1727288;569.7278;523.6984;138.52928;65.76346;3.1527233;1.2579758;0.3259544;1.7359333;0.615751;0.97044015;0.0;0;-37.91660591772726;-16.65479687828227;38.71401067837445;16.65479687828227;-1.2220781662518636;0.20044593143431833;0.18531554452469937;0.0975609756097561
2601;670.7229;984.6795;912.8732;23.785038;6.2696385;1.4508044;0.5068438;0.36785495;1.4240093;398.34055;28.056362;734.13257;46.193172;3.0816252;1.161919;1.4985853;0.3153299;1.5961422;1.0335902;0.0;0;-15.988738399779228;-10.620588893627996;20.80063922805964;12.856921069613946;-1.329372667316196;-0.17962309244926242;0.05201978980454685;0.17073170731707318
2602;462.17813;517.4928;920.03375;17.824062;4.1369095;1.2030171;1.450847;0.04991243;0.5432587;666.32336;608.42786;989.86847;40.780014;7.7091126;1.6517787;0.34662604;1.4845486;0.34391984;0.82330257;0.0;0;-36.91275371579307;-14.8622645842253;37.82297902650581;15.017472502862176;-1.23911937454462;0.20044593143431833;0.18531554452469937;0.12195121951219512
2603;755.92596;578.1248;165.51665;11.402575;6.2796063;0.69890803;0.9809017;0.13484986;0.27854845;607.7514;513.3352;812.8011;19.91797;8.016164;1.8303939;1.7543802;0.42432;0.341445;1.2075329;0.0;0;-30.66030277857899;-13.054511360080966;31.96911769706219;13.206403628947243;-1.2787769033052523;0.29632806532566497;0.1899163799301388;0.14634146341463414
2604;41.26552;898.3486;212.05563;7.088533;2.5326407;1.4384072;1.993483;1.3304956;1.1647396;405.62134;436.07556;17.845139;1.6451675;3.6672273;1.4954612;1.3829223;0.90610886;1.2390108;1.1862351;0.0;0;-21.485224451984777;-9.093692801068926;23.490744425651883;9.673503662633436;-1.5564480491135382;0.43576524601696914;0.27094514425392946;0.3170731707317073
2605;152.71558;985.77936;757.3801;50.861843;5.6179028;0.058178913;0.15867406;0.051303476;1.8076823;692.41736;62.09107;823.8963;86.33008;1.1692259;0.378147;1.3446593;0.6681891;0.6474675;1.228092;0.0;0;-1.6162342036242023;-4.9541768656642375;28.459940468808366;14.813853654264676;-2.6190417327980975;-0.23787600082850544;-0.40372531204152645;0.2926829268292683
2606;618.0568;780.8217;634.69977;84.21787;2.063817;0.469431;0.67758965;0.6099089;1.7862334;540.628;113.8211;39.693714;27.832363;0.44289482;0.2735954;0.44820246;1.7429544;0.037697155;1.1187807;0.0;0;11.947657113375834;2.331589962339791;35.19294889177665;14.998899463057398;-4.319490577492887;-0.08426938803965676;-0.37278911197168146;0.2682926829268293
2607;240.22675;74.532616;906.0562;12.763202;9.175054;0.5299781;1.8842852;1.3560148;0.6233969;195.59827;319.90268;142.92313;59.22413;9.516705;1.0767729;0.869085;0.93532985;1.2890009;1.1014607;0.0;0;-38.714052140031875;-18.479236697029933;39.12904856691034;18.479236697029933;-1.0807251135773992;0.20044593143431833;0.18531554452469942;0.07317073170731707
2608;669.3918;329.41333;320.66257;70.09184;5.100581;0.24376611;0.92778784;0.357808;0.5396587;641.679;249.58813;250.09358;46.278404;1.0406522;0.3156519;0.08901859;1.645354;1.6124243;0.77650404;0.0;0;-30.415570538865545;-16.178291670774115;31.289272782806876;16.178291670774115;-1.2147198748980568;0.20044593143431833;0.18531554452469942;0.12195121951219512
2609;357.7107;897.59674;849.5406;41.320816;2.3460643;0.0775826;0.6304711;0.67123127;0.7135787;36.41211;187.04485;497.14548;11.002098;6.5381627;1.2380401;0.69848883;1.2189287;1.332699;0.97083604;0.0;0;-14.943426552674069;-0.7627796332655237;20.805677541524695;7.694157695153166;-1.8637507558570363;0.2159697406241418;0.2903559752776647;0.3170731707317073
2610;887.7791;770.669;686.9381;3.6189015;6.399929;0.71236557;1.2136956;0.07256879;0.49804145;824.7566;852.7724;846.1717;3.642597;0.9135114;0.33169314;0.05530478;0.9784434;0.95372415;0.76797056;0.0;0;-40.752988370200214;-17.846580727993228;41.38317694828275;17.846580727993228;-1.15346704654488;0.20044593143431833;0.18531554452469937;0.024390243902439025
2611;821.0668;744.8107;203.50174;53.643635;0.91229284;0.44436657;1.3323421;0.23372076;1.929382;907.42114;38.201916;815.90247;94.16403;7.9396534;0.47216633;0.021685205;1.3466611;1.384744;1.2139826;0.0;0;22.677435097104617;10.396271328561113;40.71976051775452;19.28214117314974;-6.85713315771524;-0.07148752245366621;-0.3193655691244683;0.0975609756097561
2612;497.90942;671.244;135.22943;25.275625;4.34585;0.27440524;0.1946869;0.4595912;0.07898751;87.1592;225.69652;378.70874;36.257103;3.613051;0.17659649;0.36988154;0.016387282;0.8855161;1.0450804;0.0;0;-16.07744783373859;-3.291678402892927;21.06790148621472;6.411552786310722;-1.6372069709508001;0.19955168998431372;0.23890623668736233;0.36585365853658536
2613;775.16614;421.1112;705.69635;60.564884;8.660987;0.32304838;0.52618086;0.261092;0.3907387;264.2124;917.8634;479.21524;31.483;3.3003247;1.675823;1.3571357;1.0876209;1.2907054;0.7805388;0.0;0;-43.26956473304333;-17.839144498699767;44.080730537326694;17.839144498699767;-1.1486129242195475;0.20044593143431833;0.18531554452469942;0.07317073170731707
2614;278.4265;409.2089;166.87689;34.997368;7.6809063;1.6542703;0.6248609;0.9493993;0.06631469;135.54907;872.9904;178.67628;8.589033;0.25688657;1.1832074;0.47443515;0.38922554;0.83971864;1.0492575;0.0;0;-33.65436960216509;-16.157598674474315;35.88048635428581;16.157598674474315;-1.2225929022853057;-0.028419472566324076;0.11016196589185198;0.12195121951219512
2615;499.31717;810.84314;796.38574;66.67859;7.0373607;0.19885671;0.49916297;0.2626255;1.7094214;774.1091;361.6899;952.37616;0.38630468;9.645559;0.69948924;1.8014528;1.5695889;1.4645575;1.0728991;0.0;0;-34.53214051735405;-15.848083426703965;35.39625142979945;15.984371958549815;-1.264655091132924;0.20044593143431833;0.18531554452469937;0.0975609756097561
2616;205.50723;300.8425;561.5241;91.85848;4.7113276;1.452462;0.77192646;0.61731225;0.9482993;80.34055;806.36884;280.43372;72.41171;4.8466806;0.7993955;1.1100677;1.733857;1.9103123;1.2403741;0.0;0;-28.698639016825133;-12.512680464118546;30.534238829973336;13.911953753853169;-1.401054006951;0.29632806532566497;0.21587007594746646;0.17073170731707318
2617;862.2773;687.9836;482.0984;24.530003;4.4743223;0.117369294;0.6760699;1.449901;0.4638236;545.69904;160.71164;212.9131;88.675674;1.5043942;0.27799603;0.9033252;1.497248;1.4949907;1.0783993;0.0;0;-15.638143061936098;-6.264089008221646;22.768465205130003;9.771866071595412;-1.5467201797377026;-0.14718650474607434;-0.0253807460928194;0.21951219512195122
2618;824.8369;728.9464;282.77374;93.99007;0.12298318;0.0908577;1.4655291;1.311167;0.79683393;394.32986;644.02203;987.63135;25.542336;1.2809485;1.6974205;0.85286117;1.8784707;1.1967034;1.1539778;0.0;0;-6.439991305821598;8.59642607072172;24.464605566891535;11.461568584850426;-3.878611597133213;0.322163179712618;0.37957785826042967;0.12195121951219512
2619;903.1282;846.1104;984.00714;20.510456;6.0043793;0.89006364;1.2018796;0.77216816;0.22110723;753.3594;884.3527;219.55801;44.78376;6.8170104;0.6171263;0.90286195;0.2960649;0.30041325;1.1378098;0.0;0;-34.12989395511966;-12.973369801337356;35.763591845005045;13.463802889668358;-1.2777249530053296;0.29632806532566497;0.1861711334855821;0.14634146341463414
2620;878.7022;326.68674;724.94543;7.162419;5.7743134;0.7698875;0.8640967;1.8628652;0.2242623;642.7401;477.24826;189.84673;62.106674;2.08378;0.15180096;0.4280227;0.44360653;0.18968815;1.1108497;0.0;0;-27.69702398190192;-13.44774305127308;28.971563702180315;13.548268778933647;-1.2451647699797854;0.20044593143431833;0.18531554452469942;0.12195121951219512
2621;960.0003;744.4704;780.283;19.350828;0.06273742;1.0960395;0.408008;1.5765729;1.8943019;548.7461;175.21126;983.0409;16.781576;4.9613543;0.72472143;0.8425606;1.4276294;0.0437312;0.804072;0.0;0;31.146047234607856;36.80016417027716;54.338439447702704;42.640999666069945;-13.151515894744781;-0.17898574828393352;-0.20215952320887084;0.0975609756097561
2622;236.05287;115.424995;771.0238;81.51018;1.3790649;1.4082597;0.8470725;1.2182814;1.3951916;508.4614;583.01306;85.80338;37.091297;1.9440236;0.49365902;0.037564106;0.2826366;0.99155635;0.917179;0.0;0;-18.00471832848097;-6.146703644113273;22.73625659317628;10.602350562671774;-1.8980797573961226;0.367497308705054;0.3200796431193792;0.24390243902439024
2623;932.50604;146.6811;588.1754;67.78787;0.1342372;0.6265233;0.36916322;0.8791896;1.2809975;777.2711;750.69165;42.82521;49.00154;3.8406677;0.8210975;0.8365375;1.0254837;0.55032766;1.1267042;0.0;0;37.988229752520326;55.205179871821485;61.06384021643378;55.74102928627235;-16.641184367002168;-0.10220355180204395;-0.07062206204532356;0.04878048780487805
2624;575.50104;423.1627;940.3019;97.086334;2.5392578;0.3968706;1.9047703;0.129472;0.9507864;482.44354;866.9647;461.33588;64.491714;7.6611595;1.7219656;0.76984376;1.3705778;0.34756908;1.1966897;0.0;0;-27.94196757460485;-11.795820529697039;30.19698228351815;11.852438657985317;-1.5038859079169973;0.3562831181532157;0.24667254111851886;0.2682926829268293
2625;428.27014;64.673515;587.9833;71.01175;0.04849269;1.6460124;0.35580954;0.83157694;0.9847399;425.60867;385.34164;303.69275;98.19989;0.2871412;1.4923561;0.09500517;0.42721564;0.52441865;0.831689;0.0;0;40.88985670266342;48.461101894947205;60.90385547547407;49.46978075907873;-15.779086437214213;-0.16535514405149968;-0.1872244137516069;0.07317073170731707
2626;564.77014;948.2213;524.84515;41.321865;4.1795187;0.3389608;1.718768;1.0950798;1.5463688;35.06415;291.23822;871.3321;49.739506;2.2923288;0.49486253;1.220715;0.80916905;1.9304699;0.7500681;0.0;0;-35.721044100938954;-15.968321043142993;36.461575132146486;15.968321043142993;-1.2419867721774953;0.20044593143431833;0.18531554452469937;0.07317073170731707
2627;349.17633;902.87683;280.97333;89.25385;4.7691674;1.598921;1.2350057;1.9821248;0.11425848;275.872;688.7198;737.61835;25.7952;9.214531;0.6495659;1.574081;1.6233813;0.45113093;1.175327;0.0;0;-29.315752001081332;-11.016372052353915;32.68433228151972;12.419844419455075;-1.4565447945655907;0.08473585822767848;0.17876919315892947;0.17073170731707318
2628;295.66748;58.44436;288.91855;95.81704;4.376446;1.1784223;1.6235275;1.9036965;1.3382088;376.16922;257.36356;545.23615;65.37307;6.5926447;0.87183803;0.3899825;0.731823;1.0609554;0.8680537;0.0;0;-33.457679677063894;-15.56584489017996;34.088860139374006;15.56584489017996;-1.1944259854298485;0.20044593143431833;0.18531554452469937;0.0975609756097561
2629;248.9012;839.9286;739.5151;79.186325;2.001898;0.58584625;1.7782371;0.23330104;1.1055003;582.96924;250.34898;19.9583;11.56356;8.835276;0.33134422;0.9273201;1.3846809;1.9618851;1.0131701;0.0;0;-22.907726135249703;-10.692004749647367;25.065450939706263;10.878621372548622;-1.5354064567567847;0.3562831181532157;0.2527265641118628;0.2682926829268293
2630;91.60371;513.78546;341.41974;55.708294;5.240357;0.63537556;1.60993;1.9587396;0.62033254;676.4713;190.5417;272.8879;0.6598777;0.25250956;0.5771643;1.827466;1.9059167;0.279354;1.2457078;0.0;0;-15.949107076186797;-9.42880123084052;24.3063999889406;12.898226177213274;-1.5066448864131863;-0.223588084531606;-0.2935151329701511;0.21951219512195122
2631;501.59924;704.94324;731.42365;82.594;8.142805;0.74755263;1.1826968;1.5116891;0.43918648;963.06915;373.8158;891.59644;37.677204;8.780144;0.6237955;1.8001925;1.5293956;0.49119064;1.1231924;0.0;0;-35.619862015590535;-15.444652353051993;36.77663195915889;15.444652353051993;-1.2300109910018973;0.20044593143431833;0.18531554452469942;0.0975609756097561
2632;888.88403;888.0618;953.1797;17.986567;2.9192402;1.1862487;0.54131776;1.367052;1.7248931;283.9269;444.8581;255.83688;7.0531325;7.8155327;0.38586167;0.5268592;1.5907122;1.1851186;0.8312191;0.0;0;-29.48120499639638;-15.599481852801233;31.247601366089363;15.93327650205623;-1.477832857377226;0.3562831181532157;0.23823203698292214;0.1951219512195122
2633;633.85046;581.2047;444.91437;90.04497;3.1326287;1.9594573;1.3234117;1.8080863;1.8637992;548.97095;727.6113;37.41518;47.782925;1.2673725;0.5540816;0.44836363;0.63604397;1.4557179;1.2134084;0.0;0;-24.88326429418198;-13.676637539232388;26.977772195944375;14.265951252163461;-1.4997262414503023;0.3562831181532157;0.24150963597660677;0.21951219512195122
2634;525.76587;125.163826;106.35239;99.95594;5.4328303;0.6433633;0.019638667;0.6568604;0.20068488;758.47864;116.66663;238.71855;32.74914;4.4312825;0.85509187;0.4461032;0.3443501;1.7079939;0.85784477;0.0;0;-24.26500178058328;-12.030966000702932;26.017212162562828;12.589414043582593;-1.284206661140215;0.19366322379551335;0.19794684606082097;0.0975609756097561
2635;434.30698;12.552824;669.88104;66.5475;2.3452065;1.8843172;0.76115793;0.80461264;0.3479604;317.41708;431.69208;759.03546;89.43125;3.8827758;1.6971126;1.1822215;1.4858338;1.3254187;1.1629657;0.0;0;-9.365824628765864;1.5094080236465004;22.13280099947808;10.970319072913952;-2.443618646482165;0.2213352100863068;0.2324240392644559;0.36585365853658536
2636;469.7576;501.95233;19.427801;19.669315;3.3844855;0.41824225;1.7173477;1.7431844;1.3375477;553.0423;661.2601;861.12537;17.915396;8.641612;1.3631648;1.6808099;0.8965409;0.065031014;0.7555119;0.0;0;-38.27420221156963;-15.432374429427142;38.996147890994315;15.432374429427142;-1.2351969625191552;0.20044593143431833;0.18531554452469937;0.12195121951219512
2637;217.18457;949.7398;789.1335;14.5292225;4.529848;0.23478666;1.165267;0.21694268;1.5502868;424.35797;549.502;292.40967;69.405716;6.6309924;0.14326443;0.49457073;1.3901927;0.44000483;0.8676174;0.0;0;-36.4860329857588;-14.883436528218994;37.38130535146336;15.590362541939214;-1.261735331106949;0.20044593143431833;0.18531554452469937;0.0975609756097561
2638;824.70654;576.8956;530.3966;95.945496;3.869161;1.0689064;0.52864116;1.421228;0.98776615;403.27664;790.0845;239.90579;63.191227;7.3854847;1.021662;1.2888808;0.6182399;1.1008136;0.8053493;0.0;0;-35.78444156287061;-14.043726127400305;37.38154091910202;14.80218417566806;-1.3474354854728101;0.29632806532566497;0.19668584819490367;0.12195121951219512
2639;206.39914;379.20975;494.83487;87.14815;8.184141;1.9531969;1.7854398;1.6215461;1.854516;72.0548;893.3936;839.0818;99.51494;9.140511;0.4773246;1.422845;0.42502648;0.25649938;1.0287054;0.0;0;-41.853760893543864;-17.293623548666233;42.41236799296296;17.293623548666233;-1.1660784072060137;0.20044593143431833;0.18531554452469937;0.0975609756097561
2640;719.45654;40.612797;573.74774;74.89302;8.491446;0.97487897;0.04038543;1.7712753;1.747333;33.994083;220.61491;204.26633;56.937084;3.1387153;0.012526446;0.27712378;1.0088555;0.2784676;1.0515895;0.0;0;-30.058395446263525;-16.407634063102307;30.960311779627652;16.407634063102307;-1.1349897049063367;0.19366322379551335;0.19337654431738963;0.024390243902439025
2641;762.38513;915.82965;521.24445;94.917015;4.034756;1.601831;1.767021;0.44615385;0.26124552;302.414;909.5591;369.68002;80.74688;0.6917619;1.1352829;0.18766277;0.23987937;1.626835;1.1033844;0.0;0;-30.257868733359153;-12.547874169796813;32.7441992586798;12.722171050381803;-1.3692662808355256;0.28857582282469446;0.2088072270978849;0.17073170731707318
2642;579.12036;333.8851;330.5395;50.390034;4.4833875;0.9503672;1.5213139;1.3617005;0.29346856;913.1655;886.5127;386.807;35.18854;4.3602576;0.4062354;0.18626434;1.1342808;1.5076842;0.89658886;0.0;0;-36.01076503143605;-14.32430386380409;37.30451167659181;14.706416347504302;-1.2405153446173198;0.20044593143431833;0.18531554452469937;0.14634146341463414
2643;864.2971;707.7296;288.69382;88.785866;9.569372;1.7015036;0.30128872;0.18057875;0.18093309;200.84454;370.2044;402.04865;7.313496;9.395102;1.2974855;0.9065496;0.49641904;0.4098593;1.2244731;0.0;0;-33.2495764582355;-15.248224495312002;35.23035839845097;15.37638572825901;-1.2533924076880167;0.19366322379551335;0.19194355547317;0.04878048780487805
2644;298.13986;697.2948;421.1445;16.36575;5.0358443;1.6273541;0.1351796;1.723315;1.7520877;72.370865;815.1872;84.26817;40.509422;6.7585883;0.52880067;0.5209137;0.3077486;0.99150723;0.7568043;0.0;0;-38.63404635622984;-15.82373385051406;39.65985698578842;15.893852422167186;-1.2796789220642366;0.20044593143431833;0.18531554452469942;0.0975609756097561
2645;882.801;261.34433;895.9602;18.36269;9.93039;1.3755231;1.9029584;0.96878076;1.1196842;624.00824;520.0767;845.3695;67.284485;0.37390387;0.4917546;0.7198454;0.96540856;1.958564;0.9096793;0.0;0;-40.15897133186799;-19.15500099428104;40.402865506401014;19.15500099428104;-1.0552853122992993;0.20044593143431833;0.18531554452469937;0.04878048780487805
2646;732.11633;73.13973;144.01675;51.28307;7.6303997;1.2346671;0.14339603;1.2520883;1.883371;958.957;812.72906;222.88383;25.509113;9.8410225;1.18573;1.9509733;1.1836876;1.1868567;0.7793488;0.0;0;-43.159142773701596;-18.427461312005846;43.58688154144386;18.427461312005846;-1.1017909115187539;0.20044593143431833;0.18531554452469937;0.04878048780487805
2647;800.7623;391.15036;331.51694;33.317715;2.64968;1.0411042;1.9477856;1.7042371;1.4611754;66.59587;750.53735;373.25705;13.959624;5.4038715;1.1854105;0.65460044;1.5904949;1.4501665;0.9335691;0.0;0;-32.939685724994796;-13.043817303750927;34.0132437287403;14.299636829495057;-1.3242597337886646;0.29632806532566497;0.20695721698876024;0.1951219512195122
2648;667.9339;323.95972;200.37743;43.308674;2.2986357;1.9139502;0.8470518;1.0169872;1.4666804;748.00214;962.77875;640.9433;10.574094;3.9669235;1.6990205;0.6644703;0.576718;1.3117743;1.2230493;0.0;0;-19.839116190649435;-6.281212972203491;24.92453419625168;11.593396412083735;-2.072359396589698;0.44480629698234503;0.3285035339650554;0.2682926829268293
2649;847.8796;703.25385;432.8656;79.83988;1.5990542;1.1191859;0.7134736;1.0222305;0.25904828;117.414795;228.89247;805.58325;52.941025;4.950448;0.40465754;1.4830209;1.1536632;0.8443559;0.9007872;0.0;0;-12.673183711484745;-0.08250368136771158;20.86301559758002;8.785447434233163;-2.144422468800402;0.206947636398347;0.30624324539260583;0.43902439024390244
2650;993.16785;821.58466;142.16344;5.435406;8.0633955;0.68090475;1.3035876;0.9346657;0.22794685;143.97984;738.705;591.2044;33.564774;5.3758984;1.9740152;1.8834423;1.166658;1.6360706;0.9026431;0.0;0;-40.84940156346305;-17.384198935120452;41.82732243111939;17.384198935120452;-1.1635516060072657;0.20044593143431833;0.18531554452469937;0.07317073170731707
