c1;c2;c3;c4;rch;offset;complete;ME;50E;MAE;50AE;RBIAS;r_rank;r_lin;n_5m
73.16538;12.56986;5.8797526;5.8797526;0.77042896;0.0;0;-29.494037684879004;-13.391440086089972;29.975690350764133;13.391440086089972;-1.1476146443019566;0.20179252118611385;0.18967942390624515;0.10256410256410256
44.85134;98.04308;62.54067;26.312233;1.0648956;0.0;0;-32.58065253497995;-15.103833947062384;33.0214862527414;15.103833947062384;-1.130668508889689;0.20179252118611385;0.18967942390624515;0.07692307692307693
1.6355485;42.436195;42.436195;42.436195;1.1399275;0.0;0;-25.615359427491033;-17.37027965157722;81.97750121707253;66.91373979052915;-22.607122466203073;0.5471506358153148;0.5319104765692455;0.02564102564102564
96.40173;53.365715;14.581929;14.581929;1.2208592;0.0;0;-29.7001077968899;-12.7124668399818;30.170932808866482;12.7124668399818;-1.1251608017820762;0.20179252118611385;0.18967942390624515;0.23076923076923078
81.5782;22.716507;22.716507;22.716507;0.9274919;0.0;0;-35.13010868411485;-19.58851427490569;35.45126086983999;19.58851427490569;-1.0898808867918903;0.20179252118611385;0.18967942390624515;0.02564102564102564
72.3587;44.91812;24.327456;24.327456;0.94960856;0.0;0;-44.22564424004422;-40.881378665084895;47.488237274742275;40.881378665084895;-1.1554633437560757;-0.0876417597155691;-0.07168391922689382;0.07692307692307693
86.9105;98.46954;1.6550058;1.6550058;0.8315028;0.0;0;-25.021825261532456;-9.799744475765607;27.434540883808214;9.951076552929493;0.7417141423478447;0.3394110335863994;0.23705996029478626;0.2564102564102564
90.681656;48.87383;48.87383;48.87383;1.242308;0.0;0;-35.86246233675069;-19.587042312025517;36.14348531039432;19.587042312025517;-1.0754459754628118;0.20179252118611385;0.1896794239062452;0.02564102564102564
33.755596;0.89230436;0.89230436;0.89230436;1.1747935;0.0;0;21.44092932115831;21.836335952360997;29.140441272163432;21.836335952360997;-8.857631957251552;-0.16901872034728344;-0.2290223500310486;0.05128205128205128
61.09976;24.260328;24.260328;24.260328;1.2288018;0.0;0;-34.64722165052052;-19.587445753899203;34.967777363006384;19.587445753899203;-1.0896663289206425;0.20179252118611385;0.1896794239062452;0.02564102564102564
60.884693;97.845695;72.292076;22.239527;0.9976736;0.0;0;-32.64709123019551;-16.055101228751795;33.09789036502748;16.055101228751795;-1.1328115101339995;0.20179252118611385;0.18967942390624515;0.07692307692307693
26.737293;98.90686;98.90686;98.834625;0.8548907;0.0;0;-36.61367514835075;-19.587861018877646;36.87490982617697;19.587861018877646;-1.0683279115721518;0.20179252118611385;0.18967942390624515;0.02564102564102564
22.203005;21.057203;21.057203;21.057203;1.0365922;0.0;0;-29.4400955775756;-17.339170439625747;32.24621330954585;17.91294669855381;-1.9382362696907813;0.4408995543585866;0.31042606724816474;0.20512820512820512
11.399587;61.530254;42.760784;42.760784;0.93604594;0.0;0;-33.6659332178847;-16.029321324255505;34.25673073339503;16.029321324255505;-1.1868752264226619;0.20179252118611385;0.18967942390624515;0.07692307692307693
65.93483;7.700064;7.700064;7.700064;0.9239322;0.0;0;-29.6236710429443;-16.68726259864394;30.779321431670315;17.266533179239417;-1.3635412175439376;0.2991688517571227;0.2208102442594264;0.1282051282051282
78.09409;57.74839;57.74839;57.74839;0.79118216;0.0;0;-39.992010582943635;-20.477482929014172;39.992010582943635;20.477482929014172;-1.0;;;0.07692307692307693
76.09769;12.600811;12.600811;12.600811;0.7865746;0.0;0;-34.422482802390185;-19.12880763045007;34.72297216094525;19.12880763045007;-1.082448244521159;0.20179252118611385;0.18967942390624515;0.02564102564102564
31.634375;81.867966;72.87882;16.161972;0.9393993;0.0;0;-34.420787201058666;-16.570710965249276;34.754403210175354;16.570710965249276;-1.0902420149338303;0.20179252118611385;0.1896794239062452;0.02564102564102564
20.533932;93.9581;35.657604;22.553486;1.2130992;0.0;0;-31.341681582549615;-13.695862201627165;31.76223860645091;13.695862201627165;-1.1070943365965356;0.20179252118611385;0.18967942390624515;0.10256410256410256
45.366882;17.306952;13.093165;13.093165;1.1115118;0.0;0;-32.191965287444695;-16.362452928623185;32.624425297786495;16.362452928623185;-1.1299195143959009;0.20179252118611385;0.18967942390624515;0.07692307692307693
54.68588;46.27659;46.27659;41.99324;1.1302793;0.0;0;-35.67563570212573;-19.583360698437758;35.95908303443877;19.583360698437758;-1.0763180434802837;0.20179252118611385;0.18967942390624523;0.02564102564102564
91.90952;10.21328;10.21328;10.21328;0.86714536;0.0;0;-33.62518926859774;-18.203440388888083;33.92763375421964;18.203440388888083;-1.0831515248594243;0.20179252118611385;0.1896794239062452;0.02564102564102564
87.48357;33.92061;33.92061;33.92061;1.1172647;0.0;0;-36.306979705844746;-19.16954352189373;36.482989621154026;19.16954352189373;-1.0376716433285873;0.20179252118611385;0.18967942390624515;0.05128205128205128
91.606674;6.5191245;6.5191245;6.5191245;0.9531596;0.0;0;-31.154430277751683;-17.335214838397945;31.528250934441566;17.335214838397945;-1.1088263050739613;0.20179252118611385;0.18967942390624515;0.02564102564102564
85.02773;26.462008;26.462008;26.462008;0.77969533;0.0;0;-39.11986680797828;-20.352955884932726;39.15003085424498;20.352955884932726;-1.0;;;0.10256410256410256
96.45847;99.02246;76.0996;39.79208;0.94740677;0.0;0;-33.75233099084648;-16.514215912648808;34.17277374049316;16.514215912648808;-1.125596775833277;0.20179252118611385;0.18967942390624515;0.05128205128205128
46.555344;4.4698806;4.4698806;4.4698806;0.8156269;0.0;0;-29.340061365035883;-16.625914264055837;29.80201968104884;16.625914264055837;-1.1405303737832286;0.20179252118611385;0.18967942390624515;0.07692307692307693
4.756875;85.89825;53.568565;12.64187;1.1768497;0.0;0;-32.44717987302676;-14.950528386335435;32.867361961856496;14.950528386335435;-1.1037552855000496;0.20179252118611385;0.18967942390624515;0.05128205128205128
8.365368;7.754483;5.7910323;5.7910323;1.1701471;0.0;0;-27.342804657189053;-13.966076704360404;27.97630470562137;13.966076704360404;-1.2022357890722326;0.20179252118611385;0.18967942390624515;0.10256410256410256
39.03371;52.904404;17.499249;17.499249;0.89373446;0.0;0;-31.173508021191118;-13.506570110029003;31.5535383638462;13.506570110029003;-1.1042344468972538;0.20179252118611385;0.18967942390624523;0.15384615384615385
25.776133;45.217457;45.217457;45.217457;1.0559611;0.0;0;-36.03576944695245;-19.428158656347875;36.2789740668245;19.428158656347875;-1.0618423048451155;0.20179252118611385;0.18967942390624515;0.05128205128205128
17.00236;93.15615;38.16273;38.16273;0.9318799;0.0;0;-32.666113892575865;-14.775817816195712;32.98513178109461;14.775817816195712;-1.0891131570178403;0.20179252118611385;0.18967942390624515;0.07692307692307693
95.32085;19.912996;3.5201914;3.5201914;0.8271131;0.0;0;-25.864751248039862;-10.624260652568495;26.579092425399622;11.110822924534034;-1.1793170820081544;0.20179252118611385;0.18967942390624515;0.3333333333333333
19.550005;17.976404;16.771952;16.771952;1.0747037;0.0;0;-34.667002490177374;-18.435418249246453;34.89541158069952;18.435418249246453;-1.0565201930179795;0.20179252118611385;0.18967942390624515;0.05128205128205128
95.93833;74.873924;41.165688;15.733814;1.1300533;0.0;0;-20.328305629621255;-10.848971844120882;36.14356423758885;22.06077993351576;-6.761807212390382;0.5968675647063264;0.48068053389546606;0.02564102564102564
76.08627;72.57469;71.79413;38.081226;1.1373614;0.0;0;-34.25179291673927;-19.074963688990948;34.642637697930546;19.074963688990948;-1.1149500666652337;0.20179252118611385;0.18967942390624515;0.02564102564102564
64.09816;69.92119;36.35487;20.821543;0.8246103;0.0;0;-31.88367225573135;-13.09515801541474;32.49926065575966;13.09515801541474;-1.1937169360973816;0.20179252118611385;0.18967942390624515;0.07692307692307693
67.60513;2.6224504;2.6224504;2.6224504;1.0062892;0.0;0;-21.49904192324609;-14.027455663696315;22.16651915890296;14.027455663696315;-1.211619402451288;0.20179252118611385;0.18967942390624515;0.15384615384615385
33.154118;26.003368;26.003368;11.245277;0.76194966;0.0;0;-38.528055513528;-22.86696520926435;38.528055513528;22.86696520926435;-1.0;;;0.05128205128205128
64.64624;83.99112;34.12025;34.12025;0.7950848;0.0;0;-32.50667008810755;-15.528882629997497;32.86779034984926;15.528882629997497;-1.1042578357367463;0.20179252118611385;0.18967942390624515;0.10256410256410256
18.677345;60.0898;60.0898;59.622246;0.79052556;0.0;0;-36.210289304382165;-19.590007951535682;36.56155903560837;19.590007951535682;-1.1007144934391941;0.20179252118611385;0.18967942390624518;0.02564102564102564
93.771164;60.22347;12.696797;12.696797;0.7785954;0.0;0;-29.528498940389948;-12.343175398490928;30.052289999690963;12.343175398490928;-1.12932653105348;0.20179252118611385;0.18967942390624515;0.2564102564102564
30.186316;29.598701;29.598701;29.598701;0.91688466;0.0;0;-35.53556755515198;-19.58819391168825;35.86089735265073;19.58819391168825;-1.0913836189012796;0.20179252118611385;0.18967942390624515;0.02564102564102564
25.5261;26.024708;9.765264;9.765264;0.9288398;0.0;0;-30.382640267138203;-13.0440350562819;30.751377645945396;13.0440350562819;-1.1069977950760916;0.20179252118611385;0.18967942390624515;0.10256410256410256
71.11917;94.65602;5.262274;5.262274;1.0989351;0.0;0;-25.85644922783629;-10.388257269691707;27.544022724774695;10.821565494948231;-0.7547138930223053;0.3394110335863994;0.20201350593239475;0.3333333333333333
65.64831;72.77825;6.4620924;6.4620924;0.9149399;0.0;0;-26.73009369366939;-10.807751681072716;27.98169516604099;10.807751681072716;-1.173532891275349;0.20179252118611385;0.18967942390624515;0.3333333333333333
45.13538;12.695343;10.484156;10.484156;0.8201979;0.0;0;-32.87844564351716;-17.361121167733785;33.26336149629682;17.361121167733785;-1.1128173670317532;0.20179252118611385;0.18967942390624523;0.02564102564102564
63.2483;93.77132;83.574234;5.6676745;1.2234378;0.0;0;-33.51945495347789;-16.447145894399313;33.944792169009666;16.447145894399313;-1.1043725528190578;0.20179252118611385;0.18967942390624515;0.05128205128205128
15.957712;58.24119;54.372276;27.765985;1.1877382;0.0;0;-36.667176920179486;-22.80091308674045;36.667176920179486;22.80091308674045;-1.0;;;0.02564102564102564
67.3361;33.342903;33.342903;13.6935005;0.81211287;0.0;0;-33.80481711175276;-18.57995402163533;34.204955761092464;18.57995402163533;-1.1182931714925632;0.20179252118611385;0.18967942390624515;0.05128205128205128
27.068363;39.719975;39.719975;36.928787;0.93138933;0.0;0;-35.58072110187187;-19.584366382334395;35.952095667273916;19.584366382334395;-1.1079464195987327;0.20179252118611385;0.1896794239062452;0.02564102564102564
27.290869;72.5432;62.874847;62.874847;0.8340423;0.0;0;-36.212889722476426;-18.395746688712308;36.38091142164288;18.395746688712308;-1.034798195640028;0.20179252118611385;0.18967942390624515;0.05128205128205128
16.226372;37.633503;18.45655;18.45655;1.2295557;0.0;0;-32.13635328712533;-14.077103119741594;32.4594172525907;14.077103119741594;-1.0905685746282399;0.20179252118611385;0.18967942390624515;0.05128205128205128
33.24439;57.878693;54.062695;31.823462;0.92798877;0.0;0;-35.19515867179644;-18.762367177831948;35.318987647300396;18.762367177831948;-1.0189015952741185;0.20179252118611385;0.18967942390624515;0.05128205128205128
33.131794;71.05284;38.536404;38.536404;0.79905874;0.0;0;-34.25506383161043;-14.859677586151804;34.48467738167465;14.859677586151804;-1.0569534501338695;0.20179252118611385;0.18967942390624515;0.07692307692307693
45.42336;19.545546;19.545546;19.545546;1.113422;0.0;0;-34.480578375082764;-19.425744560167402;34.785831469038605;19.425744560167402;-1.0841618116344596;0.20179252118611385;0.1896794239062452;0.02564102564102564
19.050047;94.424706;93.392784;50.302643;1.1058588;0.0;0;4.307925003875709;-16.783716089773606;117.27792137041662;98.02709316596906;-41.74450909406841;0.4728681421619547;0.4697261997542153;0.0
19.308823;35.623714;19.857876;19.857876;0.87051725;0.0;0;-33.45556424104727;-14.737301992632467;33.72698345860672;14.737301992632467;-1.071991400595512;0.20179252118611385;0.18967942390624515;0.05128205128205128
54.17844;41.943283;41.943283;30.136671;0.9107309;0.0;0;-34.33158635582687;-17.627720521873897;34.92428270677477;17.627720521873897;-1.1875582580534354;0.20179252118611385;0.18967942390624515;0.07692307692307693
12.896452;69.854454;63.821198;25.954185;0.95750946;0.0;0;-37.095620711892884;-18.654651126330975;37.095620711892884;18.654651126330975;-1.0;;;0.05128205128205128
68.892815;60.88242;56.25788;56.25788;0.88385;0.0;0;-35.756198007840226;-18.66558238813232;36.09341712181275;18.66558238813232;-1.0956603345445801;0.20179252118611385;0.18967942390624515;0.02564102564102564
94.39527;44.017582;12.441728;12.441728;0.89444387;0.0;0;-30.096591509547316;-13.02928798565219;30.5512457404177;13.02928798565219;-1.1214865853167675;0.20179252118611385;0.18967942390624515;0.1794871794871795
42.685295;64.97771;64.97771;56.212044;1.1507952;0.0;0;-36.56392458817128;-19.113392903414336;36.740727262624965;19.113392903414336;-1.0379568073614995;0.20179252118611385;0.18967942390624515;0.05128205128205128
90.11152;90.283806;79.91054;0.7893311;1.1259253;0.0;0;-33.12346071309281;-16.801751711076435;33.5517910208349;16.801751711076435;-1.0969543339275873;0.20179252118611385;0.18967942390624515;0.05128205128205128
9.840676;80.03036;34.529152;18.192259;1.0963145;0.0;0;-30.909230580741653;-13.327695025967472;31.500205657928152;13.327695025967472;-1.1702288626697264;0.20179252118611385;0.18967942390624523;0.10256410256410256
4.305333;82.42766;51.460026;35.66863;1.0933868;0.0;0;-32.85622533502334;-14.88728218806017;33.425989831925975;14.88728218806017;-1.1793094222905454;0.20179252118611385;0.18967942390624515;0.07692307692307693
72.13967;25.848257;11.641631;11.641631;1.0109409;0.0;0;-30.708586746558503;-13.73933042478447;31.197126585707966;13.73933042478447;-1.1500920349663108;0.20179252118611385;0.18967942390624523;0.10256410256410256
76.104546;41.94614;41.94614;17.532421;0.92546064;0.0;0;-33.88644073378182;-18.184896855909358;34.32854045944115;18.184896855909358;-1.133387024188109;0.20179252118611385;0.18967942390624515;0.07692307692307693
84.307396;55.386375;10.96269;10.96269;1.1102725;0.0;0;-28.536888425304223;-11.863665975938261;29.106310291054452;11.863665975938261;-1.14206400514182;0.20179252118611385;0.18967942390624515;0.3076923076923077
5.6912;4.42864;4.42864;4.42864;0.80818385;0.0;0;-28.72872652264943;-16.61558410883964;29.341682916978396;16.61558410883964;-1.1948460146417044;0.20179252118611385;0.18967942390624515;0.07692307692307693
77.69294;76.98152;29.854862;29.854862;0.82053524;0.0;0;-30.201144700469133;-11.834803212101292;31.420670015410185;12.623700293729087;-1.3879856575079628;0.2991688517571227;0.2212945050661693;0.1282051282051282
37.660107;32.353107;32.353107;31.847593;0.8131326;0.0;0;-35.86858988617583;-19.586819800817437;36.14118336054911;19.586819800817437;-1.0724137934635984;0.20179252118611385;0.18967942390624515;0.02564102564102564
30.34073;28.266783;28.266783;28.266783;1.116359;0.0;0;-35.17794555832468;-19.5865886614221;35.50353127652966;19.5865886614221;-1.0914756763454712;0.20179252118611385;0.1896794239062452;0.02564102564102564
17.310661;25.936607;0.7113736;0.7113736;1.0457704;0.0;0;-20.912184607685944;-6.93128682257688;23.52846710983737;7.001975906774476;0.20677053834859657;0.48702679631414925;0.25069778820925953;0.3333333333333333
99.601616;28.345093;18.364319;18.364319;0.9750802;0.0;0;-32.97363677734578;-15.8773816464996;33.36307307645462;15.8773816464996;-1.1144434204363642;0.20179252118611385;0.18967942390624515;0.02564102564102564
6.3757224;33.8081;33.8081;8.328672;0.98811567;0.0;0;-32.437477175473646;-17.83650872379019;32.8781608759677;17.83650872379019;-1.1328776646308105;0.20179252118611385;0.18967942390624515;0.07692307692307693
82.70253;60.48641;40.389412;40.389412;1.1637796;0.0;0;-33.982501327850876;-16.52741113461687;34.3477353152264;16.52741113461687;-1.1057375873111226;0.20179252118611385;0.18967942390624515;0.02564102564102564
63.95305;58.360695;2.631091;2.631091;0.8108399;0.0;0;-25.24558504658118;-10.025403896376872;27.133206433821126;10.309466682144631;-0.366815151773928;0.3394110335863994;0.21183069766235615;0.28205128205128205
73.5107;25.578619;25.578619;25.578619;0.94162214;0.0;0;-35.65209731522272;-18.710240951229025;35.899672579625125;18.710240951229025;-1.0634144729235329;0.20179252118611385;0.18967942390624523;0.05128205128205128
71.17459;20.650364;15.131779;15.131779;1.1300831;0.0;0;-32.88941235040454;-16.591420650996497;33.20918603429305;16.591420650996497;-1.0893850247814838;0.20179252118611385;0.18967942390624515;0.02564102564102564
85.844864;82.63756;51.05156;51.05156;1.0789196;0.0;0;-34.88111544174481;-15.50328165789199;35.07212861427232;15.50328165789199;-1.0430684771152225;0.20179252118611385;0.18967942390624515;0.07692307692307693
18.38737;9.281406;9.281406;9.281406;0.96757334;0.0;0;-32.34995347408315;-18.212487222901757;32.76199639302306;18.212487222901757;-1.122575265937066;0.20179252118611385;0.18967942390624515;0.02564102564102564
0.092453435;51.287155;51.287155;51.287155;0.8621706;0.0;0;-36.12347942487597;-19.585564346075472;36.463746261858105;19.585564346075472;-1.096756633452967;0.20179252118611385;0.18967942390624515;0.02564102564102564
59.856865;52.060883;52.060883;14.248991;1.2232206;0.0;0;-22.528057714511004;-16.404103839766265;44.34030793991553;23.694798598908903;-8.67117226452483;0.586255537676779;0.4917987365688832;0.02564102564102564
35.392326;57.41794;39.72807;5.1997404;0.9539597;0.0;0;-32.228502727150875;-15.227596924673861;32.69418680444439;15.227596924673861;-1.1141546135250542;0.20179252118611385;0.1896794239062452;0.05128205128205128
12.387495;88.566154;65.84838;34.08312;1.1889175;0.0;0;-33.53373877340025;-16.73215887286844;33.84184130738511;16.73215887286844;-1.0851867860115472;0.20179252118611385;0.1896794239062452;0.02564102564102564
18.622013;62.395153;62.395153;49.512035;1.1389152;0.0;0;-38.38715614625804;-19.53954637166487;38.38715614625804;19.53954637166487;-1.0;;;0.07692307692307693
33.181614;97.36364;81.482765;30.269064;1.180765;0.0;0;-37.501628072718006;-24.02068122428787;37.501628072718006;24.02068122428787;-1.0;;;0.05128205128205128
7.0326347;87.1366;41.495625;41.495625;0.758461;0.0;0;-33.692337694010725;-14.763656433216198;33.92053495653307;14.763656433216198;-1.0564439961968735;0.20179252118611385;0.18967942390624515;0.07692307692307693
5.7007513;21.481878;21.481878;21.481878;0.98869574;0.0;0;-35.34749879822489;-18.312996707062126;35.60760837332246;18.312996707062126;-1.0679231999597958;0.20179252118611385;0.18967942390624515;0.02564102564102564
91.60346;24.12592;24.12592;24.12592;0.87971693;0.0;0;-35.41004084741661;-19.58790392160691;35.7028438326772;19.58790392160691;-1.0796833729676745;0.20179252118611385;0.18967942390624515;0.02564102564102564
31.217154;34.483967;3.4469364;3.4469364;0.8870107;0.0;0;-25.478491563498185;-10.269437036613198;26.669297392674707;10.783543947233255;-1.1877706207537915;0.20179252118611385;0.18967942390624515;0.3333333333333333
98.22324;39.157528;2.290929;2.290929;0.8849202;0.0;0;-24.5387036707245;-9.819023682775622;26.248010572051175;9.866994125249931;-0.8797063057412251;0.3394110335863994;0.19822861205362569;0.3333333333333333
96.43706;55.30398;20.587477;20.587477;0.94465685;0.0;0;-31.881575745125765;-13.225521299966914;32.23653083951132;13.225521299966914;-1.1020401584014816;0.20179252118611385;0.18967942390624515;0.10256410256410256
14.265702;23.258938;23.258938;23.258938;0.9553523;0.0;0;-34.98868191546358;-19.58916515664052;35.32769143908232;19.58916515664052;-1.096304364246264;0.20179252118611385;0.18967942390624515;0.02564102564102564
71.49528;22.242294;15.329786;15.329786;1.0670202;0.0;0;-32.612622759106294;-15.859077685542104;32.99408077434112;15.859077685542104;-1.111573545492255;0.20179252118611385;0.18967942390624515;0.02564102564102564
60.08448;38.145184;28.535076;28.364616;0.90018225;0.0;0;-35.13667188961135;-16.81194736612315;35.341162306342724;16.81194736612315;-1.047916387526419;0.20179252118611385;0.18967942390624515;0.05128205128205128
69.0678;67.20559;62.91058;1.5370872;0.8863886;0.0;0;-33.498069240710066;-16.50470026590088;33.940165220415466;16.50470026590088;-1.1066116208658672;0.20179252118611385;0.18967942390624518;0.05128205128205128
9.628139;68.81568;18.432438;18.432438;0.9303041;0.0;0;-30.443363488712496;-13.225653377339967;30.918253551535408;13.225653377339967;-1.1257285510282273;0.20179252118611385;0.18967942390624515;0.23076923076923078
18.864122;97.611916;30.318604;30.318604;1.0932572;0.0;0;-31.352933484641564;-13.445266186496838;31.736879300677057;13.445266186496838;-1.1018595763167707;0.20179252118611385;0.18967942390624515;0.15384615384615385
7.6731;20.24952;20.24952;20.24952;0.7500856;0.0;0;-35.37217381320041;-19.587163895220073;35.677726102543;19.587163895220073;-1.0842694354489726;0.20179252118611385;0.18967942390624523;0.02564102564102564
60.417377;39.29199;22.818647;22.818647;1.123464;0.0;0;-32.73999234233329;-15.869675328232717;33.12779117665849;15.869675328232717;-1.1138544066548786;0.20179252118611385;0.18967942390624515;0.05128205128205128
98.65924;96.4681;96.4681;73.57875;0.9194844;0.0;0;-35.70697772590586;-19.580696862862624;36.10147265701356;19.580696862862624;-1.1162630650434366;0.20179252118611385;0.18967942390624515;0.02564102564102564
67.20174;69.003975;16.352968;16.352968;1.0381199;0.0;0;-29.789246764171978;-12.599688820507765;30.282549426626602;12.599688820507765;-1.1250101722263681;0.20179252118611385;0.18967942390624515;0.2564102564102564
71.07905;59.23193;59.23193;59.23193;1.1307611;0.0;0;-36.29494786232958;-19.47627541464078;36.51535866863095;19.47627541464078;-1.0536431237329646;0.20179252118611385;0.18967942390624515;0.05128205128205128
98.45866;53.969208;47.01528;47.01528;1.0054176;0.0;0;0.3331677416481587;-3.2109756941011938;37.521604927116464;26.482607970092175;-9.911469079571011;0.11772419546098556;-0.04809160053895496;0.02564102564102564
67.804375;7.5602827;7.5602827;7.5602827;1.0735756;0.0;0;-31.012345050324445;-17.335631893620643;31.410717469421645;17.335631893620643;-1.11765783938374;0.20179252118611385;0.18967942390624515;0.02564102564102564
4.0277553;89.33845;11.85743;3.1058428;1.2099704;0.0;0;-26.40417267656734;-10.797157890312263;27.512183036433743;11.185665901338126;-1.186026430890069;0.20179252118611385;0.18967942390624515;0.3333333333333333
86.70189;62.554268;50.034603;3.8777726;0.7649331;0.0;0;-33.269650305400184;-16.32370313777824;33.58909446466933;16.32370313777824;-1.0621727096149074;0.20179252118611385;0.18967942390624515;0.05128205128205128
36.474182;57.171024;35.358482;35.358482;0.9247644;0.0;0;-33.40214897445294;-15.86190695902792;33.81348448549641;15.86190695902792;-1.1223208036705783;0.20179252118611385;0.18967942390624515;0.05128205128205128
0.4463185;53.95464;23.467884;23.467884;1.2134271;0.0;0;-31.73604561204433;-14.99132811090007;32.17474620404156;14.99132811090007;-1.1321643190697386;0.20179252118611385;0.18967942390624515;0.1282051282051282
50.728344;39.197502;39.197502;39.197502;1.1687149;0.0;0;-35.07177443587945;-19.59741502940409;35.415410876069814;19.59741502940409;-1.097968716147887;0.20179252118611385;0.18967942390624515;0.02564102564102564
93.70213;25.473923;25.473923;25.473923;1.058414;0.0;0;-35.386406395823464;-18.90310520271973;35.63041286499682;18.90310520271973;-1.0621307387057177;0.20179252118611385;0.18967942390624515;0.05128205128205128
25.740496;75.534645;75.534645;30.168146;0.8646515;0.0;0;-35.80670126078286;-19.55396005354521;35.814117777490615;19.55396005354521;-1.0;;;0.05128205128205128
49.156403;50.961655;16.408333;16.408333;0.9152665;0.0;0;-31.040959912207764;-12.927263227604698;31.393914721279415;12.927263227604698;-1.0925934831408561;0.20179252118611385;0.18967942390624515;0.15384615384615385
17.38595;3.4036138;3.4036138;3.4036138;1.1789782;0.0;0;-22.681251792068025;-14.515235858776947;23.314411296329762;14.515235858776947;-1.2021132916532455;0.20179252118611385;0.18967942390624515;0.15384615384615385
5.7786903;39.91546;39.91546;39.91546;1.0991358;0.0;0;-37.52597158483049;-19.563681648173286;37.52597158483049;19.563681648173286;-1.0;;;0.07692307692307693
8.063689;92.86108;26.994865;13.989183;0.8928251;0.0;0;-30.142944338477985;-13.045332801761248;30.68488710096046;13.045332801761248;-1.1290489162883077;0.20179252118611385;0.18967942390624515;0.20512820512820512
72.70382;37.395718;18.501936;18.501936;0.8161228;0.0;0;-32.33327534680387;-15.520571618989493;32.74219472028503;15.520571618989493;-1.1214516928741858;0.20179252118611385;0.18967942390624515;0.05128205128205128
86.408806;41.32917;9.4775915;9.4775915;1.1403852;0.0;0;-28.448407165730416;-11.937587711409009;28.99750326745882;11.937587711409009;-1.1428730139841785;0.20179252118611385;0.18967942390624515;0.2564102564102564
14.338451;62.39987;7.6363044;7.6363044;1.0381123;0.0;0;-27.13869947020746;-11.122263162071732;28.089760239611035;11.122263162071732;-1.16539050810401;0.20179252118611385;0.18967942390624515;0.3076923076923077
28.838974;80.169464;75.319305;75.319305;1.2317191;0.0;0;-36.09517686850526;-19.03763192754346;36.28645929168289;19.03763192754346;-1.0431653294843077;0.20179252118611385;0.1896794239062452;0.05128205128205128
19.510996;66.84943;28.223494;28.223494;0.9532456;0.0;0;-32.27082650484189;-15.54569803966362;32.62428580630323;15.54569803966362;-1.101502105519108;0.20179252118611385;0.18967942390624515;0.10256410256410256
2.6953092;85.00697;85.00697;10.055305;0.92451346;0.0;0;-33.62899421092228;-18.188861475584673;33.91889939373639;18.188861475584673;-1.069934443561506;0.20179252118611385;0.18967942390624515;0.05128205128205128
55.347603;11.405919;11.405919;11.405919;0.89537805;0.0;0;-33.741741979572375;-18.40688595738365;34.054059331088396;18.40688595738365;-1.0867029014340706;0.20179252118611385;0.18967942390624523;0.02564102564102564
69.99522;92.46001;35.451122;35.451122;0.9909401;0.0;0;-32.14811722042446;-15.295611350550871;32.53541886988196;15.295611350550871;-1.1136755638840579;0.20179252118611385;0.18967942390624515;0.10256410256410256
64.79127;90.39315;37.497112;29.646845;0.9113648;0.0;0;-32.60580815651362;-14.211362778696412;32.86586219502002;14.211362778696412;-1.06367613946279;0.20179252118611385;0.18967942390624515;0.10256410256410256
38.811474;51.919666;50.02028;40.834965;0.7865953;0.0;0;-35.38446986368935;-19.142691846345258;35.80817254773303;19.142691846345258;-1.1267694094714331;0.20179252118611385;0.18967942390624515;0.02564102564102564
55.505474;62.477978;62.477978;4.0817156;0.9060645;0.0;0;-34.00534024647649;-17.29949164164168;34.40135735931536;17.29949164164168;-1.099106624882612;0.20179252118611385;0.18967942390624515;0.05128205128205128
9.41899;21.289177;21.289177;6.6106668;0.85944295;0.0;0;-34.587526583947856;-19.911813895989752;34.587526583947856;19.911813895989752;-1.0;;;0.05128205128205128
15.438828;44.800262;1.0055336;1.0055336;1.1576926;0.0;0;-22.725616676102447;-8.303858969023793;25.240691068119816;8.708797437308931;0.4745639416444079;0.42577147360623274;0.2329456559659229;0.3076923076923077
93.180145;20.278309;20.278309;10.267153;0.86779624;0.0;0;-32.78728631918759;-17.533542840837328;33.35833306458532;17.533542840837328;-1.1797706609336274;0.20179252118611385;0.18967942390624515;0.07692307692307693
76.15316;2.2074482;2.2074482;2.2074482;0.9794358;0.0;0;-24.41209684833071;-17.332716816800172;24.538152661243963;17.332716816800172;-1.0197026127593942;0.20179252118611385;0.1896794239062452;0.07692307692307693
92.27468;98.0905;0.029778805;0.029778805;1.0863692;0.0;0;-24.00125203148304;-9.061193393227029;26.820866223977408;9.339820373209562;1.4100891454008337;0.2555942951123835;0.24688827625624307;0.2564102564102564
91.66886;25.92206;25.92206;25.92206;0.82461345;0.0;0;-35.424576575954056;-19.590799115913796;35.76160651502091;19.590799115913796;-1.0955922862862784;0.20179252118611385;0.18967942390624515;0.02564102564102564
64.942764;59.3149;25.954967;10.083695;1.0156412;0.0;0;-30.202523723250636;-12.184459708921054;30.89443476177121;12.184459708921054;-1.1972185663015866;0.20179252118611385;0.18967942390624515;0.10256410256410256
92.824585;30.032036;30.032036;1.3362055;1.1735935;0.0;0;-31.837312508774595;-16.68733071937541;32.327550793105225;16.68733071937541;-1.129635671646656;0.20179252118611385;0.18967942390624515;0.07692307692307693
