model_run;c1;c2;c3;c4;rch;offset;complete;ME;50E;MAE;50AE;RBIAS;r_rank;r_lin;n_5m
2553;95.00068;22.12393;22.12393;22.12393;1.1349912;0.0;0;-50.92204650050059;-19.585839015565995;51.21563171660404;19.585839015565995;-1.081215531595307;0.20044593143431833;0.18531554452469942;0.024390243902439025
2554;28.529257;68.31083;68.31083;11.21992;0.7660782;0.0;0;-50.87531631732972;-19.54642499976842;50.94044787513812;19.54642499976842;-1.0;;;0.04878048780487805
2555;69.28023;91.95401;40.94502;5.9927444;0.9059432;0.0;0;-46.978552355823034;-13.947300965411017;47.4944291594281;13.947300965411017;-1.115976146649439;0.20044593143431833;0.18531554452469942;0.0975609756097561
2556;2.5137699;29.920918;8.258593;8.258593;1.0637344;0.0;0;-44.71272707487639;-13.372116681221712;45.21303070970972;13.372116681221712;-1.1383379619186926;0.20044593143431833;0.18531554452469937;0.21951219512195122
2557;26.246223;32.162697;30.200483;30.200483;1.2219874;0.0;0;-51.01552737452786;-19.259451805154953;51.358975021853475;19.259451805154953;-1.0991515870524224;0.20044593143431833;0.18531554452469937;0.024390243902439025
2558;46.377335;85.42553;60.593327;0.26786172;0.9468254;0.0;0;-48.274388710499295;-15.398442234894077;48.78942608938109;15.398442234894077;-1.120497641180344;0.20044593143431833;0.18531554452469942;0.0975609756097561
2559;3.109169;89.338646;25.60995;25.60995;1.2376455;0.0;0;-47.02351444721528;-15.072973773721543;47.42510138824869;15.072973773721543;-1.1053078091229709;0.20044593143431833;0.18531554452469937;0.17073170731707318
2560;61.77077;91.40452;26.906155;9.376964;1.127641;0.0;0;-45.64497566427185;-13.096832861913128;46.22503731717731;13.096832861913128;-1.1360641925498094;0.20044593143431833;0.18531554452469937;0.1951219512195122
2561;67.834274;29.322489;29.322489;29.322489;0.9924482;0.0;0;-52.51757911543639;-19.571980502580146;52.67830149374581;19.571980502580146;-1.0334233327704014;0.20044593143431833;0.18531554452469937;0.04878048780487805
2562;74.675705;12.040053;12.040053;12.040053;0.9645792;0.0;0;-50.011466016314685;-18.72077558110999;50.210884857346414;18.72077558110999;-1.0473428686688628;0.20044593143431833;0.18531554452469942;0.04878048780487805
2563;51.662285;44.005356;44.005356;44.005356;0.8147213;0.0;0;-52.476100594113355;-19.93650956717096;52.738977919119016;19.93650956717096;-1.0701695712560149;0.20044593143431833;0.18531554452469937;0.024390243902439025
2564;60.398426;29.583529;29.583529;29.583529;1.057597;0.0;0;-51.62448025056512;-19.820729106726247;51.91227418410587;19.820729106726247;-1.0791323446614547;0.20044593143431833;0.18531554452469942;0.024390243902439025
2565;39.612564;88.387825;19.556849;19.556849;0.7761768;0.0;0;-46.44413922601044;-14.528366294715255;46.911183503271275;14.528366294715255;-1.1144767808435088;0.20044593143431833;0.18531554452469937;0.21951219512195122
2566;4.1348906;3.673128;3.673128;3.673128;0.96453714;0.0;0;-41.15080605962343;-16.4536219416444;41.68531879549795;16.4536219416444;-1.167879764562709;0.20044593143431833;0.18531554452469942;0.0975609756097561
2567;10.004186;63.39171;35.190453;35.190453;0.8688544;0.0;0;-49.626552148545514;-16.419919265114686;49.98663162643063;16.419919265114686;-1.1051342362726262;0.20044593143431833;0.18531554452469937;0.024390243902439025
2568;65.503044;90.61907;90.61907;13.380385;1.2281431;0.0;0;-50.82648087332224;-18.465338463770735;51.08587447550342;18.465338463770735;-1.0623576889634867;0.20044593143431833;0.18531554452469937;0.04878048780487805
2569;99.55557;97.66727;46.39219;46.39219;0.931632;0.0;0;-49.4171401980612;-16.36848557293294;49.77999192044544;16.36848557293294;-1.106131442583234;0.20044593143431833;0.18531554452469937;0.04878048780487805
2570;1.5901659;65.016556;65.016556;47.01399;0.9946269;0.0;0;-51.84351163821461;-19.926933906768284;52.194456281993595;19.926933906768284;-1.101848337709257;0.20044593143431833;0.18531554452469937;0.024390243902439025
2571;55.762775;94.9928;91.37967;17.768375;0.9377465;0.0;0;-51.030511554856254;-19.08601513253734;51.148609134636345;19.08601513253734;-1.0150805034985468;0.20044593143431833;0.18531554452469937;0.04878048780487805
2572;75.10336;7.5751896;7.5751896;7.5751896;0.8186049;0.0;0;-48.50939616507489;-18.82459651143955;48.83905875600559;18.82459651143955;-1.0941929532690655;0.20044593143431833;0.18531554452469942;0.024390243902439025
2573;82.679214;35.934242;24.945354;24.945354;0.92629105;0.0;0;-50.251311102319264;-17.534496138408826;50.50790473378631;17.534496138408826;-1.067909258771815;0.20044593143431833;0.18531554452469942;0.024390243902439025
2574;54.52504;0.8813826;0.8813826;0.8813826;1.1394994;0.0;0;9.377195370199777;20.946601950168088;36.6438906845185;24.43981796099385;-8.188104399023294;-0.04256920306914294;-0.09069420020441735;0.04878048780487805
2575;61.9954;98.11857;40.193615;40.193615;1.0605979;0.0;0;-48.70970958983669;-15.864100343578286;49.094103897142354;15.864100343578286;-1.11388054322613;0.20044593143431833;0.18531554452469937;0.0975609756097561
2576;69.67553;90.27362;42.240765;42.240765;0.9687075;0.0;0;-49.725689058726594;-17.09271908283904;49.97982832270829;17.09271908283904;-1.067026396258894;0.20044593143431833;0.18531554452469937;0.04878048780487805
2577;85.89803;2.814975;2.814975;1.085431;1.1602854;0.0;0;-24.6969575290947;-11.242570223667883;27.232177272438925;13.238021967957224;-1.8086905153437431;0.5207864713954428;0.31961903455207047;0.2926829268292683
2578;12.237731;1.8230838;1.8230838;1.8230838;0.75207436;0.0;0;-34.25968631820152;-15.723916626802918;35.12165673829376;15.723916626802918;-1.2653951702102968;0.29632806532566497;0.20164851560178515;0.17073170731707318
2579;92.61896;36.70328;36.70328;36.70328;1.1633004;0.0;0;-52.21992163394969;-19.57926878760287;52.42215320034288;19.57926878760287;-1.0483546363831977;0.20044593143431833;0.18531554452469937;0.04878048780487805
2580;2.6114802;25.861212;15.995106;15.995106;0.7797678;0.0;0;-50.13393175944438;-17.117252898004097;50.30906601270885;17.117252898004097;-1.0386074399649121;0.20044593143431833;0.18531554452469937;0.07317073170731707
2581;83.62161;84.694756;17.862635;17.862635;1.185136;0.0;0;-45.66863478922767;-13.957777767153402;46.17240325515442;13.957777767153402;-1.1250157522240036;0.20044593143431833;0.18531554452469942;0.24390243902439024
2582;7.683275;16.056835;16.056835;16.056835;1.223786;0.0;0;-50.4837066293124;-18.445375382402233;50.698585387146814;18.445375382402233;-1.0529039678439085;0.20044593143431833;0.18531554452469942;0.04878048780487805
2583;19.470875;79.06704;75.10406;33.53293;1.1595848;0.0;0;-41.40879418995207;-16.69832266996292;56.00131286244008;23.224690597193273;-6.303856174168194;0.5886990474849478;0.46805935259717685;0.04878048780487805
2584;0.3993757;55.450424;55.450424;16.909153;0.75979686;0.0;0;-51.98392917420805;-19.543257480818113;52.056166292725976;19.543257480818113;-1.0015942284155404;0.20044593143431833;0.18531554452469937;0.04878048780487805
2585;44.53122;37.745403;32.93511;32.93511;1.013104;0.0;0;-51.24435311271707;-18.468772632473645;51.57643196953418;18.468772632473645;-1.0950621102250198;0.20044593143431833;0.18531554452469937;0.024390243902439025
2586;33.442577;14.580519;5.971221;5.971221;1.1643982;0.0;0;-43.017802719553295;-12.200003603164362;43.54451516512754;12.200003603164362;-1.1650739158309484;0.20044593143431833;0.18531554452469937;0.12195121951219512
2587;16.607632;99.76916;47.031685;7.006542;1.0225081;0.0;0;-47.203698297714645;-14.14582932376058;47.71789090007164;14.14582932376058;-1.118181743015643;0.20044593143431833;0.18531554452469937;0.0975609756097561
2588;45.114506;61.802433;50.431923;50.431923;0.92996836;0.0;0;-51.58527939560805;-17.918126219811285;51.874225712472544;17.918126219811285;-1.0795468693987333;0.20044593143431833;0.18531554452469942;0.024390243902439025
2589;40.243065;43.94383;43.94383;14.748647;0.9853477;0.0;0;-49.9652777723639;-19.32423009713;50.24447516434578;19.32423009713;-1.0760400757455617;0.20044593143431833;0.18531554452469937;0.024390243902439025
2590;76.768425;37.119045;37.119045;37.119045;0.790347;0.0;0;-52.41448374750516;-19.729289462382496;52.65505163476192;19.729289462382496;-1.0621446253624096;0.20044593143431833;0.18531554452469937;0.04878048780487805
2591;89.3141;90.57377;87.12715;48.4135;0.99815685;0.0;0;-50.1691957010121;-18.1460192449415;50.734375846514354;18.1460192449415;-1.1789111632796816;0.20044593143431833;0.18531554452469937;0.07317073170731707
2592;65.2602;82.12097;78.30046;11.047792;0.7639234;0.0;0;-50.91180658618985;-17.63208383877381;51.228060794481955;17.63208383877381;-1.0798001996653883;0.20044593143431833;0.18531554452469942;0.024390243902439025
2593;12.449795;81.12047;36.59412;36.59412;1.0720577;0.0;0;-48.90060239629348;-15.985171688802382;49.27770684750894;15.985171688802382;-1.1112583031968464;0.20044593143431833;0.18531554452469937;0.07317073170731707
2594;29.546125;61.623684;61.623684;61.623684;0.94522613;0.0;0;-52.611655214757306;-19.936481056744014;52.876843338230685;19.936481056744014;-1.0710007904415115;0.20044593143431833;0.18531554452469942;0.024390243902439025
2595;91.332695;88.796776;74.73118;34.126057;0.8456715;0.0;0;-51.521847696476115;-17.53784251318612;51.75222534156406;17.53784251318612;-1.058479085111342;0.20044593143431833;0.18531554452469937;0.04878048780487805
2596;8.882562;29.934845;29.934845;5.0900536;0.75869143;0.0;0;-50.02583441803155;-19.542213223608428;50.17855207802961;19.542213223608428;-1.026421586405071;0.20044593143431833;0.18531554452469942;0.04878048780487805
2597;40.691517;70.37357;42.240993;42.240993;1.2110595;0.0;0;-49.890631454469165;-15.926178170298414;50.27884706477892;15.926178170298414;-1.1152551072199046;0.20044593143431833;0.18531554452469942;0.04878048780487805
2598;94.25104;40.45073;40.45073;14.1885;1.0281595;0.0;0;-49.48083667790823;-18.085485825430936;49.90928372674526;18.085485825430936;-1.1297267905064532;0.20044593143431833;0.18531554452469942;0.07317073170731707
2599;95.06698;60.00388;39.272457;39.272457;1.0734767;0.0;0;-51.11201165514291;-17.55660212810355;51.25629518197037;17.55660212810355;-1.0275101002102422;0.20044593143431833;0.18531554452469937;0.07317073170731707
2600;41.126205;99.815315;73.78544;54.472267;1.1396788;0.0;0;-49.32232643856503;-17.09124001881861;49.85621454101944;17.09124001881861;-1.167655077170042;0.20044593143431833;0.18531554452469937;0.07317073170731707
2601;66.74301;98.45263;91.200195;23.716375;1.0632952;0.0;0;-51.593152567202665;-18.640264898657307;51.77433863556298;18.640264898657307;-1.040784343266952;0.20044593143431833;0.18531554452469937;0.04878048780487805
2602;45.679993;51.266777;51.266777;17.750029;0.956552;0.0;0;-50.884003294762806;-19.919218235691858;50.935923734208544;19.919218235691858;-1.0;;;0.04878048780487805
2603;75.34852;57.390606;15.717181;11.322757;1.0637941;0.0;0;-45.70890170616982;-13.797347619224126;46.21035760607502;13.797347619224126;-1.125409202107522;0.20044593143431833;0.18531554452469937;0.21951219512195122
2604;3.1678174;89.7332;20.41762;7.0048285;0.8762583;0.0;0;-44.95742443070911;-12.567881970014781;45.62658248640481;12.567881970014781;-1.1461825273653945;0.20044593143431833;0.18531554452469942;0.24390243902439024
2605;14.4242735;98.56371;75.4954;50.817574;1.0306758;0.0;0;-50.399389326945986;-17.05640772115038;50.811388989870245;17.05640772115038;-1.1238104880192834;0.20044593143431833;0.18531554452469937;0.04878048780487805
2606;61.423737;77.86299;63.10468;63.10468;0.85279363;0.0;0;-52.58381412229791;-18.445942041520937;52.73337727355454;18.445942041520937;-1.0294092381831306;0.20044593143431833;0.18531554452469937;0.04878048780487805
2607;23.262901;6.527794;6.527794;6.527794;1.2087114;0.0;0;-44.40521098066989;-16.60464807570864;44.88139986072945;16.60464807570864;-1.1469000432228345;0.20044593143431833;0.18531554452469942;0.07317073170731707
2608;66.60857;32.27075;31.386917;31.386917;1.0047839;0.0;0;-51.69133783628385;-19.63796035467817;51.97692833570587;19.63796035467817;-1.0783397455927592;0.20044593143431833;0.18531554452469937;0.024390243902439025
2609;35.12878;89.657265;84.803604;41.267952;0.8669201;0.0;0;-51.68954799238705;-19.552564145996456;51.68954799238705;19.552564145996456;-1.0;;;0.04878048780487805
2610;88.66569;76.83757;68.380745;3.5320716;1.0698162;0.0;0;-49.49921898402337;-16.83046363101235;49.92053135444971;16.83046363101235;-1.1030971227529154;0.20044593143431833;0.18531554452469937;0.04878048780487805
2611;81.92775;74.22588;19.553677;19.553677;0.7951598;0.0;0;-46.95716591181931;-14.937042904230935;47.38117959311499;14.937042904230935;-1.108672121386457;0.20044593143431833;0.18531554452469942;0.1951219512195122
2612;49.288853;66.79565;12.658172;12.658172;0.9670095;0.0;0;-45.18549055610486;-13.57022580291246;45.723149436513836;13.57022580291246;-1.1316127435288212;0.20044593143431833;0.18531554452469942;0.2926829268292683
2613;77.29178;41.532234;41.532234;41.532234;1.1829823;0.0;0;-51.84404729338184;-19.936399040700394;52.07170328613885;19.936399040700394;-1.0575000773504606;0.20044593143431833;0.18531554452469937;0.04878048780487805
2614;27.121077;40.3301;15.854567;15.854567;1.1339293;0.0;0;-47.925235120586095;-17.392332843334316;47.97077290559474;17.392332843334316;-1.0;;;0.0975609756097561
2615;49.431034;80.89516;79.43496;66.64857;1.1017197;0.0;0;-52.056082714060366;-19.735495687629935;52.421867566905604;19.735495687629935;-1.1071865213132852;0.20044593143431833;0.18531554452469937;0.024390243902439025
2616;19.756231;29.385092;29.385092;29.385092;0.9853017;0.0;0;-51.6735654533249;-19.936454269250362;51.99526405354171;19.936454269250362;-1.0913282197291412;0.20044593143431833;0.18531554452469937;0.024390243902439025
2617;86.09001;68.486336;47.691936;24.462011;0.9734396;0.0;0;-48.98465228796498;-16.450266154879472;49.543953672873656;16.450266154879472;-1.1767965095525919;0.20044593143431833;0.18531554452469937;0.07317073170731707
2618;82.30853;72.62359;27.560148;27.560148;0.7556548;0.0;0;-48.636545280482615;-16.254728566297644;48.94398404999736;16.254728566297644;-1.086198804495825;0.20044593143431833;0.18531554452469937;0.07317073170731707
2619;90.21594;84.45715;84.45715;20.438843;1.050019;0.0;0;-50.89904574585458;-19.10915596739048;51.10573008519392;19.10915596739048;-1.0499563469404718;0.20044593143431833;0.18531554452469942;0.04878048780487805
2620;87.748924;31.99536;31.99536;7.078781;1.0385041;0.0;0;-45.6786851276841;-16.955707277092927;46.814618366144835;17.304975035061318;-1.3661415505585073;0.29632806532566497;0.2106106082198114;0.0975609756097561
2621;95.96003;74.191505;74.191505;19.278172;0.75263953;0.0;0;-48.85397702771877;-18.049243135977974;49.48200925667538;18.049243135977974;-1.201519737045558;0.20044593143431833;0.18531554452469942;0.07317073170731707
