per,nseg,icalc,outseg,iupseg,iprior,nstrpts,flow,runoff,etsw,pptsw,roughch,roughbk,cdpth,fdpth,awdth,bwdth,hcond1,thickm1,elevup,width1,depth1,thts1,thti1,eps1,uhc1,hcond2,thickm2,elevdn,width2,depth2,thts2,thti2,eps2,uhc2
0,105,1,260,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1235.16,8.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,833.26,8.1,0.0,0.0,0.0,0.0,0.0
0,106,1,260,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1164.5801,8.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,942.77997,8.1,0.0,0.0,0.0,0.0,0.0
0,107,1,262,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,644.77997,13.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,540.92,13.05,0.0,0.0,0.0,0.0,0.0
0,108,1,262,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.76,13.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,599.88,13.05,0.0,0.0,0.0,0.0,0.0
0,109,1,263,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,885.485,4.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,776.92,4.3,0.0,0.0,0.0,0.0,0.0
0,110,1,267,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,618.8,10.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,459.6056,10.22,0.0,0.0,0.0,0.0,0.0
0,111,1,267,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,690.86,10.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,493.04974,10.22,0.0,0.0,0.0,0.0,0.0
0,112,1,267,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,726.27997,10.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,563.51,10.22,0.0,0.0,0.0,0.0,0.0
0,113,1,267,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,955.39996,3.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,673.14996,7.07,0.0,0.0,0.0,0.0,0.0
0,114,1,267,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,739.035,10.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,543.83997,10.22,0.0,0.0,0.0,0.0,0.0
0,115,1,267,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,727.38,3.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,569.93,10.22,0.0,0.0,0.0,0.0,0.0
0,116,1,267,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,813.5616,4.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,645.614,8.24,0.0,0.0,0.0,0.0,0.0
0,117,1,267,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649.1826,2.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,438.41623,10.22,0.0,0.0,0.0,0.0,0.0
0,118,1,267,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.02997,10.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,476.22998,10.22,0.0,0.0,0.0,0.0,0.0
0,119,1,267,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,645.33,10.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,477.0531,10.22,0.0,0.0,0.0,0.0,0.0
0,120,1,267,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,697.27997,10.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,502.58,10.22,0.0,0.0,0.0,0.0,0.0
0,121,1,269,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1001.74,5.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,787.39996,5.57,0.0,0.0,0.0,0.0,0.0
0,122,1,269,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,974.33,5.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,837.26666,5.57,0.0,0.0,0.0,0.0,0.0
0,123,1,270,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,769.55,9.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,536.34375,9.37,0.0,0.0,0.0,0.0,0.0
0,124,1,270,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,910.49,9.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,655.28125,9.37,0.0,0.0,0.0,0.0,0.0
0,125,1,270,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1038.24,9.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,686.01996,9.37,0.0,0.0,0.0,0.0,0.0
0,126,1,270,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,861.72,9.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555.08185,9.37,0.0,0.0,0.0,0.0,0.0
0,127,1,270,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,904.51,9.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,575.1493,9.37,0.0,0.0,0.0,0.0,0.0
0,128,1,272,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,819.31,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700.308,5.94,0.0,0.0,0.0,0.0,0.0
0,129,1,272,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,806.66,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,624.905,5.94,0.0,0.0,0.0,0.0,0.0
0,130,1,274,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,924.91003,9.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,817.12634,9.35,0.0,0.0,0.0,0.0,0.0
0,131,1,275,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,883.73,9.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,745.51996,9.35,0.0,0.0,0.0,0.0,0.0
0,132,1,275,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,897.01,9.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,774.01,9.35,0.0,0.0,0.0,0.0,0.0
0,133,1,279,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649.76,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,451.03,6.03,0.0,0.0,0.0,0.0,0.0
0,134,1,279,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.145,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,481.4225,6.03,0.0,0.0,0.0,0.0,0.0
0,135,1,280,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,674.66,10.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,464.87,9.66,0.0,0.0,0.0,0.0,0.0
0,136,1,281,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,392.88998,5.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387.1501,5.61,0.0,0.0,0.0,0.0,0.0
0,137,1,281,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,592.32996,5.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,416.18274,5.61,0.0,0.0,0.0,0.0,0.0
0,138,1,281,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,571.95996,5.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,435.62,5.61,0.0,0.0,0.0,0.0,0.0
0,139,1,282,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,546.58496,12.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,438.57123,12.02,0.0,0.0,0.0,0.0,0.0
0,140,1,287,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,642.925,5.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,382.95,5.07,0.0,0.0,0.0,0.0,0.0
0,141,1,287,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,469.24,5.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343.985,5.07,0.0,0.0,0.0,0.0,0.0
0,142,1,288,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700.02997,5.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,447.31,5.28,0.0,0.0,0.0,0.0,0.0
0,143,1,288,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,499.31998,5.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,397.50998,5.28,0.0,0.0,0.0,0.0,0.0
0,144,1,292,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,434.03998,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,327.87,4.12,0.0,0.0,0.0,0.0,0.0
0,145,1,293,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,426.25998,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311.72437,4.12,0.0,0.0,0.0,0.0,0.0
0,146,1,295,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.35,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.98296,1.0,0.0,0.0,0.0,0.0,0.0
0,147,1,296,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223.32,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222.53285,1.0,0.0,0.0,0.0,0.0,0.0
0,148,1,296,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.49556,1.0,0.0,0.0,0.0,0.0,0.0
0,149,1,300,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,642.88,4.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,428.5575,4.38,0.0,0.0,0.0,0.0,0.0
0,150,1,308,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373.21,6.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,337.56998,6.55,0.0,0.0,0.0,0.0,0.0
0,151,1,308,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,391.44998,6.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,339.58,6.55,0.0,0.0,0.0,0.0,0.0
0,152,1,318,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,486.2075,2.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374.15,2.14,0.0,0.0,0.0,0.0,0.0
0,153,1,319,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,639.14996,5.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,386.18,5.03,0.0,0.0,0.0,0.0,0.0
0,154,1,319,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,629.69,5.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,428.28568,5.03,0.0,0.0,0.0,0.0,0.0
0,155,1,323,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,936.39996,7.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675.82996,7.29,0.0,0.0,0.0,0.0,0.0
0,156,1,323,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1006.72,7.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,743.08,7.29,0.0,0.0,0.0,0.0,0.0
0,157,1,323,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1101.5801,7.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,834.74,7.29,0.0,0.0,0.0,0.0,0.0
0,158,1,324,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1025.365,9.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,911.68,9.44,0.0,0.0,0.0,0.0,0.0
0,159,1,329,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1033.49,3.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,492.40997,5.14,0.0,0.0,0.0,0.0,0.0
0,160,1,329,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,887.58,5.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,617.89,5.14,0.0,0.0,0.0,0.0,0.0
0,161,1,329,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1014.08997,9.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,409.26,12.52,0.0,0.0,0.0,0.0,0.0
0,162,1,329,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,737.12,5.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,423.44812,7.94,0.0,0.0,0.0,0.0,0.0
0,163,1,329,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,856.61,5.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,518.97,5.14,0.0,0.0,0.0,0.0,0.0
0,164,1,329,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730.61,5.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,551.95996,5.14,0.0,0.0,0.0,0.0,0.0
0,165,1,329,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1063.14,5.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,557.94995,5.14,0.0,0.0,0.0,0.0,0.0
0,166,1,329,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,878.48,5.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,577.86,5.14,0.0,0.0,0.0,0.0,0.0
0,167,1,329,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675.57,13.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,380.18256,12.52,0.0,0.0,0.0,0.0,0.0
0,168,1,331,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,931.64996,8.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,602.62744,8.6,0.0,0.0,0.0,0.0,0.0
0,169,1,331,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,984.24,8.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,854.46,8.6,0.0,0.0,0.0,0.0,0.0
0,170,1,331,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1213.16,8.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,679.6,8.6,0.0,0.0,0.0,0.0,0.0
0,171,1,335,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,817.86,16.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,581.1281,15.84,0.0,0.0,0.0,0.0,0.0
0,172,1,342,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,437.65,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.06342,3.25,0.0,0.0,0.0,0.0,0.0
0,173,1,346,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257.34,12.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.60516,11.8,0.0,0.0,0.0,0.0,0.0
0,174,1,346,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.58,12.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233.93126,11.8,0.0,0.0,0.0,0.0,0.0
0,175,1,347,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.4975,12.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266.65,11.8,0.0,0.0,0.0,0.0,0.0
0,176,1,347,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304.57,12.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.38998,11.8,0.0,0.0,0.0,0.0,0.0
0,177,1,347,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.47,12.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231.3,11.8,0.0,0.0,0.0,0.0,0.0
0,178,1,347,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.71,12.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238.62042,11.8,0.0,0.0,0.0,0.0,0.0
0,179,1,347,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.3,12.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237.5,11.8,0.0,0.0,0.0,0.0,0.0
0,180,1,347,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236.73,12.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222.71,11.8,0.0,0.0,0.0,0.0,0.0
0,181,1,348,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.17,12.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.74033,11.8,0.0,0.0,0.0,0.0,0.0
0,182,1,349,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261.02,7.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.235,7.46,0.0,0.0,0.0,0.0,0.0
0,183,1,349,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309.12,7.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254.8175,7.46,0.0,0.0,0.0,0.0,0.0
0,184,1,349,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.46,7.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.15384,7.46,0.0,0.0,0.0,0.0,0.0
0,185,1,349,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329.84998,7.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266.25998,7.46,0.0,0.0,0.0,0.0,0.0
0,186,1,350,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.61125,8.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.82281,5.57,0.0,0.0,0.0,0.0,0.0
0,187,1,350,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,497.87,5.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,381.89252,5.57,0.0,0.0,0.0,0.0,0.0
0,188,1,354,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.31,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.93044,5.84,0.0,0.0,0.0,0.0,0.0
0,189,1,354,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222.48,11.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.27502,4.55,0.0,0.0,0.0,0.0,0.0
0,190,1,355,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.68,3.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.84,3.12,0.0,0.0,0.0,0.0,0.0
0,191,1,356,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,979.83997,8.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,916.44,8.1,0.0,0.0,0.0,0.0,0.0
0,192,1,359,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,890.32,10.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,876.6206,10.34,0.0,0.0,0.0,0.0,0.0
0,193,1,359,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,993.97,10.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,826.49,10.34,0.0,0.0,0.0,0.0,0.0
0,194,1,359,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1135.37,10.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,951.41,10.34,0.0,0.0,0.0,0.0,0.0
0,195,1,359,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1098.8501,10.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,952.33,10.34,0.0,0.0,0.0,0.0,0.0
0,196,1,359,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1037.66,10.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1002.8093,10.34,0.0,0.0,0.0,0.0,0.0
0,197,1,359,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1101.52,10.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,726.20996,10.34,0.0,0.0,0.0,0.0,0.0
0,198,1,359,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1109.38,10.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,780.0531,10.34,0.0,0.0,0.0,0.0,0.0
0,199,1,361,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,881.61,5.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,640.82,4.83,0.0,0.0,0.0,0.0,0.0
0,200,1,361,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1010.24,5.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,682.27997,4.83,0.0,0.0,0.0,0.0,0.0
0,201,1,362,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1323.9401,6.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,622.115,10.76,0.0,0.0,0.0,0.0,0.0
0,202,1,362,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1037.295,10.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,732.20996,9.61,0.0,0.0,0.0,0.0,0.0
0,203,1,362,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1217.64,10.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,839.685,9.61,0.0,0.0,0.0,0.0,0.0
0,204,1,362,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1169.8601,5.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328.635,18.26,0.0,0.0,0.0,0.0,0.0
0,205,1,362,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,796.26996,17.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,447.08804,16.55,0.0,0.0,0.0,0.0,0.0
0,206,1,362,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1015.56995,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,502.72998,14.85,0.0,0.0,0.0,0.0,0.0
0,207,1,362,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1158.52,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,573.31,14.85,0.0,0.0,0.0,0.0,0.0
0,208,1,362,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1112.27,10.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,815.33,9.61,0.0,0.0,0.0,0.0,0.0
0,209,1,362,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1185.06,10.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,928.0654,9.61,0.0,0.0,0.0,0.0,0.0
0,210,1,362,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,560.32,17.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335.08313,17.22,0.0,0.0,0.0,0.0,0.0
0,211,1,362,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,591.31,17.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,392.90936,17.22,0.0,0.0,0.0,0.0,0.0
0,212,1,362,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,474.84,17.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,397.2982,17.22,0.0,0.0,0.0,0.0,0.0
