r10_2;r110_2;r0011_2;r10_3;r110_3;r0011_3;r10_4;r110_4;r0011_4;z10;z0011;m0011;m110;complete;ME;MAE;RBIAS;r
4.552227;3.2828796;29.732948;3.5152295;2.8453956;18.3916;3.1691968;1.6112458;81.41265;4.725178;1.6681889;68.53465;7.847387;0;;;;
3.6825829;0.55884975;86.639946;2.1148858;8.9936905;55.56215;0.1351286;9.184797;1.2153021;3.3359394;3.81592;21.753017;2.3589985;0;;;;
3.1713996;3.6975212;95.79795;4.21888;1.1798732;53.869385;3.4827857;1.4025742;75.15173;3.502932;2.8324494;20.653366;3.3062294;0;;;;
2.194403;2.1571171;84.90188;3.7623932;8.921103;45.58943;1.9181374;1.5551113;48.72352;4.037665;2.674704;62.77155;2.0699453;0;;;;
2.600597;2.9778051;57.41619;2.7023966;1.3728224;71.75627;2.616524;7.768914;77.68894;1.2722428;4.7761426;20.002228;5.431464;0;;;;
2.5955715;0.22672577;72.48944;1.3204027;8.441513;64.951004;2.664708;9.043695;96.02449;2.9048383;6.612643;30.244324;5.616409;0;;;;
0.19980553;3.507663;48.625523;3.9828522;4.831725;28.235645;2.8362205;7.3874135;36.413944;3.593385;5.8907466;69.45928;9.120328;0;;;;
2.5649245;2.5303576;60.128326;4.3433537;1.69485;35.46897;3.541694;3.1786883;60.87376;1.5898831;8.532214;56.454453;4.9819436;0;;;;
4.2942567;3.16373;97.47293;4.1977844;8.191047;88.94846;0.642166;3.4358516;31.155655;1.9990835;4.544227;18.988201;7.4721293;0;;;;
3.5754426;1.6467731;25.860935;0.35339746;3.3079574;33.25142;2.495991;9.652401;89.48688;3.5365639;4.6697836;66.7664;4.6355405;0;;;;
3.9989722;0.81451887;79.462166;3.5199976;8.902252;44.964447;0.50744975;7.3007426;26.148273;4.061464;1.0964121;59.364635;8.180821;0;;;;
2.0133765;2.2336018;51.11708;3.5492992;7.770319;97.31677;1.247351;8.450241;35.773838;1.872005;7.841894;68.235115;2.048695;0;;;;
2.691969;4.7254977;18.510452;4.7210703;9.835935;85.870804;1.0273961;5.017309;88.90661;3.1658757;6.4202356;29.414799;1.934241;0;;;;
0.2640695;1.2161907;64.71;1.391044;8.486856;70.197334;3.0336757;7.988709;10.984177;3.3551111;2.1322293;47.368923;3.9006474;0;;;;
1.9766899;3.411611;79.450264;3.9530995;3.1686525;31.09825;3.0698776;9.826943;49.907513;4.6514854;2.724859;27.963234;9.960427;0;;;;
2.4246385;0.34423336;57.306828;3.4765728;4.6829367;63.24625;4.171407;4.210481;58.54727;3.9585674;2.540369;32.063107;5.8064003;0;;;;
1.3505236;3.618689;83.905846;4.405762;7.269673;64.560005;2.6570022;3.8847063;58.3228;1.0531805;4.667769;47.641937;6.8631496;0;;;;
0.2530808;1.2683423;37.220993;3.4972093;3.8445847;41.74465;3.7489247;1.3865292;12.887304;3.1656775;1.3420538;30.198187;1.8829975;0;;;;
3.4829998;2.3124335;91.46306;4.277027;5.9185324;4.575731;4.456482;7.6332026;4.9095745;4.7928977;8.007975;30.492872;4.507831;0;;;;
2.23193;1.9019902;65.18369;1.8619192;3.138824;37.28632;0.7543284;3.1660292;42.24756;1.9535071;3.8633177;38.842815;9.379214;0;;;;
2.1368232;0.6529177;80.51277;0.87235963;6.966558;51.305214;3.6327498;3.285201;45.932045;3.8499115;9.268264;9.292924;6.1280775;0;;;;
1.3249351;1.7933515;28.025528;1.880425;4.079206;95.06407;1.7068869;6.6880646;94.32375;2.7421222;3.444551;69.03944;1.5149227;0;;;;
2.735369;1.8156123;45.166702;4.0937533;1.4966023;73.0221;1.4625124;7.649456;75.810684;2.2452643;4.297183;58.23299;8.651048;0;;;;
2.2463312;2.6583176;91.052124;0.7450849;9.709967;11.684738;4.818615;4.667286;60.264923;2.8942935;9.288805;34.805035;1.9576399;0;;;;
2.422524;4.8645225;6.0386596;3.2259314;8.595132;30.840809;1.1116382;9.500875;21.801247;2.183131;2.5161667;53.397766;6.5673847;0;;;;
2.9462695;2.403086;40.99419;4.9390244;3.733451;52.646706;4.58131;2.4554055;90.24342;1.6583389;8.61104;69.82862;2.365663;0;;;;
0.13099077;4.580688;78.25155;4.485573;2.166623;45.66041;4.136211;5.74615;20.159262;3.8294806;2.3630695;37.11891;8.850649;0;;;;
4.54771;2.3616326;74.63766;3.3887982;7.6170354;1.5071467;4.405299;6.555967;94.790146;2.7101512;5.459032;51.21025;9.759061;0;;;;
0.44832826;0.6269622;85.31066;3.9838886;2.9860551;93.5749;2.971319;6.556432;94.647606;4.6808596;8.865913;7.779968;3.3300683;0;;;;
2.3095312;1.2277492;74.199646;0.67073464;6.4490867;90.49994;2.9650586;6.911663;97.811325;0.14283076;2.437805;67.02472;8.629722;0;;;;
1.1161271;2.0968366;94.76212;2.5442855;8.011712;92.450714;2.072652;6.7049494;29.018852;3.8698177;1.3370081;13.275861;9.155267;0;;;;
2.6665337;1.694307;50.327698;2.7063708;3.4518147;43.42693;2.064505;8.125323;14.611074;0.87095493;3.1544013;56.465855;7.833711;0;;;;
1.4731275;4.3425636;62.804695;3.9352093;3.5617297;83.50417;4.268269;8.326738;63.248997;3.8299441;3.3591475;35.163265;7.9870553;0;;;;
4.314032;3.4253635;84.92287;1.4847074;1.5545139;71.14519;2.0000002;9.797057;42.860493;4.364134;4.66383;45.819088;7.3125534;0;;;;
2.0421631;2.9337115;70.46741;0.6217779;3.8786335;51.66275;2.4848146;9.457286;39.46144;3.9418905;7.6940775;42.52877;1.6284937;0;;;;
3.2299023;2.5070248;11.103615;3.520758;6.3770595;8.6360855;4.982325;5.6793475;56.07453;3.0098264;1.4314204;30.251944;4.201024;0;;;;
1.3195107;2.046626;37.33265;2.5137112;2.4021714;17.617348;1.8361379;7.353528;69.25695;0.7012734;6.1468983;66.74732;3.7643764;0;;;;
0.19509013;3.099743;55.70649;4.227241;9.577745;24.585077;4.130699;4.621858;33.88033;4.8059206;7.527386;23.09241;2.8783271;0;;;;
2.0803573;0.7105751;75.71703;2.4592996;7.5017414;89.69516;1.4582689;6.8558292;34.17638;1.6991131;8.26467;17.717245;5.139768;0;;;;
2.7287838;0.8964126;54.81319;4.246727;2.835108;66.87145;0.22286078;1.0669998;61.425625;0.23832694;9.69918;62.80558;3.345478;0;;;;
2.3517811;1.5852702;77.97737;2.5883915;5.77555;98.32007;3.0077965;4.3083344;8.059695;0.10920711;8.428268;22.004578;5.732922;0;;;;
4.8138704;0.9388046;83.92334;3.9352226;4.522968;57.076767;2.4487953;9.230817;70.29471;3.7192538;1.9287854;9.331454;5.3256745;0;;;;
3.5635118;3.4177837;27.247698;3.6316514;4.4411783;9.385766;3.954696;7.0750313;80.10214;4.1817837;2.5819857;12.650555;1.0718237;0;;;;
4.978782;0.22136478;61.99372;1.4038044;6.0398936;48.298553;0.1203476;1.1555179;88.09547;4.0348873;7.485161;26.28544;2.1808112;0;;;;
1.5457945;0.8848697;56.153927;1.6160518;1.9733559;12.066661;0.44574592;5.7041807;75.62946;2.8392892;2.9056683;61.73148;6.2826314;0;;;;
3.966361;4.52278;23.504408;4.506058;2.9378226;90.23496;4.3124266;4.2929955;51.16761;3.1962283;3.2230997;47.138584;9.812915;0;;;;
2.8222365;4.9879613;49.497932;1.2319349;2.3471227;28.564999;2.4560719;8.278979;87.50762;4.5433726;8.642549;10.614721;6.184172;0;;;;
3.0976257;2.4891934;55.30826;3.5177526;2.5658128;20.529718;2.58123;2.0335999;49.607796;3.351771;5.1544757;38.399376;9.3702;0;;;;
4.9306808;2.5273135;81.91665;0.8110886;6.896957;51.651527;1.203024;6.4365673;78.92149;1.8208281;4.5717015;44.349545;9.928392;0;;;;
3.3045373;3.889654;46.637947;3.800276;9.965484;80.901596;4.6370134;7.408632;7.2975593;4.756972;5.223901;56.94688;7.1599774;0;;;;
4.504203;0.27732894;9.010682;1.1941203;6.859955;51.524456;4.580661;6.359094;71.1946;4.831353;3.3101506;40.327312;6.306259;0;;;;
3.656176;2.1924052;49.2423;3.0109203;9.862512;4.783443;2.6317997;3.4699156;9.325992;3.1766706;1.7877697;25.355804;6.217047;0;;;;
0.724192;0.5891566;83.957146;2.864793;6.193066;74.5526;1.1673354;8.138713;3.742625;2.8738906;9.794769;69.71928;2.8131838;0;;;;
3.5271761;2.0645392;57.55429;1.0972198;3.5497775;4.373062;4.915678;8.142349;50.722;4.690591;3.6275158;19.652487;2.4963832;0;;;;
2.4731464;4.9207273;32.567657;2.5078762;8.850743;60.83346;4.4730363;4.248367;12.825327;3.9125621;5.608476;67.59055;3.6863978;0;;;;
4.6021104;3.792803;92.176125;4.408315;1.6047199;62.076412;2.654914;3.4000428;33.186684;0.68171155;1.5279088;16.229149;3.976137;0;;;;
4.0534887;4.926725;16.409487;3.434594;1.9218514;21.64342;3.1693528;6.9750557;77.64995;4.7950277;2.3428068;37.22525;3.4989924;0;;;;
0.61025995;3.7556384;33.36089;4.9640064;9.52862;45.210957;2.2543724;4.3103747;55.47807;3.649396;1.9193171;9.513366;2.730934;0;;;;
0.75618666;3.0797393;44.276333;3.944316;6.851667;1.6129969;1.1096832;4.108144;73.60443;3.7211628;1.4601877;62.723976;7.7846966;0;;;;
0.44109392;3.7956822;74.059814;3.2529316;9.360659;29.084255;3.439109;5.0550265;78.57172;2.0645711;6.8588257;35.277653;4.356487;0;;;;
2.5168998;3.3295493;83.73893;2.8596902;2.1959786;62.315773;3.3787572;5.122815;48.545193;0.14138752;1.1522766;62.110653;6.2364273;0;;;;
0.49578163;2.3739235;6.7974873;4.6934004;7.9143486;29.132769;2.7818978;8.466601;98.57849;1.4314861;5.111828;58.096905;4.580341;0;;;;
3.6460238;1.5334771;79.411545;2.682366;3.1132941;5.715467;4.090785;9.575372;21.007463;1.7224498;6.984812;14.924434;4.954643;0;;;;
2.806557;2.6488724;72.33231;2.0730965;4.0901875;67.752144;2.3139994;7.421166;9.405997;2.333849;4.267919;5.9789968;4.8332005;0;;;;
4.1958365;1.366618;89.57058;4.1890187;9.090922;74.49712;4.318492;1.7941097;32.530025;3.5365326;2.3516858;64.33506;6.180559;0;;;;
1.4709994;2.484714;90.14386;4.7071977;4.701298;86.43564;1.1633899;4.040065;76.48847;2.307977;3.0104585;40.225452;3.0845912;0;;;;
2.6437898;0.81606346;77.97503;2.4466927;7.034829;87.67905;4.8128467;2.706523;10.527769;1.9234322;2.3825495;59.975407;9.849149;0;;;;
0.6756505;2.870436;19.830067;0.77246875;8.985484;50.135365;1.1048933;6.9693856;47.207355;1.3158036;3.6585197;48.909298;6.4095693;0;;;;
4.434589;1.3018901;32.07328;3.0810268;8.837866;41.32855;0.8845837;6.383267;57.562958;3.8656466;4.2063284;54.332542;7.2538714;0;;;;
0.9575243;1.5386797;93.69565;3.730323;1.0801653;59.000652;3.0566478;9.842087;80.98837;3.9587684;4.5698566;34.865074;4.1124725;0;;;;
0.601575;2.5452378;60.21916;1.9308168;2.4239376;79.47424;0.55609167;5.029268;84.74353;1.8797295;3.007772;51.8655;8.743078;0;;;;
1.1047479;0.89637864;54.337315;3.7646065;9.267594;48.057884;0.9228629;1.9491274;24.654514;1.1660522;3.1078188;64.4715;4.303616;0;;;;
4.0505342;4.8156614;91.655235;2.7021515;6.061743;99.521515;3.6722689;6.385541;28.13539;1.1782309;6.754507;50.23359;8.502694;0;;;;
0.6184912;2.2900271;87.54566;1.576645;5.3217998;64.114044;1.6099424;4.302496;68.71246;3.3477964;1.2074726;65.36234;3.0419195;0;;;;
3.1106946;1.8261682;73.02212;3.184654;1.5873207;31.50255;4.0205946;2.6018555;86.118126;3.885625;4.9730544;18.417507;8.526287;0;;;;
3.7562883;0.24306336;88.34298;2.0058432;1.2254702;79.5772;0.8622089;4.3388977;17.667492;3.946423;9.362671;56.59937;9.558849;0;;;;
3.7802978;4.2319465;12.269663;3.955445;9.580732;15.925863;1.9879771;3.143653;72.54131;4.3662596;7.852922;38.02312;2.8262732;0;;;;
1.0312984;3.1665862;75.99685;0.115092136;5.26466;93.64293;1.992811;2.7749126;24.52946;3.7969036;3.9961472;6.131468;1.3005447;0;;;;
0.4019576;2.1403852;96.59838;4.1090727;8.077756;34.69484;2.4539437;5.3527627;18.886005;2.4810739;5.936547;45.883835;8.412698;0;;;;
2.2991512;1.3031107;5.8487024;1.6022189;2.9800127;68.81972;2.1109219;8.290097;34.41792;1.410079;9.837408;44.65733;6.2526555;0;;;;
1.0921782;3.7511733;23.08152;4.8021703;3.1336477;62.90551;1.99525;8.970982;79.670944;1.9315369;7.4469185;69.381714;3.2015147;0;;;;
3.526427;4.7328253;79.60287;3.819908;6.042298;10.491436;1.7093441;3.3428416;74.512566;1.4902815;6.3066864;46.186596;5.819648;0;;;;
1.8477948;1.9659675;52.48467;1.2810974;8.8842325;72.44035;0.17423812;5.0356717;48.391357;0.58750457;6.033248;10.88929;9.855964;0;;;;
2.3018343;0.76089275;9.575217;4.896116;3.5972195;31.870049;3.1212928;8.586023;71.70455;0.8051169;9.048273;69.39996;9.476776;0;;;;
0.6560762;0.6350543;27.527845;2.5479448;3.9592;38.736908;2.4201076;9.898096;41.178688;0.1622042;2.7530954;23.409885;3.767445;0;;;;
2.8809965;0.13117367;33.0819;2.6623266;5.9556546;10.555922;1.929085;8.649388;21.840425;1.064022;6.2081385;49.413628;7.1995296;0;;;;
1.0090685;3.7453816;32.78521;4.5566387;1.3600502;81.19835;1.1359324;5.4463234;84.45841;4.192525;4.151507;42.682144;5.59529;0;;;;
3.4270298;4.9088373;87.8896;4.600175;4.4088593;86.16694;4.4678116;8.8312235;6.32524;2.7319236;5.213634;26.170063;3.5786695;0;;;;
0.44872722;4.964807;66.54161;3.5147243;6.006546;14.292464;1.2656797;7.3596454;90.20112;2.0082645;1.3592455;29.653141;2.2873266;0;;;;
4.8818836;3.9425666;73.75681;4.8944035;1.0434412;81.448616;4.61253;2.0216389;79.09877;1.2631932;8.138947;46.404915;2.1433601;0;;;;
3.4541821;0.8947005;2.3434389;1.7114645;6.7420316;89.90196;1.1645935;1.7572738;72.63448;2.9903498;2.6586103;61.275394;1.2178264;0;;;;
0.9904749;4.890776;43.32369;1.2384492;1.4586488;10.632133;4.8599873;9.426377;57.34325;4.869621;6.064336;66.370186;6.747277;0;;;;
0.16906376;1.7062858;32.46424;0.24335794;7.4796305;99.74536;2.157261;9.319982;81.19133;1.8050437;9.309899;69.388565;3.4378557;0;;;;
1.7388681;1.7347361;85.340614;1.7970902;8.215106;1.4504838;2.7103152;5.125291;3.7937632;4.252798;3.317144;9.938353;6.268995;0;;;;
0.848785;3.467951;95.4331;3.0529034;8.549152;84.39816;1.5641716;6.9564233;59.5103;4.7019563;3.9495883;14.777707;7.805471;0;;;;
1.1702155;0.34034103;42.910744;1.5963573;7.060493;56.27078;4.7019863;3.7431278;26.842985;3.9559605;4.655029;15.981246;1.0435079;0;;;;
4.3764763;4.1462717;97.333;2.9401393;6.0541353;95.77107;1.4845972;7.312588;64.28759;2.9980366;5.895827;68.185585;4.989894;0;;;;
3.055703;4.986757;2.4215612;0.3370902;3.7680535;34.471893;3.678038;5.015659;67.79769;1.579968;3.0710096;8.626455;3.4457788;0;;;;
0.9646425;3.897842;33.24622;1.8350462;4.8215237;36.72395;0.20040509;4.136344;22.259405;0.2635863;7.6459074;49.39966;6.523038;0;;;;
2.827631;3.930215;77.718185;3.765224;1.7835045;84.19741;2.8377218;4.9654393;16.325844;3.7092845;6.667335;67.126396;2.2906604;0;;;;
1.3533252;2.012537;36.649864;0.61120164;7.363914;71.35791;3.7337203;5.099987;59.158287;4.784236;1.839063;41.12029;6.134153;0;;;;
4.883384;0.42301482;92.17527;3.6027036;1.2221593;60.451324;2.407279;9.484837;94.1171;3.4770658;5.5865865;2.5325346;6.2748017;0;;;;
0.2605104;3.9840705;22.628025;3.8402245;4.720934;64.794075;3.2522538;8.964824;66.681076;0.27748945;4.238222;6.4652867;6.7553754;0;;;;
3.6883602;3.0260746;79.771;2.8869314;5.5558963;68.58118;3.8634787;2.7499058;48.931747;0.78328514;4.1556253;50.26747;1.9100906;0;;;;
3.8876855;4.5557594;20.968523;4.441829;6.8508058;5.736323;2.5511663;3.5062113;93.61344;2.02548;9.847782;29.088356;9.813006;0;;;;
0.42909753;0.6682182;20.513388;4.7773614;4.08879;12.660553;1.1686507;3.6943734;82.072716;4.947515;4.649294;36.38686;4.9282756;0;;;;
0.9421599;1.595103;45.129185;0.26991966;4.9850907;18.944426;2.0441828;1.1041343;73.54711;0.5159897;1.2158331;5.073942;5.129669;0;;;;
1.9831027;1.8672152;94.54912;3.427507;6.286384;18.501907;3.6808171;5.7738724;44.30183;1.6576293;4.1943765;63.08655;7.4623723;0;;;;
4.3539586;3.4480705;58.96004;1.262155;9.308573;84.44776;1.4283504;5.3442245;49.648003;2.804217;6.396166;63.566536;9.319016;0;;;;
2.7312996;3.9599514;63.868256;2.1000981;7.047749;40.056473;3.1969697;2.1214247;27.197361;0.64859444;5.7500277;42.9433;7.1584244;0;;;;
3.3110034;4.809;1.9635346;3.153456;3.2899096;49.452984;0.8266307;9.912138;81.871414;0.67626727;1.6937608;34.387997;7.000346;0;;;;
3.9367628;1.5474951;6.604905;3.5901341;8.625373;9.850273;4.658437;7.8515673;29.181767;0.43661338;2.5136666;28.768225;7.2520914;0;;;;
4.1578016;2.5188184;7.6264687;4.2169356;1.4955802;87.18871;3.0546174;2.647781;70.6713;2.5636275;7.924289;15.454575;7.1095133;0;;;;
2.4337943;0.24190855;82.14458;3.556396;3.4506915;2.01609;2.394526;7.3479824;87.62105;1.5039449;1.0651656;65.900696;5.8634953;0;;;;
2.5930865;1.3396406;24.44836;3.909255;1.973366;9.246314;4.0764627;4.0657024;55.664352;0.29355904;3.0747938;35.273335;5.6370687;0;;;;
3.6182287;1.9326172;33.55498;3.0354488;5.023348;81.39883;4.0061383;6.695628;16.494385;2.558939;9.826464;9.348387;5.2866406;0;;;;
1.3903775;3.0096505;61.385326;0.6735895;6.7323446;13.929109;0.5768829;5.234418;3.46311;3.679207;6.900756;55.90683;7.863544;0;;;;
4.2869997;2.4071429;58.811478;0.20500854;5.778958;79.54242;1.604611;2.2497208;67.650665;3.3773205;3.2097526;68.08539;5.206755;0;;;;
0.20185544;1.8859278;41.64242;2.695937;8.30136;35.691338;2.3470287;5.1407804;23.238852;3.453102;2.7461095;21.204287;2.237536;0;;;;
1.0592809;3.157982;1.4257205;3.606151;6.1073933;77.833694;1.7686458;9.655185;4.867634;2.7980983;4.7486873;48.72526;5.3982825;0;;;;
4.02098;4.160217;45.510654;0.6334414;3.0940025;5.985179;1.6547735;7.733175;34.98495;3.92806;6.810109;69.784096;6.7302775;0;;;;
1.7672652;1.2842375;74.149376;2.20355;5.827797;34.78494;1.8257325;6.6392403;58.630146;0.40566584;2.5393922;9.811592;6.084558;0;;;;
0.8341809;1.7800918;24.288692;1.3552692;7.6194057;48.646114;0.7960417;8.591742;55.60173;1.0344962;7.7315073;57.257893;6.5591555;0;;;;
1.0150983;3.5541258;71.12744;2.878756;5.5265803;62.944748;0.68514496;8.45849;17.573647;3.5461893;1.3773842;35.887108;4.4369326;0;;;;
2.7007065;3.9119089;2.5001292;2.0134635;4.977726;83.78579;1.375523;8.993835;60.794598;1.745143;2.745966;47.51315;2.5734994;0;;;;
4.2462897;4.1444445;90.89277;1.0871907;5.761876;25.202398;0.44340047;1.9797382;41.66656;1.2703499;6.312479;14.289467;7.4869037;0;;;;
0.4461885;1.125723;95.05388;0.1215243;5.9325237;66.22996;2.6000779;2.1650553;48.285282;0.23252752;7.35568;16.82126;1.3383727;0;;;;
0.24935645;2.742408;1.2436869;1.675473;3.7950141;16.025272;0.8503677;8.190049;87.568146;4.355543;7.049926;39.8099;3.292383;0;;;;
2.379324;4.5100546;46.324024;2.6291945;8.688037;79.72163;0.43107912;9.958079;8.774438;4.2060757;3.3563216;19.034521;9.390997;0;;;;
4.7853184;2.0205572;41.968372;4.6531243;2.869147;93.3889;4.2020144;6.06289;53.259228;0.39631283;4.4694786;42.5792;4.3138223;0;;;;
1.4671481;2.206427;84.34645;1.2146325;1.2954891;5.680667;2.9787965;9.678394;18.188786;1.5915132;1.3386748;7.963799;4.0063224;0;;;;
4.799936;4.9256325;54.531437;2.6100497;7.67343;8.90595;4.501964;6.9653306;19.094534;1.1513114;1.0042359;55.17128;2.1226788;0;;;;
4.449638;0.65395796;61.52518;2.875833;8.580824;78.96654;4.9186244;1.7678708;61.435867;1.1132455;4.748351;20.630163;3.256892;0;;;;
1.4873619;3.5574498;21.048094;3.2812154;6.7846265;88.14278;3.0083036;9.336277;67.3012;1.3645921;5.8901863;52.116066;4.0560374;0;;;;
4.1030455;4.265902;8.629402;1.7099751;5.220506;65.17356;4.000289;8.552912;61.016296;1.5554849;8.390125;13.085819;3.5165868;0;;;;
3.4607499;0.8388882;69.54078;0.58746094;9.776849;46.657528;0.8817557;5.8226323;92.42588;3.5619724;9.663994;56.369595;3.2412384;0;;;;
2.6079297;3.6008208;62.446922;4.6146455;4.336842;77.13763;3.5220068;7.69516;79.671524;4.852272;6.392313;2.9183867;9.371011;0;;;;
2.1722891;2.4017172;83.40054;4.7685018;4.6530805;30.671223;2.7928157;4.163985;20.662409;0.3226475;8.348978;13.615119;6.0447135;0;;;;
4.0959635;4.2791653;84.623665;2.2473326;6.320015;99.18367;3.414325;6.5420227;63.95054;1.682168;2.1742916;24.975939;1.4449563;0;;;;
3.9860892;4.5465164;63.472492;2.9448173;4.873842;84.95134;0.61314857;4.7191544;62.41367;3.370354;8.34998;55.03529;9.379983;0;;;;
3.808988;4.375176;54.297775;0.24222933;5.9976854;88.82617;4.685494;5.744199;65.00596;1.5990361;3.280532;4.155939;8.281641;0;;;;
4.991454;0.41548717;91.48682;0.33135664;9.699074;85.63339;2.145688;6.728977;43.478947;1.0365142;4.687801;52.34073;1.9034077;0;;;;
2.444711;3.808591;80.32515;0.47567034;3.1374881;93.35572;3.9014165;1.4848251;94.81445;0.92234194;1.1919217;18.003124;3.1173027;0;;;;
4.0539227;4.615485;88.36008;3.719857;2.3370664;7.3849745;4.953999;1.864211;46.909348;3.0299282;5.212393;69.771736;2.7312155;0;;;;
4.326144;3.1446073;99.58825;1.213449;4.811961;90.95415;4.3792286;1.7417121;79.14606;0.8401695;6.861665;21.507284;7.214;0;;;;
1.1368526;3.0442927;40.947075;1.0037915;5.535987;25.611673;1.6273569;6.3543653;48.64952;0.57308185;3.2685134;11.91049;6.412663;0;;;;
0.30612555;0.3205264;71.97653;0.14084312;7.4187694;36.55812;2.0696833;4.7161694;78.95521;3.7734988;8.278056;48.46175;7.895115;0;;;;
2.0832672;4.294562;69.11871;0.21219797;9.596559;37.686462;3.2784052;5.500543;40.16844;1.7844287;9.335752;20.813435;5.568149;0;;;;
4.29801;0.32737744;18.24013;2.0863805;7.198033;24.010952;2.7363136;5.502533;1.0807197;4.4832344;6.1361127;38.735386;3.7201436;0;;;;
1.5166061;1.6361971;64.01831;2.754222;9.884577;44.40416;2.1104722;1.3642356;50.486065;2.5323255;3.1965215;54.50496;3.183307;0;;;;
3.5300498;4.6367292;43.380836;2.93739;3.2170482;51.04648;3.3015115;8.16453;55.25178;0.7457446;7.3474565;56.39442;6.9738216;0;;;;
0.13600588;4.7537513;45.612923;2.3437648;2.8800108;15.717751;4.556689;7.306192;12.445759;1.0445344;3.6514552;17.004375;4.364584;0;;;;
1.8412857;4.960313;18.83366;2.3518503;3.7588127;36.592365;1.61653;7.191109;66.85324;4.4192;2.4651275;16.264702;4.606062;0;;;;
3.116032;2.4343712;74.729195;3.7903967;8.084115;35.4665;0.7288579;1.3082583;85.519775;0.71526074;3.5667195;20.45096;2.8932724;0;;;;
0.7358102;0.96940476;70.09616;1.5188937;2.6786325;67.792366;3.4111729;6.865463;86.96571;1.6460856;4.9510922;28.840075;8.079114;0;;;;
4.493374;2.490928;53.696724;1.2648174;2.7657104;58.497597;2.9890156;5.50412;38.31268;1.5867606;3.0311823;52.793926;6.480325;0;;;;
0.8657425;0.6013333;16.5152;4.2861886;4.7056217;71.894806;4.537381;7.845109;41.590916;4.9398537;4.0353813;38.857437;2.991571;0;;;;
4.557988;4.375427;56.129612;3.4773927;3.8578985;78.610405;3.7390304;1.8718435;85.980156;4.8747115;4.5605927;61.831398;4.752115;0;;;;
1.1603076;2.8466325;10.913209;2.4366455;6.8183026;67.03361;2.0458035;7.7203774;99.83457;3.4911385;7.7847123;49.49856;7.3498383;0;;;;
4.9719653;2.082079;34.59783;1.4494836;9.011503;24.883188;3.2033138;9.655193;6.2079744;1.254012;8.718803;43.703213;7.219999;0;;;;
3.0632687;0.48970044;37.863426;0.7692509;2.247945;50.70984;4.3255987;8.658878;7.116261;0.97847474;8.424108;37.40377;5.0520086;0;;;;
0.51329;2.0856793;88.459114;0.28336388;5.9207945;47.190914;1.8026185;9.047535;6.3716702;0.3944659;2.7389884;30.059135;6.893776;0;;;;
0.41985846;4.344339;42.140644;4.2765903;1.7956065;8.330969;0.16775009;1.6822081;46.78564;0.40037662;8.287791;25.522251;6.5990977;0;;;;
0.46711633;3.546689;60.248516;3.0075889;2.9934406;89.55368;3.1690683;5.7667913;78.67051;4.7099743;6.764817;13.893439;1.769315;0;;;;
2.9904745;0.504032;87.60312;0.32456452;3.781914;10.0521;0.22703439;3.2199621;10.274509;3.0572283;3.140182;20.367569;6.2495146;0;;;;
4.066938;0.8835453;43.150185;0.87707824;6.2119265;97.667816;4.6936517;5.9043155;69.2058;1.071698;4.3840456;63.266342;1.4424266;0;;;;
2.0745175;2.0223117;88.48665;1.469865;5.993911;4.14284;0.92417437;7.3592625;17.944914;3.9284782;4.1094728;58.40309;8.190845;0;;;;
2.2796953;0.5967379;14.50967;1.3890507;6.787596;73.238205;1.9338915;7.721418;4.2631927;0.47444344;4.9163218;2.305719;8.443395;0;;;;
2.9875097;4.6768017;37.119473;2.7871158;8.370158;29.469875;4.736792;9.924364;59.96299;2.6597083;8.603597;17.234938;1.4712267;0;;;;
2.711899;3.296231;10.377997;2.0572739;2.6850688;90.56696;0.4916599;9.618638;59.792145;1.0593282;4.704464;56.895203;3.978923;0;;;;
3.4715025;0.5646327;56.532032;4.4228616;7.690442;82.57916;0.12127841;3.2243834;29.046186;2.2982728;1.491972;41.818203;8.041439;0;;;;
2.41175;3.9614816;95.77093;3.6251125;7.0031886;3.4760795;0.60781914;9.240538;32.901424;1.2224379;7.6359906;6.8470817;6.969447;0;;;;
3.5979173;1.905189;66.03823;4.5625896;1.7173994;3.1731167;4.9315886;8.956129;36.044914;0.7688545;8.083226;56.905033;4.4732924;0;;;;
4.9868226;1.2998662;62.981487;4.3278112;4.1022577;60.71591;4.861471;7.510926;92.993904;4.641586;6.1505294;53.229717;3.3526478;0;;;;
1.8164594;2.8929262;28.537704;4.614709;1.2492942;15.809567;1.9845356;3.3189187;86.76565;4.607641;5.2761493;21.1492;3.6559935;0;;;;
0.15985577;0.16552345;93.179565;4.902056;1.8116595;2.4017048;3.7401395;2.6942506;53.22335;2.517127;7.9489355;52.585915;2.098801;0;;;;
0.7155627;2.3804486;47.681942;1.6273125;3.5540812;96.80844;3.706074;4.9204664;96.38223;3.95236;1.1987219;62.297577;9.980324;0;;;;
2.8122196;4.2346444;27.433203;1.127435;3.1880455;63.65339;0.5890994;1.3515197;58.59028;1.0885938;6.257791;46.009937;7.0927663;0;;;;
1.7868632;4.6474824;98.782295;0.90924656;9.101563;2.0724347;1.2520876;3.5552485;11.051693;2.0451248;9.567445;52.568653;5.9440775;0;;;;
4.7059145;1.7785181;42.88927;3.1776335;9.044097;49.56146;4.4560137;1.660462;49.228954;1.2051587;8.148654;5.3312316;9.864637;0;;;;
