;[m3/s]
;Q
2019-12-15;3.17
2019-12-16;3.182
2019-12-17;2.68
2019-12-18;2.474
2019-12-19;2.194
2019-12-20;2.648
2019-12-21;2.612
2019-12-22;3.156
2019-12-23;3.396
2019-12-24;3.35
2019-12-25;3.343
2019-12-26;2.901
2019-12-27;4.338
2019-12-28;3.436
2019-12-29;3.014
2019-12-30;2.761
2019-12-31;2.338
2020-01-01;1.977
2020-01-02;1.8
2020-01-03;1.658
2020-01-04;1.722
2020-01-05;1.493
2020-01-06;1.39
2020-01-07;1.317
2020-01-08;1.253
2020-01-09;1.235
2020-01-10;1.293
2020-01-11;1.24
2020-01-12;1.145
2020-01-13;1.122
2020-01-14;1.072
2020-01-15;1.021
2020-01-16;0.985
2020-01-17;1.146
2020-01-18;1.223
2020-01-19;1.046
2020-01-20;0.983
2020-01-21;0.939
2020-01-22;0.923
2020-01-23;0.894
2020-01-24;0.887
2020-01-25;0.857
2020-01-26;0.841
2020-01-27;0.88
2020-01-28;1.434
2020-01-29;1.173
2020-01-30;1.203
2020-01-31;2.004
2020-02-01;1.809
2020-02-02;2.579
2020-02-03;8.393
2020-02-04;7.833
2020-02-05;5.246
2020-02-06;3.933
2020-02-07;3.071
2020-02-08;2.531
2020-02-09;2.248
2020-02-10;2.827
2020-02-11;2.986
2020-02-12;2.487
2020-02-13;2.574
2020-02-14;2.989
2020-02-15;2.501
2020-02-16;2.449
2020-02-17;3.652
2020-02-18;3.719
2020-02-19;3.187
2020-02-20;2.695
2020-02-21;2.477
2020-02-22;2.146
2020-02-23;2.049
2020-02-24;2.011
2020-02-25;2.273
2020-02-26;2.207
2020-02-27;2.098
2020-02-28;1.986
2020-02-29;2.235
2020-03-01;2.414
2020-03-02;2.391
2020-03-03;2.607
2020-03-04;2.244
2020-03-05;3.667
2020-03-06;4.508
2020-03-07;3.699
2020-03-08;3.068
2020-03-09;3.358
2020-03-10;4.047
2020-03-11;4.946
2020-03-12;5.092
2020-03-13;4.918
2020-03-14;3.952
2020-03-15;3.297
2020-03-16;2.797
2020-03-17;2.477
2020-03-18;2.287
2020-03-19;2.157
2020-03-20;2.056
2020-03-21;1.938
2020-03-22;1.793
2020-03-23;1.644
2020-03-24;1.535
2020-03-25;1.462
2020-03-26;1.383
2020-03-27;1.332
2020-03-28;1.276
2020-03-29;1.251
2020-03-30;1.213
2020-03-31;1.155
2020-04-01;1.111
2020-04-02;1.081
2020-04-03;1.042
2020-04-04;1.001
2020-04-05;0.972
2020-04-06;0.944
2020-04-07;0.922
2020-04-08;0.918
2020-04-09;0.907
2020-04-10;0.897
2020-04-11;0.89
2020-04-12;0.877
2020-04-13;0.848
2020-04-14;0.821
2020-04-15;0.775
2020-04-16;0.738
2020-04-17;0.723
2020-04-18;0.707
2020-04-19;0.705
2020-04-20;0.681
2020-04-21;0.64
2020-04-22;0.61
2020-04-23;0.569
2020-04-24;0.561
2020-04-25;0.548
2020-04-26;0.537
2020-04-27;0.527
2020-04-28;0.535
2020-04-29;0.8
2020-04-30;0.719
2020-05-01;0.715
2020-05-02;1.266
2020-05-03;0.903
2020-05-04;0.686
2020-05-05;0.624
2020-05-06;0.582
2020-05-07;0.535
2020-05-08;0.503
2020-05-09;0.481
2020-05-10;0.496
2020-05-11;0.747
2020-05-12;0.61
2020-05-13;0.651
2020-05-14;0.886
2020-05-15;0.623
2020-05-16;0.548
2020-05-17;0.506
2020-05-18;0.477
2020-05-19;0.461
2020-05-20;0.443
2020-05-21;0.434
2020-05-22;0.422
2020-05-23;0.786
2020-05-24;0.537
2020-05-25;0.457
2020-05-26;0.434
2020-05-27;0.415
2020-05-28;0.406
2020-05-29;0.392
2020-05-30;0.385
2020-05-31;0.376
2020-06-01;0.363
2020-06-02;0.353
2020-06-03;0.348
2020-06-04;0.549
2020-06-05;0.667
2020-06-06;1.131
2020-06-07;1.062
2020-06-08;0.718
2020-06-09;0.707
2020-06-10;0.841
2020-06-11;1.092
2020-06-12;0.782
2020-06-13;0.78
2020-06-14;0.8
2020-06-15;0.689
2020-06-16;0.603
2020-06-17;1.117
2020-06-18;0.95
2020-06-19;0.773
2020-06-20;0.696
2020-06-21;0.627
2020-06-22;0.577
2020-06-23;0.54
2020-06-24;0.494
2020-06-25;0.467
2020-06-26;0.814
2020-06-27;0.696
2020-06-28;0.877
2020-06-29;0.75
2020-06-30;0.564
2020-07-01;0.507
2020-07-02;0.542
2020-07-03;0.472
2020-07-04;0.433
2020-07-05;0.414
2020-07-06;0.519
2020-07-07;0.414
2020-07-08;0.388
2020-07-09;0.376
2020-07-10;0.365
2020-07-11;0.367
2020-07-12;0.349
2020-07-13;0.34
2020-07-14;0.33
2020-07-15;0.37
2020-07-16;0.399
2020-07-17;0.566
2020-07-18;0.375
2020-07-19;0.341
2020-07-20;0.325
2020-07-21;0.318
2020-07-22;0.314
2020-07-23;0.308
2020-07-24;0.309
2020-07-25;0.3
2020-07-26;0.318
2020-07-27;0.3
2020-07-28;0.288
2020-07-29;0.287
2020-07-30;0.279
2020-07-31;0.273
2020-08-01;0.44
2020-08-02;0.845
2020-08-03;0.766
2020-08-04;0.851
2020-08-05;0.475
2020-08-06;0.391
2020-08-07;0.354
2020-08-08;0.329
2020-08-09;0.308
2020-08-10;0.311
2020-08-11;0.304
2020-08-12;0.707
2020-08-13;0.419
2020-08-14;0.429
2020-08-15;0.36
2020-08-16;0.343
2020-08-17;0.86
2020-08-18;0.427
2020-08-19;0.372
2020-08-20;0.339
2020-08-21;0.314
2020-08-22;0.327
2020-08-23;0.315
2020-08-24;0.305
2020-08-25;0.297
2020-08-26;0.285
2020-08-27;0.287
2020-08-28;0.437
2020-08-29;0.347
2020-08-30;1.817
2020-08-31;1.137
2020-09-01;0.81
2020-09-02;0.62
2020-09-03;0.526
2020-09-04;0.453
2020-09-05;0.422
2020-09-06;0.412
2020-09-07;0.394
2020-09-08;0.374
2020-09-09;0.358
2020-09-10;0.348
2020-09-11;0.341
2020-09-12;0.332
2020-09-13;0.324
2020-09-14;0.325
2020-09-15;0.3
2020-09-16;0.347
2020-09-17;0.312
2020-09-18;0.302
2020-09-19;0.298
2020-09-20;0.294
2020-09-21;0.287
2020-09-22;0.286
2020-09-23;0.289
2020-09-24;0.425
2020-09-25;0.647
2020-09-26;2.064
2020-09-27;2.887
2020-09-28;1.418
2020-09-29;1.342
2020-09-30;1.083
2020-10-01;1.0
2020-10-02;0.881
2020-10-03;1.039
2020-10-04;0.959
2020-10-05;1.031
2020-10-06;1.755
2020-10-07;2.072
2020-10-08;1.718
2020-10-09;1.41
2020-10-10;2.345
2020-10-11;1.811
2020-10-12;1.621
2020-10-13;1.428
2020-10-14;1.284
2020-10-15;1.205
2020-10-16;1.201
2020-10-17;1.109
2020-10-18;1.005
2020-10-19;0.927
2020-10-20;0.848
2020-10-21;0.77
2020-10-22;0.759
2020-10-23;1.368
2020-10-24;1.518
2020-10-25;1.162
2020-10-26;1.912
2020-10-27;1.72
2020-10-28;1.782
2020-10-29;2.071
2020-10-30;1.961
2020-10-31;1.725
2020-11-01;3.174
2020-11-02;3.167
2020-11-03;2.549
2020-11-04;2.239
2020-11-05;1.912
2020-11-06;1.697
2020-11-07;1.526
2020-11-08;1.379
2020-11-09;1.278
2020-11-10;1.203
2020-11-11;1.135
2020-11-12;1.07
2020-11-13;1.007
2020-11-14;0.95
2020-11-15;0.924
2020-11-16;1.043
2020-11-17;0.879
2020-11-18;0.82
2020-11-19;0.995
2020-11-20;1.03
2020-11-21;0.881
2020-11-22;0.813
2020-11-23;0.77
2020-11-24;0.736
2020-11-25;0.699
2020-11-26;0.667
2020-11-27;0.645
2020-11-28;0.618
2020-11-29;0.597
2020-11-30;0.573
2020-12-01;0.682
2020-12-02;0.596
2020-12-03;0.572
2020-12-04;0.578
2020-12-05;0.589
2020-12-06;0.604
2020-12-07;0.599
2020-12-08;0.564
2020-12-09;0.556
2020-12-10;0.531
2020-12-11;0.54
2020-12-12;1.046
2020-12-13;1.466
2020-12-14;1.095
2020-12-15;1.509
2020-12-16;1.622
2020-12-17;1.44
2020-12-18;1.354
2020-12-19;1.272
2020-12-20;1.219
2020-12-21;1.286
2020-12-22;1.611
2020-12-23;1.589
2020-12-24;3.054
2020-12-25;2.676
2020-12-26;2.135
2020-12-27;1.937
2020-12-28;2.616
2020-12-29;2.147
2020-12-30;1.829
2020-12-31;1.625
2021-01-01;1.495
2021-01-02;1.348
2021-01-03;1.257
2021-01-04;1.183
2021-01-05;1.116
2021-01-06;1.072
2021-01-07;1.02
2021-01-08;0.969
2021-01-09;0.909
2021-01-10;0.856
2021-01-11;0.806
2021-01-12;0.913
2021-01-13;1.019
2021-01-14;2.653
2021-01-15;1.561
2021-01-16;1.337
2021-01-17;1.245
2021-01-18;1.153
2021-01-19;1.096
2021-01-20;1.105
2021-01-21;1.448
2021-01-22;2.723
2021-01-23;2.585
2021-01-24;2.144
2021-01-25;1.876
2021-01-26;1.626
2021-01-27;1.485
2021-01-28;5.205
2021-01-29;12.658
2021-01-30;10.344
2021-01-31;8.348
2021-02-01;8.222
2021-02-02;8.228
2021-02-03;11.873
2021-02-04;9.275
2021-02-05;6.902
2021-02-06;5.404
2021-02-07;4.75
2021-02-08;4.06
2021-02-09;3.357
2021-02-10;2.87
2021-02-11;2.465
2021-02-12;2.19
2021-02-13;2.018
2021-02-14;1.889
2021-02-15;1.804
2021-02-16;1.917
2021-02-17;1.955
2021-02-18;1.799
2021-02-19;1.973
2021-02-20;1.914
2021-02-21;1.907
2021-02-22;1.911
2021-02-23;1.944
2021-02-24;2.032
2021-02-25;2.033
2021-02-26;1.955
2021-02-27;1.856
2021-02-28;1.716
2021-03-01;1.604
2021-03-02;1.508
2021-03-03;1.439
2021-03-04;1.434
2021-03-05;1.48
2021-03-06;1.332
2021-03-07;1.285
2021-03-08;1.236
2021-03-09;1.187
2021-03-10;1.114
2021-03-11;1.46
2021-03-12;1.857
2021-03-13;1.756
2021-03-14;1.899
2021-03-15;1.734
2021-03-16;1.595
2021-03-17;1.523
2021-03-18;1.427
2021-03-19;1.368
2021-03-20;1.294
2021-03-21;1.243
2021-03-22;1.197
2021-03-23;1.164
2021-03-24;1.185
2021-03-25;1.266
2021-03-26;1.383
2021-03-27;1.779
2021-03-28;1.606
2021-03-29;1.569
2021-03-30;1.616
2021-03-31;1.713
2021-04-01;1.798
2021-04-02;1.828
2021-04-03;1.641
2021-04-04;1.49
2021-04-05;1.413
2021-04-06;1.35
2021-04-07;1.298
2021-04-08;1.239
2021-04-09;1.234
2021-04-10;1.222
2021-04-11;1.263
2021-04-12;1.472
2021-04-13;1.266
2021-04-14;1.182
2021-04-15;1.12
2021-04-16;1.068
2021-04-17;1.026
2021-04-18;0.998
2021-04-19;0.964
2021-04-20;0.936
2021-04-21;0.917
2021-04-22;0.944
2021-04-23;0.982
2021-04-24;0.982
2021-04-25;1.005
2021-04-26;0.998
2021-04-27;0.981
2021-04-28;1.029
2021-04-29;1.253
2021-04-30;1.39
2021-05-01;1.354
2021-05-02;1.584
2021-05-03;1.273
2021-05-04;1.193
2021-05-05;2.3
2021-05-06;2.955
2021-05-07;6.777
2021-05-08;4.62
2021-05-09;3.498
2021-05-10;2.815
2021-05-11;2.451
2021-05-12;2.689
2021-05-13;2.094
2021-05-14;1.887
2021-05-15;1.992
2021-05-16;2.597
2021-05-17;4.234
2021-05-18;5.95
2021-05-19;4.942
2021-05-20;4.241
2021-05-21;4.226
2021-05-22;4.315
2021-05-23;3.864
2021-05-24;3.211
2021-05-25;2.86
2021-05-26;2.555
2021-05-27;2.718
2021-05-28;2.286
2021-05-29;2.072
2021-05-30;1.905
2021-05-31;1.763
2021-06-01;1.644
2021-06-02;1.561
2021-06-03;1.444
2021-06-04;1.362
2021-06-05;1.412
2021-06-06;1.42
2021-06-07;1.33
2021-06-08;1.586
2021-06-09;2.435
2021-06-10;1.974
2021-06-11;1.675
2021-06-12;1.53
2021-06-13;1.396
2021-06-14;1.296
2021-06-15;1.222
2021-06-16;1.155
2021-06-17;1.096
2021-06-18;1.046
2021-06-19;0.991
2021-06-20;1.059
2021-06-21;1.028
2021-06-22;1.069
2021-06-23;1.163
2021-06-24;1.382
2021-06-25;1.171
2021-06-26;0.998
2021-06-27;1.047
2021-06-28;1.566
2021-06-29;2.573
2021-06-30;2.552
2021-07-01;2.58
2021-07-02;2.005
2021-07-03;1.771
2021-07-04;1.607
2021-07-05;1.547
2021-07-06;1.462
2021-07-07;1.427
2021-07-08;1.315
2021-07-09;1.364
2021-07-10;1.333
2021-07-11;1.419
2021-07-12;1.29
2021-07-13;4.084
2021-07-14;3.0
2021-07-15;5.999
2021-07-16;5.86
2021-07-17;4.646
2021-07-18;3.647
2021-07-19;2.877
2021-07-20;2.387
2021-07-21;2.082
2021-07-22;1.876
2021-07-23;1.692
2021-07-24;1.58
2021-07-25;1.821
2021-07-26;1.452
2021-07-27;1.344
2021-07-28;1.353
2021-07-29;1.215
2021-07-30;1.179
2021-07-31;1.125
2021-08-01;1.571
2021-08-02;1.238
2021-08-03;1.262
2021-08-04;1.259
2021-08-05;1.197
2021-08-06;1.191
2021-08-07;1.354
2021-08-08;1.247
2021-08-09;1.109
2021-08-10;1.026
2021-08-11;0.965
2021-08-12;0.914
2021-08-13;0.861
2021-08-14;0.835
2021-08-15;0.78
2021-08-16;0.792
2021-08-17;0.897
2021-08-18;0.754
2021-08-19;0.72
2021-08-20;0.678
2021-08-21;0.648
2021-08-22;0.744
2021-08-23;0.681
2021-08-24;0.622
2021-08-25;0.581
2021-08-26;0.581
2021-08-27;0.596
2021-08-28;0.624
2021-08-29;0.826
2021-08-30;0.867
2021-08-31;0.693
2021-09-01;0.602
2021-09-02;0.554
2021-09-03;0.531
2021-09-04;0.509
2021-09-05;0.5
2021-09-06;0.479
2021-09-07;0.466
2021-09-08;0.455
2021-09-09;0.447
2021-09-10;0.451
2021-09-11;0.449
2021-09-12;0.439
2021-09-13;0.432
2021-09-14;0.422
2021-09-15;0.707
2021-09-16;1.053
2021-09-17;0.58
2021-09-18;0.495
2021-09-19;0.673
2021-09-20;0.658
2021-09-21;0.54
2021-09-22;0.49
2021-09-23;0.462
2021-09-24;0.444
2021-09-25;0.432
2021-09-26;0.484
2021-09-27;0.444
2021-09-28;0.544
2021-09-29;0.487
2021-09-30;0.454
2021-10-01;0.427
2021-10-02;0.415
2021-10-03;0.413
2021-10-04;0.549
2021-10-05;0.718
2021-10-06;0.659
2021-10-07;0.594
2021-10-08;0.508
2021-10-09;0.466
2021-10-10;0.444
2021-10-11;0.434
2021-10-12;0.438
2021-10-13;0.503
2021-10-14;0.436
2021-10-15;0.42
2021-10-16;0.411
2021-10-17;0.406
2021-10-18;0.392
2021-10-19;0.376
2021-10-20;0.364
2021-10-21;0.821
2021-10-22;0.749
2021-10-23;0.518
2021-10-24;0.461
2021-10-25;0.439
2021-10-26;0.428
2021-10-27;0.419
2021-10-28;0.41
2021-10-29;0.401
2021-10-30;0.402
2021-10-31;0.411
2021-11-01;1.133
2021-11-02;0.9
2021-11-03;1.157
2021-11-04;1.229
2021-11-05;1.169
2021-11-06;0.991
2021-11-07;0.89
2021-11-08;0.862
2021-11-09;0.756
2021-11-10;0.706
2021-11-11;0.667
2021-11-12;0.624
2021-11-13;0.649
2021-11-14;0.864
2021-11-15;0.679
2021-11-16;0.632
2021-11-17;0.588
2021-11-18;0.57
2021-11-19;0.545
2021-11-20;0.529
2021-11-21;0.514
2021-11-22;0.513
2021-11-23;0.492
2021-11-24;0.471
2021-11-25;0.471
2021-11-26;0.469
2021-11-27;0.501
2021-11-28;0.468
2021-11-29;0.475
2021-11-30;0.494
2021-12-01;1.001
2021-12-02;1.246
2021-12-03;0.856
2021-12-04;3.876
2021-12-05;3.287
2021-12-06;2.06
2021-12-07;1.674
2021-12-08;1.867
2021-12-09;1.527
2021-12-10;1.427
2021-12-11;1.342
2021-12-12;1.224
2021-12-13;1.307
2021-12-14;1.397
2021-12-15;1.434
2021-12-16;1.366
2021-12-17;1.317
2021-12-18;1.254
2021-12-19;1.201
2021-12-20;1.14
2021-12-21;1.064
2021-12-22;1.016
2021-12-23;0.991
2021-12-24;2.276
2021-12-25;2.592
2021-12-26;2.569
2021-12-27;3.002
2021-12-28;3.937
2021-12-29;4.588
2021-12-30;5.779
2021-12-31;4.564
2022-01-01;3.627
2022-01-02;2.977
2022-01-03;2.581
2022-01-04;3.304
2022-01-05;3.697
2022-01-06;2.765
2022-01-07;2.397
2022-01-08;2.185
2022-01-09;2.183
2022-01-10;1.935
2022-01-11;1.741
2022-01-12;1.595
2022-01-13;1.491
2022-01-14;1.463
2022-01-15;1.421
2022-01-16;1.354
2022-01-17;1.299
2022-01-18;1.247
2022-01-19;1.208
2022-01-20;1.184
2022-01-21;1.117
2022-01-22;1.085
2022-01-23;1.041
2022-01-24;1.007
2022-01-25;0.986
2022-01-26;0.946
2022-01-27;0.91
2022-01-28;0.914
2022-01-29;0.876
2022-01-30;0.933
2022-01-31;0.962
2022-02-01;0.953
2022-02-02;1.524
2022-02-03;1.561
2022-02-04;1.409
2022-02-05;1.416
2022-02-06;1.331
2022-02-07;2.849
2022-02-08;1.942
2022-02-09;1.747
2022-02-10;1.638
2022-02-11;2.01
2022-02-12;1.671
2022-02-13;1.564
2022-02-14;1.62
2022-02-15;1.608
2022-02-16;2.22
2022-02-17;4.756
2022-02-18;4.24
2022-02-19;3.811
2022-02-20;2.939
2022-02-21;2.714
2022-02-22;2.341
2022-02-23;2.266
2022-02-24;2.087
2022-02-25;1.992
2022-02-26;1.842
2022-02-27;1.709
2022-02-28;1.602
2022-03-01;1.509
2022-03-02;1.501
2022-03-03;1.488
2022-03-04;1.423
2022-03-05;1.359
2022-03-06;1.308
2022-03-07;1.249
2022-03-08;1.206
2022-03-09;1.177
2022-03-10;1.141
2022-03-11;1.121
2022-03-12;1.108
2022-03-13;1.103
2022-03-14;1.144
2022-03-15;1.147
2022-03-16;1.247
2022-03-17;1.321
2022-03-18;1.371
2022-03-19;1.309
2022-03-20;1.241
2022-03-21;1.194
2022-03-22;1.154
2022-03-23;1.129
2022-03-24;1.104
2022-03-25;1.092
2022-03-26;1.077
2022-03-27;1.072
2022-03-28;1.058
2022-03-29;1.051
2022-03-30;1.2
2022-03-31;1.32
2022-04-01;1.36
2022-04-02;1.191
2022-04-03;1.094
2022-04-04;1.058
2022-04-05;1.134
2022-04-06;1.541
2022-04-07;2.024
2022-04-08;4.832
2022-04-09;4.694
2022-04-10;3.418
2022-04-11;2.752
2022-04-12;2.372
2022-04-13;2.166
2022-04-14;2.015
2022-04-15;1.881
2022-04-16;1.739
2022-04-17;1.589
2022-04-18;1.492
2022-04-19;1.421
2022-04-20;1.347
2022-04-21;1.298
2022-04-22;1.255
2022-04-23;1.217
2022-04-24;1.53
2022-04-25;1.5
2022-04-26;1.573
2022-04-27;1.183
2022-04-28;1.05
2022-04-29;0.973
2022-04-30;0.924
2022-05-01;0.876
2022-05-02;0.829
2022-05-03;0.804
2022-05-04;0.765
2022-05-05;0.826
2022-05-06;1.026
2022-05-07;0.769
2022-05-08;0.707
2022-05-09;0.656
2022-05-10;0.621
2022-05-11;0.586
2022-05-12;0.567
2022-05-13;0.824
2022-05-14;0.602
2022-05-15;0.546
2022-05-16;0.533
2022-05-17;0.504
2022-05-18;0.475
2022-05-19;0.454
2022-05-20;0.443
2022-05-21;0.512
2022-05-22;0.433
2022-05-23;0.487
2022-05-24;0.452
2022-05-25;0.423
2022-05-26;0.414
2022-05-27;0.442
2022-05-28;0.481
2022-05-29;0.467
2022-05-30;0.456
2022-05-31;0.446
2022-06-01;0.442
2022-06-02;0.442
2022-06-03;0.436
2022-06-04;0.487
2022-06-05;0.539
2022-06-06;0.447
2022-06-07;0.55
2022-06-08;0.482
2022-06-09;0.733
2022-06-10;0.488
2022-06-11;0.428
2022-06-12;0.428
2022-06-13;0.464
2022-06-14;0.392
2022-06-15;0.37
2022-06-16;0.356
2022-06-17;0.345
2022-06-18;0.335
2022-06-19;0.326
2022-06-20;0.328
2022-06-21;0.323
2022-06-22;0.378
2022-06-23;0.479
2022-06-24;0.528
2022-06-25;0.369
2022-06-26;0.365
2022-06-27;0.514
2022-06-28;0.372
2022-06-29;0.349
2022-06-30;0.392
2022-07-01;0.615
2022-07-02;0.378
2022-07-03;0.333
2022-07-04;0.327
2022-07-05;0.314
2022-07-06;0.307
2022-07-07;0.309
2022-07-08;0.304
2022-07-09;0.296
2022-07-10;0.293
2022-07-11;0.279
2022-07-12;0.306
2022-07-13;0.256
2022-07-14;0.267
2022-07-15;0.267
2022-07-16;0.264
2022-07-17;0.264
2022-07-18;0.255
2022-07-19;0.251
2022-07-20;0.265
2022-07-21;0.28
2022-07-22;0.258
2022-07-23;0.259
2022-07-24;0.252
2022-07-25;0.242
2022-07-26;0.241
2022-07-27;0.242
2022-07-28;0.251
2022-07-29;0.249
2022-07-30;0.241
2022-07-31;0.234
2022-08-01;0.234
2022-08-02;0.23
2022-08-03;0.222
2022-08-04;0.216
2022-08-05;0.214
2022-08-06;0.221
2022-08-07;0.224
2022-08-08;0.215
2022-08-09;0.207
2022-08-10;0.204
2022-08-11;0.202
2022-08-12;0.197
2022-08-13;0.199
2022-08-14;0.196
2022-08-15;0.253
2022-08-16;0.237
2022-08-17;0.311
2022-08-18;0.466
2022-08-19;0.581
2022-08-20;0.301
2022-08-21;0.266
2022-08-22;0.25
2022-08-23;0.239
2022-08-24;0.219
2022-08-25;0.221
2022-08-26;0.26
2022-08-27;0.318
2022-08-28;0.265
2022-08-29;0.24
2022-08-30;0.23
2022-08-31;0.281
2022-09-01;0.235
2022-09-02;0.227
2022-09-03;0.28
2022-09-04;0.244
2022-09-05;0.222
2022-09-06;0.228
2022-09-07;0.228
2022-09-08;0.352
2022-09-09;0.308
2022-09-10;0.561
2022-09-11;0.354
2022-09-12;0.278
2022-09-13;0.253
2022-09-14;0.526
2022-09-15;0.557
2022-09-16;0.57
2022-09-17;0.558
2022-09-18;0.499
2022-09-19;0.36
2022-09-20;0.311
2022-09-21;0.295
2022-09-22;0.282
2022-09-23;0.272
2022-09-24;0.276
2022-09-25;0.275
2022-09-26;0.297
2022-09-27;1.171
2022-09-28;2.31
2022-09-29;1.255
2022-09-30;0.798
2022-10-01;0.78
2022-10-02;1.2
2022-10-03;1.68
2022-10-04;1.074
2022-10-05;0.816
2022-10-06;0.658
2022-10-07;0.578
2022-10-08;0.516
2022-10-09;0.467
2022-10-10;0.443
2022-10-11;0.419
2022-10-12;0.404
2022-10-13;0.392
2022-10-14;0.722
2022-10-15;5.231
2022-10-16;2.099
2022-10-17;1.468
2022-10-18;1.212
2022-10-19;1.053
2022-10-20;0.914
2022-10-21;1.489
2022-10-22;2.086
2022-10-23;1.369
2022-10-24;1.639
2022-10-25;1.383
2022-10-26;1.221
2022-10-27;1.102
2022-10-28;0.989
2022-10-29;0.895
2022-10-30;0.812
2022-10-31;0.745
2022-11-01;0.743
2022-11-02;0.66
2022-11-03;0.674
2022-11-04;0.97
2022-11-05;1.108
2022-11-06;0.904
2022-11-07;0.801
2022-11-08;0.714
2022-11-09;1.022
2022-11-10;1.094
2022-11-11;0.882
2022-11-12;0.798
2022-11-13;0.756
2022-11-14;0.73
2022-11-15;0.728
2022-11-16;1.027
2022-11-17;1.517
2022-11-18;2.213
2022-11-19;2.002
2022-11-20;1.716
2022-11-21;1.811
2022-11-22;1.664
2022-11-23;1.52
2022-11-24;1.655
2022-11-25;1.59
2022-11-26;1.494
2022-11-27;1.362
2022-11-28;1.305
2022-11-29;1.251
2022-11-30;1.189
2022-12-01;1.103
2022-12-02;1.045
2022-12-03;0.978
2022-12-04;0.953
2022-12-05;0.903
2022-12-06;0.816
2022-12-07;0.788
2022-12-08;0.756
2022-12-09;0.724
2022-12-10;0.695
2022-12-11;0.644
2022-12-12;0.615
2022-12-13;0.604
2022-12-14;1.07
2022-12-15;1.353
2022-12-16;1.043
2022-12-17;0.926
2022-12-18;0.848
2022-12-19;0.898
2022-12-20;0.895
2022-12-21;1.592
2022-12-22;1.723
2022-12-23;3.813
2022-12-24;3.789
2022-12-25;2.843
2022-12-26;2.917
2022-12-27;2.785
2022-12-28;2.287
2022-12-29;2.14
2022-12-30;2.653
2022-12-31;2.164
2023-01-01;1.921
2023-01-02;1.825
2023-01-03;1.701
2023-01-04;1.592
2023-01-05;1.558
2023-01-06;1.425
2023-01-07;1.352
2023-01-08;1.888
2023-01-09;2.89
2023-01-10;2.245
2023-01-11;3.077
2023-01-12;3.186
2023-01-13;2.832
2023-01-14;2.523
2023-01-15;3.837
2023-01-16;3.273
2023-01-17;2.785
2023-01-18;2.401
2023-01-19;2.077
2023-01-20;1.859
2023-01-21;1.671
2023-01-22;1.541
2023-01-23;1.423
2023-01-24;1.356
2023-01-25;1.288
2023-01-26;1.234
2023-01-27;1.182
2023-01-28;1.122
2023-01-29;1.084
2023-01-30;1.041
2023-01-31;1.002
2023-02-01;0.981
2023-02-02;0.966
2023-02-03;0.961
2023-02-04;1.326
2023-02-05;1.151
2023-02-06;1.064
2023-02-07;0.993
2023-02-08;0.939
2023-02-09;0.918
2023-02-10;0.888
2023-02-11;0.864
2023-02-12;0.848
2023-02-13;0.847
2023-02-14;0.841
2023-02-15;0.839
2023-02-16;0.841
2023-02-17;0.958
2023-02-18;1.173
2023-02-19;1.179
2023-02-20;1.088
2023-02-21;1.024
2023-02-22;0.987
2023-02-23;0.993
2023-02-24;1.005
2023-02-25;1.092
2023-02-26;0.946
2023-02-27;0.876
2023-02-28;0.846
2023-03-01;0.73
2023-03-02;0.669
2023-03-03;0.647
2023-03-04;0.619
2023-03-05;0.597
2023-03-06;0.581
2023-03-07;0.562
2023-03-08;0.632
2023-03-09;1.016
2023-03-10;1.194
2023-03-11;1.072
2023-03-12;1.019
2023-03-13;1.448
2023-03-14;3.88
2023-03-15;2.718
2023-03-16;2.179
2023-03-17;1.906
2023-03-18;1.676
2023-03-19;1.594
2023-03-20;1.493
2023-03-21;1.322
2023-03-22;1.22
2023-03-23;1.151
2023-03-24;1.438
2023-03-25;1.454
2023-03-26;1.522
2023-03-27;1.71
2023-03-28;1.492
2023-03-29;1.441
2023-03-30;1.585
2023-03-31;1.837
2023-04-01;3.259
2023-04-02;2.984
2023-04-03;2.483
2023-04-04;2.139
2023-04-05;1.911
2023-04-06;1.721
2023-04-07;1.61
2023-04-08;1.447
2023-04-09;1.304
2023-04-10;1.229
2023-04-11;1.235
2023-04-12;1.62
2023-04-13;1.872
2023-04-14;1.475
2023-04-15;1.339
2023-04-16;1.627
2023-04-17;1.572
2023-04-18;1.469
2023-04-19;1.405
2023-04-20;1.401
2023-04-21;1.29
2023-04-22;1.207
2023-04-23;1.18
2023-04-24;1.152
2023-04-25;1.353
2023-04-26;1.255
2023-04-27;1.138
2023-04-28;3.813
2023-04-29;2.757
2023-04-30;2.219
2023-05-01;2.024
2023-05-02;1.777
2023-05-03;1.582
2023-05-04;1.418
2023-05-05;1.542
2023-05-06;1.355
2023-05-07;1.442
2023-05-08;1.57
2023-05-09;1.741
2023-05-10;2.62
2023-05-11;2.197
2023-05-12;2.008
2023-05-13;1.875
2023-05-14;1.751
2023-05-15;1.905
2023-05-16;2.107
2023-05-17;1.909
2023-05-18;1.746
2023-05-19;1.637
2023-05-20;1.526
2023-05-21;1.514
2023-05-22;1.417
2023-05-23;1.287
2023-05-24;1.203
2023-05-25;1.132
2023-05-26;1.054
2023-05-27;1.001
2023-05-28;0.925
2023-05-29;0.879
2023-05-30;0.825
2023-05-31;0.77
2023-06-01;0.742
2023-06-02;0.701
2023-06-03;0.676
2023-06-04;0.65
2023-06-05;0.617
2023-06-06;0.595
2023-06-07;0.568
