;[m3/s]
;Q
2019-12-13;2.139
2019-12-14;2.343
2019-12-15;3.873
2019-12-16;3.81
2019-12-17;3.058
2019-12-18;2.416
2019-12-19;1.965
2019-12-20;2.556
2019-12-21;3.085
2019-12-22;3.433
2019-12-23;3.808
2019-12-24;3.575
2019-12-25;3.487
2019-12-26;3.173
2019-12-27;5.122
2019-12-28;5.326
2019-12-29;4.326
2019-12-30;3.207
2019-12-31;2.378
2020-01-01;1.897
2020-01-02;1.702
2020-01-03;1.5
2020-01-04;1.496
2020-01-05;1.268
2020-01-06;1.112
2020-01-07;1.013
2020-01-08;0.941
2020-01-09;0.898
2020-01-10;0.921
2020-01-11;0.873
2020-01-12;0.781
2020-01-13;0.74
2020-01-14;0.707
2020-01-15;0.659
2020-01-16;0.635
2020-01-17;0.733
2020-01-18;0.846
2020-01-19;0.689
2020-01-20;0.633
2020-01-21;0.599
2020-01-22;0.596
2020-01-23;0.59
2020-01-24;0.585
2020-01-25;0.585
2020-01-26;0.575
2020-01-27;0.597
2020-01-28;1.476
2020-01-29;1.616
2020-01-30;1.444
2020-01-31;1.795
2020-02-01;1.662
2020-02-02;1.745
2020-02-03;4.297
2020-02-04;6.733
2020-02-05;5.387
2020-02-06;4.285
2020-02-07;3.254
2020-02-08;2.491
2020-02-09;2.074
2020-02-10;2.378
2020-02-11;3.236
2020-02-12;3.073
2020-02-13;3.349
2020-02-14;5.182
2020-02-15;4.394
2020-02-16;3.686
2020-02-17;3.975
2020-02-18;3.795
2020-02-19;3.33
2020-02-20;2.761
2020-02-21;2.286
2020-02-22;1.914
2020-02-23;1.786
2020-02-24;1.64
2020-02-25;1.68
2020-02-26;1.701
2020-02-27;1.792
2020-02-28;1.904
2020-02-29;2.168
2020-03-01;2.576
2020-03-02;2.72
2020-03-03;4.338
2020-03-04;3.414
2020-03-05;4.892
2020-03-06;6.824
2020-03-07;5.233
2020-03-08;4.051
2020-03-09;3.711
2020-03-10;4.648
2020-03-11;6.256
2020-03-12;5.467
2020-03-13;4.86
2020-03-14;3.877
2020-03-15;3.108
2020-03-16;2.478
2020-03-17;2.21
2020-03-18;2.175
2020-03-19;1.961
2020-03-20;1.741
2020-03-21;1.598
2020-03-22;1.421
2020-03-23;1.252
2020-03-24;1.108
2020-03-25;1.011
2020-03-26;0.937
2020-03-27;0.874
2020-03-28;0.807
2020-03-29;0.788
2020-03-30;0.774
2020-03-31;0.697
2020-04-01;0.661
2020-04-02;0.629
2020-04-03;0.619
2020-04-04;0.599
2020-04-05;0.556
2020-04-06;0.516
2020-04-07;0.495
2020-04-08;0.48
2020-04-09;0.466
2020-04-10;0.436
2020-04-11;0.42
2020-04-12;0.419
2020-04-13;0.405
2020-04-14;0.404
2020-04-15;0.395
2020-04-16;0.387
2020-04-17;0.372
2020-04-18;0.357
2020-04-19;0.345
2020-04-20;0.343
2020-04-21;0.331
2020-04-22;0.327
2020-04-23;0.314
2020-04-24;0.306
2020-04-25;0.301
2020-04-26;0.298
2020-04-27;0.298
2020-04-28;0.299
2020-04-29;0.488
2020-04-30;0.409
2020-05-01;0.421
2020-05-02;0.914
2020-05-03;0.653
2020-05-04;0.44
2020-05-05;0.399
2020-05-06;0.398
2020-05-07;0.351
2020-05-08;0.328
2020-05-09;0.313
2020-05-10;0.309
2020-05-11;0.525
2020-05-12;0.491
2020-05-13;0.512
2020-05-14;0.891
2020-05-15;0.56
2020-05-16;0.455
2020-05-17;0.415
2020-05-18;0.387
2020-05-19;0.353
2020-05-20;0.328
2020-05-21;0.314
2020-05-22;0.299
2020-05-23;0.869
2020-05-24;0.536
2020-05-25;0.405
2020-05-26;0.36
2020-05-27;0.331
2020-05-28;0.309
2020-05-29;0.293
2020-05-30;0.284
2020-05-31;0.28
2020-06-01;0.274
2020-06-02;0.265
2020-06-03;0.256
2020-06-04;0.424
2020-06-05;0.576
2020-06-06;0.8
2020-06-07;1.102
2020-06-08;0.64
2020-06-09;0.553
2020-06-10;0.629
2020-06-11;1.534
2020-06-12;0.924
2020-06-13;0.808
2020-06-14;0.769
2020-06-15;0.606
2020-06-16;0.568
2020-06-17;1.532
2020-06-18;1.451
2020-06-19;1.075
2020-06-20;0.879
2020-06-21;0.696
2020-06-22;0.595
2020-06-23;0.522
2020-06-24;0.474
2020-06-25;0.432
2020-06-26;0.676
2020-06-27;0.455
2020-06-28;0.98
2020-06-29;0.769
2020-06-30;0.514
2020-07-01;0.426
2020-07-02;0.424
2020-07-03;0.399
2020-07-04;0.352
2020-07-05;0.317
2020-07-06;0.391
2020-07-07;0.328
2020-07-08;0.298
2020-07-09;0.281
2020-07-10;0.266
2020-07-11;0.261
2020-07-12;0.25
2020-07-13;0.244
2020-07-14;0.371
2020-07-15;0.536
2020-07-16;0.443
2020-07-17;0.464
2020-07-18;0.338
2020-07-19;0.297
2020-07-20;0.253
2020-07-21;0.253
2020-07-22;0.253
2020-07-23;0.244
2020-07-24;0.234
2020-07-25;0.223
2020-07-26;0.231
2020-07-27;0.227
2020-07-28;0.218
2020-07-29;0.225
2020-07-30;0.219
2020-07-31;0.212
2020-08-01;0.5
2020-08-02;0.833
2020-08-03;0.833
2020-08-04;0.921
2020-08-05;0.458
2020-08-06;0.341
2020-08-07;0.288
2020-08-08;0.272
2020-08-09;0.261
2020-08-10;0.236
2020-08-11;0.231
2020-08-12;0.33
2020-08-13;0.275
2020-08-14;0.252
2020-08-15;0.254
2020-08-16;0.223
2020-08-17;0.491
2020-08-18;0.261
2020-08-19;0.242
2020-08-20;0.227
2020-08-21;0.212
2020-08-22;0.212
2020-08-23;0.216
2020-08-24;0.212
2020-08-25;0.205
2020-08-26;0.205
2020-08-27;0.201
2020-08-28;0.302
2020-08-29;0.262
2020-08-30;3.105
2020-08-31;3.633
2020-09-01;2.799
2020-09-02;1.356
2020-09-03;0.884
2020-09-04;0.636
2020-09-05;0.511
2020-09-06;0.455
2020-09-07;0.413
2020-09-08;0.34
2020-09-09;0.274
2020-09-10;0.261
2020-09-11;0.252
2020-09-12;0.239
2020-09-13;0.228
2020-09-14;0.22
2020-09-15;0.211
2020-09-16;0.204
2020-09-17;0.198
2020-09-18;0.193
2020-09-19;0.193
2020-09-20;0.193
2020-09-21;0.192
2020-09-22;0.185
2020-09-23;0.184
2020-09-24;0.305
2020-09-25;0.455
2020-09-26;0.981
2020-09-27;2.038
2020-09-28;1.001
2020-09-29;1.355
2020-09-30;0.956
2020-10-01;0.818
2020-10-02;0.691
2020-10-03;0.787
2020-10-04;0.635
2020-10-05;0.637
2020-10-06;1.116
2020-10-07;1.745
2020-10-08;1.498
2020-10-09;1.164
2020-10-10;2.081
2020-10-11;1.67
2020-10-12;1.465
2020-10-13;1.194
2020-10-14;0.939
2020-10-15;0.807
2020-10-16;0.794
2020-10-17;0.724
2020-10-18;0.618
2020-10-19;0.553
2020-10-20;0.502
2020-10-21;0.444
2020-10-22;0.435
2020-10-23;0.817
2020-10-24;1.373
2020-10-25;0.966
2020-10-26;2.688
2020-10-27;2.356
2020-10-28;1.816
2020-10-29;1.695
2020-10-30;1.579
2020-10-31;1.494
2020-11-01;2.257
2020-11-02;2.334
2020-11-03;2.174
2020-11-04;1.966
2020-11-05;1.618
2020-11-06;1.467
2020-11-07;1.285
2020-11-08;1.05
2020-11-09;0.92
2020-11-10;0.807
2020-11-11;0.706
2020-11-12;0.632
2020-11-13;0.58
2020-11-14;0.527
2020-11-15;0.502
2020-11-16;0.596
2020-11-17;0.488
2020-11-18;0.46
2020-11-19;0.499
2020-11-20;0.622
2020-11-21;0.504
2020-11-22;0.46
2020-11-23;0.44
2020-11-24;0.422
2020-11-25;0.405
2020-11-26;0.396
2020-11-27;0.383
2020-11-28;0.37
2020-11-29;0.367
2020-11-30;0.367
2020-12-01;0.426
2020-12-02;0.397
2020-12-03;0.393
2020-12-04;0.4
2020-12-05;0.47
2020-12-06;0.499
2020-12-07;0.531
2020-12-08;0.5
2020-12-09;0.507
2020-12-10;0.483
2020-12-11;0.469
2020-12-12;1.296
2020-12-13;2.617
2020-12-14;1.848
2020-12-15;1.883
2020-12-16;2.016
2020-12-17;1.714
2020-12-18;1.513
2020-12-19;1.389
2020-12-20;1.207
2020-12-21;1.104
2020-12-22;1.33
2020-12-23;1.273
2020-12-24;2.41
2020-12-25;3.419
2020-12-26;2.497
2020-12-27;2.112
2020-12-28;5.187
2020-12-29;4.183
2020-12-30;2.526
2020-12-31;1.781
2021-01-01;1.554
2021-01-02;1.332
2021-01-03;1.127
2021-01-04;0.977
2021-01-05;0.885
2021-01-06;0.82
2021-01-07;0.757
2021-01-08;0.682
2021-01-09;0.606
2021-01-10;0.548
2021-01-11;0.562
2021-01-12;0.585
2021-01-13;0.761
2021-01-14;6.728
2021-01-15;4.058
2021-01-16;2.297
2021-01-17;1.756
2021-01-18;1.46
2021-01-19;1.342
2021-01-20;1.441
2021-01-21;3.97
2021-01-22;8.904
2021-01-23;7.101
2021-01-24;4.844
2021-01-25;3.463
2021-01-26;2.24
2021-01-27;1.789
2021-01-28;7.414
2021-01-29;28.899
2021-01-30;20.647
2021-01-31;13.618
2021-02-01;11.537
2021-02-02;10.657
2021-02-03;13.007
2021-02-04;9.928
2021-02-05;6.271
2021-02-06;4.836
2021-02-07;4.462
2021-02-08;3.971
2021-02-09;3.468
2021-02-10;3.286
2021-02-11;3.166
2021-02-12;2.395
2021-02-13;1.516
2021-02-14;1.352
2021-02-15;1.274
2021-02-16;1.596
2021-02-17;1.634
2021-02-18;1.464
2021-02-19;1.57
2021-02-20;1.475
2021-02-21;1.4
2021-02-22;1.335
2021-02-23;1.25
2021-02-24;1.229
2021-02-25;1.197
2021-02-26;1.121
2021-02-27;1.045
2021-02-28;0.962
2021-03-01;0.89
2021-03-02;0.793
2021-03-03;0.708
2021-03-04;0.695
2021-03-05;0.757
2021-03-06;0.652
2021-03-07;0.623
2021-03-08;0.585
2021-03-09;0.551
2021-03-10;0.525
2021-03-11;0.687
2021-03-12;1.382
2021-03-13;1.412
2021-03-14;2.643
2021-03-15;2.494
2021-03-16;2.528
2021-03-17;2.504
2021-03-18;2.218
2021-03-19;1.929
2021-03-20;1.6
2021-03-21;1.346
2021-03-22;1.165
2021-03-23;1.037
2021-03-24;1.071
2021-03-25;1.353
2021-03-26;1.658
2021-03-27;2.346
2021-03-28;2.02
2021-03-29;1.785
2021-03-30;1.667
2021-03-31;1.67
2021-04-01;1.68
2021-04-02;1.559
2021-04-03;1.322
2021-04-04;1.136
2021-04-05;1.031
2021-04-06;0.955
2021-04-07;0.884
2021-04-08;0.808
2021-04-09;0.742
2021-04-10;0.693
2021-04-11;0.704
2021-04-12;1.31
2021-04-13;0.939
2021-04-14;0.837
2021-04-15;0.782
2021-04-16;0.73
2021-04-17;0.673
2021-04-18;0.652
2021-04-19;0.624
2021-04-20;0.593
2021-04-21;0.556
2021-04-22;0.522
2021-04-23;0.502
2021-04-24;0.477
2021-04-25;0.46
2021-04-26;0.445
2021-04-27;0.434
2021-04-28;0.451
2021-04-29;0.557
2021-04-30;0.804
2021-05-01;0.882
2021-05-02;1.956
2021-05-03;1.462
2021-05-04;1.166
2021-05-05;2.908
2021-05-06;3.292
2021-05-07;8.99
2021-05-08;6.284
2021-05-09;4.064
2021-05-10;2.915
2021-05-11;2.742
2021-05-12;3.322
2021-05-13;2.53
2021-05-14;2.171
2021-05-15;2.097
2021-05-16;2.445
2021-05-17;4.534
2021-05-18;7.048
2021-05-19;6.368
2021-05-20;5.217
2021-05-21;4.884
2021-05-22;4.866
2021-05-23;4.263
2021-05-24;3.32
2021-05-25;2.693
2021-05-26;2.245
2021-05-27;2.264
2021-05-28;1.8
2021-05-29;1.586
2021-05-30;1.36
2021-05-31;1.179
2021-06-01;1.03
2021-06-02;0.886
2021-06-03;0.771
2021-06-04;0.897
2021-06-05;1.116
2021-06-06;1.123
2021-06-07;0.922
2021-06-08;1.076
2021-06-09;3.162
2021-06-10;3.805
2021-06-11;2.657
2021-06-12;1.938
2021-06-13;1.501
2021-06-14;1.208
2021-06-15;0.985
2021-06-16;0.824
2021-06-17;0.711
2021-06-18;0.623
2021-06-19;0.585
2021-06-20;0.875
2021-06-21;0.828
2021-06-22;0.864
2021-06-23;0.665
2021-06-24;0.703
2021-06-25;0.672
2021-06-26;0.541
2021-06-27;0.594
2021-06-28;1.222
2021-06-29;3.388
2021-06-30;2.961
2021-07-01;2.832
2021-07-02;2.083
2021-07-03;1.632
2021-07-04;1.368
2021-07-05;1.201
2021-07-06;1.096
2021-07-07;1.039
2021-07-08;0.841
2021-07-09;0.751
2021-07-10;0.852
2021-07-11;1.072
2021-07-12;1.011
2021-07-13;9.545
2021-07-14;6.157
2021-07-15;17.22
2021-07-16;12.408
2021-07-17;6.6
2021-07-18;4.533
2021-07-19;3.243
2021-07-20;2.386
2021-07-21;1.871
2021-07-22;1.644
2021-07-23;1.357
2021-07-24;1.13
2021-07-25;1.467
2021-07-26;0.958
2021-07-27;0.867
2021-07-28;0.825
2021-07-29;0.712
2021-07-30;0.66
2021-07-31;0.569
2021-08-01;1.599
2021-08-02;0.954
2021-08-03;0.893
2021-08-04;0.882
2021-08-05;0.879
2021-08-06;0.9
2021-08-07;1.223
2021-08-08;1.195
2021-08-09;0.922
2021-08-10;0.767
2021-08-11;0.642
2021-08-12;0.57
2021-08-13;0.524
2021-08-14;0.493
2021-08-15;0.452
2021-08-16;0.442
2021-08-17;0.495
2021-08-18;0.419
2021-08-19;0.397
2021-08-20;0.377
2021-08-21;0.377
2021-08-22;0.482
2021-08-23;0.437
2021-08-24;0.354
2021-08-25;0.313
2021-08-26;0.291
2021-08-27;0.287
2021-08-28;0.291
2021-08-29;0.575
2021-08-30;0.648
2021-08-31;0.47
2021-09-01;0.378
2021-09-02;0.336
2021-09-03;0.309
2021-09-04;0.291
2021-09-05;0.289
2021-09-06;0.282
2021-09-07;0.273
2021-09-08;0.262
2021-09-09;0.249
2021-09-10;0.242
2021-09-11;0.247
2021-09-12;0.237
2021-09-13;0.233
2021-09-14;0.225
2021-09-15;0.482
2021-09-16;0.763
2021-09-17;0.378
2021-09-18;0.308
2021-09-19;0.516
2021-09-20;0.662
2021-09-21;0.487
2021-09-22;0.39
2021-09-23;0.333
2021-09-24;0.317
2021-09-25;0.3
2021-09-26;0.343
2021-09-27;0.314
2021-09-28;0.491
2021-09-29;0.358
2021-09-30;0.331
2021-10-01;0.309
2021-10-02;0.293
2021-10-03;0.288
2021-10-04;0.428
2021-10-05;0.593
2021-10-06;0.473
2021-10-07;0.419
2021-10-08;0.388
2021-10-09;0.343
2021-10-10;0.32
2021-10-11;0.313
2021-10-12;0.303
2021-10-13;0.389
2021-10-14;0.315
2021-10-15;0.304
2021-10-16;0.297
2021-10-17;0.286
2021-10-18;0.279
2021-10-19;0.263
2021-10-20;0.243
2021-10-21;0.592
2021-10-22;0.424
2021-10-23;0.371
2021-10-24;0.34
2021-10-25;0.324
2021-10-26;0.309
2021-10-27;0.292
2021-10-28;0.287
2021-10-29;0.285
2021-10-30;0.281
2021-10-31;0.287
2021-11-01;1.027
2021-11-02;0.656
2021-11-03;1.135
2021-11-04;1.4
2021-11-05;1.573
2021-11-06;1.315
2021-11-07;1.028
2021-11-08;0.871
2021-11-09;0.712
2021-11-10;0.63
2021-11-11;0.577
2021-11-12;0.532
2021-11-13;0.518
2021-11-14;0.716
2021-11-15;0.556
2021-11-16;0.513
2021-11-17;0.487
2021-11-18;0.466
2021-11-19;0.45
2021-11-20;0.439
2021-11-21;0.425
2021-11-22;0.419
2021-11-23;0.403
2021-11-24;0.387
2021-11-25;0.381
2021-11-26;0.372
2021-11-27;0.432
2021-11-28;0.42
2021-11-29;0.42
2021-11-30;0.427
2021-12-01;1.448
2021-12-02;2.545
2021-12-03;1.74
2021-12-04;3.327
2021-12-05;4.938
2021-12-06;2.949
2021-12-07;2.064
2021-12-08;2.233
2021-12-09;1.955
2021-12-10;1.784
2021-12-11;1.622
2021-12-12;1.356
2021-12-13;1.33
2021-12-14;1.457
2021-12-15;1.59
2021-12-16;1.519
2021-12-17;1.384
2021-12-18;1.229
2021-12-19;1.092
2021-12-20;0.974
2021-12-21;0.843
2021-12-22;0.744
2021-12-23;0.698
2021-12-24;1.377
2021-12-25;1.858
2021-12-26;1.962
2021-12-27;2.305
2021-12-28;2.666
2021-12-29;3.209
2021-12-30;3.96
2021-12-31;3.428
2022-01-01;2.82
2022-01-02;2.278
2022-01-03;1.881
2022-01-04;1.959
2022-01-05;2.759
2022-01-06;2.155
2022-01-07;1.855
2022-01-08;1.702
2022-01-09;2.416
2022-01-10;2.165
2022-01-11;1.818
2022-01-12;1.515
2022-01-13;1.252
2022-01-14;1.138
2022-01-15;1.068
2022-01-16;0.957
2022-01-17;0.876
2022-01-18;0.816
2022-01-19;0.74
2022-01-20;0.713
2022-01-21;0.668
2022-01-22;0.65
2022-01-23;0.62
2022-01-24;0.59
2022-01-25;0.57
2022-01-26;0.55
2022-01-27;0.524
2022-01-28;0.512
2022-01-29;0.495
2022-01-30;0.5
2022-01-31;0.539
2022-02-01;0.58
2022-02-02;1.375
2022-02-03;2.407
2022-02-04;2.429
2022-02-05;2.286
2022-02-06;1.985
2022-02-07;3.288
2022-02-08;2.614
2022-02-09;2.205
2022-02-10;1.953
2022-02-11;2.752
2022-02-12;2.238
2022-02-13;2.024
2022-02-14;2.044
2022-02-15;1.927
2022-02-16;2.108
2022-02-17;4.312
2022-02-18;4.287
2022-02-19;3.512
2022-02-20;2.733
2022-02-21;2.516
2022-02-22;2.21
2022-02-23;2.022
2022-02-24;1.869
2022-02-25;1.782
2022-02-26;1.597
2022-02-27;1.403
2022-02-28;1.274
2022-03-01;1.16
2022-03-02;1.079
2022-03-03;0.996
2022-03-04;0.915
2022-03-05;0.831
2022-03-06;0.775
2022-03-07;0.706
2022-03-08;0.652
2022-03-09;0.628
2022-03-10;0.602
2022-03-11;0.57
2022-03-12;0.544
2022-03-13;0.537
2022-03-14;0.53
2022-03-15;0.511
2022-03-16;0.503
2022-03-17;0.516
2022-03-18;0.537
2022-03-19;0.493
2022-03-20;0.463
2022-03-21;0.438
2022-03-22;0.422
2022-03-23;0.407
2022-03-24;0.39
2022-03-25;0.375
2022-03-26;0.362
2022-03-27;0.35
2022-03-28;0.351
2022-03-29;0.339
2022-03-30;0.392
2022-03-31;0.74
2022-04-01;1.313
2022-04-02;0.905
2022-04-03;0.746
2022-04-04;0.808
2022-04-05;1.211
2022-04-06;2.357
2022-04-07;2.814
2022-04-08;5.36
2022-04-09;6.296
2022-04-10;4.73
2022-04-11;3.528
2022-04-12;2.432
2022-04-13;1.89
2022-04-14;1.6
2022-04-15;1.318
2022-04-16;1.062
2022-04-17;0.907
2022-04-18;0.815
2022-04-19;0.745
2022-04-20;0.652
2022-04-21;0.608
2022-04-22;0.566
2022-04-23;0.529
2022-04-24;0.957
2022-04-25;1.616
2022-04-26;2.839
2022-04-27;2.028
2022-04-28;1.706
2022-04-29;1.384
2022-04-30;1.188
2022-05-01;1.007
2022-05-02;0.875
2022-05-03;0.764
2022-05-04;0.66
2022-05-05;0.8
2022-05-06;1.09
2022-05-07;0.712
2022-05-08;0.617
2022-05-09;0.569
2022-05-10;0.531
2022-05-11;0.482
2022-05-12;0.461
2022-05-13;0.781
2022-05-14;0.553
2022-05-15;0.467
2022-05-16;0.454
2022-05-17;0.411
2022-05-18;0.375
2022-05-19;0.346
2022-05-20;0.322
2022-05-21;0.308
2022-05-22;0.302
2022-05-23;0.335
2022-05-24;0.309
2022-05-25;0.28
2022-05-26;0.261
2022-05-27;0.258
2022-05-28;0.25
2022-05-29;0.243
2022-05-30;0.241
2022-05-31;0.237
2022-06-01;0.237
2022-06-02;0.233
2022-06-03;0.232
2022-06-04;0.268
2022-06-05;0.312
2022-06-06;0.256
2022-06-07;0.339
2022-06-08;0.275
2022-06-09;0.63
2022-06-10;0.325
2022-06-11;0.254
2022-06-12;0.226
2022-06-13;0.269
2022-06-14;0.217
2022-06-15;0.205
2022-06-16;0.199
2022-06-17;0.191
2022-06-18;0.186
2022-06-19;0.18
2022-06-20;0.178
2022-06-21;0.179
2022-06-22;0.209
2022-06-23;0.447
2022-06-24;0.406
2022-06-25;0.233
2022-06-26;0.213
2022-06-27;0.449
2022-06-28;0.244
2022-06-29;0.22
2022-06-30;0.233
2022-07-01;0.362
2022-07-02;0.231
2022-07-03;0.201
2022-07-04;0.189
2022-07-05;0.185
2022-07-06;0.175
2022-07-07;0.174
2022-07-08;0.173
2022-07-09;0.168
2022-07-10;0.166
2022-07-11;0.166
2022-07-12;0.162
2022-07-13;0.159
2022-07-14;0.154
2022-07-15;0.152
2022-07-16;0.151
2022-07-17;0.149
2022-07-18;0.146
2022-07-19;0.145
2022-07-20;0.161
2022-07-21;0.181
2022-07-22;0.15
2022-07-23;0.147
2022-07-24;0.147
2022-07-25;0.146
2022-07-26;0.138
2022-07-27;0.143
2022-07-28;0.141
2022-07-29;0.142
2022-07-30;0.142
2022-07-31;0.141
2022-08-01;0.137
2022-08-02;0.135
2022-08-03;0.135
2022-08-04;0.136
2022-08-05;0.135
2022-08-06;0.134
2022-08-07;0.135
2022-08-08;0.135
2022-08-09;0.135
2022-08-10;0.134
2022-08-11;0.134
2022-08-12;0.134
2022-08-13;0.134
2022-08-14;0.134
2022-08-15;0.149
2022-08-16;0.185
2022-08-17;0.203
2022-08-18;0.363
2022-08-19;0.696
2022-08-20;0.27
2022-08-21;0.211
2022-08-22;0.17
2022-08-23;0.156
2022-08-24;0.149
2022-08-25;0.143
2022-08-26;0.142
2022-08-27;0.216
2022-08-28;0.182
2022-08-29;0.155
2022-08-30;0.144
2022-08-31;0.161
2022-09-01;0.146
2022-09-02;0.147
2022-09-03;0.172
2022-09-04;0.155
2022-09-05;0.145
2022-09-06;0.144
2022-09-07;0.162
2022-09-08;0.274
2022-09-09;0.175
2022-09-10;0.314
2022-09-11;0.263
2022-09-12;0.185
2022-09-13;0.169
2022-09-14;0.295
2022-09-15;0.41
2022-09-16;0.348
2022-09-17;0.343
2022-09-18;0.361
2022-09-19;0.239
2022-09-20;0.216
2022-09-21;0.193
2022-09-22;0.174
2022-09-23;0.164
2022-09-24;0.168
2022-09-25;0.17
2022-09-26;0.175
2022-09-27;0.421
2022-09-28;2.052
2022-09-29;0.984
2022-09-30;0.511
2022-10-01;0.397
2022-10-02;0.718
2022-10-03;1.711
2022-10-04;0.865
2022-10-05;0.55
2022-10-06;0.421
2022-10-07;0.363
2022-10-08;0.316
2022-10-09;0.28
2022-10-10;0.252
2022-10-11;0.237
2022-10-12;0.233
2022-10-13;0.232
2022-10-14;0.308
2022-10-15;2.852
2022-10-16;1.294
2022-10-17;0.817
2022-10-18;0.603
2022-10-19;0.498
2022-10-20;0.431
2022-10-21;1.078
2022-10-22;2.552
2022-10-23;1.323
2022-10-24;1.386
2022-10-25;1.166
2022-10-26;0.915
2022-10-27;0.739
2022-10-28;0.604
2022-10-29;0.509
2022-10-30;0.438
2022-10-31;0.396
2022-11-01;0.405
2022-11-02;0.353
2022-11-03;0.372
2022-11-04;0.652
2022-11-05;1.007
2022-11-06;0.76
2022-11-07;0.611
2022-11-08;0.54
2022-11-09;0.72
2022-11-10;0.824
2022-11-11;0.641
2022-11-12;0.563
2022-11-13;0.538
2022-11-14;0.477
2022-11-15;0.445
2022-11-16;0.727
2022-11-17;1.917
2022-11-18;2.237
2022-11-19;1.973
2022-11-20;1.504
2022-11-21;1.38
2022-11-22;1.255
2022-11-23;1.068
2022-11-24;1.111
2022-11-25;1.022
2022-11-26;0.946
2022-11-27;0.837
2022-11-28;0.784
2022-11-29;0.701
2022-11-30;0.649
2022-12-01;0.592
2022-12-02;0.543
2022-12-03;0.493
2022-12-04;0.478
2022-12-05;0.442
2022-12-06;0.395
2022-12-07;0.376
2022-12-08;0.362
2022-12-09;0.353
2022-12-10;0.345
2022-12-11;0.323
2022-12-12;0.372
2022-12-13;0.551
2022-12-14;0.574
2022-12-15;1.108
2022-12-16;0.781
2022-12-17;0.637
2022-12-18;0.664
2022-12-19;0.638
2022-12-20;0.672
2022-12-21;0.806
2022-12-22;0.906
2022-12-23;1.979
2022-12-24;2.286
2022-12-25;1.91
2022-12-26;1.974
2022-12-27;2.043
2022-12-28;1.732
2022-12-29;1.678
2022-12-30;1.89
2022-12-31;1.653
2023-01-01;1.479
2023-01-02;1.359
2023-01-03;1.264
2023-01-04;1.129
2023-01-05;1.005
2023-01-06;0.897
2023-01-07;0.84
2023-01-08;1.388
2023-01-09;3.349
2023-01-10;2.967
2023-01-11;2.933
2023-01-12;3.11
2023-01-13;2.835
2023-01-14;2.5
2023-01-15;4.511
2023-01-16;4.457
2023-01-17;3.415
2023-01-18;2.428
2023-01-19;1.779
2023-01-20;1.497
2023-01-21;1.242
2023-01-22;1.037
2023-01-23;0.906
2023-01-24;0.823
2023-01-25;0.754
2023-01-26;0.707
2023-01-27;0.653
2023-01-28;0.601
2023-01-29;0.56
2023-01-30;0.518
2023-01-31;0.503
2023-02-01;0.487
2023-02-02;0.472
2023-02-03;0.473
2023-02-04;1.044
2023-02-05;1.19
2023-02-06;1.227
2023-02-07;1.095
2023-02-08;0.972
2023-02-09;0.887
2023-02-10;0.816
2023-02-11;0.737
2023-02-12;0.673
2023-02-13;0.654
2023-02-14;0.66
2023-02-15;0.648
2023-02-16;0.607
2023-02-17;0.614
2023-02-18;0.753
2023-02-19;0.776
2023-02-20;0.74
2023-02-21;0.682
2023-02-22;0.64
2023-02-23;0.62
2023-02-24;0.598
2023-02-25;0.666
2023-02-26;0.555
2023-02-27;0.509
2023-02-28;0.484
2023-03-01;0.466
2023-03-02;0.458
2023-03-03;0.445
2023-03-04;0.429
2023-03-05;0.404
2023-03-06;0.388
2023-03-07;0.384
2023-03-08;0.403
2023-03-09;0.471
2023-03-10;0.569
2023-03-11;0.542
2023-03-12;0.505
2023-03-13;0.763
2023-03-14;3.813
2023-03-15;3.283
2023-03-16;2.504
2023-03-17;1.931
2023-03-18;1.521
2023-03-19;1.347
2023-03-20;1.195
2023-03-21;0.973
2023-03-22;0.859
2023-03-23;0.789
2023-03-24;0.935
2023-03-25;1.142
2023-03-26;1.338
2023-03-27;2.114
2023-03-28;1.866
2023-03-29;1.666
2023-03-30;1.552
2023-03-31;1.603
2023-04-01;2.247
2023-04-02;2.538
2023-04-03;2.483
2023-04-04;2.131
2023-04-05;1.817
2023-04-06;1.569
2023-04-07;1.361
2023-04-08;1.159
2023-04-09;0.973
2023-04-10;0.864
2023-04-11;0.85
2023-04-12;1.086
2023-04-13;1.49
2023-04-14;1.084
2023-04-15;0.959
2023-04-16;1.305
2023-04-17;1.317
2023-04-18;1.237
2023-04-19;1.191
2023-04-20;1.244
2023-04-21;1.082
2023-04-22;0.952
2023-04-23;0.914
2023-04-24;0.846
2023-04-25;1.112
2023-04-26;1.014
2023-04-27;0.845
2023-04-28;4.607
2023-04-29;4.418
2023-04-30;3.371
2023-05-01;2.744
2023-05-02;1.981
2023-05-03;1.605
2023-05-04;1.347
2023-05-05;1.337
2023-05-06;1.117
2023-05-07;1.078
2023-05-08;1.307
2023-05-09;1.825
2023-05-10;3.686
2023-05-11;2.94
2023-05-12;2.503
2023-05-13;2.319
2023-05-14;2.018
2023-05-15;1.787
2023-05-16;2.809
2023-05-17;2.386
2023-05-18;2.042
2023-05-19;1.762
2023-05-20;1.553
2023-05-21;1.418
2023-05-22;1.207
2023-05-23;1.022
2023-05-24;0.904
2023-05-25;0.803
2023-05-26;0.692
2023-05-27;0.625
2023-05-28;0.583
2023-05-29;0.544
2023-05-30;0.498
2023-05-31;0.46
2023-06-01;0.436
2023-06-02;0.411
2023-06-03;0.384
2023-06-04;0.372
2023-06-05;0.357
