;[m3/s]
;Q
2019-12-14;0.34
2019-12-15;0.395
2019-12-16;0.327
2019-12-17;0.294
2019-12-18;0.27
2019-12-19;0.24
2019-12-20;0.486
2019-12-21;0.589
2019-12-22;0.537
2019-12-23;0.456
2019-12-24;0.412
2019-12-25;0.401
2019-12-26;0.357
2019-12-27;0.578
2019-12-28;0.579
2019-12-29;0.539
2019-12-30;0.476
2019-12-31;0.403
2020-01-01;0.334
2020-01-02;0.286
2020-01-03;0.256
2020-01-04;0.283
2020-01-05;0.225
2020-01-06;0.205
2020-01-07;0.191
2020-01-08;0.178
2020-01-09;0.173
2020-01-10;0.18
2020-01-11;0.172
2020-01-12;0.16
2020-01-13;0.156
2020-01-14;0.15
2020-01-15;0.143
2020-01-16;0.136
2020-01-17;0.159
2020-01-18;0.196
2020-01-19;0.155
2020-01-20;0.142
2020-01-21;0.133
2020-01-22;0.128
2020-01-23;0.127
2020-01-24;0.128
2020-01-25;0.131
2020-01-26;0.128
2020-01-27;0.134
2020-01-28;0.322
2020-01-29;0.351
2020-01-30;0.292
2020-01-31;0.295
2020-02-01;0.278
2020-02-02;0.26
2020-02-03;0.666
2020-02-04;1.175
2020-02-05;1.371
2020-02-06;1.143
2020-02-07;0.913
2020-02-08;0.715
2020-02-09;0.592
2020-02-10;0.574
2020-02-11;0.671
2020-02-12;0.583
2020-02-13;0.749
2020-02-14;1.137
2020-02-15;0.981
2020-02-16;0.839
2020-02-17;0.797
2020-02-18;0.628
2020-02-19;0.545
2020-02-20;0.491
2020-02-21;0.434
2020-02-22;0.382
2020-02-23;0.343
2020-02-24;0.315
2020-02-25;0.336
2020-02-26;0.347
2020-02-27;0.369
2020-02-28;0.357
2020-02-29;0.343
2020-03-01;0.336
2020-03-02;0.352
2020-03-03;0.568
2020-03-04;0.471
2020-03-05;0.854
2020-03-06;1.046
2020-03-07;0.977
2020-03-08;0.822
2020-03-09;0.9
2020-03-10;1.114
2020-03-11;1.263
2020-03-12;1.166
2020-03-13;1.045
2020-03-14;0.802
2020-03-15;0.682
2020-03-16;0.586
2020-03-17;0.498
2020-03-18;0.433
2020-03-19;0.392
2020-03-20;0.357
2020-03-21;0.32
2020-03-22;0.301
2020-03-23;0.257
2020-03-24;0.23
2020-03-25;0.218
2020-03-26;0.21
2020-03-27;0.201
2020-03-28;0.189
2020-03-29;0.217
2020-03-30;0.225
2020-03-31;0.182
2020-04-01;0.173
2020-04-02;0.169
2020-04-03;0.163
2020-04-04;0.155
2020-04-05;0.146
2020-04-06;0.138
2020-04-07;0.131
2020-04-08;0.125
2020-04-09;0.129
2020-04-10;0.118
2020-04-11;0.113
2020-04-12;0.107
2020-04-13;0.103
2020-04-14;0.097
2020-04-15;0.096
2020-04-16;0.093
2020-04-17;0.085
2020-04-18;0.078
2020-04-19;0.076
2020-04-20;0.073
2020-04-21;0.069
2020-04-22;0.065
2020-04-23;0.061
2020-04-24;0.057
2020-04-25;0.056
2020-04-26;0.055
2020-04-27;0.056
2020-04-28;0.057
2020-04-29;0.104
2020-04-30;0.077
2020-05-01;0.076
2020-05-02;0.155
2020-05-03;0.106
2020-05-04;0.073
2020-05-05;0.065
2020-05-06;0.065
2020-05-07;0.053
2020-05-08;0.048
2020-05-09;0.044
2020-05-10;0.042
2020-05-11;0.172
2020-05-12;0.138
2020-05-13;0.19
2020-05-14;0.315
2020-05-15;0.126
2020-05-16;0.091
2020-05-17;0.068
2020-05-18;0.057
2020-05-19;0.054
2020-05-20;0.044
2020-05-21;0.04
2020-05-22;0.038
2020-05-23;0.385
2020-05-24;0.142
2020-05-25;0.082
2020-05-26;0.06
2020-05-27;0.051
2020-05-28;0.044
2020-05-29;0.039
2020-05-30;0.037
2020-05-31;0.035
2020-06-01;0.032
2020-06-02;0.03
2020-06-03;0.028
2020-06-04;0.105
2020-06-05;0.157
2020-06-06;0.161
2020-06-07;0.221
2020-06-08;0.097
2020-06-09;0.077
2020-06-10;0.129
2020-06-11;0.235
2020-06-12;0.13
2020-06-13;0.195
2020-06-14;0.235
2020-06-15;0.143
2020-06-16;0.11
2020-06-17;0.375
2020-06-18;0.262
2020-06-19;0.18
2020-06-20;0.135
2020-06-21;0.104
2020-06-22;0.08
2020-06-23;0.064
2020-06-24;0.054
2020-06-25;0.045
2020-06-26;0.278
2020-06-27;0.075
2020-06-28;0.325
2020-06-29;0.223
2020-06-30;0.119
2020-07-01;0.075
2020-07-02;0.067
2020-07-03;0.058
2020-07-04;0.046
2020-07-05;0.039
2020-07-06;0.081
2020-07-07;0.048
2020-07-08;0.035
2020-07-09;0.029
2020-07-10;0.024
2020-07-11;0.025
2020-07-12;0.062
2020-07-13;0.079
2020-07-14;0.016
2020-07-15;0.035
2020-07-16;0.048
2020-07-17;0.089
2020-07-18;0.037
2020-07-19;0.025
2020-07-20;0.019
2020-07-21;0.015
2020-07-22;0.014
2020-07-23;0.013
2020-07-24;0.012
2020-07-25;0.012
2020-07-26;0.015
2020-07-27;0.014
2020-07-28;0.009
2020-07-29;0.01
2020-07-30;0.008
2020-07-31;0.006
2020-08-01;0.014
2020-08-02;0.155
2020-08-03;0.188
2020-08-04;0.166
2020-08-05;0.045
2020-08-06;0.028
2020-08-07;0.022
2020-08-08;0.017
2020-08-09;0.014
2020-08-10;0.011
2020-08-11;0.01
2020-08-12;0.008
2020-08-13;0.011
2020-08-14;0.01
2020-08-15;0.012
2020-08-16;0.018
2020-08-17;0.118
2020-08-18;0.022
2020-08-19;0.015
2020-08-20;0.013
2020-08-21;0.008
2020-08-22;0.007
2020-08-23;0.008
2020-08-24;0.007
2020-08-25;0.007
2020-08-26;0.005
2020-08-27;0.004
2020-08-28;0.102
2020-08-29;0.048
2020-08-30;1.132
2020-08-31;0.47
2020-09-01;0.271
2020-09-02;0.149
2020-09-03;0.093
2020-09-04;0.057
2020-09-05;0.042
2020-09-06;0.037
2020-09-07;0.034
2020-09-08;0.033
2020-09-09;0.033
2020-09-10;0.03
2020-09-11;0.028
2020-09-12;0.028
2020-09-13;0.024
2020-09-14;0.022
2020-09-15;0.02
2020-09-16;0.017
2020-09-17;0.016
2020-09-18;0.019
2020-09-19;0.02
2020-09-20;0.021
2020-09-21;0.019
2020-09-22;0.016
2020-09-23;0.016
2020-09-24;0.093
2020-09-25;0.192
2020-09-26;0.178
2020-09-27;0.299
2020-09-28;0.112
2020-09-29;0.219
2020-09-30;0.119
2020-10-01;0.089
2020-10-02;0.086
2020-10-03;0.156
2020-10-04;0.11
2020-10-05;0.122
2020-10-06;0.163
2020-10-07;0.214
2020-10-08;0.136
2020-10-09;0.098
2020-10-10;0.484
2020-10-11;0.263
2020-10-12;0.204
2020-10-13;0.162
2020-10-14;0.129
2020-10-15;0.115
2020-10-16;0.168
2020-10-17;0.156
2020-10-18;0.123
2020-10-19;0.099
2020-10-20;0.083
2020-10-21;0.069
2020-10-22;0.062
2020-10-23;0.193
2020-10-24;0.213
2020-10-25;0.146
2020-10-26;0.637
2020-10-27;0.438
2020-10-28;0.302
2020-10-29;0.233
2020-10-30;0.192
2020-10-31;0.165
2020-11-01;0.31
2020-11-02;0.286
2020-11-03;0.295
2020-11-04;0.309
2020-11-05;0.253
2020-11-06;0.221
2020-11-07;0.197
2020-11-08;0.176
2020-11-09;0.158
2020-11-10;0.141
2020-11-11;0.128
2020-11-12;0.114
2020-11-13;0.103
2020-11-14;0.091
2020-11-15;0.092
2020-11-16;0.134
2020-11-17;0.089
2020-11-18;0.078
2020-11-19;0.076
2020-11-20;0.124
2020-11-21;0.087
2020-11-22;0.077
2020-11-23;0.072
2020-11-24;0.069
2020-11-25;0.067
2020-11-26;0.064
2020-11-27;0.061
2020-11-28;0.06
2020-11-29;0.059
2020-11-30;0.058
2020-12-01;0.17
2020-12-02;0.141
2020-12-03;0.119
2020-12-04;0.124
2020-12-05;0.216
2020-12-06;0.223
2020-12-07;0.229
2020-12-08;0.197
2020-12-09;0.188
2020-12-10;0.177
2020-12-11;0.166
2020-12-12;0.474
2020-12-13;0.893
2020-12-14;0.7
2020-12-15;0.617
2020-12-16;0.53
2020-12-17;0.407
2020-12-18;0.34
2020-12-19;0.294
2020-12-20;0.256
2020-12-21;0.25
2020-12-22;0.274
2020-12-23;0.222
2020-12-24;0.307
2020-12-25;0.484
2020-12-26;0.393
2020-12-27;0.379
2020-12-28;1.647
2020-12-29;1.355
2020-12-30;0.897
2020-12-31;0.636
2021-01-01;0.577
2021-01-02;0.446
2021-01-03;0.38
2021-01-04;0.322
2021-01-05;0.286
2021-01-06;0.27
2021-01-07;0.255
2021-01-08;0.235
2021-01-09;0.208
2021-01-10;0.182
2021-01-11;0.184
2021-01-12;0.218
2021-01-13;0.279
2021-01-14;2.39
2021-01-15;1.538
2021-01-16;1.018
2021-01-17;0.852
2021-01-18;0.736
2021-01-19;0.645
2021-01-20;0.723
2021-01-21;2.548
2021-01-22;4.307
2021-01-23;4.038
2021-01-24;2.976
2021-01-25;1.83
2021-01-26;1.152
2021-01-27;0.894
2021-01-28;2.914
2021-01-29;6.192
2021-01-30;4.79
2021-01-31;3.557
2021-02-01;3.093
2021-02-02;2.575
2021-02-03;2.588
2021-02-04;2.043
2021-02-05;1.613
2021-02-06;1.28
2021-02-07;1.093
2021-02-08;0.953
2021-02-09;0.798
2021-02-10;0.682
2021-02-11;0.558
2021-02-12;0.476
2021-02-13;0.418
2021-02-14;0.38
2021-02-15;0.423
2021-02-16;0.596
2021-02-17;0.566
2021-02-18;0.515
2021-02-19;0.506
2021-02-20;0.481
2021-02-21;0.445
2021-02-22;0.4
2021-02-23;0.354
2021-02-24;0.315
2021-02-25;0.302
2021-02-26;0.29
2021-02-27;0.276
2021-02-28;0.264
2021-03-01;0.255
2021-03-02;0.242
2021-03-03;0.23
2021-03-04;0.228
2021-03-05;0.242
2021-03-06;0.208
2021-03-07;0.198
2021-03-08;0.191
2021-03-09;0.185
2021-03-10;0.178
2021-03-11;0.215
2021-03-12;0.314
2021-03-13;0.337
2021-03-14;0.645
2021-03-15;0.675
2021-03-16;0.723
2021-03-17;0.874
2021-03-18;0.848
2021-03-19;0.787
2021-03-20;0.67
2021-03-21;0.579
2021-03-22;0.517
2021-03-23;0.441
2021-03-24;0.398
2021-03-25;0.382
2021-03-26;0.376
2021-03-27;0.402
2021-03-28;0.348
2021-03-29;0.321
2021-03-30;0.294
2021-03-31;0.279
2021-04-01;0.263
2021-04-02;0.25
2021-04-03;0.233
2021-04-04;0.217
2021-04-05;0.218
2021-04-06;0.24
2021-04-07;0.229
2021-04-08;0.219
2021-04-09;0.202
2021-04-10;0.192
2021-04-11;0.234
2021-04-12;0.737
2021-04-13;0.478
2021-04-14;0.429
2021-04-15;0.395
2021-04-16;0.35
2021-04-17;0.316
2021-04-18;0.294
2021-04-19;0.272
2021-04-20;0.252
2021-04-21;0.235
2021-04-22;0.214
2021-04-23;0.194
2021-04-24;0.182
2021-04-25;0.175
2021-04-26;0.171
2021-04-27;0.167
2021-04-28;0.189
2021-04-29;0.245
2021-04-30;0.368
2021-05-01;0.439
2021-05-02;0.957
2021-05-03;0.682
2021-05-04;0.579
2021-05-05;1.234
2021-05-06;1.648
2021-05-07;4.284
2021-05-08;3.09
2021-05-09;1.665
2021-05-10;1.091
2021-05-11;0.969
2021-05-12;0.99
2021-05-13;0.738
2021-05-14;0.64
2021-05-15;0.613
2021-05-16;0.65
2021-05-17;1.213
2021-05-18;2.248
2021-05-19;2.252
2021-05-20;1.735
2021-05-21;1.803
2021-05-22;1.654
2021-05-23;1.337
2021-05-24;1.066
2021-05-25;0.843
2021-05-26;0.666
2021-05-27;0.648
2021-05-28;0.502
2021-05-29;0.418
2021-05-30;0.352
2021-05-31;0.307
2021-06-01;0.277
2021-06-02;0.247
2021-06-03;0.219
2021-06-04;0.206
2021-06-05;0.383
2021-06-06;0.383
2021-06-07;0.296
2021-06-08;0.529
2021-06-09;0.827
2021-06-10;0.948
2021-06-11;0.67
2021-06-12;0.502
2021-06-13;0.389
2021-06-14;0.308
2021-06-15;0.257
2021-06-16;0.215
2021-06-17;0.189
2021-06-18;0.172
2021-06-19;0.158
2021-06-20;0.365
2021-06-21;0.248
2021-06-22;0.272
2021-06-23;0.208
2021-06-24;0.199
2021-06-25;0.234
2021-06-26;0.162
2021-06-27;0.401
2021-06-28;0.86
2021-06-29;2.057
2021-06-30;1.463
2021-07-01;1.257
2021-07-02;0.832
2021-07-03;0.587
2021-07-04;0.493
2021-07-05;0.418
2021-07-06;0.44
2021-07-07;0.385
2021-07-08;0.296
2021-07-09;0.253
2021-07-10;0.253
2021-07-11;0.314
2021-07-12;0.265
2021-07-13;3.427
2021-07-14;2.246
2021-07-15;5.345
2021-07-16;4.074
2021-07-17;2.326
2021-07-18;1.378
2021-07-19;0.974
2021-07-20;0.726
2021-07-21;0.573
2021-07-22;0.465
2021-07-23;0.39
2021-07-24;0.367
2021-07-25;0.547
2021-07-26;0.328
2021-07-27;0.29
2021-07-28;0.335
2021-07-29;0.24
2021-07-30;0.217
2021-07-31;0.209
2021-08-01;0.696
2021-08-02;0.432
2021-08-03;0.482
2021-08-04;0.414
2021-08-05;0.399
2021-08-06;0.398
2021-08-07;0.564
2021-08-08;0.479
2021-08-09;0.362
2021-08-10;0.293
2021-08-11;0.242
2021-08-12;0.207
2021-08-13;0.185
2021-08-14;0.167
2021-08-15;0.159
2021-08-16;0.155
2021-08-17;0.194
2021-08-18;0.149
2021-08-19;0.139
2021-08-20;0.128
2021-08-21;0.117
2021-08-22;0.149
2021-08-23;0.14
2021-08-24;0.117
2021-08-25;0.1
2021-08-26;0.099
2021-08-27;0.101
2021-08-28;0.111
2021-08-29;0.24
2021-08-30;0.223
2021-08-31;0.17
2021-09-01;0.134
2021-09-02;0.109
2021-09-03;0.097
2021-09-04;0.09
2021-09-05;0.083
2021-09-06;0.077
2021-09-07;0.072
2021-09-08;0.068
2021-09-09;0.063
2021-09-10;0.067
2021-09-11;0.078
2021-09-12;0.066
2021-09-13;0.062
2021-09-14;0.06
2021-09-15;0.187
2021-09-16;0.35
2021-09-17;0.155
2021-09-18;0.112
2021-09-19;0.346
2021-09-20;0.276
2021-09-21;0.18
2021-09-22;0.151
2021-09-23;0.128
2021-09-24;0.109
2021-09-25;0.099
2021-09-26;0.141
2021-09-27;0.119
2021-09-28;0.312
2021-09-29;0.141
2021-09-30;0.126
2021-10-01;0.105
2021-10-02;0.093
2021-10-03;0.106
2021-10-04;0.25
2021-10-05;0.366
2021-10-06;0.21
2021-10-07;0.175
2021-10-08;0.155
2021-10-09;0.139
2021-10-10;0.128
2021-10-11;0.117
2021-10-12;0.118
2021-10-13;0.174
2021-10-14;0.122
2021-10-15;0.106
2021-10-16;0.099
2021-10-17;0.097
2021-10-18;0.096
2021-10-19;0.088
2021-10-20;0.078
2021-10-21;0.182
2021-10-22;0.158
2021-10-23;0.11
2021-10-24;0.093
2021-10-25;0.085
2021-10-26;0.079
2021-10-27;0.078
2021-10-28;0.077
2021-10-29;0.076
2021-10-30;0.076
2021-10-31;0.079
2021-11-01;0.436
2021-11-02;0.296
2021-11-03;0.352
2021-11-04;0.333
2021-11-05;0.327
2021-11-06;0.263
2021-11-07;0.22
2021-11-08;0.194
2021-11-09;0.171
2021-11-10;0.158
2021-11-11;0.143
2021-11-12;0.134
2021-11-13;0.134
2021-11-14;0.181
2021-11-15;0.141
2021-11-16;0.13
2021-11-17;0.122
2021-11-18;0.109
2021-11-19;0.104
2021-11-20;0.102
2021-11-21;0.102
2021-11-22;0.119
2021-11-23;0.104
2021-11-24;0.096
2021-11-25;0.092
2021-11-26;0.094
2021-11-27;0.139
2021-11-28;0.125
2021-11-29;0.146
2021-11-30;0.137
2021-12-01;0.326
2021-12-02;0.473
2021-12-03;0.368
2021-12-04;1.057
2021-12-05;1.613
2021-12-06;0.886
2021-12-07;0.579
2021-12-08;0.555
2021-12-09;0.43
2021-12-10;0.383
2021-12-11;0.349
2021-12-12;0.3
2021-12-13;0.279
2021-12-14;0.264
2021-12-15;0.248
2021-12-16;0.231
2021-12-17;0.218
2021-12-18;0.208
2021-12-19;0.2
2021-12-20;0.191
2021-12-21;0.18
2021-12-22;0.162
2021-12-23;0.168
2021-12-24;0.36
2021-12-25;0.302
2021-12-26;0.313
2021-12-27;0.36
2021-12-28;0.336
2021-12-29;0.346
2021-12-30;0.369
2021-12-31;0.336
2022-01-01;0.317
2022-01-02;0.302
2022-01-03;0.281
2022-01-04;0.449
2022-01-05;0.884
2022-01-06;0.611
2022-01-07;0.543
2022-01-08;0.49
2022-01-09;0.542
2022-01-10;0.536
2022-01-11;0.442
2022-01-12;0.387
2022-01-13;0.352
2022-01-14;0.331
2022-01-15;0.313
2022-01-16;0.284
2022-01-17;0.257
2022-01-18;0.237
2022-01-19;0.222
2022-01-20;0.222
2022-01-21;0.204
2022-01-22;0.193
2022-01-23;0.186
2022-01-24;0.178
2022-01-25;0.17
2022-01-26;0.166
2022-01-27;0.158
2022-01-28;0.163
2022-01-29;0.159
2022-01-30;0.158
2022-01-31;0.184
2022-02-01;0.198
2022-02-02;0.385
2022-02-03;0.515
2022-02-04;0.519
2022-02-05;0.493
2022-02-06;0.436
2022-02-07;0.727
2022-02-08;0.54
2022-02-09;0.495
2022-02-10;0.458
2022-02-11;0.729
2022-02-12;0.551
2022-02-13;0.52
2022-02-14;0.523
2022-02-15;0.481
2022-02-16;0.43
2022-02-17;0.425
2022-02-18;0.378
2022-02-19;0.341
2022-02-20;0.308
2022-02-21;0.372
2022-02-22;0.331
2022-02-23;0.295
2022-02-24;0.275
2022-02-25;0.318
2022-02-26;0.29
2022-02-27;0.264
2022-02-28;0.248
2022-03-01;0.239
2022-03-02;0.233
2022-03-03;0.234
2022-03-04;0.227
2022-03-05;0.215
2022-03-06;0.205
2022-03-07;0.195
2022-03-08;0.185
2022-03-09;0.181
2022-03-10;0.178
2022-03-11;0.175
2022-03-12;0.171
2022-03-13;0.167
2022-03-14;0.164
2022-03-15;0.157
2022-03-16;0.155
2022-03-17;0.151
2022-03-18;0.149
2022-03-19;0.136
2022-03-20;0.129
2022-03-21;0.126
2022-03-22;0.123
2022-03-23;0.122
2022-03-24;0.119
2022-03-25;0.116
2022-03-26;0.111
2022-03-27;0.108
2022-03-28;0.105
2022-03-29;0.103
2022-03-30;0.145
2022-03-31;0.446
2022-04-01;0.821
2022-04-02;0.612
2022-04-03;0.516
2022-04-04;0.518
2022-04-05;0.72
2022-04-06;1.158
2022-04-07;1.12
2022-04-08;1.082
2022-04-09;1.793
2022-04-10;1.594
2022-04-11;1.234
2022-04-12;0.915
2022-04-13;0.677
2022-04-14;0.537
2022-04-15;0.444
2022-04-16;0.376
2022-04-17;0.327
2022-04-18;0.3
2022-04-19;0.28
2022-04-20;0.258
2022-04-21;0.241
2022-04-22;0.225
2022-04-23;0.215
2022-04-24;0.466
2022-04-25;0.652
2022-04-26;1.062
2022-04-27;0.862
2022-04-28;0.681
2022-04-29;0.534
2022-04-30;0.447
2022-05-01;0.373
2022-05-02;0.324
2022-05-03;0.284
2022-05-04;0.248
2022-05-05;0.296
2022-05-06;0.455
2022-05-07;0.272
2022-05-08;0.229
2022-05-09;0.205
2022-05-10;0.185
2022-05-11;0.17
2022-05-12;0.162
2022-05-13;0.258
2022-05-14;0.179
2022-05-15;0.152
2022-05-16;0.179
2022-05-17;0.148
2022-05-18;0.123
2022-05-19;0.107
2022-05-20;0.093
2022-05-21;0.146
2022-05-22;0.095
2022-05-23;0.126
2022-05-24;0.107
2022-05-25;0.084
2022-05-26;0.075
2022-05-27;0.073
2022-05-28;0.071
2022-05-29;0.065
2022-05-30;0.063
2022-05-31;0.058
2022-06-01;0.056
2022-06-02;0.059
2022-06-03;0.069
2022-06-04;0.098
2022-06-05;0.183
2022-06-06;0.128
2022-06-07;0.166
2022-06-08;0.109
2022-06-09;0.2
2022-06-10;0.11
2022-06-11;0.067
2022-06-12;0.054
2022-06-13;0.069
2022-06-14;0.048
2022-06-15;0.043
2022-06-16;0.037
2022-06-17;0.034
2022-06-18;0.032
2022-06-19;0.028
2022-06-20;0.024
2022-06-21;0.025
2022-06-22;0.075
2022-06-23;0.097
2022-06-24;0.112
2022-06-25;0.05
2022-06-26;0.052
2022-06-27;0.227
2022-06-28;0.06
2022-06-29;0.046
2022-06-30;0.063
2022-07-01;0.16
2022-07-02;0.057
2022-07-03;0.039
2022-07-04;0.033
2022-07-05;0.03
2022-07-06;0.026
2022-07-07;0.025
2022-07-08;0.026
2022-07-09;0.023
2022-07-10;0.021
2022-07-11;0.021
2022-07-12;0.019
2022-07-13;0.017
2022-07-14;0.015
2022-07-15;0.014
2022-07-16;0.014
2022-07-17;0.014
2022-07-18;0.014
2022-07-19;0.012
2022-07-20;0.012
2022-07-21;0.039
2022-07-22;0.017
2022-07-23;0.014
2022-07-24;0.013
2022-07-25;0.01
2022-07-26;0.008
2022-07-27;0.008
2022-07-28;0.009
2022-07-29;0.013
2022-07-30;0.011
2022-07-31;0.008
2022-08-01;0.006
2022-08-02;0.008
2022-08-03;0.006
2022-08-04;0.007
2022-08-05;0.003
2022-08-06;0.001
2022-08-07;0.003
2022-08-08;0.003
2022-08-09;0.002
2022-08-10;0.001
2022-08-11;0.0
2022-08-12;0.0
2022-08-13;0.0
2022-08-14;0.0
2022-08-15;0.022
2022-08-16;0.019
2022-08-17;0.039
2022-08-18;0.165
2022-08-19;0.29
2022-08-20;0.091
2022-08-21;0.037
2022-08-22;0.023
2022-08-23;0.017
2022-08-24;0.014
2022-08-25;0.012
2022-08-26;0.025
2022-08-27;0.474
2022-08-28;0.176
2022-08-29;0.063
2022-08-30;0.04
2022-08-31;0.134
2022-09-01;0.052
2022-09-02;0.036
2022-09-03;0.092
2022-09-04;0.045
2022-09-05;0.029
2022-09-06;0.089
2022-09-07;0.065
2022-09-08;0.249
2022-09-09;0.074
2022-09-10;0.198
2022-09-11;0.152
2022-09-12;0.077
2022-09-13;0.052
2022-09-14;0.136
2022-09-15;0.219
2022-09-16;0.254
2022-09-17;0.2
2022-09-18;0.167
2022-09-19;0.106
2022-09-20;0.073
2022-09-21;0.057
2022-09-22;0.048
2022-09-23;0.043
2022-09-24;0.048
2022-09-25;0.048
2022-09-26;0.066
2022-09-27;0.161
2022-09-28;0.501
2022-09-29;0.294
2022-09-30;0.183
2022-10-01;0.155
2022-10-02;0.281
2022-10-03;0.458
2022-10-04;0.24
2022-10-05;0.17
2022-10-06;0.128
2022-10-07;0.102
2022-10-08;0.086
2022-10-09;0.072
2022-10-10;0.063
2022-10-11;0.056
2022-10-12;0.055
2022-10-13;0.052
2022-10-14;0.081
2022-10-15;0.495
2022-10-16;0.204
2022-10-17;0.142
2022-10-18;0.11
2022-10-19;0.098
2022-10-20;0.093
2022-10-21;0.574
2022-10-22;1.121
2022-10-23;0.478
2022-10-24;0.527
2022-10-25;0.357
2022-10-26;0.26
2022-10-27;0.204
2022-10-28;0.17
2022-10-29;0.143
2022-10-30;0.123
2022-10-31;0.104
2022-11-01;0.156
2022-11-02;0.103
2022-11-03;0.11
2022-11-04;0.154
2022-11-05;0.246
2022-11-06;0.175
2022-11-07;0.147
2022-11-08;0.122
2022-11-09;0.217
2022-11-10;0.222
2022-11-11;0.167
2022-11-12;0.15
2022-11-13;0.142
2022-11-14;0.134
2022-11-15;0.129
2022-11-16;0.307
2022-11-17;0.307
2022-11-18;0.352
2022-11-19;0.34
2022-11-20;0.303
2022-11-21;0.319
2022-11-22;0.271
2022-11-23;0.229
2022-11-24;0.228
2022-11-25;0.2
2022-11-26;0.186
2022-11-27;0.171
2022-11-28;0.167
2022-11-29;0.165
2022-11-30;0.157
2022-12-01;0.143
2022-12-02;0.134
2022-12-03;0.13
2022-12-04;0.141
2022-12-05;0.156
2022-12-06;0.126
2022-12-07;0.113
2022-12-08;0.102
2022-12-09;0.104
2022-12-10;0.119
2022-12-11;0.111
2022-12-12;0.081
2022-12-13;0.078
2022-12-14;0.154
2022-12-15;0.294
2022-12-16;0.208
2022-12-17;0.17
2022-12-18;0.137
2022-12-19;0.28
2022-12-20;0.365
2022-12-21;0.347
2022-12-22;0.347
2022-12-23;0.556
2022-12-24;0.583
2022-12-25;0.512
2022-12-26;0.469
2022-12-27;0.486
2022-12-28;0.391
2022-12-29;0.358
2022-12-30;0.404
2022-12-31;0.324
2023-01-01;0.28
2023-01-02;0.254
2023-01-03;0.244
2023-01-04;0.229
2023-01-05;0.216
2023-01-06;0.198
2023-01-07;0.188
2023-01-08;0.308
2023-01-09;0.532
2023-01-10;0.45
2023-01-11;0.427
2023-01-12;0.396
2023-01-13;0.375
2023-01-14;0.333
2023-01-15;0.575
2023-01-16;0.612
2023-01-17;0.606
2023-01-18;0.602
2023-01-19;0.49
2023-01-20;0.409
2023-01-21;0.345
2023-01-22;0.305
2023-01-23;0.271
2023-01-24;0.253
2023-01-25;0.238
2023-01-26;0.226
2023-01-27;0.211
2023-01-28;0.197
2023-01-29;0.184
2023-01-30;0.173
2023-01-31;0.167
2023-02-01;0.164
2023-02-02;0.161
2023-02-03;0.156
2023-02-04;0.247
2023-02-05;0.29
2023-02-06;0.331
2023-02-07;0.303
2023-02-08;0.285
2023-02-09;0.27
2023-02-10;0.253
2023-02-11;0.235
2023-02-12;0.224
2023-02-13;0.208
2023-02-14;0.198
2023-02-15;0.188
2023-02-16;0.181
2023-02-17;0.174
2023-02-18;0.168
2023-02-19;0.16
2023-02-20;0.15
2023-02-21;0.146
2023-02-22;0.14
2023-02-23;0.141
2023-02-24;0.145
2023-02-25;0.186
2023-02-26;0.141
2023-02-27;0.125
2023-02-28;0.113
2023-03-01;0.107
2023-03-02;0.107
2023-03-03;0.104
2023-03-04;0.099
2023-03-05;0.097
2023-03-06;0.097
2023-03-07;0.095
2023-03-08;0.098
2023-03-09;0.137
2023-03-10;0.135
2023-03-11;0.124
2023-03-12;0.105
2023-03-13;0.297
2023-03-14;1.046
2023-03-15;0.602
2023-03-16;0.487
2023-03-17;0.418
2023-03-18;0.349
2023-03-19;0.316
2023-03-20;0.297
2023-03-21;0.245
2023-03-22;0.221
2023-03-23;0.205
2023-03-24;0.247
2023-03-25;0.207
2023-03-26;0.214
2023-03-27;0.342
2023-03-28;0.254
2023-03-29;0.233
2023-03-30;0.256
2023-03-31;0.303
2023-04-01;0.394
2023-04-02;0.426
2023-04-03;0.407
2023-04-04;0.377
2023-04-05;0.357
2023-04-06;0.322
2023-04-07;0.308
2023-04-08;0.272
2023-04-09;0.238
2023-04-10;0.217
2023-04-11;0.209
2023-04-12;0.251
2023-04-13;0.275
2023-04-14;0.213
2023-04-15;0.196
2023-04-16;0.248
2023-04-17;0.271
2023-04-18;0.254
2023-04-19;0.236
2023-04-20;0.264
2023-04-21;0.241
2023-04-22;0.227
2023-04-23;0.219
2023-04-24;0.205
2023-04-25;0.36
2023-04-26;0.305
2023-04-27;0.249
2023-04-28;1.447
2023-04-29;1.344
2023-04-30;0.968
2023-05-01;0.761
2023-05-02;0.542
2023-05-03;0.419
2023-05-04;0.343
2023-05-05;1.015
2023-05-06;0.841
2023-05-07;0.647
2023-05-08;0.532
2023-05-09;0.767
2023-05-10;1.324
2023-05-11;1.107
2023-05-12;0.859
2023-05-13;0.733
2023-05-14;0.611
2023-05-15;0.534
2023-05-16;0.905
2023-05-17;0.75
2023-05-18;0.661
2023-05-19;0.563
2023-05-20;0.471
2023-05-21;0.42
2023-05-22;0.352
2023-05-23;0.289
2023-05-24;0.251
2023-05-25;0.218
2023-05-26;0.192
2023-05-27;0.174
2023-05-28;0.159
2023-05-29;0.144
2023-05-30;0.13
2023-05-31;0.114
2023-06-01;0.102
2023-06-02;0.095
2023-06-03;0.088
2023-06-04;0.08
2023-06-05;0.072
2023-06-06;0.079
