model_run;-8_1;-7_1;-6_1;-5_1;-7_2;-5_2;-4_2;1-3_2;1.8-3_2;3-3_2;4-3_2;-7_3;-5_3;-4_3;1-3_3;1.8-3_3;3-3_3;4-3_3;-7_4;-5_4;-4_4;1.8-3_4;kf_riv;rhkp;rhkf;man;rch;offset;ME;50E;MAE;50AE;RBIAS;RABIAS;r_rank;r_lin;n_5m;n_3m;n_1m;MAE_sfr;ME_sfr;RBIAS_sfr;RABIAS_sfr;r_rank_sfr;r_lin_sfr;r_rank_multi;MAE_multi
4008;432.31573;4.838846;3.4719024;3.696681;3.7301278;3.721326;1.5299408;6.278567;0.33119613;9.289054;8.785174;3.459312;1.5724573;1.6464672;6.278567;0.21751599;5.258904;3.4503791;0.9862795;0.75239885;0.49557215;0.21751599;1.1662394;0.00102735;3.62459e-05;1.0828662;0.9946263;2.8956969;-3.96093309095651;-0.15138134645823698;6.271558675406922;1.6564631963073282;0.5314130336731705;0.9069657952140159;0.7621412089637126;0.4666125288760577;0.8536585365853658;0.7317073170731707;0.36585365853658536;0.6649661003791874;-0.6649661003791874;-0.4597438563170573;0.4597438563170573;0.8095238095238096;0.9691116125503878;0.7396858832098567;5.14614969597485
4009;522.4447;3.5352561;8.200443;4.709926;3.3354774;1.271129;2.176728;7.1203465;0.19465409;3.009448;9.246821;1.5420185;1.271129;1.7110046;3.696062;0.19465409;3.009448;4.7797847;1.0098764;1.271129;0.24435312;0.19465409;1.0072558;0.000973765;0.000359769;1.064516;0.95980126;1.2297926;;;;;;;;;;;;;;;;;;;
4010;452.7572;4.577087;9.758397;1.9422958;3.171608;1.7816755;2.0658221;4.9881897;0.49343917;5.9423113;7.026433;2.8608367;1.4917003;1.3991785;0.7793543;0.22321697;4.9151993;7.026433;1.073797;1.3127345;0.16444321;0.22321697;1.1435075;0.001230886;0.000184695;0.9692616;0.9449912;2.7607772;;;;;;;;;;;;;;;;;;;
4011;434.47345;2.7920337;3.9208488;4.8732324;2.8339996;7.418514;1.4270494;3.4853406;0.22409652;8.673467;3.41973;2.8339996;1.7615901;0.7194647;0.35780928;0.18764344;4.746328;3.41973;0.9793689;0.9875976;0.8044039;0.1043387;1.0660949;0.000519989;0.000413343;1.0462419;0.9127568;2.498454;;;;;;;;;;;;;;;;;;;
4012;585.9537;4.1493425;9.729102;5.827634;2.4960883;5.8061395;2.1696863;4.5671034;0.28954253;7.791316;6.0775256;1.8229505;1.5192628;2.1158528;4.5671034;0.28954253;6.692336;6.0775256;0.83982134;1.1929392;0.9408075;0.24956365;1.1308787;0.001317633;0.00043513;0.9432105;1.0802392;1.5644816;;;;;;;;;;;;;;;;;;;
4013;408.60065;4.821338;2.6399274;1.1425959;3.227197;9.598661;2.2257926;6.6449404;0.2506466;6.9022655;4.57791;2.55908;2.4035726;1.3537757;6.02936;0.2506466;6.9022655;2.4182034;1.0128736;1.361207;0.68917346;0.10635847;1.1222261;0.000781338;0.000283998;0.9369228;1.0099725;1.5058103;;;;;;;;;;;;;;;;;;;
4014;513.0296;4.1851144;6.7918253;3.6383274;2.3076792;7.102425;2.423296;1.5462105;0.39567694;7.4778914;2.5423043;2.153644;2.0441437;2.4948459;1.5462105;0.39567694;3.509708;2.5423043;0.8950368;1.2668319;0.8112593;0.11163238;1.0847642;0.000623489;0.000308553;0.9723687;0.94186866;2.1820173;;;;;;;;;;;;;;;;;;;
4015;509.65277;2.6630614;9.91974;2.5133498;3.6198273;9.659399;0.6513648;1.3626441;0.2857361;8.69603;9.945291;1.9237005;1.7168635;1.6181593;1.3626441;0.2857361;8.595507;9.9346695;1.0633246;0.8988708;0.5054465;0.2230988;1.1049935;0.00085963;0.000170416;1.0556252;1.0322816;1.5256162;-3.760078489408145;-0.006447897290854598;6.636602815593869;1.9007232785086785;0.4487005584483997;0.8903080102829849;0.750653435337049;0.47966488752351283;0.8048780487804879;0.6829268292682927;0.24390243902439024;0.6351797216123871;-0.6351797216123871;-0.4380499148449437;0.4380499148449437;0.8095238095238096;0.9684540901847809;0.7304506142158722;5.434944180632308
4016;450.12177;2.5110369;8.256185;9.74668;2.4191508;3.4946225;2.1174366;6.4184175;0.24002466;5.715405;2.718978;2.254875;1.2191195;0.765946;0.98587275;0.24002466;5.715405;2.718978;0.9431576;0.59263134;0.28790665;0.22150056;1.1034741;0.000920172;0.000449115;0.95329535;1.01374;0.2773239;;;;;;;;;;;;;;;;;;;
4017;490.55435;2.166171;2.990277;2.0849676;2.241128;6.2005973;1.8322173;2.0924895;0.3589251;5.8374114;4.533746;1.7962514;0.9578508;2.041662;2.0924895;0.3589251;5.8374114;4.533746;1.1729637;0.681391;0.99153274;0.3589251;1.0353934;0.001264565;0.000379695;0.9005149;1.0586764;2.2076511;;;;;;;;;;;;;;;;;;;
4018;417.54755;2.468254;3.241727;6.6094804;2.1440585;5.983592;1.9007242;5.5769944;0.29691106;2.945292;4.2108912;2.1440585;1.5862533;1.3151052;5.5769944;0.29691106;2.945292;4.2108912;0.84967726;0.8836587;0.12602682;0.28599137;1.0162154;0.0006527;0.000262432;0.90994847;1.0441897;1.702855;;;;;;;;;;;;;;;;;;;
4019;544.254;4.2823067;3.2881186;4.5568624;3.6298208;5.664871;2.353823;6.9430227;0.10701919;9.755033;4.2473383;1.5302864;1.2672553;1.8152682;6.9430227;0.10701919;7.4713535;4.2473383;1.1452687;1.2672553;0.63978535;0.10701919;1.069149;0.001355511;0.000310832;0.90939474;1.0998356;0.19553256;;;;;;;;;;;;;;;;;;;
4020;444.33942;3.8060012;9.481233;3.5147145;2.9355981;9.066452;0.57803327;2.565632;0.35796696;9.323961;3.7664564;2.9355981;2.3999085;2.23535;2.565632;0.12553354;7.8343043;3.7664564;0.8518286;1.0691749;0.74724966;0.12553354;1.1483959;0.001019472;0.000295264;0.9202803;1.0327041;1.4406368;;;;;;;;;;;;;;;;;;;
4021;438.67706;1.9995167;3.1332452;8.672089;2.7973237;5.7021403;2.0105193;7.0843205;0.1636362;7.3541427;6.40243;1.6572356;1.4508998;1.171229;5.8099074;0.1636362;2.2455;6.40243;0.9504374;0.85526156;0.6822318;0.14273238;1.0549377;0.000656589;0.000273525;1.0527936;1.0229683;2.4695103;;;;;;;;;;;;;;;;;;;
4022;462.9757;3.8461406;5.5374994;6.9431934;3.0423777;3.299107;1.2505565;6.261612;0.48421866;6.151664;8.19388;2.3855317;2.0849347;2.207826;4.7659883;0.3956832;4.306492;8.19388;0.95489985;1.2178056;0.38175365;0.31569672;1.1692593;0.000501238;0.000418946;0.95811623;1.023377;0.010047775;;;;;;;;;;;;;;;;;;;
4023;580.474;2.517582;4.0839925;6.544748;3.1746235;7.2878766;1.7066269;5.450055;0.3977272;6.6028376;3.6179185;2.02321;1.3540312;0.9947211;5.450055;0.16501664;6.6028376;3.6179185;1.1160519;1.3540312;0.6847438;0.16501664;1.0855533;0.001358816;0.000187641;1.081392;1.0412304;0.7095657;;;;;;;;;;;;;;;;;;;
4024;559.29333;3.23109;4.1875515;1.752284;3.7614443;3.31012;0.9714518;4.4671383;0.24944004;3.396865;8.335004;2.776172;1.4070724;2.2887378;4.4671383;0.24944004;3.396865;8.335004;0.9684358;1.3735477;0.9119845;0.13717106;1.12751;0.000919225;0.000123468;0.97350615;0.9206611;1.6951716;;;;;;;;;;;;;;;;;;;
4025;589.3785;2.481477;4.614783;3.2566206;2.687595;1.658556;1.0821625;2.4478095;0.124079056;7.532635;6.5011024;2.687595;0.51951087;1.2952255;2.4478095;0.124079056;7.532635;6.5011024;0.9375087;0.51951087;0.92357236;0.124079056;1.0554179;0.000651573;0.000338173;1.0266281;0.97308755;2.8556905;;;;;;;;;;;;;;;;;;;
4026;530.39246;3.0865173;4.039909;3.4160793;2.374203;6.25662;1.7329533;4.786266;0.23107252;7.830917;9.969895;1.905905;2.4926238;0.85892135;3.7772791;0.13262752;5.8872366;8.44597;0.90112674;1.2477473;0.4846633;0.13056894;1.1169997;0.000945365;0.000116428;1.0577741;1.0128974;1.158048;-2.826972464368744;0.22043263410958502;6.103281669890456;1.6499538256495612;0.3200844828527536;0.805841950936435;0.743335087081674;0.4803756313902755;0.8292682926829268;0.6829268292682927;0.3170731707317073;0.6268756983369197;-0.6268756983369197;-0.4300145227249108;0.4300145227249108;0.8095238095238096;0.9709389767048935;0.7245672362066492;5.004893216709883
4027;532.5843;3.9192157;6.3593407;4.8528557;3.7381086;2.151035;1.2369951;1.2983347;0.3605692;6.9096875;6.217771;2.7986133;1.0329117;2.2100725;1.2983347;0.27004087;2.768381;6.217771;0.8538846;0.7004277;0.48367262;0.25233686;1.0209426;0.000769114;0.00021681;0.9008394;1.0261364;2.5533433;;;;;;;;;;;;;;;;;;;
4028;496.0062;3.9245226;4.7717915;9.285359;2.9611564;7.399368;1.0957259;3.6717064;0.45945895;2.0543618;8.932118;2.4870698;1.5059241;1.4984548;2.8676164;0.395661;2.0543618;8.010264;1.0781035;1.2430286;0.20120281;0.395661;1.0902727;0.001152116;0.000241476;1.0779564;0.9102296;0.6823811;;;;;;;;;;;;;;;;;;;
4029;581.0373;4.01273;4.913205;4.5732393;3.1590054;4.887591;0.57170993;5.1738305;0.39906648;2.6030524;4.8792105;3.0595202;2.4498582;1.8984063;2.6987245;0.18383686;2.6030524;2.415704;0.9876061;0.514911;0.8565895;0.107057184;1.170865;0.000939492;0.000101141;1.0332878;0.9557147;0.8856418;-3.620635419712539;0.1279212995272303;6.9780073104530835;2.225988121723475;0.5067309204353077;0.9712221178125847;0.7056978674826018;0.44282840548235464;0.8048780487804879;0.6585365853658537;0.2682926829268293;0.7802828082177014;-0.7802828082177014;-0.551158438714487;0.551158438714487;0.6190476190476191;0.9445663086466894;0.664431245473875;5.732167886163099
4030;502.1754;2.564155;5.504545;3.8849912;2.3163161;8.782408;0.8058947;6.7736197;0.40806338;3.1574526;7.6483784;2.3163161;1.1171135;1.3014835;4.4732533;0.2796029;3.1574526;6.288289;0.86476517;0.9813215;0.9274223;0.2796029;1.1010778;0.001295458;0.000423005;1.093883;1.0882932;0.47980267;;;;;;;;;;;;;;;;;;;
4031;471.01202;3.7619817;4.1412244;1.5455254;3.7242785;4.5830812;1.7172884;2.2673488;0.15213664;7.700934;3.829721;2.4419005;0.54483986;1.2350502;0.50633574;0.15213664;2.6030583;2.7556272;1.1589314;0.54483986;0.4312854;0.15213664;1.1759953;0.001079008;0.000135521;0.97222024;0.91708577;1.0103532;;;;;;;;;;;;;;;;;;;
4032;528.075;1.9548465;7.7664924;4.4031167;3.8767424;4.5053678;1.3118176;1.2716413;0.19174449;5.4121094;2.6162632;3.1290245;0.7674254;1.4275485;1.2716413;0.19174449;3.6558514;2.6162632;0.88152355;0.7674254;0.5361556;0.17351507;1.0223273;0.001173769;0.000156688;1.0352706;1.0123644;1.6813797;-2.8127157166793126;0.3161495606157132;6.1114585443167995;1.9076886654019631;0.31470969564290413;0.7953950069165859;0.743335087081674;0.46245507546483333;0.8292682926829268;0.7073170731707317;0.3170731707317073;0.6336175180401467;-0.6336175180401467;-0.43874989536127484;0.43874989536127484;0.7380952380952381;0.9694979075326393;0.7133627544139322;5.012524322770783
4033;509.2279;2.9097137;5.4816895;1.3764539;2.895156;4.802622;0.55886996;1.0232568;0.4161772;8.491027;7.8051677;2.895156;1.8730849;2.046784;1.0232568;0.40816724;8.491027;7.8051677;1.104393;0.6113974;0.33942363;0.23854782;1.0775204;0.000671209;0.000254224;0.96381795;1.0781764;1.8773377;;;;;;;;;;;;;;;;;;;
4034;424.80396;3.3324277;5.533821;4.2233605;2.040298;7.3948984;1.201303;6.301352;0.2505469;9.711571;7.6218886;2.040298;1.6554213;0.6893153;2.7414143;0.2027768;2.110026;6.145261;0.92593646;0.57970893;0.7045134;0.16379811;1.0235877;0.000650975;0.000214679;0.98549026;0.916605;2.5102627;-3.7318805854977177;0.2098256539859733;6.486912736919368;1.9352005424855179;0.49920354411261475;0.904825762125962;0.7262511440313718;0.45547872301660214;0.8536585365853658;0.7317073170731707;0.36585365853658536;0.8043489718136144;-0.8043489718136144;-0.5574449981584779;0.5574449981584779;0.6190476190476191;0.940475400574967;0.680954467797396;5.341141450749079
4035;478.54507;3.7459288;2.8095908;9.706838;2.0541117;2.312145;1.2305945;3.3516781;0.4433569;6.1333017;6.3864264;1.716142;1.3282745;1.3086098;3.3516781;0.4152828;6.1333017;4.8355365;0.9394639;0.9832335;0.18632142;0.3840637;1.0703908;0.001246307;0.00016079;1.0927678;0.95731026;0.41549265;;;;;;;;;;;;;;;;;;;
4036;462.66507;4.647984;1.1806145;5.9601526;2.6046019;4.0058737;0.95927316;1.7563094;0.11616063;4.5222464;8.68396;2.6046019;2.4591587;1.5718677;1.7563094;0.11616063;4.5222464;8.179154;1.04446;1.467063;0.74465215;0.11616063;1.1783128;0.000613399;5.08285e-05;1.003974;1.068832;0.12164065;;;;;;;;;;;;;;;;;;;
4037;569.36676;2.2190745;8.264403;2.8007216;2.9836516;3.3377125;0.83298546;6.22784;0.34680128;6.6323304;7.6440234;2.7733712;2.4400826;2.3844128;5.6815944;0.30387753;6.6323304;4.2967134;1.0078396;0.636449;0.7849659;0.30387753;1.0862125;0.000573142;0.000259932;0.9273135;1.0540286;1.15809;;;;;;;;;;;;;;;;;;;
4038;475.76852;4.3811436;8.684885;3.6229002;2.8656175;4.430422;0.51905113;1.6484603;0.3035663;4.6047297;6.019811;2.8656175;0.88082016;2.2331614;1.6484603;0.3035663;4.6047297;6.019811;1.1877079;0.88082016;0.42147157;0.12576771;1.1803757;0.00101148;0.000401477;0.94231397;1.0624914;1.2168474;-3.464273195071896;0.3690380805435325;6.76919115813772;1.9246087920381;0.3795693390560218;0.8657845907382566;0.7581460299794568;0.4486612392648189;0.8292682926829268;0.7073170731707317;0.3170731707317073;0.5713559814966324;-0.5713559814966324;-0.3890433156273228;0.3890433156273228;0.9047619047619048;0.9738942708979995;0.7514133817108426;5.531523241874893
4039;564.31104;2.244497;3.0953457;6.0970097;3.1377509;9.196168;1.7584299;4.6238365;0.42193353;5.144432;6.5444684;2.9262385;1.6381704;1.1426358;3.8027525;0.30378577;4.143089;6.5444684;0.8955057;0.8765089;0.19060624;0.13116242;1.0541722;0.001373973;0.000436999;0.9247189;0.96942526;0.6432157;;;;;;;;;;;;;;;;;;;
4040;488.4779;3.2076378;4.176294;1.0754975;2.5147722;6.6450415;2.0354228;5.207061;0.16781232;2.5505898;8.144656;1.894077;1.8129519;1.5656838;1.2659667;0.16252838;2.5505898;8.104753;0.8142556;1.2597474;0.78589624;0.16252838;1.0293229;0.000497781;0.000228595;1.0439063;1.0756533;0.31869212;;;;;;;;;;;;;;;;;;;
4041;550.70013;4.3123994;4.1579633;9.086098;2.419485;5.47977;0.9645787;6.8609624;0.17923322;4.674485;3.818874;2.419485;0.6774983;1.8107246;2.4452956;0.17923322;4.674485;3.818874;0.9885567;0.6774983;0.931158;0.1473005;1.1081812;0.000522806;0.000377324;0.96179897;0.93715763;1.5875645;;;;;;;;;;;;;;;;;;;
4042;427.0564;3.8925984;7.1263323;6.161057;3.9482577;2.0739775;1.1503805;3.816078;0.29707548;9.789523;3.9683268;1.7857776;1.0757194;0.53132254;3.816078;0.29707548;6.4477963;3.9683268;1.186594;0.765877;0.9954416;0.29707548;1.0085846;0.00100216;8.58986e-05;0.94185615;0.9904235;0.3062667;;;;;;;;;;;;;;;;;;;
4043;584.93005;4.4514785;2.6038468;5.379784;2.5611813;6.144018;2.29943;5.414017;0.34169564;7.979337;4.3616533;2.4574864;0.8316423;0.5969861;4.120799;0.22768754;7.979337;4.3616533;0.9460887;0.8316423;0.92601335;0.13558473;1.0973407;0.000771028;0.000385524;1.0948753;1.0563427;0.040583834;;;;;;;;;;;;;;;;;;;
4044;496.11197;4.259525;9.806292;7.417728;3.8930502;8.168485;2.432757;1.095064;0.16498888;9.484885;7.2677293;1.8255042;1.6270299;1.320668;1.095064;0.15744223;4.1130857;4.5421205;0.99498695;1.3170763;0.8945097;0.15744223;1.042556;0.00091329;0.000228549;0.9334559;0.91272503;1.8049042;;;;;;;;;;;;;;;;;;;
4045;451.95966;2.105389;1.4629394;2.722376;3.143031;4.1846023;1.6332823;4.379904;0.4625239;4.5118136;9.332397;2.9221766;1.9711394;0.95235735;4.379904;0.26722145;4.5118136;7.5825844;0.9388342;1.4607157;0.5393295;0.20740573;1.0469352;0.00047213;0.000384076;1.0494894;1.0265654;1.3869627;;;;;;;;;;;;;;;;;;;
4046;448.2979;4.971747;9.761284;1.0969552;2.1399808;9.116169;1.2984754;3.8834167;0.43723541;3.7712336;2.5194094;2.1399808;1.9517602;0.85299134;3.8834167;0.11665757;3.7712336;2.5194094;1.0658872;0.81365377;0.66095483;0.11665757;1.0472347;0.001138207;0.000425669;1.0976735;0.9973735;0.17913772;;;;;;;;;;;;;;;;;;;
4047;453.01547;4.747994;1.525917;6.4985185;3.1900227;4.0983543;2.472931;2.9317062;0.1502525;2.5699487;3.714134;3.1900227;0.65584356;1.639058;1.2980858;0.1502525;2.5699487;3.714134;0.92949665;0.65584356;0.3326822;0.1502525;1.0013987;0.001028174;0.000169929;1.0869142;1.0815938;1.4318165;-2.0820366330182396;0.9260944996414082;6.247530274240672;1.8336669604037752;0.15037763766760137;0.7436412286078525;0.7602369866238498;0.44650013480217904;0.7804878048780488;0.5853658536585366;0.36585365853658536;0.4975389174958515;-0.4975389174958515;-0.33652390125733755;0.33652390125733755;0.8333333333333335;0.9774639457876996;0.7418898650636179;5.100569658506556
4048;473.34485;2.7206986;3.7893777;2.356022;3.971092;2.3601506;0.61652714;6.978098;0.43981564;6.466399;3.4787617;2.9307952;0.9205378;2.3195179;4.41205;0.14681199;5.2580094;2.3902369;1.0581367;0.6945932;0.5224983;0.14681199;1.0903077;0.00098397;0.000153424;0.950319;1.0154052;0.9721407;-3.5527401200094224;0.35472476560980226;6.631203109970739;1.9558478618725417;0.4443753035356703;0.9116457212898124;0.7459487828871649;0.4591001298936085;0.8292682926829268;0.7073170731707317;0.2682926829268293;0.643320012613168;-0.643320012613168;-0.44168127475082675;0.44168127475082675;0.8095238095238096;0.9689576489222321;0.7266684426385145;5.431880149209915
4049;543.5039;1.1888379;3.1813085;1.0113837;3.67935;8.432298;1.0909717;5.2847495;0.46579468;8.486196;2.5840485;3.3905935;1.9043953;0.9720055;1.9066035;0.368129;8.486196;2.5840485;1.068589;1.3940163;0.79917204;0.1495587;1.1236936;0.001214253;0.000299862;1.0350469;0.9330687;1.9896139;;;;;;;;;;;;;;;;;;;
4050;589.9206;2.2139866;3.262672;9.353142;2.60709;6.046862;1.550719;4.675246;0.19780064;9.810894;8.103833;2.60709;0.9802104;1.9699434;2.0231023;0.19780064;9.608997;3.3842301;0.8473009;0.738932;0.12070542;0.19780064;1.0357207;0.001246145;0.000136268;1.002131;1.0512888;0.07763595;;;;;;;;;;;;;;;;;;;
4051;533.8075;4.34461;9.951492;8.074611;2.1910121;5.6028476;0.993295;1.8524046;0.44584298;3.6590242;9.739696;2.1910121;2.1792119;0.9046775;1.8524046;0.12116087;2.0078247;8.375007;1.0900857;1.1139045;0.35576734;0.12116087;1.0281919;0.001054447;6.93267e-05;1.0391768;1.0620368;0.1793192;;;;;;;;;;;;;;;;;;;
4052;509.43326;4.8034816;5.071001;1.93923;2.9208791;9.323782;2.3464358;5.4245734;0.32523188;2.5650368;7.127288;2.807772;1.6198584;2.079516;1.9106584;0.28018287;2.5650368;7.127288;1.0086234;0.77258873;0.8292503;0.28018287;1.1073909;0.001054715;1.41874e-05;1.0885165;1.0706733;0.67746603;;;;;;;;;;;;;;;;;;;
4053;489.71957;4.326688;1.9875461;9.056793;2.1973925;8.405529;1.5516919;3.9723983;0.42095837;5.5607414;6.210038;2.1973925;0.6581446;0.6243462;3.86333;0.35654494;2.2262626;5.4456205;1.1033127;0.6581446;0.9492529;0.35654494;1.0093733;0.000771594;1.34187e-05;1.0610882;0.9935499;0.3380411;-3.699770937103078;0.3972971216539065;7.323151032936397;2.5021405522011833;0.5406944143546695;1.0576745190961376;0.6478480669877317;0.4434233123076586;0.8048780487804879;0.5853658536585366;0.1951219512195122;0.7843317911151033;-0.7843317911151033;-0.5684759582747945;0.5684759582747945;0.6190476190476191;0.9432512331968855;0.6179245431152539;6.010271503515943
4054;565.6389;2.586973;9.838748;1.5149226;2.5953422;9.933901;2.280346;5.553122;0.34101352;5.173561;9.216754;2.545307;1.3512634;2.02247;5.553122;0.34101352;5.173561;9.061665;0.94208527;0.5880789;0.9203801;0.16499232;1.1945633;0.001282861;1.91159e-05;1.088436;0.98318225;2.0277474;-3.946763030392349;-0.44829101930031356;6.388170125992457;1.6939745165354623;0.5850777569295372;0.9447931139630487;0.7417570458710723;0.470500096978334;0.8292682926829268;0.6829268292682927;0.2682926829268293;0.7851062569739774;-0.7851062569739774;-0.5588914713998326;0.5588914713998326;0.6190476190476191;0.9425341318435027;0.6934199967273513;5.258741671009462
4055;569.93146;1.226146;3.1082568;8.207207;3.8362255;7.1941085;1.1610904;5.7862997;0.21922591;6.9077444;9.075355;2.0334327;2.1315598;0.56958157;0.7929681;0.21922591;3.441585;2.9037478;0.9626488;0.80754566;0.22069429;0.21922591;1.0569543;0.00054242;0.000287587;0.9181074;1.0389806;2.6667554;;;;;;;;;;;;;;;;;;;
4056;458.60754;3.0703313;1.560178;4.6716914;3.307107;6.174435;0.83090246;6.352857;0.3769016;6.632831;4.838571;3.0245526;1.985532;2.4235945;6.352857;0.3769016;6.632831;4.838571;1.0038186;0.78275913;0.59119517;0.3769016;1.1137729;0.000492366;0.000173911;0.90091187;1.0993829;2.0900934;;;;;;;;;;;;;;;;;;;
4057;590.684;2.50553;1.1200438;5.6154475;3.5668747;5.8034296;2.3320029;3.8942947;0.379861;6.632809;3.323796;2.0963147;1.7199198;1.6046845;3.8942947;0.15508205;6.632809;2.8458736;0.83955395;1.2894763;0.45265132;0.15508205;1.1997066;0.000633842;0.000288203;0.98559076;0.97214854;1.9375385;-3.197862543780579;-0.06862160418913277;6.076952709510533;1.9029713942619537;0.4523119603987637;0.8979260856184099;0.7229482597988431;0.4822461278147144;0.8536585365853658;0.6829268292682927;0.2682926829268293;0.6776462022222789;-0.6776462022222789;-0.46335129813133047;0.46335129813133047;0.8095238095238096;0.9692460279812914;0.708177826038099;4.991690798190394
4058;479.02307;1.4918896;5.1154;6.9817905;3.0811698;4.139524;1.4568343;6.699442;0.38846555;9.693301;3.9605515;2.1312025;1.030709;0.9660913;6.699442;0.35073876;3.7350855;3.9605515;1.0495;1.030709;0.62740177;0.19110042;1.0326396;0.001115139;0.000333653;0.9006435;1.0005181;2.7495296;;;;;;;;;;;;;;;;;;;
4059;560.0156;1.4234134;9.2568245;1.7987303;2.3362541;2.5464706;2.0861576;3.3750248;0.40404126;8.473958;8.260422;2.3362541;2.3177106;1.0112637;3.3750248;0.37419337;6.3251696;5.521866;0.94470364;1.34187;0.2473691;0.19677106;1.1519578;0.000472573;0.000406441;1.0702696;1.0010325;0.09187414;;;;;;;;;;;;;;;;;;;
