[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[m];
-8_1_1;-7_1_1;-6_1_1;-5_1_1;-7_2_1;-5_2_1;-4_2_1;1-3_2_1;1.8-3_2_1;3-3_2_1;4-3_2_1;-7_3_1;-5_3_1;-4_3_1;1-3_3_1;1.8-3_3_1;3-3_3_1;4-3_3_1;-7_4_1;-5_4_1;-4_4_1;1.8-3_4_1;-8_1_2;-7_1_2;-6_1_2;-5_1_2;-7_2_2;-5_2_2;-4_2_2;1-3_2_2;1.8-3_2_2;3-3_2_2;4-3_2_2;-7_3_2;-5_3_2;-4_3_2;1-3_3_2;1.8-3_3_2;3-3_3_2;4-3_3_2;-7_4_2;-5_4_2;-4_4_2;1.8-3_4_2;rch;offset;complete
865.4973;943.59045;21.530802;15.31036;178.14815;25.325087;7.8987837;1.9079144;0.8282284;0.31572405;0.39458284;118.64667;25.325087;7.9521413;1.4559426;0.31983104;0.31572405;0.33096573;88.52686;3.4582338;0.51085985;0.31983104;275.56818;254.39876;635.3568;91.55486;983.08154;55.97676;9.444883;1.6405991;0.12740202;0.35393935;0.78355426;863.14813;55.97676;7.455578;1.6405991;0.12740202;0.35393935;0.75867087;55.741936;55.97676;9.343502;0.12740202;0.79105884;0.0;0
310.60867;697.97614;333.84338;81.99646;758.7823;23.611885;5.2055545;0.48160684;1.9071021;1.7896522;1.4177424;508.6807;23.611885;0.34790966;0.48160684;0.7363896;1.3763547;1.4177424;41.847054;23.611885;5.2953186;0.7363896;251.81454;303.19305;477.88614;91.92281;207.27574;90.71082;4.944108;0.7858648;1.7314076;1.423104;1.8958972;207.27574;42.754807;1.6326244;0.048910372;1.5080633;1.423104;0.7823106;93.1925;42.754807;4.4227185;0.77715045;0.9234341;0.0;0
678.419;636.76465;348.92676;49.0565;76.00746;34.28988;7.4613523;1.3912997;0.38264608;0.5084679;1.4886053;50.62097;34.28988;1.1841065;0.6801697;0.38264608;0.5084679;1.1866859;25.06321;34.28988;9.376306;0.17160675;413.39264;212.30746;621.7616;54.64253;748.2789;10.1693125;3.8218727;0.5107573;1.3724229;0.33130807;0.48627493;748.2789;10.1693125;5.517294;0.21175972;1.3724229;0.33130807;0.48627493;25.162983;10.1693125;2.5475616;0.9918711;0.9060477;0.0;0
472.34818;242.07411;295.64923;33.870853;292.17587;48.58566;1.7752272;0.10429324;0.06083749;1.5927286;0.23910022;194.58913;26.239634;0.28211272;0.10429324;0.06083749;1.4304891;0.23910022;45.2747;26.239634;5.8396864;0.06083749;350.61282;163.44528;355.5428;29.287739;545.1392;75.604164;3.3366327;1.8078399;0.6673943;1.0744694;0.81260145;545.1392;35.156498;9.272254;0.44415396;0.6673943;1.0744694;0.81260145;37.19732;35.156498;6.896241;0.6673943;1.2354289;0.0;0
329.8969;61.238117;819.25006;32.548237;981.0361;81.26398;3.058675;1.4990233;1.2670465;1.508849;1.3749082;575.4689;20.165295;9.384423;1.1797491;1.2670465;0.5553049;1.087852;79.58794;20.165295;4.3001556;1.2670465;475.10446;95.02589;87.30047;22.045864;70.66133;98.63086;5.831637;0.5981859;0.11309235;1.6856248;1.517778;33.071095;91.13086;5.9824314;0.37295464;0.11309235;1.6856248;1.517778;11.012674;54.136017;2.1713667;0.11309235;0.8709509;0.0;0
293.90646;443.406;54.620724;27.613783;481.13397;65.05698;9.823232;0.4479373;1.2537876;1.3370069;0.33931097;366.12796;65.05698;0.9797265;0.4479373;1.0914464;0.25269672;0.33931097;96.389114;65.05698;6.9452553;1.0914464;124.7545;584.8718;955.033;45.487705;352.5216;57.49782;0.16655862;0.48435542;1.7520028;0.34386462;1.1620977;206.90479;57.49782;4.555486;0.48435542;1.7520028;0.34386462;1.1620977;38.58814;57.49782;3.526621;0.7954076;0.9689403;0.0;0
144.66718;20.069252;365.8404;88.27371;610.1512;14.68523;0.8658251;1.6025001;0.64548314;0.22688532;1.9088881;406.3607;14.68523;8.104535;1.1133739;0.64548314;0.13520715;1.795711;36.92646;14.68523;8.133966;0.64548314;409.95303;993.2991;874.76904;29.11554;496.0182;84.49538;5.07857;1.714597;0.77251416;0.4846637;0.60698676;496.0182;84.49538;3.6073132;1.714597;0.101189;0.4846637;0.3404958;83.81207;13.178773;5.7141266;0.101189;0.930337;0.0;0
553.8249;80.29249;714.56775;41.02702;644.3817;18.449238;4.3923173;1.933534;1.0841029;0.80727834;1.7610484;278.74884;18.449238;0.9623325;0.39638728;0.7238904;0.17489503;0.38918385;12.954595;18.449238;6.4955115;0.48039153;62.218025;665.8964;734.87317;61.956226;38.44453;33.7802;2.9511914;1.8623829;0.17911355;0.5045906;0.85081786;38.44453;33.7802;7.584531;0.84777695;0.17911355;0.5045906;0.4833368;12.802029;33.7802;9.861497;0.17911355;1.249883;0.0;0
452.13074;599.3735;412.67233;24.477371;204.17729;84.72156;2.9647484;0.10000059;1.1973836;1.8544583;0.4111159;135.98207;78.05194;4.3879824;0.10000059;1.1973836;0.05283142;0.38287166;89.07142;78.05194;4.1882463;0.13788268;742.8014;946.8526;222.40395;23.207325;597.773;20.518679;2.618182;1.312511;0.7632059;1.889689;1.9932688;597.773;20.518679;2.9939222;0.4906879;0.7632059;1.0545273;1.4670633;78.84596;20.518679;5.1702857;0.74806273;1.0564919;0.0;0
517.0646;727.2271;152.62296;71.06944;375.64868;25.06056;0.08327136;0.7423042;0.71254814;0.73817533;0.6866964;250.18202;25.06056;5.4418406;0.7423042;0.71254814;0.73817533;0.6866964;39.84728;19.010471;1.3375758;0.71254814;342.56403;510.3357;907.2875;14.08015;739.8333;48.54184;5.4488926;1.7723873;1.2012146;0.9340777;1.4969339;203.71918;48.54184;0.15374891;0.9945593;1.2012146;0.040599998;1.0872074;46.781265;48.54184;2.5451827;0.6114149;1.2177635;0.0;0
223.2036;176.26884;614.74396;63.58191;406.6996;21.946444;5.528994;1.4343992;0.84681845;0.050435714;1.1955961;270.86194;2.572525;7.8870397;1.1305395;0.84681845;0.050435714;0.8094874;67.867645;2.572525;4.084318;0.84681845;396.71133;655.3273;185.7561;79.28157;568.8355;79.84526;1.1201531;0.59065115;0.85611176;1.2895122;1.9320098;181.82986;17.18473;9.165812;0.59065115;0.85611176;0.15907635;1.0422548;49.912277;17.18473;0.93774796;0.85611176;0.7886379;0.0;0
939.22455;735.1754;527.38416;71.56502;238.37637;0.45665509;5.504553;1.9929062;0.29217696;1.4538732;1.6155839;65.46043;0.45665509;1.5698843;1.7374808;0.29217696;1.0803689;1.4305588;22.754097;0.45665509;5.1295753;0.29217696;286.7027;197.73375;379.63858;79.85489;463.64758;65.228905;3.6052902;0.79829794;0.44711426;1.530529;0.19095057;41.87334;65.228905;3.8588557;0.79829794;0.4031791;1.530529;0.19095057;27.755213;65.228905;5.9825754;0.18938066;1.2277594;0.0;0
642.20526;950.2286;982.02045;82.21342;241.64397;77.43017;3.2114017;0.732459;1.5443398;1.3783135;1.8871396;218.03705;32.499863;6.502698;0.732459;0.09750744;0.53165877;0.40670767;50.903442;32.499863;6.2035613;0.09750744;222.9435;21.071234;925.5382;90.02861;936.4979;62.45843;5.9520116;1.8819355;0.58937395;0.6468829;0.14708391;459.63135;62.45843;1.03491;1.4170451;0.58937395;0.6468829;0.14708391;59.19068;32.740215;4.231657;0.58937395;1.1881579;0.0;0
900.6047;745.7443;751.04095;10.213248;611.7906;73.87134;4.727863;1.9900098;0.7844712;1.1644973;0.84385973;444.18887;10.403664;8.686051;0.7634136;0.7844712;1.1644973;0.84385973;48.68503;10.403664;4.783548;0.7844712;354.66092;101.91577;358.298;47.60084;666.6755;21.027554;6.748196;1.9467577;1.7434462;1.263387;0.08475216;80.4812;21.027554;2.0520537;1.7201387;1.3624235;1.263387;0.08475216;43.6052;1.814872;6.2563996;1.1607032;1.0553187;0.0;0
118.17845;786.86804;986.3142;0.29867527;117.39084;34.826653;3.925556;1.7993783;1.2945458;0.7321025;0.98279095;78.1823;34.826653;9.486808;1.7993783;0.18674286;0.7321025;0.41359973;64.45745;3.7867785;8.996837;0.18674286;46.74849;367.70065;45.35859;9.448526;838.68994;75.50474;3.42285;0.6217166;0.4568469;1.592714;1.810531;670.84125;34.57357;0.2980524;0.5861583;0.4568469;0.43692032;1.451863;12.443252;34.57357;3.5334203;0.4568469;1.1056837;0.0;0
626.62244;703.70544;194.48912;5.1515675;137.85399;0.83075345;4.647415;1.4414306;0.85899335;0.6523899;0.32155308;91.81076;0.83075345;9.833866;1.4414306;0.85899335;0.6523899;0.32155308;65.56364;0.83075345;9.662312;0.08928646;664.6445;975.50336;661.68427;84.473274;820.52747;44.696896;3.900277;0.08291384;0.27046755;0.33159545;1.3614596;820.52747;18.160597;7.9263062;0.08291384;0.27046755;0.33159545;0.81429034;77.88248;18.160597;1.0964925;0.27046755;1.0048091;0.0;0
850.9672;232.49007;763.97906;70.70865;577.56903;78.57898;8.482005;0.7699747;0.33288884;0.46678397;0.7054189;81.82175;22.617386;9.273077;0.15138678;0.33288884;0.46678397;0.7054189;51.180687;22.617386;4.741898;0.33288884;552.6033;404.72144;776.603;31.786295;960.3805;48.896133;8.617625;0.6166516;1.5623199;1.1369406;0.5205591;926.0655;48.896133;2.1055586;0.6166516;0.7192172;0.97520566;0.5205591;14.5919285;48.896133;6.7143683;0.67102987;0.8913861;0.0;0
337.61157;367.28104;556.1218;93.45621;454.8447;10.026585;7.1425934;1.0784609;1.404273;1.1875784;1.9840049;302.92657;10.026585;3.4845796;0.6820861;0.60836345;1.1875784;0.4535869;97.89256;10.026585;1.6164707;0.60836345;361.42957;73.9876;444.67026;51.216644;537.5421;62.869793;6.165295;1.507041;0.32514304;1.9365231;1.1336873;537.5421;62.869793;1.9841405;0.547139;0.32514304;0.5665224;1.1336873;98.29096;16.43222;2.5875456;0.32514304;1.0328251;0.0;0
203.19174;949.7743;715.3844;33.17743;615.81415;46.100746;2.8096437;1.44349;0.84049994;1.9923263;1.8755192;315.00156;4.659263;1.9755809;1.3038526;0.84049994;0.7781007;0.44556308;97.276276;4.659263;1.4130822;0.84049994;296.70453;206.38133;757.2057;24.18195;144.94936;42.629284;8.432087;1.0923842;1.9382546;1.1939313;0.41350618;144.94936;15.219213;2.8711793;1.0923842;1.6573821;1.1939313;0.37663075;71.424515;15.219213;4.041455;0.65359133;1.164565;0.0;0
272.3711;664.59845;472.87595;78.1413;36.68992;84.03075;2.4030147;1.3746004;0.37885648;1.569017;0.83345497;24.435486;84.03075;4.227491;0.09821372;0.37885648;1.569017;0.83345497;8.137017;12.8458605;5.732991;0.37885648;807.1703;513.63806;674.2746;61.400734;935.4041;21.832138;4.217958;1.1476235;1.7009252;0.13826212;1.2111278;935.4041;21.832138;5.0628014;0.7322528;1.6923324;0.13826212;0.40079424;91.75784;5.865588;8.645812;1.4714406;0.8279973;0.0;0
280.20438;791.13446;220.2669;72.94553;707.8666;24.503784;7.2549243;0.58391607;1.8676596;1.3131318;0.4543926;54.236645;24.503784;2.140989;0.58391607;1.8676596;0.34882024;0.4543926;50.221767;24.503784;0.18525673;1.7573977;210.05167;617.81476;302.1869;95.46235;596.0409;77.13143;3.1970515;0.20268631;0.09121441;0.08262509;0.629651;550.6759;41.120728;6.8563366;0.20268631;0.09121441;0.08262509;0.629651;68.346054;15.408497;9.56259;0.060626753;0.9777919;0.0;0
452.727;969.0077;55.279297;97.80835;851.39075;38.028904;2.2529027;1.118863;1.7877058;1.1433104;1.1501701;513.85187;18.366573;9.281384;1.1081848;0.45403102;1.1433104;1.1189653;50.575394;18.366573;1.8048048;0.45403102;23.887953;906.3705;215.03273;51.975754;433.9244;42.728043;7.4357166;0.9195804;1.6718236;1.0923624;1.273433;164.8248;41.39316;0.11629199;0.9195804;1.4469103;1.0923624;0.80950916;98.81995;12.465852;1.343622;0.10943907;0.84022105;0.0;0
332.70398;239.12256;839.9054;47.13223;528.8989;66.11954;9.076783;1.6716993;1.457045;1.4136045;0.8523317;352.2467;56.569176;4.603344;1.6716993;1.457045;0.28085768;0.8523317;47.18899;31.818655;7.8126497;1.457045;161.35095;808.9989;525.5149;81.99065;438.4556;67.3281;7.481552;1.7499151;0.7266711;0.43915823;0.2751625;438.4556;67.3281;7.5994616;1.15845;0.13645025;0.43915823;0.2751625;84.81274;48.739124;9.550315;0.13645025;0.8005509;0.0;0
278.56134;328.4698;816.6603;16.69069;842.43195;67.34896;8.329837;0.95540047;1.1563627;1.0088118;1.5076493;356.95486;65.81519;3.1053984;0.95540047;0.43670434;1.0088118;1.5076493;13.031447;4.6950636;0.8734674;0.43670434;533.2271;413.28293;308.53625;39.73565;752.3977;94.75301;9.54758;0.624974;1.7591975;1.8361133;0.51562613;562.1684;73.9035;8.083975;0.624974;1.3926134;1.1722285;0.51562613;19.912086;73.9035;6.963575;0.20888925;1.1116836;0.0;0
652.02716;648.35364;170.91434;76.546616;405.66602;46.324368;2.5326653;1.1368232;1.2541265;1.6963811;1.263516;270.17358;46.324368;9.201184;0.08024471;0.09050419;0.6421106;0.11561735;64.14636;19.94777;1.4783201;0.09050419;877.4445;700.7163;598.35474;82.105675;41.72942;71.326836;3.8879921;0.14422628;1.3762618;0.7160634;0.0481779;41.72942;71.326836;6.7271204;0.14422628;0.548863;0.3701422;0.0481779;13.895897;71.326836;3.133877;0.548863;1.0514416;0.0;0
62.50205;34.1139;648.72906;81.9;88.13502;43.431885;8.016988;0.66179395;0.72681206;1.167928;1.3249348;58.69792;43.431885;2.9952962;0.66179395;0.33928332;1.167928;1.3249348;34.999886;17.33181;9.89823;0.33928332;652.44104;436.22543;986.6004;27.320892;463.155;46.535614;7.331728;0.67227364;1.5688869;1.4104146;1.647692;463.155;26.769558;4.302902;0.67227364;1.5688869;1.1793362;0.12085343;15.258611;26.769558;2.9864516;1.2908354;1.233655;0.0;0
346.96014;575.5069;740.3564;70.75928;383.76874;42.00897;1.9215617;0.32860428;0.5332706;0.5024325;0.7548923;337.88727;42.00897;4.972275;0.30343503;0.5332706;0.346212;0.7548923;11.010788;1.3431509;6.628829;0.5332706;80.92559;597.8084;185.76656;25.155884;485.03738;59.33124;7.423606;0.47110128;1.0386388;1.0302484;1.6083599;485.03738;42.41809;3.4112318;0.47110128;1.0386388;1.0302484;0.6752552;93.835754;10.812723;5.8779;0.63973475;1.0219613;0.0;0
692.85443;810.6015;562.04877;86.33185;451.9047;48.654667;0.25836152;0.14129946;1.1882074;1.1309685;1.2381124;14.010546;48.654667;4.5911503;0.14129946;0.2534967;1.1309685;1.2381124;4.6655116;48.654667;7.862258;0.2534967;778.9587;728.6736;576.14703;42.770157;310.31418;31.69921;2.445825;1.7575667;1.7044684;0.9690951;0.6837293;310.31418;31.69921;2.9678924;1.2083782;0.6180944;0.8790319;0.6837293;19.07599;31.098104;5.9567723;0.6180944;1.1529777;0.0;0
184.09125;614.3389;324.0566;37.18114;866.8823;34.729836;9.611595;0.8180506;1.4826157;0.49836197;1.3823063;183.59409;2.8430562;8.386208;0.8180506;1.4605395;0.49836197;0.9013375;87.876335;2.8430562;5.6677303;1.4605395;268.5004;135.49539;188.50465;61.51501;941.9245;62.403584;2.661377;1.4778779;0.45389476;0.04767446;0.33933103;782.69135;59.280415;3.6535504;0.3371454;0.45389476;0.04767446;0.33933103;37.9328;59.280415;3.8410854;0.45389476;0.98821425;0.0;0
228.71858;302.43936;882.1364;69.06247;341.36935;25.715803;7.6158934;1.2672219;0.99533474;1.0759807;1.299526;42.217068;25.715803;4.853204;0.2974712;0.99533474;0.5821261;0.29263166;13.02318;25.715803;5.8737783;0.9225291;484.03885;323.7654;16.030935;45.286312;407.29327;40.6716;0.18443257;0.8702534;1.6755804;0.6371777;0.12959479;407.29327;40.6716;1.478031;0.60688484;0.7167262;0.029935643;0.12817699;39.632;40.6716;7.1339555;0.4039321;0.88568616;0.0;0
208.65996;726.86304;646.01624;26.458479;321.94983;31.673532;4.895344;1.522428;1.7921396;1.6111575;1.3940538;214.4186;31.673532;3.5275028;1.522428;1.4715239;0.9778568;1.3940538;84.45694;31.673532;4.61107;1.4715239;634.8523;355.8969;983.5135;27.723017;266.0465;62.899563;2.0135174;1.0191599;0.021414254;1.673958;1.3903432;266.0465;60.479424;9.324293;1.0191599;0.021414254;1.673958;0.6407838;27.726229;60.479424;0.8527588;0.021414254;1.1176652;0.0;0
10.916845;154.5713;723.0153;44.69937;889.13727;47.828953;8.433662;0.17726815;0.78292865;1.4578428;1.7814851;149.59709;4.220984;1.252346;0.17726815;0.5449029;1.4578428;0.8307546;65.08968;4.220984;1.8242446;0.5449029;507.9333;329.96765;770.02606;50.328934;447.6214;59.63757;9.900379;0.35168183;0.75998753;1.2038616;0.29357466;30.211315;31.676327;8.414924;0.28261417;0.75998753;1.2038616;0.075497195;10.060369;0.89943075;7.3918014;0.18368971;0.9945841;0.0;0
479.03006;895.82574;655.5934;24.324968;258.45633;38.275875;0.76745516;0.64379066;0.75917953;0.5480061;0.54368204;172.13191;38.275875;5.3991075;0.40342668;0.75917953;0.5480061;0.54368204;40.033707;30.236609;9.503004;0.5294241;342.18793;847.0344;206.7594;43.026073;358.1765;48.717113;7.6556354;0.55711395;1.5633576;0.5690538;0.6365917;358.1765;48.717113;0.8118061;0.55711395;1.5633576;0.5690538;0.6365917;97.224556;21.92816;2.1192138;1.5633576;0.7927231;0.0;0
48.569202;109.90588;724.0758;15.537914;646.0221;58.59525;7.3994274;1.6177316;0.8567868;1.4612944;0.32096905;195.56891;58.59525;6.6595106;0.15969339;0.8567868;0.1257984;0.32096905;62.962997;31.392185;8.91644;0.07311246;93.52843;982.63074;229.69774;46.089504;617.25037;96.83095;0.23085117;0.118272305;1.8539541;0.72709394;1.6930964;617.25037;21.488832;0.90148103;0.118272305;1.7143593;0.10816341;1.6930964;24.03688;21.488832;5.6500273;0.054526243;1.0754405;0.0;0
280.21042;864.8562;153.61647;3.6917295;333.36737;63.151005;9.563694;0.23338816;1.4113553;0.25633845;0.07896272;222.02267;63.151005;2.5929337;0.23338816;1.2107757;0.25633845;0.07896272;55.902313;61.785267;1.868841;0.7561686;86.07663;305.9132;56.29326;81.36531;19.448357;83.680626;6.1513805;0.9925192;0.15057656;0.17116219;0.095150545;19.448357;76.64336;1.0315686;0.9925192;0.15057656;0.014185155;0.095150545;6.4763026;31.752985;3.1752353;0.15057656;1.0150102;0.0;0
994.8554;502.83133;923.36847;67.175285;951.94135;99.61475;8.187721;1.9866283;0.064637825;1.2942389;1.4031243;301.57523;27.343708;6.6454964;0.35660708;0.064637825;1.2942389;0.4483266;68.068405;27.343708;7.416001;0.064637825;758.9768;38.362846;581.0238;90.52682;903.733;34.103176;1.4775867;1.7214669;0.73592323;1.7212387;0.5531915;275.18173;18.816193;2.2151504;0.46852025;0.47681305;1.1189213;0.21132515;43.01332;18.816193;8.420017;0.47681305;0.93863964;0.0;0
919.2122;434.36053;292.9527;87.53978;197.72868;61.55543;4.32244;1.2690504;0.71408087;0.6365936;0.6774677;131.6873;6.68618;4.6254106;1.2690504;0.36416167;0.5128305;0.6774677;56.70365;6.68618;2.5895576;0.36416167;185.0568;756.7524;942.61816;4.9687395;871.32007;22.6166;4.898931;1.3123218;0.6488541;0.3121102;1.9327567;871.32007;12.096049;1.47277;1.3123218;0.6488541;0.3121102;0.4758075;96.07984;4.082789;1.6032766;0.6265241;1.0570085;0.0;0
222.92505;505.65515;838.1857;31.510502;726.6989;73.48985;3.4696462;1.880635;1.4884087;1.238123;1.016734;590.05206;28.33196;0.4455868;1.0744199;0.026120108;1.238123;1.016734;48.889595;17.15398;7.8383126;0.026120108;905.49524;434.50183;291.2336;85.5509;297.11084;92.69808;3.479929;0.45574048;0.82135844;1.2817928;0.24321268;297.11084;30.431946;8.973506;0.45574048;0.82135844;0.97049093;0.24321268;78.04357;30.431946;3.050455;0.82135844;0.9363149;0.0;0
316.9024;208.20424;894.4504;42.980614;554.5635;9.893375;8.925235;1.4632596;1.1139833;1.7260954;0.15593123;381.72473;9.893375;0.4495808;1.4632596;0.53136617;0.9958023;0.15593123;12.148526;9.893375;7.4373794;0.12554066;97.74019;518.8498;444.28015;56.646324;571.457;14.739816;9.641598;0.7398218;0.7011423;1.0549062;0.24260196;571.457;14.739816;8.1940155;0.7398218;0.7011423;0.44088706;0.24260196;86.644745;2.2806928;7.5064497;0.7011423;1.1224597;0.0;0
469.06754;463.10873;654.71136;0.45434013;978.9207;76.06883;2.9221554;1.9281167;0.6266587;0.27619156;1.8545933;762.28613;28.730455;0.6031801;0.6018921;0.5908027;0.27619156;0.08739422;41.854233;28.730455;6.48196;0.5908027;279.34494;457.93427;229.49481;29.06776;249.16476;27.301065;5.3799286;1.1117592;1.5954491;1.0489092;1.8081292;22.376772;14.236424;3.4841053;0.9137349;0.7180614;1.0489092;1.1151935;7.451465;14.236424;7.748575;0.7180614;0.94212914;0.0;0
845.9694;851.2226;602.31775;41.344193;994.11584;50.939457;9.375108;1.3340123;1.3168703;1.3959912;1.1811002;123.28466;50.939457;4.158853;0.53280735;0.35167915;0.50336355;1.1811002;39.01679;27.190432;7.3845177;0.35167915;536.357;126.404144;930.8463;90.40219;448.0304;99.47669;6.5380373;0.82421315;1.3208054;1.0036904;1.8037401;178.8755;87.88052;3.1016867;0.49401847;1.3208054;1.0036904;1.5452411;24.351507;3.5710979;1.7551461;1.3208054;0.8824059;0.0;0
804.6195;802.9457;117.957726;28.204079;795.7611;86.66915;3.2052965;0.54347223;1.8032521;1.3698083;0.25813326;713.8666;86.66915;8.201097;0.54347223;1.105597;1.3698083;0.25813326;28.043196;0.19736883;8.060124;0.3833269;475.2211;767.6001;972.05756;23.82961;172.80307;47.53699;7.353744;1.7276495;0.7205777;1.7653064;1.4274932;172.80307;47.53699;1.5850207;1.7276495;0.33520967;0.7344128;0.42984426;35.941498;21.309141;8.176154;0.33520967;0.75141954;0.0;0
134.97902;171.41805;441.859;57.46258;112.4215;97.09379;1.258898;1.6025407;1.0152017;1.5162804;0.8186013;74.87272;21.40418;3.2296038;1.55702;0.2222257;0.61540306;0.1369283;35.805737;21.40418;5.4149866;0.2222257;664.65283;899.71594;465.1194;50.06137;218.71866;90.45872;9.287157;0.8611329;0.24875544;0.8335105;1.3919102;218.71866;77.496254;0.72211176;0.8611329;0.24875544;0.8335105;1.3657565;73.70175;77.496254;8.143399;0.24875544;0.99024606;0.0;0
133.20436;676.68677;615.52795;90.86087;474.31686;23.113523;2.3665397;0.45987883;1.4810781;1.9389026;0.63261765;91.06993;23.113523;6.2927155;0.45987883;1.2462412;1.2876842;0.63261765;30.326288;23.113523;1.1080097;1.2462412;795.9975;516.17163;186.43785;91.20879;710.2581;57.96578;6.199094;0.7896359;0.74364823;0.5632717;1.2838045;600.7368;57.96578;6.8779283;0.7896359;0.74364823;0.011575022;1.2838045;56.23169;57.96578;6.083332;0.74364823;1.09727;0.0;0
422.56494;858.2689;91.05058;50.664642;855.96783;92.87464;5.199638;1.1343615;0.40484706;0.9710885;1.7346923;570.0746;50.026146;8.450092;0.9648832;0.25680807;0.9710885;1.7346923;29.784498;8.955221;5.3722625;0.25680807;647.0901;510.575;777.2455;3.8474402;23.87072;58.23343;4.7879443;0.547582;0.6658386;0.8684237;1.2400947;23.87072;14.877467;8.590914;0.22179744;0.6658386;0.32416013;0.90265316;7.94895;14.877467;9.232024;0.6658386;1.1031961;0.0;0
871.3944;821.5699;120.34739;67.58572;642.09845;67.19692;1.3197494;0.7523517;0.9512597;0.2812532;1.753651;180.30498;41.79319;5.6031647;0.29454008;0.7965765;0.2812532;1.753651;18.869997;34.665287;7.342613;0.7965765;214.73015;201.1687;706.50586;70.79924;222.58888;12.569983;9.823241;0.6117299;0.9128845;1.2271283;1.1462692;222.58888;12.569983;2.0525293;0.6117299;0.9128845;0.6104608;1.1462692;13.104402;12.569983;5.1005363;0.798994;0.7595762;0.0;0
883.26416;431.37613;993.54645;70.577736;880.1797;73.937454;3.805772;1.6002258;0.5896733;1.3949339;1.5830383;272.09366;19.803024;9.236202;0.9980939;0.5896733;0.156754;1.3114573;87.99976;19.803024;3.5473843;0.37210622;112.0301;879.0549;135.83168;30.749073;867.00916;2.9932547;2.2089674;1.7355281;0.4023118;1.2915401;1.8642492;584.3384;2.9932547;0.91589457;0.67907006;0.29034564;0.25103572;0.9221691;46.97713;2.9932547;3.8347704;0.29034564;1.0281329;0.0;0
116.29219;57.61191;338.9118;15.327948;801.37256;47.28887;9.059498;1.5213847;1.9856504;1.0951601;0.7824158;20.081575;7.2989063;3.0697558;1.285279;0.32915914;0.9981485;0.7824158;6.687165;7.2989063;9.334441;0.32915914;901.6646;697.4994;911.75696;37.915215;989.0739;21.739243;9.842181;1.8007919;1.7639405;0.19252174;1.1155099;401.9873;21.739243;6.234936;1.5035741;0.53935355;0.19252174;1.1155099;33.354958;21.739243;5.734032;0.53935355;0.8389131;0.0;0
578.5543;931.8577;356.23517;34.722404;319.83087;35.54388;0.94793755;1.7291497;0.44527963;1.6256833;1.8869162;213.00737;35.54388;5.0940237;0.1388351;0.44527963;0.46779943;0.14769955;92.80298;26.44277;4.7982807;0.44527963;439.87454;727.52673;944.5111;49.325695;114.89964;68.10621;8.9924755;1.7196932;0.16710338;0.023368133;1.4097534;114.89964;59.70287;4.911733;0.5400379;0.16710338;0.023368133;0.23770586;15.371016;6.011771;3.9717727;0.13769847;0.93009156;0.0;0
164.11844;401.92627;259.01385;11.40324;203.11473;80.0234;6.1492968;0.5014251;1.8953474;1.5880415;0.55782133;135.27441;67.18453;5.45472;0.5014251;0.2032067;0.2534647;0.55782133;13.319902;67.18453;2.9509442;0.2032067;704.5214;439.63528;89.62524;58.205467;585.2105;95.53272;2.6742578;0.24182664;1.3626122;0.16262321;1.0883638;160.01244;91.96743;0.045240257;0.24182664;1.3626122;0.16262321;1.0883638;85.916824;90.74442;1.7113669;0.19783585;1.229382;0.0;0
689.268;367.36688;649.5596;44.130585;329.33826;2.2949822;4.0436087;1.9951371;0.82335436;1.4689101;1.3264236;30.437307;2.2949822;1.7595717;1.9224958;0.4061149;1.0558289;1.3264236;10.135624;2.2949822;9.129378;0.4061149;659.55194;946.4999;81.22214;21.12959;666.2041;86.13988;1.9995041;0.5006254;0.55769396;1.9486946;0.9003336;12.05038;27.940859;0.50683165;0.5006254;0.55769396;1.1951114;0.9003336;4.0127764;27.940859;7.5084267;0.55769396;0.7834723;0.0;0
917.2689;761.9198;478.34512;88.73984;698.98553;54.105515;6.478074;1.6126877;1.0017139;0.80011845;1.0516969;521.9232;21.749496;4.99957;0.4194055;0.77501416;0.80011845;0.31255496;37.660297;21.749496;4.8357105;0.77501416;470.73315;845.07214;877.80536;67.031006;44.98294;16.710632;7.836844;1.318717;0.068736695;0.76557726;1.1792614;44.98294;4.4728513;2.5426369;0.17250219;0.03850602;0.76557726;0.18144807;14.97932;4.4728513;3.694343;0.03850602;0.98872906;0.0;0
460.2216;271.3325;792.5267;48.14534;486.25433;7.4755945;4.901185;0.77953935;1.0525447;0.95663005;0.8809785;323.8454;7.4755945;6.5285044;0.4678077;1.0525447;0.9140783;0.31483236;42.204567;7.4755945;0.6476252;1.0419852;390.88583;220.6918;248.24443;30.248974;341.59283;51.934837;3.0623798;1.5375755;1.9819152;0.121944934;0.88736904;206.95459;18.783815;0.88698095;1.1807226;1.4627641;0.121944934;0.88736904;39.368977;18.783815;3.913879;1.3932793;1.2174087;0.0;0
