model_run;-8_1;-7_1;-6_1;-5_1;-7_2;-5_2;-4_2;1-3_2;1.8-3_2;3-3_2;4-3_2;-7_3;-5_3;-4_3;1-3_3;1.8-3_3;3-3_3;4-3_3;-7_4;-5_4;-4_4;1.8-3_4;kf_riv;rhk;rch;offset;converged;ME;50E;MAE;50AE;RBIAS;RABIAS;r_rank;r_lin;n_5m;n_3m;n_1m;MAE_sfr;ME_sfr;RBIAS_sfr;RABIAS_sfr;E_multi
6878;535.57446;46.144596;4.0918508;4.431375;37.558586;7.469986;0.57956076;1.8853654;5.6077604;5.3321652;7.0856447;27.348997;2.3812356;2.0204728;1.8853654;4.3504233;2.8061168;6.952576;5.993389;0.5589487;1.3742877;1.6119496;3.5691364;242.20404;0.95161986;0.0;0;;;;;;;;;;;;;;;;
6879;421.7434;52.31367;1.050023;1.5354115;38.072613;9.509796;0.64564055;8.557735;7.2577186;9.875392;5.6529202;22.669771;1.4765893;1.9832584;4.2071886;6.653985;3.8549833;5.6529202;15.974981;1.4765893;1.033239;1.8283093;5.5793643;211.83151;0.9554903;0.0;0;;;;;;;;;;;;;;;;
6880;412.57825;44.31232;1.9309945;0.9551063;41.35151;8.822312;1.9165956;9.211961;8.658929;6.514516;8.213286;14.495425;0.5549629;1.4600954;2.134435;0.48388106;3.560427;0.46956974;4.2851105;0.5549629;2.1876025;0.48388106;6.788426;246.10263;1.0325192;0.0;0;;;;;;;;;;;;;;;;
6881;530.4357;40.763783;3.2871583;9.77426;38.231518;1.122942;0.5088871;0.28843886;4.7671127;8.176235;3.8447793;28.605114;0.74629545;2.0916436;0.28843886;4.7671127;7.6230702;3.8447793;18.227869;0.5181781;0.6140082;0.5993856;6.350421;48.513596;1.0286795;0.0;0;;;;;;;;;;;;;;;;
6882;479.55493;52.359074;7.8679643;1.3987515;48.402813;8.931922;1.8264836;6.444857;9.623287;8.815251;7.2415595;26.568735;1.9567491;2.009317;5.4131227;3.9765353;4.700254;2.4694333;12.783569;1.5304996;2.0140467;1.8510387;7.564297;20.415405;1.0250763;0.0;0;;;;;;;;;;;;;;;;
6883;560.365;45.717144;8.160793;1.2956488;36.07386;2.2403202;2.1445234;1.0398439;2.3701644;2.2930386;7.129968;11.400716;1.8721995;1.8826141;1.0398439;0.54765666;1.1903409;6.8027425;9.843163;1.6786836;1.9326526;0.54765666;2.5613084;38.8128;1.010287;0.0;0;-11.722274292631205;-2.0664691224369562;14.976188861330304;5.619392211424838;2.1739706051634626;2.6206272701916595;0.353412605413851;0.3900549534435816;0.43902439024390244;0.2682926829268293;0.07317073170731707;0.28734914239693976;-0.28734914239693976;-0.6075524874898485;0.6075524874898485;0.5730652754833455
6884;587.4623;50.659283;3.1569376;8.998654;45.185627;9.807317;0.67984;6.504523;7.8495517;2.2241411;2.9417272;22.935577;1.2144092;2.3030646;0.35666588;1.8619431;1.3102865;2.9417272;1.7188859;1.2144092;1.1992333;1.5679847;1.0137058;145.92987;0.9865534;0.0;0;;;;;;;;;;;;;;;;
6885;591.4081;45.22291;8.814773;9.781935;31.841589;7.645768;0.54689866;8.969982;6.3907123;2.2093408;6.739853;20.210182;1.4020841;0.6885264;5.777516;3.0670311;1.5669447;6.739853;17.171947;0.7435805;2.3475678;1.8857034;8.3579035;115.526634;1.028708;0.0;0;;;;;;;;;;;;;;;;
6886;485.11856;53.728577;4.3188515;8.585267;36.656868;2.0479975;1.5170324;1.8857981;9.998211;4.074077;1.9299077;28.113323;1.5770179;0.81765515;1.8857981;4.2493834;3.0386;1.9299077;13.114164;0.67083836;2.456313;1.3547963;8.699824;65.25806;1.0255305;0.0;0;;;;;;;;;;;;;;;;
6887;452.86545;57.91403;8.162272;2.1699092;33.15746;1.817001;2.474641;4.9895325;8.549151;9.323767;3.3383508;17.580769;0.67630124;1.4172416;4.9895325;6.999677;6.193457;3.3383508;6.757268;0.67630124;1.0016205;1.6952915;4.8278284;68.24268;1.0149807;0.0;0;;;;;;;;;;;;;;;;
6888;521.7227;41.731297;5.1483693;6.719738;34.396492;3.4287124;1.5699513;1.0487655;9.881206;8.674573;5.844492;16.523046;2.0822763;1.0688835;1.0487655;4.189045;3.720308;1.2690642;11.802143;1.4945298;0.9404578;1.8073494;6.27973;111.41791;0.9593096;0.0;0;;;;;;;;;;;;;;;;
6889;525.6386;55.726376;7.384665;7.242013;41.28991;2.988035;2.4503913;6.539649;6.969568;4.341358;4.6232376;10.140352;0.9409299;2.229826;1.8618591;2.329204;4.178723;0.7412155;5.070176;0.9409299;2.407379;0.743706;8.504357;32.55438;1.0470783;0.0;0;;;;;;;;;;;;;;;;
6890;524.469;43.121902;4.142449;7.9221287;36.840763;0.9366498;1.903353;1.2729013;5.792667;4.7398024;6.255441;15.033719;0.79524714;1.6737052;0.4410847;5.358368;4.7398024;6.255441;7.7565866;0.7011429;1.8950074;1.8207132;1.5008795;63.659496;1.0406727;0.0;0;;;;;;;;;;;;;;;;
6891;464.3557;46.588196;1.5425197;1.9272887;30.975056;9.002165;1.1048881;9.720975;4.518068;8.69093;7.901567;24.130293;0.9865462;1.8596725;8.280851;3.0350747;6.8406553;5.4211755;10.042095;0.9865462;1.672824;1.0848331;4.899208;197.53519;1.00527;0.0;0;;;;;;;;;;;;;;;;
6892;412.75034;47.147305;3.211869;4.4558496;47.268055;2.0508971;0.9832479;3.273975;4.351758;5.5998344;7.0069427;17.111979;0.58766437;2.3587584;3.262595;3.1274757;5.355059;2.2969103;15.500789;0.58313453;0.60978043;2.393923;1.3348647;58.366524;0.9756375;0.0;0;-12.06155110669459;-3.493971806966158;14.809903655697077;4.2399595227898885;2.701164149181976;3.1086452474869746;0.3722287559609033;0.37066552429392396;0.5365853658536586;0.24390243902439024;0.04878048780487805;0.2949568678284805;-0.2949568678284805;-0.619720414199239;0.619720414199239;0.5686595700792354
6893;442.00098;44.1262;7.2435107;3.412482;43.50788;9.903239;1.7116624;1.9292415;7.1936374;3.8292167;2.3485482;29.950188;2.3498077;1.9190342;1.9292415;0.70330405;3.8292167;2.3485482;3.4602916;2.2825933;0.59847295;0.70330405;8.130872;226.45477;1.039955;0.0;0;;;;;;;;;;;;;;;;
6894;430.88388;41.50469;9.253408;6.856096;49.104305;3.3016865;1.1650919;9.533427;1.609548;0.65520847;3.1323898;29.221836;1.9992818;2.4964807;9.533427;1.609548;0.65520847;3.1323898;17.313435;1.9992818;0.838847;1.609548;9.083041;6.520222;0.98107564;0.0;0;;;;;;;;;;;;;;;;
6895;424.78006;55.369728;6.617453;4.026774;46.008953;6.127522;0.97742057;6.477727;2.7701168;4.4378223;5.5940423;24.370426;1.4247272;2.0468369;6.477727;1.4454061;3.8182898;2.0214663;5.591693;1.4247272;1.3969227;1.4454061;7.397314;224.70909;1.0137556;0.0;0;;;;;;;;;;;;;;;;
6896;585.25665;55.87255;7.8974767;5.530286;41.187458;7.2552896;1.2889234;4.925341;4.413077;2.006331;9.324423;20.175243;1.7947975;1.8308957;4.2012563;3.8396926;2.006331;2.715883;8.5773325;1.6575598;0.93743265;0.7432793;1.4084524;154.66626;0.965146;0.0;0;;;;;;;;;;;;;;;;
6897;402.76953;59.936665;1.028523;6.6005807;39.20749;3.640754;1.5654303;7.5607357;8.486541;0.6193681;0.4426227;18.651726;2.3847146;1.123511;3.6897101;6.4787893;0.6193681;0.4426227;15.363554;2.3545766;1.455219;2.2348437;7.709942;147.66461;0.9885384;0.0;0;;;;;;;;;;;;;;;;
6898;520.3715;58.692085;7.8165736;8.778876;48.93219;5.0493126;2.3468888;8.670981;0.28172544;0.724659;4.545752;18.764462;1.5915794;2.0017424;1.4893005;0.28172544;0.724659;4.545752;4.6846457;1.5915794;1.857366;0.28172544;4.0987434;83.747925;0.95187265;0.0;0;;;;;;;;;;;;;;;;
6899;589.49475;48.69285;8.503391;9.280343;38.479645;7.933692;2.4113414;8.110203;1.7938622;5.9094453;1.2043202;24.989687;1.629092;1.3644456;5.5449004;1.7938622;2.2164738;1.2043202;6.6666017;1.629092;1.1380312;1.7938622;8.723144;35.281555;1.0170665;0.0;0;;;;;;;;;;;;;;;;
6900;472.01062;42.66776;4.6551266;7.2103753;40.897976;1.4880388;1.9607034;3.6214573;8.57894;4.3125615;1.8138021;17.324575;0.5522742;2.392174;3.6214573;4.299798;1.9317707;1.8138021;11.506339;0.5522742;2.025968;1.8113532;5.444694;233.2029;0.982001;0.0;0;;;;;;;;;;;;;;;;
6901;505.41962;40.214;5.394411;2.323161;36.674725;4.191461;0.9835602;4.02204;5.146962;8.354393;6.940447;29.76741;1.3023596;2.2361457;0.8622674;3.520838;0.48485458;6.2403693;15.937907;1.3023596;1.9082111;1.8049325;2.4909906;49.629616;1.0486952;0.0;0;;;;;;;;;;;;;;;;
6902;539.15674;50.630352;1.376595;8.989146;35.612667;8.088862;1.4215441;5.314353;4.0982766;6.2992115;5.5255146;22.587172;1.8279594;0.6593638;5.314353;4.0982766;2.7151237;4.920149;9.073702;1.8279594;1.4271187;2.1056597;8.885325;134.54517;0.9752954;0.0;0;;;;;;;;;;;;;;;;
6903;463.43393;57.211327;2.4891844;2.7610917;46.911106;3.9209108;0.6962272;5.9041247;0.46999407;0.7809175;6.048278;24.2313;1.0412424;2.4585407;1.7469751;0.46999407;0.7809175;2.5535266;17.568487;0.5311706;1.6822705;0.46999407;5.9968586;89.74654;0.99971926;0.0;0;;;;;;;;;;;;;;;;
6904;495.5304;45.358074;1.4139422;1.3840134;34.940243;1.4393404;1.6408702;3.0807905;5.8771763;4.8813562;1.4706961;27.865421;1.4393404;1.3283446;3.0807905;3.851848;1.5942671;1.4706961;5.5950713;1.4393404;0.8674239;0.5313767;2.29161;60.151817;1.0318035;0.0;0;;;;;;;;;;;;;;;;
6905;563.4206;43.97883;7.555452;4.8791676;32.880962;2.6085408;1.7813201;1.4479388;6.7313623;5.959933;0.44155097;27.23824;1.7239865;1.1295029;1.4479388;4.2352753;4.240859;0.44155097;17.747936;1.6095347;1.178488;0.84323317;7.320788;176.17952;0.97461027;0.0;0;;;;;;;;;;;;;;;;
6906;549.0711;48.779068;8.178762;7.130208;44.56078;7.061668;1.2950767;4.444628;1.3735776;8.392224;3.6010642;22.651798;1.5835259;1.1933188;3.598673;1.3735776;4.495014;3.6010642;15.620048;0.56902957;1.1471947;1.3735776;6.2981725;136.2825;1.0112801;0.0;0;;;;;;;;;;;;;;;;
6907;561.6899;57.870655;1.8888683;2.2592156;46.823174;9.704007;0.93740284;8.17056;6.629196;9.645408;7.2622643;16.315414;0.94882005;0.9072743;0.7944015;6.629196;2.9809768;6.482261;4.966559;0.94882005;1.9809501;1.8371166;1.6809181;2.5617514;0.9659087;0.0;0;;;;;;;;;;;;;;;;
6908;597.468;49.033478;9.286524;3.624228;48.55446;2.9819627;2.4744744;2.8355827;9.542827;4.420832;0.65780944;24.659529;1.4617997;1.2838769;2.8355827;5.9399962;4.420832;0.65780944;16.754223;1.4617997;1.089717;2.3496654;3.9044135;61.739292;1.0035346;0.0;0;;;;;;;;;;;;;;;;
6909;474.0655;54.454258;8.539693;1.6285454;43.340332;5.609512;0.57924926;3.809909;5.533662;2.4934225;2.4192219;19.817686;0.9723717;2.326346;3.809909;5.533662;2.4934225;2.4192219;1.5787567;0.9723717;0.77563673;2.001861;7.8510046;81.93596;1.0443579;0.0;0;;;;;;;;;;;;;;;;
6910;549.4183;49.250523;6.144193;6.525678;36.96758;3.088643;1.9629241;2.8126614;2.3233867;5.0131545;1.7640762;11.214401;2.1161556;1.2959796;0.8222466;2.3233867;4.6576633;1.677258;8.946947;1.5761579;1.4148788;1.9935291;3.2975132;183.58911;0.9671519;0.0;0;;;;;;;;;;;;;;;;
6911;520.5569;47.45918;9.802422;7.344964;40.213573;9.302096;1.8750215;6.1366405;7.730634;2.1975987;5.8236065;20.462044;1.4427952;2.4893465;6.1366405;7.730634;2.1975987;4.8848166;11.204988;1.4427952;1.3395243;1.3786147;3.8041863;201.02649;0.9538188;0.0;0;;;;;;;;;;;;;;;;
6912;533.321;48.81824;8.930455;5.6291494;33.725395;9.091018;1.621451;9.523046;1.581254;2.809359;8.790922;16.010906;2.2604396;2.0081773;1.2458419;1.581254;2.809359;4.5419855;14.725099;2.0370605;1.4935275;0.8199601;6.541259;53.684086;1.0114709;0.0;0;;;;;;;;;;;;;;;;
6913;547.9748;55.36801;2.9260402;4.944332;34.24206;4.4599524;0.87417775;1.8836392;2.0729258;1.5484746;5.12829;12.674607;1.6389211;1.7070963;1.8836392;2.0729258;1.5484746;3.33139;12.507863;1.2594855;1.9434023;1.7508208;5.869806;63.371017;1.0241832;0.0;0;;;;;;;;;;;;;;;;
6914;549.9463;55.08812;9.581725;8.614085;47.925224;1.2372584;2.2082736;7.8172154;7.458999;6.477178;7.17871;24.575445;1.2372584;0.9842979;7.8172154;7.458999;5.830836;1.8636173;16.578165;1.2372584;0.8247263;0.87040824;4.527614;86.73732;1.0265083;0.0;0;;;;;;;;;;;;;;;;
6915;577.14905;48.635162;4.9309306;4.7145905;46.976734;6.428505;1.7207488;6.6797714;8.707464;6.9870257;3.8271148;10.426991;0.9541332;0.94556546;6.634471;8.707464;3.5751271;2.5445292;4.917406;0.9541332;1.8826809;2.3063834;7.0927124;162.71098;0.9706092;0.0;0;;;;;;;;;;;;;;;;
6916;469.86435;45.35235;2.3092797;4.9201035;35.579548;6.6123443;1.8561932;9.874882;3.1706052;3.7364507;9.870388;18.250174;1.1998215;1.4156239;1.1449159;1.9841028;1.8867711;1.2849727;8.620302;1.1998215;1.2389768;1.9841028;4.5613503;128.37343;0.98960894;0.0;0;;;;;;;;;;;;;;;;
6917;530.6963;42.78254;2.7208169;6.1536856;37.608376;6.5214257;1.9178814;1.0859233;5.5741267;0.18355253;3.8467524;11.9011755;1.8406426;1.5754675;1.0859233;5.5741267;0.18355253;3.8467524;8.48074;1.132828;1.4154503;2.207778;5.8974385;117.16737;1.015794;0.0;0;;;;;;;;;;;;;;;;
6918;456.05807;40.027393;7.12617;7.30503;49.175842;3.5936515;0.74059147;9.094409;5.672733;6.081162;0.32267907;14.646654;2.1204522;1.0136675;6.8692093;5.672733;6.081162;0.32267907;7.323327;1.7619343;2.0631802;1.5060786;9.742469;57.7195;0.9967174;0.0;0;;;;;;;;;;;;;;;;
6919;518.91376;42.265152;9.886782;7.970978;37.839695;1.1174728;1.4326386;8.094396;7.425717;2.4282856;8.577625;10.777862;1.1174728;1.9104116;6.1824718;2.0024207;2.4282856;8.577625;6.492121;0.83613026;1.6931443;0.9096405;9.492892;193.97916;0.98136705;0.0;0;;;;;;;;;;;;;;;;
6920;550.23505;43.293106;4.9519725;1.2714617;36.548893;1.1926179;2.078864;9.066224;1.763092;1.2363122;9.188588;21.867088;1.1926179;1.6201538;4.2838116;1.763092;1.2363122;0.57225454;5.3428607;1.1926179;1.1294299;1.763092;8.357107;234.77187;0.9973542;0.0;0;;;;;;;;;;;;;;;;
6921;558.2002;53.798756;6.115526;8.645525;34.01233;7.9882045;1.2957196;7.5342097;0.8964906;4.9914393;5.206095;25.564745;0.8018526;1.2352085;5.4076195;0.8964906;4.9914393;5.206095;9.325907;0.8018526;0.61797285;0.8964906;6.0063963;78.85582;1.0050683;0.0;0;;;;;;;;;;;;;;;;
6922;484.0249;56.35832;3.6321802;5.0070286;38.1531;5.7330422;1.9628264;2.8846064;7.3494725;3.3486946;0.44475904;15.543708;0.8051626;0.9581311;2.8846064;6.8101735;2.9746623;0.44475904;1.7313964;0.8051626;2.0012078;0.73239076;4.690038;45.773006;1.0217564;0.0;0;;;;;;;;;;;;;;;;
6923;501.74405;54.738914;8.593663;9.143439;37.272423;3.3677607;1.2515795;4.229094;9.492358;3.8541498;3.0920196;20.359911;1.2975539;1.4632719;3.1584249;4.951131;3.8541498;3.0920196;5.243645;1.1782659;1.3882691;1.5287848;5.7186785;143.29395;1.0289702;0.0;0;;;;;;;;;;;;;;;;
6924;466.76996;54.464657;1.9479192;5.780723;44.696156;9.222218;2.107184;1.1758945;9.563887;7.714101;5.073512;15.133913;1.1256336;2.386281;1.1758945;0.8510628;5.533131;5.073512;5.5076976;1.1256336;1.7177277;0.8510628;8.762748;113.3259;0.9688516;0.0;0;;;;;;;;;;;;;;;;
6925;433.80728;59.886414;6.198451;5.230081;36.939796;8.947362;2.1912181;0.12068727;8.244236;8.823848;2.0304885;23.52395;0.6670152;1.6694622;0.12068727;3.4906514;6.4272146;2.0304885;9.302656;0.6670152;2.0932744;2.0775783;6.847947;141.02014;1.0470124;0.0;0;;;;;;;;;;;;;;;;
6926;452.1035;59.251953;6.2346063;2.6780167;39.166252;8.326989;2.1673524;9.475649;9.227574;8.401024;5.332024;22.883492;1.8087617;1.4169296;6.982609;5.150739;7.1889877;2.1758664;13.060472;0.58578885;0.87182015;0.6718308;6.2033267;209.85359;0.96707517;0.0;0;;;;;;;;;;;;;;;;
6927;582.4274;45.376945;0.9103716;5.1733975;36.427185;6.5585375;1.8062309;8.287351;2.46412;5.878441;5.256983;20.981222;1.7312444;2.0112205;8.287351;2.46412;0.41008335;5.256983;14.933168;1.7312444;0.5156565;1.6993002;7.9959807;170.89478;1.0168849;0.0;0;;;;;;;;;;;;;;;;
6928;461.7939;42.902016;9.459118;5.3856597;36.3875;6.496299;1.5087447;0.90595174;0.37631407;1.5257972;0.47128573;12.886025;0.8520404;2.4059136;0.90595174;0.37631407;1.5257972;0.47128573;6.4430127;0.8520404;1.0329278;0.37631407;8.637918;131.07042;0.9647018;0.0;0;;;;;;;;;;;;;;;;
6929;594.95184;43.065964;9.766516;9.039752;35.02453;5.7299023;2.2092178;4.601605;1.8937895;3.6734903;1.2198865;12.981305;1.7130445;1.484133;0.7924306;0.35528958;2.764137;1.2198865;8.80941;1.0079778;2.1372862;0.35528958;3.2329178;149.10544;0.98629284;0.0;0;;;;;;;;;;;;;;;;
6930;448.29562;57.912132;5.1540084;8.972485;39.96226;2.5671434;1.2586081;2.9568324;6.1045337;4.6471605;4.1387672;17.306797;2.4695892;2.1442537;2.9568324;6.1045337;4.6471605;4.1387672;8.6533985;1.3062439;0.78634286;2.058993;8.653562;121.68463;1.0118505;0.0;0;;;;;;;;;;;;;;;;
6931;544.6142;42.046936;7.5033383;5.3263736;38.580452;7.5186453;2.424584;3.0434966;5.317402;5.5507894;8.078181;25.27369;1.4869114;0.7399229;3.0434966;3.4106848;5.5507894;2.0361712;16.310617;0.847486;1.0128427;0.958012;1.485076;144.01292;1.0207869;0.0;0;;;;;;;;;;;;;;;;
6932;514.78064;46.802883;8.623279;8.794863;31.151466;5.638733;2.1621354;8.957205;9.655927;1.585633;5.460545;15.839559;1.8948112;1.4967328;8.90718;3.0336301;1.585633;2.9985807;9.14341;0.8074465;2.332559;2.4508696;7.793906;82.49629;0.9560014;0.0;0;;;;;;;;;;;;;;;;
6933;539.374;50.60693;1.9620153;8.674955;48.61103;5.86866;1.0377117;9.923039;1.1189911;3.0609348;6.7198877;22.697844;1.7413704;2.3192053;8.625479;1.1189911;3.0609348;6.7198877;14.124028;1.1886053;0.51990634;1.1189911;8.612142;220.37582;1.045781;0.0;0;;;;;;;;;;;;;;;;
6934;528.79156;52.26901;1.670032;9.530304;36.975933;7.1646543;1.2515606;4.278433;2.2315595;8.410917;1.7165459;29.274961;1.0285857;2.2044804;4.278433;2.2315595;6.834615;1.7165459;2.687981;1.0285857;2.1830056;2.2315595;1.7685988;153.89905;1.0393116;0.0;0;;;;;;;;;;;;;;;;
6935;541.34973;51.914654;7.1727195;4.1905904;45.150936;4.2853146;2.291881;8.1637;0.26525354;9.882049;3.2611086;28.562946;1.6501596;2.2518258;2.750136;0.26525354;0.14658582;3.2611086;18.543728;1.6501596;2.32474;0.26525354;8.681878;17.486523;0.9816736;0.0;0;-11.667289962447047;-0.978223745582909;15.385750861251491;4.695635178641766;1.5755988637030756;2.136896155166338;0.4352941589696442;0.39966676914851007;0.5365853658536586;0.3170731707317073;0.12195121951219512;0.310791393469421;-0.310791393469421;-0.6854265133139017;0.6854265133139017;0.5641393759886708
6936;581.10944;55.728153;5.99138;2.831276;48.138577;7.3099456;1.0052066;1.7414055;2.5422845;2.3642125;9.301099;16.499395;1.6978747;0.5228842;1.7414055;0.23016378;2.3642125;9.301099;14.514509;1.6978747;0.8380542;0.23016378;2.1547086;217.1882;1.0193721;0.0;0;;;;;;;;;;;;;;;;
6937;512.6939;51.433865;7.0824823;9.489713;30.22792;3.1583538;0.66426873;7.72024;4.0815477;7.562167;7.427169;17.052067;2.364353;1.1656599;6.5806746;3.4373653;1.0261164;5.0145116;8.526033;1.5844401;0.8193942;2.3322682;2.5984392;68.83303;1.0377604;0.0;0;;;;;;;;;;;;;;;;
6938;413.56976;57.02093;6.1051683;6.222238;32.466316;8.775945;0.65664446;0.6029773;3.7588441;2.7960794;8.958416;29.5049;2.1916425;0.5398473;0.6029773;1.8566196;2.7960794;2.8238423;1.8220085;0.5688241;2.0111783;0.61099434;6.044419;134.52692;0.9764292;0.0;0;;;;;;;;;;;;;;;;
6939;454.1651;41.692604;7.510165;5.146584;33.810963;9.87325;2.2329848;3.4867363;0.5736373;1.5164584;6.2213435;21.381521;1.3021579;2.1867254;3.4867363;0.5736373;1.5164584;6.2213435;7.972697;1.182922;1.6206917;0.5736373;5.8049436;96.810486;0.9949415;0.0;0;;;;;;;;;;;;;;;;
6940;541.6438;57.17931;2.3096743;4.6442704;47.716206;6.285717;1.2422137;5.730022;5.8302193;1.5237876;2.2895672;21.766266;2.2837446;1.4775362;3.7649305;1.0080206;0.9616287;2.2895672;12.515618;1.169544;1.2387072;1.0080206;1.0120045;193.53899;0.99959284;0.0;0;;;;;;;;;;;;;;;;
6941;498.8149;51.800064;2.8621252;1.6712439;40.913353;4.3726196;0.9223573;0.7231199;2.8431842;8.412857;7.813755;18.965353;1.0056545;0.56640774;0.7231199;2.8431842;8.412857;1.9478958;5.492963;0.7166714;0.74874663;1.501163;9.82785;19.037727;1.020356;0.0;0;;;;;;;;;;;;;;;;
6942;509.7104;44.458652;3.0569108;2.7572596;36.218853;3.5238209;1.0343481;1.2677375;0.6686562;4.6508293;5.2800655;12.041556;1.46248;0.78482205;1.2677375;0.6686562;0.87289786;3.446694;6.020778;1.46248;1.5436742;0.6686562;1.4899008;202.68994;0.99910194;0.0;0;;;;;;;;;;;;;;;;
6943;519.3161;59.554863;4.690333;3.5534022;30.88235;9.023795;1.6854742;3.2578876;4.0539947;6.354472;3.749401;10.515781;2.1527987;2.3334212;0.96101874;2.367005;6.354472;1.787551;5.767655;1.3294525;2.4440875;1.3465686;4.002886;12.975379;1.0463556;0.0;0;;;;;;;;;;;;;;;;
6944;476.52585;58.794685;7.8119993;5.916984;30.709927;3.8730013;1.3376722;4.8022423;9.29136;8.876018;7.8231287;21.302685;1.6804277;1.2812569;4.8022423;6.872251;8.420386;7.783778;4.190519;1.6804277;0.96620226;2.0705392;6.1396856;28.510283;1.0201452;0.0;0;;;;;;;;;;;;;;;;
6945;554.7791;56.914516;8.465711;5.6020765;41.55027;8.307906;0.7850506;2.2243814;9.155972;6.0075774;5.823266;17.038214;1.7649707;0.97952074;2.2243814;8.402253;1.1287435;5.823266;4.2634425;1.7649707;1.7790112;0.8703423;8.948555;97.540184;1.0264207;0.0;0;;;;;;;;;;;;;;;;
6946;544.707;58.231922;4.5517993;5.8400846;44.06247;4.6180754;1.483623;3.2445548;2.1233075;0.11898956;4.0522165;20.809969;1.9354813;0.9412883;1.1520332;2.1233075;0.11898956;2.0995157;14.5159025;0.99839145;0.6170276;0.6067012;9.813165;141.14272;1.0170466;0.0;0;;;;;;;;;;;;;;;;
6947;542.85986;47.642834;6.378653;1.5957997;37.711388;8.905344;1.8072531;1.775607;1.9179075;6.187052;3.574706;28.503733;2.4902372;1.335417;1.775607;1.9179075;4.9929543;3.574706;6.771485;1.3789387;2.4526813;1.9179075;9.258647;126.456535;1.0113158;0.0;0;;;;;;;;;;;;;;;;
6948;543.062;44.5561;3.5861235;0.98893607;35.751797;4.8296824;1.2895292;1.1028466;6.6098824;0.7743821;2.1008852;28.55488;1.0644422;1.2762552;1.1028466;6.6098824;0.7743821;2.1008852;17.318783;1.0644422;1.4119377;1.6428971;2.4680152;89.70866;0.95754546;0.0;0;;;;;;;;;;;;;;;;
6949;578.0716;43.658077;5.22957;5.1146827;46.131115;6.159214;1.7336774;4.2571373;8.927419;4.5986776;2.746096;14.751738;2.237594;0.6447314;0.89532113;7.963817;0.69593126;2.746096;11.780092;1.2859119;0.6288202;1.6696683;5.4767127;235.97746;1.0440735;0.0;0;;;;;;;;;;;;;;;;
6950;519.07855;57.4752;9.462286;2.660691;47.310856;2.016105;1.904269;2.2878895;5.414815;7.758355;3.800701;28.507072;1.1884633;1.1177543;2.2878895;5.414815;7.1568165;2.62222;3.7627444;1.1884633;2.188495;2.0415735;3.8232405;110.79509;0.9939892;0.0;0;;;;;;;;;;;;;;;;
6951;593.4144;56.532627;3.3505018;9.014289;37.66968;9.777547;1.80109;6.5534005;5.925583;8.394413;8.512904;10.519679;1.4454542;2.024538;6.3499327;5.925583;6.476465;7.413195;6.6894865;1.4454542;2.0955315;1.161099;7.546379;87.251;1.0121725;0.0;0;;;;;;;;;;;;;;;;
6952;423.83853;59.618767;8.070288;4.8213043;44.963856;6.0231447;0.78484535;2.3521488;6.0675864;4.249874;7.7013917;23.906374;1.9929094;2.2265158;2.3521488;5.379413;3.4558353;0.66478425;19.361416;0.7936355;0.6031787;1.3797854;4.681938;12.129113;0.9722222;0.0;0;-12.383456035044249;-3.256017152392076;15.36448671203375;5.170561252355327;2.865488208357613;3.2989840750116985;0.31630297516827527;0.3635244409449236;0.4878048780487805;0.1951219512195122;0.04878048780487805;0.30912605258842374;-0.30912605258842374;-0.6864085029798657;0.6864085029798657;0.6240386747520293
6953;526.3918;56.965042;1.2839674;4.1031303;47.389053;6.5361457;1.3726991;1.9834985;6.581965;5.9121394;3.042228;14.913864;1.1563445;1.4233443;1.9834985;6.581965;3.2448306;3.042228;5.313437;1.1563445;2.30698;0.9141863;6.129283;231.30997;1.0029547;0.0;0;;;;;;;;;;;;;;;;
6954;543.3853;52.64732;4.041711;5.8504505;37.61138;2.0416374;2.3182735;3.7408156;9.090662;7.848647;9.933335;14.260623;1.7672441;0.8314258;3.7408156;3.2410944;3.091846;5.5937786;2.7075195;1.7672441;1.3384438;1.4800053;8.185478;156.93886;0.999377;0.0;0;;;;;;;;;;;;;;;;
6955;495.4441;42.845634;6.8949094;6.620277;33.214737;7.1839843;0.8173115;1.1250714;6.5129485;3.036995;8.205529;18.672361;2.226109;1.4084564;1.1250714;3.7000637;2.1985989;8.205529;1.5286701;0.8419831;1.9751177;2.451244;8.577494;22.427952;1.0144095;0.0;0;;;;;;;;;;;;;;;;
6956;457.64166;43.29695;7.961609;1.645903;37.36837;4.780741;2.250004;0.5097658;1.3326131;5.8054433;8.025453;13.674614;1.8192801;1.0017405;0.5097658;1.3326131;5.8054433;5.5725856;2.9866548;1.7117112;2.3341537;1.3326131;4.1481256;235.78159;1.0211964;0.0;0;;;;;;;;;;;;;;;;
6957;510.00748;49.47399;6.2888856;7.646178;31.24419;4.750769;1.3929074;7.6742973;9.210088;2.281988;3.1030014;26.142155;1.8991961;1.0861739;7.4322023;8.39467;0.8773555;3.1030014;6.9571295;1.5921806;1.2575977;1.32077;9.511705;57.0465;0.9528217;0.0;0;;;;;;;;;;;;;;;;
6958;472.94952;55.35591;8.809921;2.1519678;30.71141;5.2068872;1.706496;1.8098878;4.15759;2.2429912;3.6194713;14.211805;1.0930583;0.50376964;1.8098878;3.8814118;0.8564298;3.6194713;7.0372086;1.0930583;2.0741765;0.85027957;8.44089;16.986391;1.01427;0.0;0;;;;;;;;;;;;;;;;
