model_run;-8;-7;-6;-5;-4;1-3;1.8-3;3-3;4-3;rch;offset;complete;ME;50E;MAE;50AE;RBIAS;r_rank;r_lin;n_5m
2344;726.5078;320.93616;802.12756;0.21892767;2.4200716;1.9680051;0.017383374;0.7404373;0.1690117;1.1257706;0.0;0;7.721455384740379;17.673580764886594;35.54298250230273;21.30991907986322;-7.355661301101505;-0.04626445990343287;-0.12732751854032218;0.04878048780487805
2345;75.7343;541.46014;425.5412;27.713638;8.53366;1.6276965;0.6209579;1.3662902;1.3634708;0.9134562;0.0;0;-41.4580745237381;-17.38248797103995;42.04332651049622;17.38248797103995;-1.1674330604870131;0.20044593143431833;0.18531554452469942;0.024390243902439025
2346;863.9223;346.4162;161.3385;65.638596;7.205459;1.8564475;0.31717843;0.7416824;0.88556683;1.0472145;0.0;0;-33.269925808073275;-15.394423439785555;34.235063002513144;15.394423439785555;-1.2387650993035846;0.20044593143431833;0.18531554452469937;0.0975609756097561
2347;837.17487;481.96692;164.30812;45.558556;9.210542;0.9801303;1.1451297;1.5587803;0.30539492;1.0173168;0.0;0;-39.389551472714054;-17.42061120825585;40.4524296546256;17.42061120825585;-1.1664242036685963;0.20044593143431833;0.18531554452469937;0.07317073170731707
2348;98.03946;271.6731;922.5877;14.64949;8.703628;1.8293402;1.6900772;1.2072755;1.5869663;1.1216905;0.0;0;-37.733950030181006;-17.290625537690886;38.156866479183485;17.290625537690886;-1.1277373739675423;0.20044593143431833;0.18531554452469942;0.024390243902439025
2349;33.51894;138.78226;241.36761;0.23167937;7.0138645;1.8707033;0.7878687;0.40697956;0.048058927;1.0209625;0.0;0;-28.331917500880227;-14.747541028398558;29.84138858907696;14.747541028398558;-1.1705622890079659;0.06299888002986578;0.17547028878946766;0.07317073170731707
2350;65.72592;46.485596;875.3746;27.116888;1.5252714;1.2508985;1.6759989;0.8355193;0.86696935;0.79670835;0.0;0;-10.33387705827943;-4.8163688566421;22.444544485415797;12.355337800728535;-1.8416620309346972;-0.21845755178128048;-0.290675239523156;0.2926829268292683
2351;855.0939;166.0701;508.26227;54.951023;5.4949627;0.30993503;0.88607055;1.7286795;0.263338;0.8896006;0.0;0;-30.697494515103127;-14.547314173712351;31.95021769186456;14.547314173712351;-1.2134314868511071;0.20044593143431833;0.18531554452469937;0.0975609756097561
2352;242.35646;953.41705;467.11728;53.501102;3.4048822;0.31309226;1.8189975;1.111173;0.06526474;0.9489613;0.0;0;-32.25139249498961;-11.176669076748738;35.550001882740496;13.993881760898233;-1.4328732134379554;0.06420311862097158;0.14588428687395144;0.21951219512195122
2353;552.7906;579.6491;623.31616;13.194083;8.858898;0.94988865;1.6954205;1.4227383;1.1058179;1.0360107;0.0;0;-41.233100663859055;-17.89728915032012;41.717916852163434;17.89728915032012;-1.1391060301884732;0.20044593143431833;0.18531554452469942;0.024390243902439025
2354;431.98175;494.07053;222.88869;61.408344;8.723562;1.4738052;0.3658508;1.4226029;0.3193117;0.83475024;0.0;0;-41.06862303200969;-17.41780635471227;42.15009244916493;17.41780635471227;-1.1796185445998586;0.20044593143431833;0.18531554452469937;0.07317073170731707
2355;797.57025;390.4806;434.08698;99.89255;3.1472342;1.0077745;1.7712774;0.969489;0.14634967;0.9187158;0.0;0;-27.62548607903395;-11.310493832782242;30.504281322679134;12.57956529152645;-1.354356211014197;0.08473585822767848;0.18410763705307118;0.17073170731707318
2356;494.0093;711.33594;939.0996;58.528202;6.7202787;1.6017011;0.3932025;0.5980278;0.96275634;0.7816073;0.0;0;-41.13000401450026;-16.390345616189506;42.02293615951672;16.390345616189506;-1.2335233348012957;0.20044593143431833;0.18531554452469942;0.0975609756097561
2357;505.65424;149.84688;245.87436;52.811054;3.3894653;1.5418789;0.98588556;1.1967143;1.6888359;0.91128135;0.0;0;-21.854194557085314;-8.551038515520503;22.985349122270108;9.698563854593061;-1.3510089467881268;0.29632806532566497;0.2106595136240001;0.2682926829268293
2358;989.20105;283.36856;922.36774;62.30105;6.785123;0.41518018;0.40004778;0.23498555;0.9764014;1.0060999;0.0;0;-32.95820518869307;-15.536173612862882;33.8150109768735;15.536173612862882;-1.2261528411327862;0.20044593143431833;0.18531554452469937;0.0975609756097561
2359;158.62827;659.3431;994.2676;87.97912;6.142572;0.2742013;0.7790603;1.1987675;0.168512;1.2182254;0.0;0;-30.006487195405782;-12.194320444900768;32.77735258122919;13.231279966080422;-1.370756248693512;0.09025211662948032;0.19489918508079054;0.17073170731707318
2360;832.3969;484.2737;61.388115;94.60533;5.11437;1.4146107;1.9713526;0.21444988;0.61566997;0.8388704;0.0;0;-37.73222818451291;-16.21272086226284;38.65170517476457;16.21272086226284;-1.2207545943446563;0.20044593143431833;0.18531554452469937;0.14634146341463414
2361;61.232246;772.3916;536.0653;4.1992483;8.785276;0.6475571;1.532629;1.8045781;0.8977241;0.76381;0.0;0;-45.77724696593761;-19.142853159085377;46.152337762296725;19.142853159085377;-1.1038067303901216;0.20044593143431833;0.18531554452469937;0.024390243902439025
2362;482.87228;898.13873;180.1011;20.57888;2.4680421;1.8634799;1.1126068;1.4903042;0.56949997;0.938597;0.0;0;-29.491017565411344;-12.22016415855461;31.635081797875888;12.729744357607075;-1.5123650359293943;0.3562831181532157;0.2479144744266178;0.2682926829268293
2363;887.4715;825.13885;625.49713;11.66483;7.976692;1.7383304;1.8716023;0.37060785;0.68169755;1.0537944;0.0;0;-40.37947811368563;-16.476483239767646;41.05694919549474;16.476483239767646;-1.172599325305868;0.20044593143431833;0.18531554452469942;0.07317073170731707
2364;668.5618;192.36563;989.6472;77.25814;6.898182;0.90796375;0.72581;1.5714741;1.0053349;1.053816;0.0;0;-31.79593058536046;-15.400643710775228;32.56366148172194;15.400643710775228;-1.2068759808300016;0.20044593143431833;0.18531554452469937;0.0975609756097561
2365;688.3625;100.555534;897.9121;4.6517296;2.819866;1.1652066;0.35467967;1.4544472;1.8855153;0.9227771;0.0;0;-6.008489561430535;1.4231804322948847;25.413483286578444;11.760512140561929;-2.8925865254623244;0.020748529318489903;-0.20410370405284864;0.2926829268292683
2366;270.6841;177.7462;925.6;90.27323;4.2226405;1.6957369;1.6596158;1.4596051;1.6116513;0.7688039;0.0;0;-35.01690976371097;-16.009856721522198;35.63181674775902;16.009856721522198;-1.1967984445855246;0.20044593143431833;0.18531554452469937;0.0975609756097561
2367;424.38904;785.6954;221.21631;2.153481;0.69945157;1.7440248;0.03422897;0.67721075;0.4167091;1.2094556;0.0;0;38.763737386019905;59.72161882883185;61.23317535358525;61.27106613165631;-17.622867947017806;-0.1567558771318629;-0.07763574833113793;0.04878048780487805
2368;372.91525;914.69275;546.8964;60.294426;5.9797907;1.1183789;1.6111448;1.0502543;1.572664;1.0008913;0.0;0;-39.073133612162074;-15.73137068532418;39.91805482876527;15.73137068532418;-1.2473173833600395;0.20044593143431833;0.18531554452469937;0.0975609756097561
2369;526.22876;926.1944;242.48271;27.630062;8.880031;1.9441072;0.053495765;1.1756918;0.79514366;1.1382635;0.0;0;-37.82919593784719;-15.579781323005164;39.00614108301963;16.234058560970254;-1.2604666503874074;0.20044593143431833;0.18531554452469942;0.04878048780487805
2370;467.60565;305.23364;900.4305;47.109295;1.187006;1.0467277;0.57591707;0.7601868;1.6332753;0.94845104;0.0;0;-4.501576937150544;6.853619889740116;26.226991012986307;15.630567902291688;-3.771167553758086;0.11524994945839649;0.02868924353851962;0.0975609756097561
2371;333.62936;841.938;199.24245;44.244404;1.3286647;0.09180424;0.71744436;1.1251937;1.2380432;1.1657153;0.0;0;-13.273147706015603;-1.1465664103492372;23.689860354447887;11.4226292673942;-3.25841915265404;0.5078910848311036;0.4004826292277939;0.2682926829268293
2372;312.4258;540.87317;162.41933;74.91444;4.7509227;1.1297634;0.643873;0.49559265;1.3611788;1.142344;0.0;0;-28.03673398264226;-13.94346051762804;29.651331943290227;14.698402897987933;-1.400889762515173;0.29632806532566497;0.21309538369315556;0.17073170731707318
2373;258.34436;824.5639;22.041006;49.714546;2.8194888;1.5562438;0.49442977;1.7510206;0.7305834;0.79764575;0.0;0;-31.740581628635198;-13.379416247626239;34.009298529277004;13.922731182930335;-1.49033512880665;0.3562831181532157;0.23089865295298748;0.1951219512195122
2374;371.3968;552.88116;190.12839;42.179962;2.7765198;1.970021;0.22527514;1.9210697;1.4292513;0.775633;0.0;0;-28.323734560897563;-15.409155600923157;30.80987752207203;15.631924841321393;-1.5520724766876417;0.35219846358980195;0.24784265444379053;0.21951219512195122
2375;158.44206;154.43428;197.86522;73.05468;6.3903146;0.21968347;0.016328342;0.66019857;1.1357238;0.82475144;0.0;0;-32.453017776458886;-16.313516541101762;33.54968763394734;16.313516541101762;-1.2046517549833449;0.20044593143431833;0.18531554452469937;0.04878048780487805
2376;873.38324;88.42735;86.71529;92.58811;4.1084614;0.88666904;1.5516766;0.6913712;1.2409581;1.1614207;0.0;0;-15.575654988176954;-8.434267832941288;22.140103370229347;10.95730455582492;-1.4463897539293054;-0.20243786031915678;-0.0290729917627516;0.17073170731707318
2377;606.0982;957.647;869.0637;79.41285;8.4480295;1.1774333;0.91926235;0.44025815;1.0986197;0.8847608;0.0;0;-42.87809657873561;-17.33778830666475;43.69675500833415;17.33778830666475;-1.2152180786177376;0.20044593143431833;0.18531554452469937;0.0975609756097561
2378;142.44856;431.54453;782.1978;73.69803;4.294772;1.7641126;0.33226871;1.7309109;0.12102346;0.9478923;0.0;0;-26.60888992350094;-10.489909877232918;29.80693927160002;12.226098652393603;-1.4561860275106768;0.09025211662948032;0.20512896403983355;0.1951219512195122
2379;696.9207;357.01544;261.93668;48.823437;6.156602;1.4346211;0.17353229;0.33508998;0.9537529;1.0391904;0.0;0;-30.12284947300853;-13.929739522743319;31.34316929045087;15.032236140366194;-1.2841488776303775;0.20044593143431833;0.18531554452469937;0.12195121951219512
2380;849.1898;362.74005;785.4251;90.031555;3.9849348;0.47018006;0.5640912;1.5997291;0.11199877;1.0759395;0.0;0;-21.249863348616557;-8.234791242302947;25.25741916504849;11.611931460343214;-1.572017588008079;0.16292286237887896;0.21740558647844638;0.1951219512195122
2381;245.16031;385.14508;427.9429;48.682713;2.5676746;1.7201844;0.7152045;1.666334;0.3453176;0.9631791;0.0;0;-19.887955534512635;-6.829724170557711;23.329404129844704;9.672894370126244;-1.6829867257819677;0.36698441311987334;0.2877744883481043;0.2926829268292683
2382;159.09459;945.5469;777.76514;93.03555;4.718608;1.3318441;0.92822266;0.6392757;0.9564287;0.9745826;0.0;0;-35.701620849902056;-14.332353679556292;37.2150786306889;14.844860616857773;-1.336961953928748;0.29632806532566497;0.1945708505601268;0.12195121951219512
2383;18.531084;72.077545;329.7776;80.311935;7.2075996;1.7913623;0.2110965;1.5558152;0.8182871;0.9140654;0.0;0;-31.040440006999816;-16.12186418244127;31.778333825827236;16.12186418244127;-1.1552876443812472;0.20044593143431833;0.18531554452469942;0.0975609756097561
2384;56.777836;127.870674;569.0077;15.110997;9.5285635;1.670404;1.9600475;0.91141427;0.10539449;0.7970158;0.0;0;-42.548357724244255;-19.188705263158624;43.58885624257034;19.188705263158624;-1.0328847139549697;0.06299888002986578;0.10202236699751145;0.04878048780487805
2385;764.62885;791.755;387.79443;4.794518;0.43124658;0.26723233;0.54480517;0.7034207;0.28307742;0.8241579;0.0;0;-5.838266318442273;8.052953576968605;27.539502778042454;17.093768655783492;-5.904341692822613;0.4692188864842449;0.45004295642922587;0.07317073170731707
2386;987.31445;553.9154;195.79906;74.11148;5.3229513;1.9213365;0.8881788;1.7878231;0.9359347;1.1949496;0.0;0;-29.465715808665088;-12.413211777504813;30.905532928230684;14.274447566019688;-1.3532865498656927;0.29632806532566497;0.20403636482720772;0.12195121951219512
2387;54.43152;137.25139;589.77655;68.61533;6.3633003;0.91404986;1.4209408;0.9125209;1.9356425;1.2374253;0.0;0;-25.982007452202797;-13.764119978700393;26.68253193066356;14.125301140055;-1.2275959827369105;0.20044593143431833;0.18531554452469937;0.12195121951219512
2388;750.5903;44.115536;753.3225;60.24868;0.8663481;1.9652795;0.6272787;0.11990708;0.9779278;1.1627271;0.0;0;67.6441242525043;26.428157401071132;74.49771473000244;26.428157401071132;-13.92301501033743;-0.2082629642468791;-0.4012709478797502;0.0975609756097561
2389;81.14355;231.992;755.57605;97.626305;8.293419;0.3821442;0.17416896;1.2726976;1.5473815;0.90289897;0.0;0;-38.12398541009108;-17.294143627796274;38.759349008918456;17.294143627796274;-1.1612217620020926;0.20044593143431833;0.18531554452469937;0.04878048780487805
2390;596.2115;268.20264;362.72653;54.585766;2.7667603;1.5887029;0.7593155;1.3194246;0.8916858;0.8391748;0.0;0;-23.804832343292183;-12.13316524327172;25.6261793712002;12.710205829217387;-1.4478757977604124;0.3562831181532157;0.23061428217235194;0.1951219512195122
2391;758.5145;24.0709;523.52466;34.855198;8.75037;0.61673427;1.1102167;1.2729545;0.3915324;1.0045955;0.0;0;-29.909373811074868;-17.891899425239757;30.649900616775994;17.891899425239757;-1.0857586179604573;0.20044593143431833;0.18531554452469942;0.07317073170731707
2392;365.61237;223.92963;766.1408;56.54009;5.5305433;0.099162556;1.6850903;0.7270345;0.052152403;0.7973052;0.0;0;-34.96789799347045;-15.515694525091902;37.30490996319321;15.686914199364537;-1.2034586936364857;-0.028419472566324076;0.09148077589697383;0.14634146341463414
2393;20.825375;740.9357;63.952618;2.938334;1.5292685;1.9881405;0.7421729;1.3604435;0.7572312;1.2074817;0.0;0;-8.034221456711233;8.72429787123184;24.678168330784274;12.920475375320791;-4.47675832746299;0.5041992703413333;0.4967067051103619;0.04878048780487805
2394;599.2375;856.87933;81.16945;57.9685;7.394817;0.6140353;1.7801467;0.5892777;1.8397875;1.1340017;0.0;0;-39.01757677565157;-15.803323148421129;39.75825061137047;15.803323148421129;-1.2234580711042125;0.20044593143431833;0.18531554452469937;0.0975609756097561
2395;991.33215;899.2535;382.4605;90.25278;1.5807128;0.17023332;1.0966899;0.9340807;0.656401;1.2368072;0.0;0;-17.98382901978637;-5.43266870922659;24.7328348365227;12.362371485877304;-2.270434080110554;0.354155523099388;0.32876973915260954;0.2926829268292683
2396;265.04126;396.0149;231.23688;0.5325738;7.2065806;1.7223895;1.4377984;0.44124636;0.74336946;1.1779548;0.0;0;-32.677166589256416;-15.375256257220201;33.31334743634805;15.375256257220201;-1.1851847310656842;0.20044593143431833;0.18531554452469937;0.07317073170731707
2397;197.59636;326.21957;380.89957;84.54585;8.0839;0.8697204;0.070030116;1.2303723;1.3885119;0.9544054;0.0;0;-36.78189692286295;-16.259240213243856;37.70574490141812;16.259240213243856;-1.2045737617639467;0.20044593143431833;0.18531554452469937;0.07317073170731707
2398;132.68663;999.86224;102.81555;80.2127;5.7595363;1.1571404;1.7924974;1.6228966;1.4764565;0.90710783;0.0;0;-40.60430567704509;-15.588014093330827;41.45813591704913;15.588014093330827;-1.2471560546624785;0.20044593143431833;0.18531554452469942;0.0975609756097561
2399;559.70306;771.64703;596.08795;10.699702;2.7182136;1.969839;0.43475968;0.20435646;1.2206852;1.1671066;0.0;0;-19.121107025216393;-6.859108103203482;24.476202621549263;11.55255040644846;-2.216932515690877;0.5415968128687889;0.35433851987587067;0.2682926829268293
2400;600.48065;541.9786;675.0231;84.698364;4.3790045;0.966611;0.6584786;0.063754566;0.68307257;1.0439494;0.0;0;-28.930440566766155;-11.669869782521033;30.77614930754454;13.984684384567885;-1.3939543492376927;0.29632806532566497;0.21106114765100553;0.14634146341463414
2401;794.34814;262.22372;793.9221;76.378174;5.2849245;0.14352605;1.052074;1.5246575;1.8910592;1.1893456;0.0;0;-26.111731591107894;-14.30707419026976;27.155274350856537;14.472450451180862;-1.3055033344415545;0.29632806532566497;0.19705533445394344;0.14634146341463414
2402;755.54254;328.0924;654.0177;49.15554;6.6611533;1.3854604;1.9200615;0.65253085;0.7114957;0.9125992;0.0;0;-38.40029071211514;-17.273917090002044;39.03507771982768;17.273917090002044;-1.1613569239962835;0.20044593143431833;0.18531554452469942;0.12195121951219512
2403;893.6161;520.2107;402.41757;24.596872;6.342916;1.424093;0.69789344;0.6544127;0.5910995;1.0232329;0.0;0;-34.50347840591703;-14.94417899878269;35.46471673975909;15.285797404995634;-1.243827636375468;0.20044593143431833;0.18531554452469937;0.0975609756097561
2404;807.71497;546.6621;935.5789;28.881231;4.010239;0.3964744;0.44879848;1.1338316;1.6878877;0.9811685;0.0;0;-29.15579936057201;-14.928892788863664;30.70821186675366;15.24551953077625;-1.414911617269119;0.29632806532566497;0.2189321836919876;0.17073170731707318
2405;254.79442;23.541859;729.0687;61.266266;7.584082;1.0953697;1.9218471;0.9786078;1.8710921;0.841621;0.0;0;-35.32173367661877;-18.99871121152711;35.58277334148176;18.99871121152711;-1.0695085450400366;0.20044593143431833;0.18531554452469937;0.04878048780487805
2406;560.3186;959.8061;532.4044;24.705769;7.7164493;0.74474967;1.618844;0.25190446;1.9135609;1.0205369;0.0;0;-41.47655992033695;-16.394977213437187;42.089695749558274;16.394977213437187;-1.1939016987248172;0.20044593143431833;0.18531554452469937;0.04878048780487805
2407;304.43784;579.85016;214.7819;32.60303;6.9663486;0.10934395;1.3302063;1.523266;1.0711043;0.7917017;0.0;0;-42.41228646015146;-17.41266893645266;42.98402884251244;17.41266893645266;-1.1665208274157217;0.20044593143431833;0.18531554452469942;0.024390243902439025
2408;336.48752;593.26666;652.4852;93.09076;2.7288256;0.6300888;0.82517636;0.36078024;1.7402879;0.9374985;0.0;0;-27.853268573084158;-14.61016044935593;30.134549649151012;14.611947498001399;-1.5110775808682673;0.3562831181532157;0.24053859937137514;0.17073170731707318
2409;932.62494;219.35641;595.80334;72.95993;4.699269;1.8199699;0.84670544;1.6537962;0.37558326;1.0167146;0.0;0;-25.380144266468676;-12.723921580147675;26.951689604084827;13.472820088566039;-1.308615096645422;0.29632806532566497;0.19639836508119926;0.14634146341463414
2410;685.07697;767.3373;686.4967;73.6338;4.3332424;0.6074922;1.9018341;1.5310518;1.7791082;0.8226204;0.0;0;-39.64728272007584;-15.736903207632253;40.45286926169333;15.736903207632253;-1.251627351167205;0.20044593143431833;0.18531554452469942;0.0975609756097561
2411;974.8445;739.89185;783.31354;95.598045;8.169754;0.45389563;0.14722742;0.34278095;1.5188017;1.126825;0.0;0;-36.77463579079494;-15.924435903741085;37.97104360243312;15.932471856960461;-1.2733065480798442;0.20044593143431833;0.18531554452469937;0.07317073170731707
2412;422.7434;104.20639;915.8991;0.6788226;8.083718;1.8824166;1.5174254;1.5188452;0.80438256;0.845406;0.0;0;-39.953976768757435;-19.0933087647677;40.15090705837099;19.0933087647677;-1.0464477098258154;0.20044593143431833;0.18531554452469937;0.04878048780487805
2413;542.0632;599.04443;949.56604;24.524136;8.662148;0.7708304;1.2062894;1.3252697;0.49791706;1.1142719;0.0;0;-38.42937219045981;-16.149437371887444;39.239108241446836;16.149437371887444;-1.1846581983458504;0.20044593143431833;0.18531554452469942;0.0975609756097561
2414;492.24426;661.6118;633.88367;65.8316;2.319446;1.8817126;1.9371861;1.963822;1.5217031;0.76197773;0.0;0;-35.59178241962566;-13.885029518194159;36.612969410536316;14.938993907222823;-1.2974948869675416;0.29632806532566497;0.1925449324551092;0.17073170731707318
2415;116.21419;837.21246;966.29645;43.883327;7.487061;1.7616664;1.1212265;1.4265395;0.86686414;1.0944405;0.0;0;-38.41420582711945;-15.502010128416032;39.31852475424882;15.502010128416032;-1.2345790788972797;0.20044593143431833;0.18531554452469937;0.0975609756097561
2416;244.33498;214.03027;912.30817;11.369214;8.705288;0.94622433;0.5682747;0.78653276;1.9574448;0.95020795;0.0;0;-38.88967796646019;-18.249738051719987;39.274677602556544;18.249738051719987;-1.1140982865349405;0.20044593143431833;0.18531554452469942;0.024390243902439025
2417;532.36;878.85846;12.588214;78.14525;1.6732424;0.7760737;1.5620384;1.2439147;1.7106545;1.1450552;0.0;0;-24.261171565000716;-11.665197768259247;27.670468712395376;13.834221514950968;-1.713518709492691;0.3613149253180214;0.28998478046619336;0.2926829268292683
2418;76.70056;466.86627;641.2413;4.802546;0.40897125;0.28405872;1.9714009;1.3271257;1.5829577;1.0309832;0.0;0;-12.904838263791456;0.31060000132001164;20.963328787417876;7.3534256635508655;-3.042161864754937;0.5569166759620438;0.4465755517826849;0.36585365853658536
2419;932.14734;105.55838;186.68472;54.430725;1.0640304;0.38932678;1.8158327;1.4938442;0.67424643;0.9400213;0.0;0;-5.1500319319742145;-1.3347174230518988;24.56990907437352;8.702921772163336;-2.386636434795463;-0.17355016722450525;-0.30698383424706854;0.3170731707317073
2420;132.60524;114.56501;302.24072;56.290188;6.065962;0.47256193;0.59653103;0.94256544;1.4261869;1.081901;0.0;0;-24.854550111578245;-12.861262247440067;25.64152514086159;13.229227503706028;-1.23953684888491;0.20044593143431833;0.18531554452469937;0.12195121951219512
2421;206.00095;205.82642;304.5252;63.632534;4.2222624;0.9460043;0.6992371;1.6571119;1.5142905;0.94395334;0.0;0;-25.65096387262752;-13.222861372041962;26.745743375550425;13.37657205220654;-1.319064563102583;0.29632806532566497;0.1993748377804803;0.14634146341463414
2422;767.668;289.9232;488.29834;31.631067;1.9585631;0.75050575;1.5120922;0.58101416;0.8248018;0.92810047;0.0;0;-20.51749709013726;-8.239354946797619;22.52598001728542;8.483297569580316;-1.516701744075113;0.3562831181532157;0.25486202889523746;0.3170731707317073
2423;105.965195;501.44174;20.757517;2.457734;5.2877526;1.6027648;1.200399;1.9270473;0.19822213;0.9628137;0.0;0;-33.06910707310621;-13.834893510352117;34.15595558652718;14.357804459100691;-1.2275442659848959;0.20044593143431833;0.18531554452469937;0.12195121951219512
2424;901.2753;751.2637;243.43845;88.90943;7.85737;0.6003852;0.033109397;0.62775695;1.4732146;1.1051991;0.0;0;-35.86217385973676;-14.946387126975225;37.29553540678705;15.883203431958464;-1.2924257984040446;0.20044593143431833;0.18531554452469942;0.07317073170731707
2425;728.444;194.85864;38.829746;92.92756;8.559619;0.8547942;0.29230466;0.08471685;0.5959872;1.0574706;0.0;0;-33.39441761590724;-16.195535761128326;34.30781235427345;16.195535761128326;-1.1796424569018216;0.20044593143431833;0.18531554452469942;0.0975609756097561
2426;77.93465;992.7253;654.053;48.250675;7.5196924;0.25418776;0.18012919;0.40826848;0.27419636;1.2082555;0.0;0;-34.1088324973636;-13.389347306550036;36.052543711115334;13.48645820538178;-1.3240781523724994;0.2843320607243313;0.19172933615139706;0.14634146341463414
2427;694.9286;169.90671;890.3947;2.1619713;8.856258;0.54972774;0.36567014;1.8556064;0.094938934;0.7501865;0.0;0;-41.5811948382239;-17.96582814866298;42.52445536444481;17.96582814866298;-1.0532074689676516;0.20044593143431833;0.18531554452469937;0.04878048780487805
2428;635.31226;603.3842;997.8108;58.12903;6.045812;1.5682101;0.6167704;1.5822022;0.6612433;0.8304765;0.0;0;-38.7032511430072;-15.323181286602164;39.66941256997791;15.323181286602164;-1.2420378006771722;0.20044593143431833;0.18531554452469937;0.0975609756097561
2429;759.77594;929.65106;454.07132;31.661392;8.372366;1.4171299;1.9347271;0.88434803;1.024787;0.99701;0.0;0;-42.30815388959204;-17.367491541900307;42.95718452594846;17.367491541900307;-1.1778298022078983;0.20044593143431833;0.18531554452469937;0.04878048780487805
2430;829.9159;834.1824;267.5397;18.330309;4.177699;0.81041855;1.356174;1.811259;0.086408585;1.0848256;0.0;0;-30.00007341533657;-10.682811044177754;32.641818805577095;12.15993032685165;-1.399319053594548;0.08504231702777858;0.1912292766038744;0.2682926829268293
2431;721.16705;651.41034;854.5726;16.97837;8.526261;1.1591717;0.11897496;0.5007998;1.1311688;0.79481804;0.0;0;-43.17773510639437;-18.30324700227669;43.87203298799008;18.30324700227669;-1.1731120308596454;0.20044593143431833;0.18531554452469942;0.04878048780487805
2432;590.3145;718.3381;122.02693;18.007618;8.959174;0.922084;1.2186567;0.47478092;1.7918198;0.89710206;0.0;0;-43.73316373026011;-18.929119799665443;44.19792193073949;18.929119799665443;-1.1427883042274145;0.20044593143431833;0.18531554452469937;0.024390243902439025
2433;329.23868;142.86357;974.4966;33.151016;6.8672166;1.7914889;0.878962;0.266627;1.1998683;1.2442857;0.0;0;-25.292660085614084;-13.213060380271486;26.060154395193415;13.451529592348606;-1.2306325483514593;0.20044593143431833;0.18531554452469942;0.0975609756097561
2434;700.3009;19.566423;717.6891;28.133959;4.3161526;0.7954346;1.5105389;0.8904403;1.0539285;0.9138225;0.0;0;-18.740673718096392;-11.875736806909686;19.522365574454508;12.027104372586251;-1.1983604477707042;0.20044593143431833;0.18531554452469937;0.14634146341463414
2435;957.40186;439.80728;508.89532;83.658844;2.8239224;1.4470078;1.7690169;1.0331099;0.4722081;0.94006026;0.0;0;-28.62163714452306;-11.942472042713064;30.329918139698027;12.353268145371288;-1.3671631054046856;0.29632806532566497;0.2105514702764332;0.1951219512195122
2436;591.64655;98.62373;105.68403;49.58194;3.258543;0.444873;0.13977432;0.29883096;0.8841054;0.8693929;0.0;0;-9.755181068957738;-2.998506913688715;23.73324082341929;9.350563254276949;-2.0612719038667677;-0.15212276518496295;-0.22187099944657637;0.2926829268292683
2437;667.7014;364.17505;28.013977;42.821983;1.3322275;0.87385327;1.9600657;0.23806493;1.2051266;0.7587195;0.0;0;-27.64836835238871;-12.71918353851558;28.895782173809096;13.935743849299172;-1.3730817891979736;0.29632806532566497;0.21699244528273082;0.24390243902439024
2438;442.75677;231.50537;549.08685;14.668773;0.48114643;1.0633695;0.12523146;0.7869992;1.7315502;0.8926975;0.0;0;46.00316021896039;47.14366254087227;64.53097192449553;51.73379615427632;-16.556473088938844;-0.19062996650644667;-0.25282552506166484;0.07317073170731707
2439;758.55963;917.1832;419.712;87.601494;4.1500363;0.21824712;1.467423;0.47291157;1.7648592;0.8305287;0.0;0;-38.70896588016414;-15.263437267149072;39.703921574534014;15.330283051077174;-1.2843911390478486;0.20044593143431833;0.18531554452469937;0.12195121951219512
2440;997.69073;881.25543;844.23785;5.5767384;0.43626016;1.1789627;1.8072326;1.1527853;0.9093378;0.9405122;0.0;0;-22.294154329883913;-8.28219636860058;26.664823855482553;10.1899858519119;-2.286847522305634;0.5418486012522704;0.38057383103168707;0.24390243902439024
2441;168.78543;820.7534;645.88245;24.029182;8.807075;1.1535833;1.5059211;1.053427;0.37549186;0.8662204;0.0;0;-43.23799940821473;-18.056435506860083;44.05109692902264;18.056435506860083;-1.1576357044588226;0.20044593143431833;0.18531554452469937;0.04878048780487805
2442;210.38123;716.8049;437.5774;62.18508;6.5030813;0.32591826;0.3100709;0.33334216;1.4176724;0.9519293;0.0;0;-37.34425514239048;-15.877305192892408;38.38027135704337;15.896368283279116;-1.274646231012031;0.20044593143431833;0.18531554452469937;0.0975609756097561
2443;544.0434;162.5312;233.747;70.26101;8.438236;1.9973125;0.42390552;0.03642125;1.901634;0.8847273;0.0;0;-38.318548477192564;-18.039376006317752;38.749540433453234;18.039376006317752;-1.125985878906424;0.20044593143431833;0.18531554452469942;0.07317073170731707
2444;486.56165;57.88375;485.61798;80.135544;4.4497223;0.19406164;0.09194635;1.2931315;1.9162272;1.207804;0.0;0;-0.3406283507953366;-0.3936665725726698;26.560143571206225;11.525676834806347;-2.838430194486702;-0.15786105300382777;-0.3154735858092054;0.2926829268292683
2445;575.85406;657.349;171.36433;41.0881;2.24729;1.791654;0.27083313;1.5480422;1.9913489;0.89569294;0.0;0;-22.75700087220906;-10.659421496485635;27.08293633880609;13.778433815868851;-1.8583773830080017;0.367780652813539;0.3125935007346436;0.24390243902439024
2446;58.583305;645.8356;670.3425;34.739334;2.9098854;0.98811615;0.1314228;0.9816627;0.5119458;0.8443052;0.0;0;-26.52637885954736;-13.51927793883408;29.81298017976858;13.554799665009796;-1.6648628513607613;0.36637149551967313;0.27852012346561944;0.21951219512195122
