model_run;-8_1;-7_1;-6_1;-5_1;-7_2;-5_2;-4_2;1-3_2;1.8-3_2;3-3_2;4-3_2;-7_3;-5_3;-4_3;1-3_3;1.8-3_3;3-3_3;4-3_3;-7_4;-5_4;-4_4;1.8-3_4;rch;offset;complete;ME;50E;MAE;50AE;RBIAS;r_rank;r_lin;n_5m;n_3m;n_1m
2330;584.6339;219.4278;276.29373;37.656742;680.44336;42.26268;1.8275807;1.886427;0.7377122;1.0621533;0.5812977;169.67873;42.26268;4.3553634;0.4625531;0.7377122;0.084133685;0.5812977;43.024593;42.26268;3.6230056;0.7377122;0.977931;0.0;0;-20.16374399291676;-6.608130410019385;22.24860981881771;6.953554910470814;-1.5168468632169043;0.3562831181532157;0.24347439388483239;0.2926829268292683;0.14634146341463414;0.024390243902439025
2331;382.96793;886.7824;643.2716;32.32181;327.9804;58.19787;5.5694375;0.6419364;1.2159405;1.733909;0.67226505;327.9804;48.772415;9.83897;0.6419364;0.66404057;0.04679964;0.67226505;85.09622;36.751568;7.5998287;0.66404057;1.0150338;0.0;0;-35.50779061977312;-15.374748938914792;36.2329844147978;15.374748938914792;-1.1953404809420254;0.20044593143431833;0.18531554452469937;0.12195121951219512;0.07317073170731707;0.0
2332;828.49475;367.56158;693.608;22.045895;557.24084;53.450626;6.9626045;0.120019004;0.32050887;0.5196623;0.37600258;557.24084;33.609264;6.227076;0.120019004;0.32050887;0.5196623;0.37600258;82.5348;33.609264;0.2974347;0.05902959;1.1493764;0.0;0;42.21461604062434;50.926593241343426;60.616145433108095;51.79905876091934;-15.608721559752157;-0.19715778581300705;-0.2399101188219931;0.04878048780487805;0.04878048780487805;0.0
2333;147.19475;661.3893;308.2775;84.02886;544.2831;94.47479;4.3120213;0.12701046;0.051697623;1.7896414;1.0102141;544.2831;69.65311;3.1858163;0.12701046;0.051697623;0.61900026;1.0102141;58.654415;69.65311;1.0098526;0.051697623;1.1515908;0.0;0;31.929364025573417;34.98902999000225;53.90258766438991;40.926412208066495;-12.633454321989758;-0.16359000052507658;-0.24462466287530074;0.04878048780487805;0.024390243902439025;0.0
2334;434.10873;395.15674;96.5138;2.7854803;548.293;83.77628;7.815066;0.41015366;0.20865342;0.39104575;1.6245278;548.293;0.7734961;9.991329;0.41015366;0.20865342;0.39104575;0.21241729;80.60675;0.7734961;9.697197;0.20865342;1.0632545;0.0;0;-33.11625825732759;-12.59835157032893;34.95821491522567;13.302718037106843;-1.2525873004649704;0.19366322379551335;0.18583051050414515;0.24390243902439024;0.17073170731707318;0.0
2335;692.86426;902.7141;494.5573;82.95149;417.8677;39.429543;8.153949;0.2423043;0.22066228;1.7102461;1.1323892;214.38498;39.429543;9.977214;0.2423043;0.22066228;0.665131;0.37217835;61.07418;39.429543;0.09774082;0.22066228;0.83524275;0.0;0;56.29794746954189;57.02046856971489;68.60668436866888;57.318847104622364;-18.13845664696519;-0.1927666205761789;-0.2592360698906555;0.07317073170731707;0.024390243902439025;0.024390243902439025
2336;869.5541;645.957;101.96944;92.17585;359.2738;57.129566;6.234612;0.79543054;1.9696935;0.79300505;0.715822;359.2738;53.623272;3.3844743;0.79543054;1.3083912;0.40458822;0.5441012;23.345526;14.055576;7.620077;1.3083912;0.8304557;0.0;0;-38.04959248981418;-15.733534950324184;38.784334125573714;15.733534950324184;-1.1624806764315099;0.20044593143431833;0.18531554452469942;0.0975609756097561;0.04878048780487805;0.0
2337;375.8759;493.3694;520.0833;63.04809;337.05096;56.648685;5.782412;0.17012478;0.47966716;1.1008241;0.82636863;337.05096;43.11693;2.1831644;0.17012478;0.3930294;0.61711955;0.82636863;29.947392;4.700073;3.6093326;0.041603167;1.0490607;0.0;0;-10.941209511922333;-0.2181183096190864;22.619703275215134;10.448612500970881;-2.262412924984111;0.08062077672631011;0.09395915240869818;0.2682926829268293;0.1951219512195122;0.0975609756097561
2338;572.0681;140.82153;728.9557;62.572506;232.48355;51.120747;8.164888;1.1267188;0.27690798;1.1072938;1.3882446;181.02249;51.120747;1.9493252;1.1267188;0.27690798;0.8809789;1.3613033;39.1722;51.120747;2.89675;0.27690798;1.0189106;0.0;0;-6.131164565218437;0.34974417166819194;25.040934368889626;12.956983680917688;-2.65247821604334;-0.054550124029832614;-0.1961641410731577;0.2926829268292683;0.21951219512195122;0.12195121951219512
2339;78.44855;902.8975;624.12646;14.98687;444.16177;5.9007483;0.16014911;0.82269853;1.5928199;0.41777256;1.0333915;306.3847;5.9007483;5.882459;0.82269853;0.6329471;0.41777256;0.5863487;30.481178;5.9007483;7.125376;0.6329471;0.883037;0.0;0;-35.23471540806318;-13.82288566804931;35.875444109791815;13.82288566804931;-1.1560074744595505;0.20044593143431833;0.18531554452469937;0.07317073170731707;0.024390243902439025;0.0
2340;178.61589;551.3487;453.78497;56.874943;126.5682;71.28819;5.111242;1.1998711;0.73965365;0.35425955;1.1099102;18.807476;61.73923;3.148373;1.1998711;0.73965365;0.35425955;1.1099102;6.2628894;6.920142;8.469495;0.025366075;1.0693033;0.0;0;-27.074837084619585;-16.11896772383713;28.01978458326416;16.11896772383713;-1.1807685562279848;0.20044593143431833;0.18531554452469942;0.07317073170731707;0.0;0.0
2341;78.44678;292.20245;946.39996;37.57992;902.5578;73.15393;1.2960384;1.9785807;0.42045915;1.4257213;1.2232554;902.5578;22.936949;7.799941;0.53652555;0.42045915;1.4257213;1.2232554;27.574745;7.6523085;4.3652315;0.42045915;0.9884294;0.0;0;-25.32833887669288;-14.41330653208027;27.48965325208107;14.991423374585565;-1.619554410336077;0.3562831181532157;0.2505575448026973;0.2926829268292683;0.12195121951219512;0.07317073170731707
2342;730.6021;879.14764;110.72976;22.98207;78.98696;48.470062;2.223352;1.9838842;0.44854295;1.6525824;1.4797008;78.98696;48.470062;3.5500212;0.09952027;0.44854295;0.22695307;1.1565183;18.684286;2.0556607;0.011642393;0.12995027;0.90910196;0.0;0;121.1166704611874;77.14369604432238;126.1335804892032;77.14369604432238;-27.986639815590927;-0.3707581820180067;-0.43143560076783816;0.07317073170731707;0.07317073170731707;0.0
2343;295.17938;63.896023;881.2015;58.374622;839.04456;90.16714;9.490502;0.8398878;0.2866862;0.28251907;1.2550579;101.27485;78.00571;6.0941463;0.20667031;0.2866862;0.28251907;1.2550579;85.166046;50.986145;8.843019;0.2866862;1.1207485;0.0;0;-34.52134255709637;-15.997655181536913;35.61483793888643;15.997655181536913;-1.2534553203743677;0.20044593143431833;0.18531554452469942;0.0975609756097561;0.04878048780487805;0.0
2344;726.5078;320.93616;802.12756;0.21892767;248.83592;98.39382;0.047065284;0.7404373;0.1690117;1.5055668;1.371811;248.83592;88.39453;2.4960334;0.7404373;0.1690117;0.25150028;0.40615767;22.686565;78.66776;9.0011015;0.1690117;1.0907811;0.0;0;-29.751930540498062;-13.153304707255444;31.596950817280817;13.330345109930164;-1.2620969019612445;0.04359501066736694;0.18775801807137907;0.12195121951219512;0.07317073170731707;0.0
2345;75.7343;541.46014;425.5412;27.713638;854.687;81.30999;3.07707;1.3662902;1.3634708;0.6605558;1.3355937;550.5624;71.54771;4.8146687;1.3662902;1.3634708;0.6605558;1.3340876;10.409711;71.54771;5.9288316;1.3634708;1.0198823;0.0;0;-31.624645618968323;-14.83189110982272;32.60973190686818;15.305794704954423;-1.28470248618584;0.20044593143431833;0.18531554452469937;0.12195121951219512;0.0975609756097561;0.024390243902439025
2346;863.9223;346.4162;161.3385;65.638596;723.06354;92.79352;1.5520666;0.7416824;0.88556683;1.1929138;1.8536661;723.06354;8.184384;6.5842204;0.49200314;0.7415599;1.0946034;0.10682913;71.10219;8.184384;2.414119;0.21609621;1.2255291;0.0;0;-3.150997856599927;6.139324426029816;22.383262415292393;8.285210569707658;-3.3799352779331335;0.20190736290765063;0.22372197771551117;0.2682926829268293;0.14634146341463414;0.0975609756097561
2347;837.17487;481.96692;164.30812;45.558556;921.7654;48.801517;5.708465;1.5587803;0.30539492;1.0739208;1.4755335;514.3853;48.801517;9.90627;1.1846395;0.07882993;0.2647566;0.14294112;23.532988;48.801517;9.681291;0.07882993;1.0790334;0.0;0;-31.947492154178285;-12.682886594695418;34.089426793001074;13.012247155721212;-1.2518011832796607;0.19366322379551335;0.18779498792095065;0.1951219512195122;0.17073170731707318;0.024390243902439025
2348;98.03946;271.6731;922.5877;14.64949;871.53064;91.4327;8.444157;1.2072755;1.5869663;1.4893281;1.097658;214.69502;70.41608;3.0487175;1.0553435;1.3100109;1.3023953;0.016523466;45.749374;70.41608;4.3635874;0.79079676;1.2390002;0.0;0;-16.102386266042767;-3.8200194960620024;21.257606558327797;7.38499274198972;0.3690918986526349;0.2457454622779814;0.2478762858701641;0.3902439024390244;0.1951219512195122;0.04878048780487805
2349;33.51894;138.78226;241.36761;0.23167937;704.07666;93.50918;3.914979;0.40697956;0.048058927;1.0884306;1.7969366;704.07666;61.752052;7.5522757;0.40697956;0.048058927;0.7119668;0.641528;39.23387;61.752052;9.091525;0.048058927;1.0104504;0.0;0;-34.14985522058187;-12.697736816210778;35.80343090406223;13.703496878740083;-1.2855327063835136;0.19366322379551335;0.19276824584654262;0.0975609756097561;0.0;0.0
2350;65.72592;46.485596;875.3746;27.116888;160.16203;62.394352;8.373482;0.8355193;0.86696935;0.19589919;1.8017908;160.16203;62.394352;6.058446;0.4686579;0.86696935;0.19589919;0.068918854;96.595764;42.486767;2.4343634;0.86696935;1.0231947;0.0;0;-10.184413063922637;1.184193670074933;19.009406394352304;6.38762348409935;-0.7716905128037436;0.21675612884639772;0.29050105101322343;0.4146341463414634;0.34146341463414637;0.0975609756097561
2351;855.0939;166.0701;508.26227;54.951023;553.5549;15.157041;4.4079623;1.7286795;0.263338;0.5656104;0.7095142;535.3652;15.157041;7.5523148;0.45197177;0.263338;0.5656104;0.7095142;18.871561;15.157041;9.12986;0.263338;0.9368174;0.0;0;-37.9967144477811;-17.252502471897287;38.79093575273346;17.252502471897287;-1.192878166666668;0.20044593143431833;0.18531554452469937;0.04878048780487805;0.0;0.0
2352;242.35646;953.41705;467.11728;53.501102;346.42978;15.3155365;9.091349;1.111173;0.06526474;0.80186605;1.6125534;346.42978;15.3155365;6.130372;1.111173;0.06526474;0.06534201;1.0125327;15.148996;15.3155365;7.519703;0.06526474;0.7802225;0.0;0;-36.2236907678643;-14.699304396754599;37.109963615505805;14.699304396754599;-1.1915497807196889;0.20044593143431833;0.18531554452469937;0.024390243902439025;0.024390243902439025;0.024390243902439025
2353;552.7906;579.6491;623.31616;13.194083;886.9179;47.28335;8.470981;1.4227383;1.1058179;1.1483227;1.9651115;777.3472;47.28335;1.0900893;0.10651682;1.1058179;1.1483227;1.4254833;79.99289;47.28335;4.4430285;0.5512134;1.2332555;0.0;0;-23.321046153316626;-11.227089464649765;25.80908289252542;12.216966654146148;-1.5613123196080216;0.3562831181532157;0.24725502759247622;0.21951219512195122;0.0975609756097561;0.024390243902439025
2354;431.98175;494.07053;222.88869;61.408344;873.5062;73.584496;1.7964069;1.4226029;0.3193117;0.3473059;0.42162126;93.320175;7.9194536;2.386426;1.3910382;0.15605938;0.23510292;0.42162126;39.991283;7.9194536;0.47155806;0.15605938;1.038747;0.0;0;56.36044760440335;49.78965756177345;70.51912174112039;54.75694973286676;-18.152039284510277;-0.18727784307875348;-0.2953136880072415;0.0975609756097561;0.07317073170731707;0.0
2355;797.57025;390.4806;434.08698;99.89255;320.89706;50.18928;8.851789;0.969489;0.14634967;0.6814887;0.79996055;320.89706;50.18928;7.1298633;0.15234894;0.14634967;0.6814887;0.79996055;60.65967;37.87821;3.81834;0.14634967;0.90968883;0.0;0;-21.121746794479762;-7.977661121096219;23.29724086566915;9.105516323152756;-1.54495031505491;0.3562831181532157;0.2510018402298233;0.34146341463414637;0.07317073170731707;0.024390243902439025
2356;494.0093;711.33594;939.0996;58.528202;674.9826;80.005;1.9337152;0.5980278;0.96275634;0.13579684;0.8367475;674.9826;46.65068;7.424555;0.21530984;0.0896478;0.13579684;0.21432468;10.892795;46.65068;8.620827;0.0896478;0.7842038;0.0;0;-37.53441784043818;-14.233092789105456;39.00512538575474;14.233092789105456;-1.2086752680490895;0.20044593143431833;0.18531554452469937;0.14634146341463414;0.0975609756097561;0.04878048780487805
2357;505.65424;149.84688;245.87436;52.811054;344.90198;77.00186;4.9090433;1.1967143;1.6888359;0.65189976;1.2250433;302.86478;50.51862;6.29919;0.49329412;0.3821867;0.65189976;0.09669753;99.0334;50.51862;6.7387094;0.3821867;0.81987983;0.0;0;-34.22922357347146;-13.0632809290191;36.54545464178998;13.0632809290191;-1.1996098687680616;0.06299888002986578;0.1840238954415546;0.21951219512195122;0.12195121951219512;0.07317073170731707
2358;989.20105;283.36856;922.36774;62.30105;681.40857;20.44045;1.9680791;0.23498555;0.9764014;1.0292777;1.9257143;21.178455;7.5583835;1.985558;0.23498555;0.9764014;1.0292777;1.4289385;7.052426;7.5583835;2.988408;0.2532381;1.2356313;0.0;0;1.8419269012452655;4.771843892121751;28.73927954731018;12.716517459940349;-4.068257494254751;0.03799873401738571;-0.27858150361100564;0.14634146341463414;0.04878048780487805;0.0
2359;158.62827;659.3431;994.2676;87.97912;617.73236;13.363171;3.8707602;1.1987675;0.168512;1.8735372;0.6181607;19.71456;13.363171;1.0844581;1.1987675;0.168512;1.2785314;0.6181607;6.5649486;13.363171;6.01065;0.168512;0.93543935;0.0;0;-25.784857346722404;-13.948563869922594;27.574977688158263;14.714322200392132;-1.3304246008405975;0.19366322379551335;0.18641981964157692;0.12195121951219512;0.04878048780487805;0.0
2360;832.3969;484.2737;61.388115;94.60533;515.8385;70.61287;9.856187;0.21444988;0.61566997;0.36370423;1.5099436;515.8385;70.61287;7.3652434;0.21444988;0.61566997;0.36370423;0.033553686;77.47403;22.787748;9.330844;0.115239576;1.1620747;0.0;0;-30.186392304577417;-11.851769162280078;33.34769795552046;12.536695702758209;0.3534935245203818;0.12212383183989105;0.2098754459586098;0.17073170731707318;0.14634146341463414;0.024390243902439025
2361;61.232246;772.3916;536.0653;4.1992483;879.62195;32.106007;7.6537504;1.8045781;0.8977241;0.06496362;1.5593387;782.6188;5.0976834;6.3775973;0.863661;0.8977241;0.06496362;1.086736;42.69468;5.0976834;3.967364;0.27875572;0.8550757;0.0;0;-28.536038440505997;-11.003196329505414;29.97730493084108;11.760849514220666;-1.4360201890908537;0.29632806532566497;0.21870768152095482;0.12195121951219512;0.12195121951219512;0.024390243902439025
2362;482.87228;898.13873;180.1011;20.57888;253.58977;93.14655;5.545197;1.4903042;0.56949997;0.76061624;1.3953657;253.58977;89.9589;5.588832;1.4903042;0.56949997;0.76061624;0.8040732;46.15088;3.6528144;2.2699537;0.56949997;0.79627156;0.0;0;-13.03155871746048;-1.1780845373410784;20.389536133073157;8.504432772569203;-1.9780816612607224;0.3328954250855805;0.2886385027653531;0.2926829268292683;0.1951219512195122;0.0975609756097561
2363;887.4715;825.13885;625.49713;11.66483;799.492;86.86392;9.355431;0.37060785;0.68169755;1.2191015;1.1806649;799.492;84.380394;0.19918412;0.37060785;0.68169755;0.6744777;1.1806649;49.38833;15.163739;8.466447;0.68169755;1.1621554;0.0;0;-33.178310169476994;-15.431792103682966;35.00905608987239;15.912428322804487;-1.3558410116935415;0.19366322379551335;0.1893917731617558;0.07317073170731707;0.024390243902439025;0.024390243902439025
2364;668.5618;192.36563;989.6472;77.25814;692.6127;45.17868;3.6034381;1.5714741;1.0053349;1.2191874;1.1477237;692.6127;45.17868;6.197296;1.1980073;1.0053349;1.2191874;1.1477237;81.43527;45.17868;5.4005485;0.7269902;1.0916983;0.0;0;-30.519129172987473;-13.314946670849906;31.710237056209515;14.5799270754637;-1.3414417969041297;0.29632806532566497;0.2008875550565648;0.17073170731707318;0.0975609756097561;0.0
2365;688.3625;100.555534;897.9121;4.6517296;288.4552;58.092533;1.7403265;1.4544472;1.8855153;0.697653;0.5712841;288.4552;58.092533;7.7916007;1.402664;1.1939275;0.037460797;0.5712841;17.55032;58.092533;5.717992;1.1939275;1.2185494;0.0;0;-22.93237161171749;-10.692843898947615;24.02702261505891;10.95627711457064;-1.2827746755958662;0.29632806532566497;0.19378559194255596;0.17073170731707318;0.12195121951219512;0.024390243902439025
2366;270.6841;177.7462;925.6;90.27323;427.4689;84.725685;8.291237;1.4596051;1.6116513;0.08483962;0.28312787;427.4689;66.00351;4.64898;1.4596051;0.7651925;0.08483962;0.28312787;35.990376;14.991718;9.253914;0.7651925;1.143922;0.0;0;-33.49412263251708;-15.022443044289503;34.95791113588037;15.022443044289503;-1.2199085316866667;0.20044593143431833;0.18531554452469942;0.0975609756097561;0.07317073170731707;0.0
2367;424.38904;785.6954;221.21631;2.153481;78.32403;87.14978;0.13163185;0.67721075;0.4167091;1.8386334;0.67477953;78.32403;12.342623;0.5195196;0.25356886;0.4167091;1.6777797;0.29087567;26.081902;12.342623;4.0365033;0.4167091;1.0097213;0.0;0;-8.453726119979256;-1.9301070114093193;20.8972695874247;8.223348594900187;-2.005817381965381;-0.18009126775211579;-0.0964904185635384;0.34146341463414637;0.21951219512195122;0.12195121951219512
2368;372.91525;914.69275;546.8964;60.294426;601.6009;55.741737;8.047908;1.0502543;1.572664;1.0085474;0.4668839;47.260197;16.07204;2.905957;1.0502543;1.572664;0.10076598;0.4668839;16.191792;0.84021544;7.3253427;0.7524487;1.0840244;0.0;0;-30.129155383093504;-14.91205318035307;31.098152000271266;14.91205318035307;-1.2283641936093654;0.20044593143431833;0.18531554452469937;0.0975609756097561;0.07317073170731707;0.024390243902439025
2369;526.22876;926.1944;242.48271;27.630062;889.012;97.19412;0.2283531;1.1756918;0.79514366;1.5552886;1.308722;168.39124;7.2861414;1.7496866;0.01949429;0.79514366;1.1579189;1.308722;95.3314;7.2861414;8.657929;0.79514366;1.1606865;0.0;0;-34.321311969819625;-15.975066125293012;35.494245022065456;16.208742289151843;-1.2756341309368577;0.20044593143431833;0.18531554452469937;0.04878048780487805;0.04878048780487805;0.024390243902439025
2370;467.60565;305.23364;900.4305;47.109295;126.640236;52.144768;2.8509605;0.7601868;1.6332753;0.7998352;1.7077436;126.640236;41.98506;6.188377;0.7601868;0.02627738;0.7998352;0.8470547;59.745243;41.98506;5.974384;0.02627738;1.2299448;0.0;0;-20.526023733593068;-7.643950565312281;21.839480645793344;7.872601796252866;-1.3226902201892698;0.29632806532566497;0.2076801615404571;0.21951219512195122;0.12195121951219512;0.024390243902439025
2371;333.62936;841.938;199.24245;44.244404;140.67848;4.2066555;3.5614417;1.1251937;1.2380432;1.6645471;0.32579887;112.97499;4.2066555;1.2268761;0.7276715;1.2380432;0.1212887;0.32579887;20.973867;4.2066555;6.063661;1.2380432;0.9247671;0.0;0;-29.63908514282137;-15.45350016675161;30.487126964797316;15.45350016675161;-1.1714005937762884;0.20044593143431833;0.18531554452469942;0.07317073170731707;0.04878048780487805;0.0
2372;312.4258;540.87317;162.41933;74.91444;479.8212;56.313248;3.192106;0.49559265;1.3611788;1.571529;1.3223419;52.90026;3.553737;0.41910747;0.49559265;0.41318685;1.4118887;0.16526687;27.720274;3.553737;4.9499993;0.22276655;1.1640239;0.0;0;-12.313466003077698;-2.325802001487233;18.799230992089015;5.580158097698813;-1.634800794719465;0.0677310751565338;0.22182705724491333;0.4634146341463415;0.24390243902439024;0.07317073170731707
2373;258.34436;824.5639;22.041006;49.714546;288.41782;77.72299;2.4418862;1.7510206;0.7305834;0.19963008;0.25252202;117.29171;51.73026;8.18382;1.4571222;0.7305834;0.19963008;0.25252202;28.516657;51.73026;0.91138244;0.7305834;0.89580774;0.0;0;15.655233706708502;8.777119950491965;37.73718201316285;14.269392471953779;-5.877977062884644;-0.04113226794444613;-0.34610985273451556;0.14634146341463414;0.07317073170731707;0.0
2374;371.3968;552.88116;190.12839;42.179962;284.15964;98.49502;1.0907028;1.9210697;1.4292513;0.112019144;0.7663948;284.15964;30.770506;9.219859;1.3861005;1.4292513;0.112019144;0.40537587;26.761177;30.770506;2.8539314;0.2483908;1.0422281;0.0;0;-11.223663110496492;-2.7225907455886045;21.069038440766573;7.8669565649390165;-1.8036960076237716;-0.14606749950081827;-0.11918181854182963;0.34146341463414637;0.21951219512195122;0.024390243902439025
2375;158.44206;154.43428;197.86522;73.05468;642.28345;10.626321;0.041768912;0.66019857;1.1357238;0.30751073;0.35463703;493.42868;10.626321;8.441036;0.34737787;1.1357238;0.11620311;0.15880187;56.710567;10.626321;3.8329053;0.8207604;1.0601724;0.0;0;-20.112729045933488;-7.312899568400155;22.451921841355304;7.848943987809577;-1.4900829498437895;0.3562831181532157;0.2430703019969182;0.2926829268292683;0.0975609756097561;0.024390243902439025
2376;873.38324;88.42735;86.71529;92.58811;416.1538;44.109665;7.7493715;0.6913712;1.2409581;1.6474546;0.60609;416.1538;44.109665;5.8408318;0.6271355;0.081687786;0.7919424;0.60609;82.805084;29.817055;2.5418067;0.081687786;0.7510354;0.0;0;-24.648497496224326;-12.386429297217319;26.634268979305784;13.206649410640779;-1.549513252251921;0.3562831181532157;0.2549479621037268;0.2926829268292683;0.14634146341463414;0.04878048780487805
2377;606.0982;957.647;869.0637;79.41285;846.2011;58.70632;4.5745883;0.44025815;1.0986197;0.546348;1.7185643;427.57294;57.362278;3.5724962;0.44025815;0.6621273;0.21135154;1.2518985;24.647892;56.445496;2.7404635;0.13827275;1.0799136;0.0;0;-12.247853257848865;-0.36969234656316985;21.136038661565518;9.914745683490366;-1.9671246295086025;-0.006476999213339036;0.2095641786036324;0.2926829268292683;0.1951219512195122;0.17073170731707318
2378;142.44856;431.54453;782.1978;73.69803;434.61707;88.15821;1.6278214;1.7309109;0.12102346;0.7976115;0.8452816;434.61707;55.19626;0.812469;0.3960853;0.12102346;0.7976115;0.8452816;14.535888;55.19626;8.726609;0.12102346;1.0013613;0.0;0;-34.081898308867586;-16.665917389767998;36.11665067214834;17.256631886064895;-1.34443796914525;0.04359501066736694;0.1879088271169059;0.024390243902439025;0.0;0.0
2379;696.9207;357.01544;261.93668;48.823437;619.12274;71.61741;0.83094853;0.33508998;0.9537529;1.1609778;0.22611283;619.12274;35.364944;3.9099917;0.33508998;0.9537529;1.1609778;0.22611283;13.073274;35.364944;5.905454;0.5483316;0.9286095;0.0;0;-30.70453208624355;-14.185606152223755;32.49338160151255;14.572067912294813;-1.298252203849809;0.20044593143431833;0.18531554452469937;0.12195121951219512;0.04878048780487805;0.04878048780487805
2380;849.1898;362.74005;785.4251;90.031555;403.91248;23.201502;2.7915936;1.5997291;0.11199877;1.3072393;0.40590993;403.91248;23.201502;1.8437252;0.8561334;0.11199877;0.3363594;0.40590993;21.269068;23.201502;9.419522;0.11199877;1.1100615;0.0;0;-32.94141130934881;-16.68347592007109;34.66936136327108;16.98252656571134;-1.280916579690816;0.04359501066736694;0.18181031798753644;0.04878048780487805;0.0;0.0
2381;245.16031;385.14508;427.9429;48.682713;263.46326;85.95298;3.5501976;1.666334;0.3453176;0.8584529;1.6888529;263.46326;15.321369;8.082938;0.70629734;0.25737295;0.23669444;1.0393965;28.141277;15.321369;4.5324607;0.25737295;1.084337;0.0;0;-13.90342167842223;-3.2491017127993587;20.916103778770328;9.145676056299806;-1.7078869109882497;0.08434910846631533;0.17054426496330644;0.3170731707317073;0.1951219512195122;0.024390243902439025
2382;159.09459;945.5469;777.76514;93.03555;476.61877;66.4579;4.6195703;0.6392757;0.9564287;0.90383893;0.82621783;476.61877;44.500107;8.338294;0.6392757;0.20204902;0.90383893;0.82621783;46.87792;24.667526;6.3009677;0.20204902;1.0706551;0.0;0;-28.790304625249398;-13.098461985978219;29.893519957889698;14.623753968907181;-1.3157644165002111;0.29632806532566497;0.19593739192651413;0.17073170731707318;0.0975609756097561;0.024390243902439025
2383;18.531084;72.077545;329.7776;80.311935;723.27563;89.52618;1.0195246;1.5558152;0.8182871;0.6629803;1.8725988;723.27563;38.771164;4.7021785;1.3842491;0.8182871;0.6629803;0.5458344;76.81288;38.771164;5.7204437;0.8182871;0.96863633;0.0;0;-30.346975992468888;-9.532604651208231;32.02558428462011;10.65879623792884;-1.3310244755930372;0.29632806532566497;0.1900110721779673;0.21951219512195122;0.14634146341463414;0.024390243902439025
2384;56.777836;127.870674;569.0077;15.110997;953.28107;83.45395;9.799434;0.91141427;0.10539449;0.19712277;1.1268375;825.1596;79.659615;3.0807712;0.91141427;0.10539449;0.19712277;0.26014745;12.1903105;13.090183;9.413123;0.10539449;0.8332882;0.0;0;-37.13670636845476;-14.105613057563914;39.503539820976115;14.815526633461218;-1.3836199405871095;0.04359501066736694;0.17936732098555375;0.1951219512195122;0.07317073170731707;0.024390243902439025
2385;764.62885;791.755;387.79443;4.794518;51.74516;13.013322;2.6947756;0.7034207;0.28307742;0.30514842;1.0190892;51.74516;13.013322;6.995349;0.7034207;0.28307742;0.30514842;0.77357525;35.453053;13.013322;1.1868632;0.28307742;1.0983834;0.0;0;49.289176107157125;30.173437051781747;62.381650220868025;30.855084322665448;-13.246077635017839;-0.12896888050300592;-0.3458007697347055;0.07317073170731707;0.024390243902439025;0.0
2386;987.31445;553.9154;195.79906;74.11148;536.50867;96.05102;4.418546;1.7878231;0.9359347;1.7808994;0.9177909;536.50867;96.05102;6.278605;0.44920313;0.32880834;0.3322584;0.9177909;12.306178;73.56942;3.1224196;0.32880834;1.2311461;0.0;0;-4.954972906694845;1.3766877533772117;25.47091935134182;12.661609086066761;-2.83433583649776;-0.07266855808259845;-0.22982004421937005;0.3170731707317073;0.21951219512195122;0.07317073170731707
2387;54.43152;137.25139;589.77655;68.61533;639.6063;45.48421;7.0930643;0.9125209;1.9356425;1.9499531;1.549178;639.6063;15.98117;5.8133025;0.9125209;1.2662103;0.6246181;1.549178;99.24297;15.98117;7.5216093;0.19556244;1.1372219;0.0;0;-35.34503982204914;-15.790237004996953;36.08141586965905;15.790237004996953;-1.2304252891404086;0.20044593143431833;0.18531554452469942;0.04878048780487805;0.04878048780487805;0.024390243902439025
2388;750.5903;44.115536;753.3225;60.24868;94.86332;98.256996;3.1088011;0.11990708;0.9779278;1.6526537;1.6730533;94.86332;44.05943;9.25601;0.11990708;0.29704812;1.4959071;0.9791942;72.4226;17.295591;7.7503915;0.29704812;0.89215523;0.0;0;-35.9704114050706;-14.428458957785324;36.56211630282157;14.428458957785324;-1.1511576285011682;0.20044593143431833;0.18531554452469937;0.0975609756097561;0.04878048780487805;0.0
2389;81.14355;231.992;755.57605;97.626305;830.87933;18.782013;0.83414465;1.2726976;1.5473815;0.6185378;0.26282802;673.04456;18.782013;2.8050978;1.2726976;0.47373176;0.6185378;0.26282802;27.907808;18.782013;1.1008329;0.47373176;0.9385395;0.0;0;-5.6311481621099695;6.268072327015602;23.95854946686236;11.443789181921034;-3.8072487057759483;0.1559122183520206;0.14162732239477588;0.21951219512195122;0.14634146341463414;0.024390243902439025
2390;596.2115;268.20264;362.72653;54.585766;283.19247;79.35247;3.771639;1.3194246;0.8916858;0.36491582;0.8227452;97.041756;42.31166;3.3166606;1.3194246;0.8916858;0.36491582;0.8227452;19.177614;42.31166;5.545417;0.812352;1.0181844;0.0;0;-24.200282697099137;-12.611499384006635;25.28638556914833;12.796844654429208;-1.2677351821659877;0.20044593143431833;0.18531554452469937;0.14634146341463414;0.0975609756097561;0.04878048780487805
2391;758.5145;24.0709;523.52466;34.855198;876.16284;30.55867;5.5331984;1.2729545;0.3915324;1.0232902;0.5727101;281.40677;30.55867;0.55492175;1.2729545;0.043298807;0.030689126;0.5727101;35.471626;19.181704;2.4825444;0.043298807;1.2085862;0.0;0;7.152731701509378;15.433233866665915;34.62563692370187;18.038156541730217;-6.295861721682415;-0.037511724246026654;-0.1977452281893599;0.04878048780487805;0.024390243902439025;0.024390243902439025
