model_run;-8_1;-7_1;-6_1;-5_1;-7_2;-5_2;-4_2;1-3_2;1.8-3_2;3-3_2;4-3_2;-7_3;-5_3;-4_3;1-3_3;1.8-3_3;3-3_3;4-3_3;-7_4;-5_4;-4_4;1.8-3_4;rch;offset;complete;ME;50E;MAE;50AE;RBIAS;r_rank;r_lin;n_5m;n_3m;n_1m
1787;689.1894;722.0605;329.16406;2.8906546;463.26602;43.715206;1.603768;1.5740178;0.90305215;0.2894259;0.5467913;463.26602;26.449442;9.921523;1.1943525;0.34263286;0.2894259;0.11236598;12.32417;26.449442;0.2672951;0.34263286;0.9049053;0.0;0;43.35680760677871;27.820966725263247;44.2692772934165;27.820966725263247;-11.326145951349245;-0.28375591358030483;-0.45849634334678124;0.23076923076923078;0.15384615384615385;0.02564102564102564
1788;857.8455;760.6732;775.14026;74.38565;832.6956;9.0708;5.651279;1.6762075;0.527164;1.201222;1.380143;69.89031;9.0708;3.2109177;0.028827524;0.527164;1.1798661;1.0227079;23.273474;9.0708;4.557357;0.527164;1.2056838;0.0;0;-0.6592638921919052;-1.8342904676083833;9.643856435172141;9.989725378896907;-1.9334341500203913;-0.025117892401059685;0.1255239334429411;0.3076923076923077;0.20512820512820512;0.07692307692307693
1789;86.96722;847.7983;196.48174;24.36822;942.4602;46.26399;1.4190485;1.3518395;0.16934495;0.8595552;0.71749204;68.16156;28.6515;1.3341558;1.0832932;0.16934495;0.8595552;0.71749204;22.6978;28.6515;7.848215;0.16934495;1.2123924;0.0;0;-12.614987387846137;-13.291817206595738;14.884945496469173;13.81813917561422;-1.4213678952419098;0.18850285172661183;0.1970421379017104;0.10256410256410256;0.05128205128205128;0.0
1790;767.37415;381.05508;719.0436;64.49327;547.5535;61.55843;6.606307;0.7107304;1.6588159;1.869072;1.2018534;547.5535;61.55843;7.9040184;0.420964;0.49333677;1.2640898;0.9426856;28.696806;56.535854;4.4010468;0.49333677;0.94463325;0.0;0;-13.636199259634623;-11.3002520369607;14.863517238729838;12.282310845279966;-1.3796326505416907;0.2991688517571227;0.2150609844333086;0.1794871794871795;0.1282051282051282;0.10256410256410256
1791;314.5888;333.7673;629.24036;55.95876;498.06998;79.69427;3.7745411;1.3098041;1.2357953;1.2213976;1.636049;62.961403;60.87271;8.010023;0.6782231;0.6347735;1.2213976;0.8367218;10.630964;60.87271;9.083267;0.6347735;0.7562471;0.0;0;-26.154431311393612;-16.17329903246386;26.708184144315346;16.17329903246386;-1.1110028400534055;0.20179252118611385;0.18967942390624515;0.10256410256410256;0.07692307692307693;0.0
1792;224.45615;717.19867;655.768;43.140724;766.94885;55.06689;2.286151;1.6599244;1.1658326;1.5326937;1.8463426;766.94885;35.951347;7.820193;1.6599244;1.1658326;0.17112802;1.1028183;39.394363;23.419537;7.8701496;0.3184268;0.83455014;0.0;0;-24.304740007775347;-14.358387095446915;25.125464629597115;14.358387095446915;-1.2227590590337518;0.20179252118611385;0.18967942390624515;0.10256410256410256;0.02564102564102564;0.0
1793;692.01245;585.9868;184.18822;59.06992;991.77734;38.012276;3.613825;1.5013449;1.4441336;0.67676175;0.8599323;103.07847;2.2220392;7.0594287;1.4385992;1.4441336;0.67676175;0.22483304;92.149734;2.2220392;5.4303403;0.6855095;1.204535;0.0;0;-9.571237652713998;-6.1460056872111295;11.58397518866308;6.8591684318218995;-1.4084973453450647;0.2991688517571227;0.22012554332462972;0.2564102564102564;0.1794871794871795;0.02564102564102564
1794;910.69867;635.4835;672.48224;69.53437;431.67288;26.519796;7.017157;1.7254359;1.2140303;1.511414;1.6658602;121.30534;16.106552;7.8935266;1.2956289;0.8278325;0.97002864;0.15775609;88.06873;2.1231704;3.5197363;0.8278325;0.76365525;0.0;0;-12.490923578695114;-7.244626053479806;14.430820505397365;7.3504850236219;-1.3286332426189413;0.2991688517571227;0.20642787459692882;0.358974358974359;0.2564102564102564;0.05128205128205128
1795;302.06903;559.96765;739.60864;57.26721;173.44868;95.748535;9.081254;1.9672266;0.7075481;1.472218;0.6767822;173.44868;29.153522;8.630476;1.9672266;0.7075481;1.472218;0.031150695;49.465527;20.691109;1.6294323;0.7075481;1.1730069;0.0;0;26.38620884477453;15.594790621529995;27.59606505439482;15.594790621529995;-5.943270598983515;-0.14867894633547604;-0.3896675425455127;0.15384615384615385;0.1282051282051282;0.05128205128205128
1796;573.14545;774.96606;494.51614;55.79679;835.96375;19.908718;0.122696675;1.3833891;1.238987;1.9818769;1.325443;729.5062;16.289835;0.35370705;0.36576384;1.238987;0.22007532;0.83181095;83.53898;16.289835;9.515529;1.0666851;0.9044047;0.0;0;-26.123340370675567;-14.910034011846307;27.125495414036223;14.910034011846307;-1.187044451007378;0.20179252118611385;0.18967942390624515;0.05128205128205128;0.02564102564102564;0.0
1797;296.93576;198.14047;346.96204;43.664165;713.321;4.337394;1.686801;1.8569732;0.28868368;1.325728;1.7564921;581.20215;4.337394;9.915885;0.13118793;0.28868368;1.2857178;0.9262465;36.34814;4.337394;3.0712502;0.28868368;0.84492266;0.0;0;-5.8594158316037825;-6.952202240971928;8.702720321150483;8.700636500841;-1.7752898398977657;0.4426681480036608;0.2977657281278502;0.3333333333333333;0.2564102564102564;0.07692307692307693
1798;558.74274;560.155;174.8893;43.060448;153.62502;12.675351;7.060276;0.5508378;0.5993875;1.8331448;1.37399;153.62502;12.675351;7.6498437;0.5508378;0.5993875;0.60806316;1.37399;61.764717;12.675351;2.549318;0.5993875;1.2060721;0.0;0;12.276516561798674;5.9824173241372876;21.318111245088403;15.442400648075903;-4.511617575822699;-0.07777488786427521;-0.3635543477750507;0.10256410256410256;0.05128205128205128;0.02564102564102564
1799;625.64343;166.52077;297.0609;49.147503;330.2742;99.75076;5.6916614;1.9472307;1.0792539;1.7351621;1.4144102;330.2742;88.41234;5.4543667;0.05590879;0.8424828;1.5243428;1.4144102;70.443954;50.228867;4.6045895;0.8424828;1.1042784;0.0;0;-10.933325547895935;-11.144305280534695;12.423774872720182;11.92745869977395;-1.4251676712339947;0.2991688517571227;0.22179309239029346;0.20512820512820512;0.1282051282051282;0.05128205128205128
1800;614.23206;413.1794;766.19006;45.262585;557.69116;90.62139;3.1986387;1.8215458;0.14760652;1.8382733;1.6768771;557.69116;64.52049;3.998135;1.5606031;0.14760652;0.14135204;0.76742125;20.126963;35.937317;4.9758077;0.14760652;0.77019006;0.0;0;-14.99934032881219;-9.29416381378826;17.03257025703746;10.419178218484177;-1.4133203566299914;0.2814384483456836;0.2034457000395159;0.1282051282051282;0.07692307692307693;0.02564102564102564
1801;627.3109;667.3539;415.30673;43.958557;734.1509;32.09376;6.521115;0.09207352;1.6453493;1.1506022;0.51237243;574.66754;32.09376;9.881283;0.09207352;1.4295585;1.1506022;0.51237243;24.030231;11.449337;9.9766445;0.4509221;1.1701329;0.0;0;-21.938956230070527;-15.900163756565462;22.773441807431446;15.900163756565462;-1.1993573273475686;0.20179252118611385;0.18967942390624515;0.10256410256410256;0.02564102564102564;0.0
1802;143.72899;498.1409;705.6861;21.11597;782.8401;0.4845328;8.673203;1.1849911;0.09883168;0.45573035;1.4963228;411.99493;0.4845328;0.9376011;0.4615701;0.09883168;0.010875491;0.32472798;17.502611;0.4845328;1.0308968;0.09883168;1.1857498;0.0;0;70.84262790268252;60.38110056058653;72.9136877198516;60.38110056058653;-21.395904341143616;-0.32714458426577336;-0.4272913590002032;0.20512820512820512;0.10256410256410256;0.0
1803;696.60504;385.79562;742.6904;72.51131;164.17406;76.74388;2.5872068;1.0109137;0.7510091;1.1742042;1.2789117;164.17406;76.74388;7.683807;1.0109137;0.7510091;1.1742042;0.48231396;99.630424;76.74388;8.744261;0.7510091;0.7854873;0.0;0;-25.49682719083188;-15.318385829168818;26.32476565394899;15.318385829168818;-1.1205395738168311;0.20179252118611385;0.18967942390624515;0.1282051282051282;0.07692307692307693;0.05128205128205128
1804;678.00287;886.1203;677.4285;13.381951;224.58316;30.123571;4.861865;1.6330545;0.914246;1.8441281;1.0963163;224.58316;30.123571;1.36543;0.99329674;0.914246;0.970568;1.0428219;45.00025;30.123571;1.3966061;0.914246;0.88725764;0.0;0;5.452465546672541;3.3731214998166195;13.564510541247127;12.592571757232747;-3.0414183465031615;-0.06455592649259202;-0.2199374718872359;0.358974358974359;0.1794871794871795;0.05128205128205128
1805;685.76227;775.0975;676.80304;90.88017;746.6813;2.3127184;0.21746574;0.26141685;1.3646066;1.946307;1.9504309;746.6813;2.3127184;5.596286;0.26141685;1.1675551;1.8509421;0.7525203;38.44898;2.3127184;4.8322372;0.8909856;1.2465669;0.0;0;-6.908667355643804;-6.752367819385171;9.036594488417435;7.10313684681941;-1.5593742380840196;0.4408995543585866;0.2590075961348333;0.2564102564102564;0.15384615384615385;0.02564102564102564
1806;83.32985;531.0279;614.70013;62.522137;124.95125;45.714798;9.4605;1.0600022;0.3181901;1.8928723;0.8309019;119.76919;45.714798;4.662674;1.0600022;0.3181901;0.02820031;0.8309019;41.089508;45.714798;8.655722;0.06643036;0.98791736;0.0;0;-20.94993359992394;-16.290616669248465;21.788848060406625;16.290616669248465;-1.1667180531433872;0.20179252118611385;0.1896794239062452;0.02564102564102564;0.02564102564102564;0.02564102564102564
1807;452.37045;950.5526;523.23773;4.985178;503.17865;42.47318;8.018421;1.007515;1.6445224;0.8877699;0.47735155;461.01712;4.5712686;1.084265;0.5855723;1.6445224;0.8877699;0.021174897;97.12419;4.5712686;8.016481;0.34011623;0.87359184;0.0;0;-20.797847197960134;-12.644788379544195;23.558397210088394;13.43709809487001;-0.46796805837476524;0.04343648617482152;0.11712908251666156;0.23076923076923078;0.15384615384615385;0.10256410256410256
1808;414.9448;430.12164;205.83852;65.93397;550.5322;36.23968;5.0558543;0.79712266;0.85796094;1.6106172;1.6801388;550.5322;36.23968;1.793142;0.49757946;0.61793584;1.0911205;1.3543633;12.286149;36.23968;9.948259;0.61793584;0.7866737;0.0;0;-27.844709556654426;-16.920092402248684;28.65700577613592;16.920092402248684;-1.1650060107723805;0.20179252118611385;0.18967942390624515;0.02564102564102564;0.02564102564102564;0.0
1809;95.84437;790.1922;844.37537;36.215275;345.961;65.37141;9.92006;1.9844437;0.50978845;0.98223656;0.37839323;345.961;65.37141;3.6213534;1.3943678;0.50978845;0.14196457;0.37839323;93.47585;65.37141;6.243749;0.50978845;0.7571378;0.0;0;-22.82595631219692;-15.160590718351301;24.05987485412292;15.160590718351301;-1.234933012618539;0.20179252118611385;0.18967942390624515;0.10256410256410256;0.07692307692307693;0.05128205128205128
1810;230.14424;176.25688;964.6215;92.983505;798.37286;72.62883;2.209984;1.0836973;0.20568824;1.3865349;1.4930943;307.51385;69.395935;3.257007;0.84496284;0.20568824;1.3865349;0.62240255;61.655075;31.94433;7.536119;0.13219415;0.8890103;0.0;0;-19.699526431417727;-12.256170451304882;21.475119218372217;12.658498084636676;-1.3178007287564912;0.18850285172661183;0.19499287941972637;0.07692307692307693;0.07692307692307693;0.0
1811;446.553;292.93454;471.8192;93.61394;64.86166;55.96246;7.442266;0.8323564;1.8513732;0.86875874;1.8571576;64.86166;47.724785;2.3564847;0.6938642;0.5884618;0.5692066;1.8252561;58.44;47.724785;9.534734;0.5884618;1.0397837;0.0;0;-23.73594276580101;-17.086866093033848;24.211562851074206;17.086866093033848;-1.1129915596571107;0.20179252118611385;0.18967942390624515;0.05128205128205128;0.02564102564102564;0.0
1812;745.47723;344.7047;933.9064;84.608246;779.67004;1.4972787;7.6973705;1.7142427;0.81273437;0.612117;1.6449474;421.10562;1.4972787;4.869829;1.1245099;0.81273437;0.37644586;1.6449474;41.15963;1.4972787;4.117695;0.81273437;1.0207851;0.0;0;-9.490528155785954;-10.471614210770497;11.350491774486756;10.73768538027906;-1.5589404553716122;0.4408995543585866;0.2585248219933158;0.23076923076923078;0.1282051282051282;0.02564102564102564
1813;244.69145;114.76254;998.0146;56.828106;649.57245;2.339357;8.310249;0.28671825;0.76885533;0.8894518;1.2699709;292.511;2.339357;5.9534316;0.28671825;0.76885533;0.14407389;0.81877506;12.589033;2.339357;4.133289;0.76885533;0.8782313;0.0;0;-10.4371484239068;-10.150850391747099;11.820971303712975;10.423341876646163;-1.4142355190953884;0.2991688517571227;0.22437475773319276;0.15384615384615385;0.10256410256410256;0.05128205128205128
1814;831.4524;506.78677;491.33395;91.92585;512.1454;88.1862;6.854112;0.582249;0.3686852;0.62088966;1.8470745;512.1454;22.5649;7.1569376;0.25755072;0.3686852;0.62088966;0.759371;86.238014;22.5649;6.3573503;0.3686852;0.7890382;0.0;0;-20.688900298179977;-12.010376728669968;21.8430287179923;12.908824466423312;-1.2737499443017355;0.20179252118611385;0.18967942390624515;0.10256410256410256;0.07692307692307693;0.02564102564102564
1815;550.34033;200.33754;727.1118;65.01584;873.649;18.72562;1.9140002;0.56499493;1.0176132;0.8521251;0.98292834;592.1696;18.72562;3.2379262;0.56499493;0.817317;0.8521251;0.98292834;57.38988;11.899507;8.383567;0.817317;0.8551612;0.0;0;-25.885680504717776;-17.288173795926554;26.71442117618396;17.288173795926554;-1.2050178365992712;0.20179252118611385;0.1896794239062452;0.05128205128205128;0.0;0.0
1816;762.81744;637.84406;647.3524;87.52539;210.22397;39.86663;0.92242783;1.8680644;0.6465686;1.3585936;0.16058937;210.22397;39.08666;6.4953527;0.7510106;0.6465686;0.607738;0.16058937;10.462567;39.08666;2.7011774;0.6465686;1.0335411;0.0;0;9.819157552973058;1.694677617219213;16.680261638659957;9.90780691775305;-3.0203169718250393;-0.1446073003154898;-0.39821682322384633;0.358974358974359;0.28205128205128205;0.10256410256410256
1817;477.8304;198.19144;244.89217;16.089315;802.7663;10.442376;1.8117685;1.7618561;0.3401871;0.4094888;1.4725122;115.30305;10.442376;6.084984;0.39877814;0.3401871;0.4094888;0.2845333;73.31856;10.442376;7.6172314;0.21356343;0.7598097;0.0;0;-22.265490141778034;-13.606328136070317;23.415674478983846;13.606328136070317;-1.1895414118310035;0.20179252118611385;0.18967942390624515;0.23076923076923078;0.10256410256410256;0.05128205128205128
1818;504.20227;132.2712;56.61855;90.42761;195.89679;23.007168;8.584602;1.2173018;1.5082117;1.3566638;1.4365205;64.1225;23.007168;7.037941;0.26755556;0.927873;1.3566638;0.8053793;48.084198;23.007168;8.199197;0.42807007;0.81872845;0.0;0;-24.71896134309742;-15.713286405967182;25.160951346847053;15.713286405967182;-1.089858194520334;0.20179252118611385;0.1896794239062452;0.05128205128205128;0.02564102564102564;0.0
1819;623.5222;969.3959;458.82175;66.19291;990.5416;48.58683;4.025931;0.64606255;1.7975488;0.15650354;1.7320986;943.71454;43.865273;9.56262;0.64606255;1.2422035;0.15650354;1.0014157;45.481213;43.865273;5.9166937;0.13948563;1.1364545;0.0;0;-15.487200726671517;-10.130869398171114;16.748255153174355;11.303864270768656;-1.3568308299476934;0.2991688517571227;0.20630050187309257;0.1794871794871795;0.1282051282051282;0.0
1820;928.6909;661.6579;789.33295;30.397064;42.437122;23.631102;5.4661994;0.94152653;0.71106553;0.013169235;0.8181377;42.437122;23.631102;9.010157;0.1365174;0.71106553;0.013169235;0.8181377;15.527954;23.631102;2.0955715;0.71106553;0.7623047;0.0;0;3.913644630939983;-2.8970560300714396;15.824573437713962;9.922494618461826;-2.314116067468837;-0.27400178055775254;-0.45177785795387804;0.3333333333333333;0.23076923076923078;0.05128205128205128
1821;496.89447;937.0864;331.88333;99.78157;557.6653;65.94236;0.26347622;1.1465816;0.58012533;0.47375894;0.29863188;223.9948;1.7908068;8.376078;1.1465816;0.107071504;0.22226897;0.21436344;70.53931;1.7908068;7.9634886;0.107071504;1.0282619;0.0;0;-17.581778404367515;-13.035873667137906;19.035781374267852;13.482864336894096;-1.2621073114884644;0.20179252118611385;0.18967942390624515;0.07692307692307693;0.07692307692307693;0.0
1822;533.371;494.98892;786.59436;68.71971;176.33664;36.79411;4.919371;1.0847728;0.75303656;0.41269618;0.2143138;176.33664;36.790936;7.1102133;0.050615977;0.7119413;0.41269618;0.2143138;68.32896;31.46744;9.20262;0.4995165;1.1650162;0.0;0;-19.038893207353677;-15.363148418946139;20.475708716226638;15.363148418946139;-1.1792211048640069;0.20179252118611385;0.18967942390624515;0.07692307692307693;0.02564102564102564;0.0
1823;605.977;43.06844;658.25366;90.85076;413.89532;78.86783;4.0986;0.5193113;1.8504213;1.6679785;0.69733715;413.89532;78.86783;2.8209069;0.5193113;0.6441423;1.4758377;0.69733715;97.18455;28.050694;3.4365244;0.6441423;1.0680187;0.0;0;-9.088598536516205;-8.000115137419073;11.46608705666133;11.426083131696998;-1.5782258534040006;0.35918992629332386;0.2593701779801837;0.3333333333333333;0.10256410256410256;0.05128205128205128
1824;740.14;578.62744;698.58594;0.65799356;156.46721;60.23485;5.350257;0.26967034;1.1713762;1.5145223;1.587999;156.46721;27.553713;1.4767317;0.26967034;1.1713762;1.1190135;1.5705343;19.72272;3.216943;1.8252559;0.7003607;1.0961744;0.0;0;16.167663479713845;7.112104205278541;24.806758346212707;15.076532704182313;-5.2631761875750875;-0.06723348815313548;-0.3933460969827606;0.05128205128205128;0.02564102564102564;0.0
