[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[m];
-8_1;-7_1;-6_1;-5_1;-7_2;-5_2;-4_2;1-3_2;1.8-3_2;3-3_2;4-3_2;-7_3;-5_3;-4_3;1-3_3;1.8-3_3;3-3_3;4-3_3;-7_4;-5_4;-4_4;1.8-3_4;rch;offset;complete
862.16003;287.337;391.785;91.74209;110.31027;87.51792;8.800115;0.8455316;1.095981;0.87745243;1.6043267;110.31027;83.24296;4.7873216;0.8455316;1.095981;0.87745243;1.1257852;58.65356;56.146442;7.5730743;0.034190517;1.0171547;0.0;0
348.84637;844.40704;792.29553;3.0893016;18.410187;23.30122;3.8349009;0.39297533;0.18185097;1.7614102;1.3021709;18.410187;23.30122;9.497645;0.3927869;0.18185097;0.3171789;1.3021709;6.1305923;2.187643;5.944231;0.18185097;0.78178585;0.0;0
662.414;659.25635;990.54114;68.87155;678.9463;17.203583;3.419905;1.5982633;0.37038237;1.9613817;0.85884726;13.809777;17.203583;7.1261754;0.17922826;0.37038237;1.5041043;0.7825213;4.5986557;17.203583;9.656585;0.37038237;1.1226228;0.0;0
408.5869;967.0273;531.3087;38.511627;505.79144;55.161995;9.56474;1.8274328;0.5399389;0.8266026;1.580059;505.79144;55.161995;3.025855;0.32478178;0.5399389;0.8266026;1.580059;80.25942;55.161995;5.974561;0.3304766;1.224491;0.0;0
162.64897;349.2542;457.2314;66.777176;952.49524;46.07827;3.347269;0.63620895;1.7836367;0.33440778;1.5158175;723.8206;24.82971;3.6580582;0.63620895;1.1527342;0.33440778;1.5158175;65.44227;24.82971;9.123955;0.30561474;1.1487415;0.0;0
533.3758;555.9574;349.60504;9.8538685;255.01076;16.213627;8.5964155;0.068344705;0.20752801;0.089155436;0.37541234;255.01076;16.213627;6.3975306;0.068344705;0.20752801;0.089155436;0.37541234;19.20809;16.213627;4.440014;0.20752801;0.88784164;0.0;0
95.49608;792.1378;973.60535;93.714325;132.02356;61.409847;1.7910244;1.7963326;0.98448426;0.65152097;1.4343998;132.02356;61.409847;4.7550306;0.7053355;0.98448426;0.17455494;0.014223516;85.494255;9.599715;9.8949175;0.9248435;1.164303;0.0;0
879.68744;241.65202;488.45044;93.74709;32.87512;90.591156;7.9193325;1.6905993;1.580244;0.69053787;1.5872306;32.87512;59.915554;1.5657687;1.12196;1.580244;0.69053787;0.69068;10.947414;59.915554;4.2909822;0.4248863;1.2322949;0.0;0
925.0469;964.4491;186.21689;51.98814;449.80487;74.05136;6.1568637;1.595729;1.7416449;0.85746765;1.8027431;264.78494;58.092144;6.337859;1.595729;0.94799304;0.6414973;1.8027431;77.6222;26.239538;2.2165413;0.47528616;1.0488446;0.0;0
823.39703;596.4737;969.52374;51.007496;109.808716;21.034748;1.2107638;0.7191939;1.3893396;0.29860136;1.4619405;109.808716;21.034748;6.190618;0.268219;1.3893396;0.29860136;0.6827081;59.30967;7.9102716;5.190974;1.3893396;1.1468223;0.0;0
566.90283;17.818588;961.2733;63.517338;777.887;23.916775;0.6488122;0.16861607;0.53844833;0.99039674;1.4674603;749.2414;23.916775;0.17699386;0.16861607;0.53844833;0.0310894;0.3882506;52.707714;23.916775;0.17503609;0.53844833;1.0972883;0.0;0
562.0226;34.90174;441.3678;58.04889;81.26594;55.800365;2.99009;1.9499933;0.2516227;1.8872966;1.8042166;81.26594;4.527569;3.8247933;0.39669177;0.2516227;0.57814616;0.29660353;73.99597;4.527569;7.317584;0.2516227;0.7899899;0.0;0
984.7613;883.39386;354.70416;54.400303;921.54724;67.783966;6.577986;0.9918871;0.32421744;0.47266346;0.39660594;470.81775;42.474438;7.328375;0.9901023;0.32421744;0.18249606;0.39660594;52.60968;42.474438;7.245846;0.31979132;0.80568147;0.0;0
255.42267;648.82874;683.63306;58.960197;545.4454;97.90164;3.607536;0.71965635;1.5428476;1.3726659;1.1045697;276.41428;97.540764;1.8158354;0.71965635;1.5428476;0.87993765;0.49473473;67.74803;32.57385;8.653491;0.079393044;0.98044276;0.0;0
85.18888;765.4418;830.6349;85.87715;699.4082;10.571497;2.718812;1.5566491;0.6001011;0.085585065;1.7880638;163.38768;10.571497;8.524202;1.396741;0.6001011;0.085585065;0.92074597;61.080444;10.571497;7.20513;0.6001011;0.9013317;0.0;0
566.32153;786.17584;503.5468;61.145573;139.60794;54.67986;5.8228216;1.3446952;0.6823653;1.2911814;1.2669806;139.60794;19.227276;5.679966;1.3446952;0.6823653;0.10094653;1.011013;74.46831;19.227276;0.3697789;0.6823653;1.2460754;0.0;0
335.49774;426.2552;337.50485;19.663853;98.610275;98.7387;9.526022;0.0933125;0.35929245;1.8756615;1.8633726;98.610275;42.835724;4.0749264;0.0933125;0.35929245;1.8408618;1.8633726;80.53337;42.835724;8.888241;0.35929245;0.8026206;0.0;0
329.1154;800.6251;308.38007;91.39981;360.14694;11.178589;1.2273088;1.9172114;0.874944;0.5718652;0.110352285;360.14694;11.178589;9.868819;0.041850265;0.874944;0.5718652;0.110352285;73.66525;11.178589;5.3438826;0.874944;1.2172823;0.0;0
17.014502;938.1571;333.33273;21.674465;525.23016;97.259605;6.4493675;1.1165668;0.6757386;1.6343082;0.435774;525.23016;97.259605;6.382023;0.9969887;0.6757386;1.6343082;0.435774;92.98265;59.387974;6.0943823;0.6757386;1.0734934;0.0;0
600.27704;180.4494;126.85261;16.599653;579.74695;46.271576;9.124898;0.38459474;0.7204636;0.17407341;0.4504766;448.61533;46.271576;9.258702;0.38459474;0.09775908;0.17407341;0.4254097;94.55176;46.271576;4.147757;0.09775908;1.1910646;0.0;0
271.39337;766.49506;780.8342;99.70608;336.49057;71.76723;5.4155936;0.041779622;0.07724257;0.7228889;0.16627564;142.03293;7.7982535;9.99097;0.041779622;0.07724257;0.7228889;0.16627564;19.769876;7.7982535;4.2563243;0.07724257;0.7741129;0.0;0
195.97997;314.71408;113.91026;21.420328;279.93567;42.58462;9.6422205;1.1089528;0.930513;0.0233368;1.2492224;22.085274;26.590668;4.5966406;1.1089528;0.16596203;0.0233368;0.4196516;7.3543963;10.42563;3.788954;0.16596203;0.9102958;0.0;0
50.02761;328.27808;404.33136;10.099326;981.59644;84.12031;5.982967;1.1921401;0.23266351;0.71666783;0.8088918;388.28665;7.3958745;3.62332;0.5199734;0.23266351;0.04273099;0.55967814;62.42206;1.9643558;7.95815;0.23266351;0.87974936;0.0;0
370.71796;418.6273;836.59393;56.244522;279.9353;90.86094;6.7292943;0.20825306;1.0759971;0.62658143;0.4925115;279.9353;19.512424;8.683264;0.20825306;0.96094525;0.62658143;0.4925115;14.225482;19.512424;0.039489865;0.9085693;1.215505;0.0;0
880.1792;865.08234;410.06485;82.73666;146.54565;16.749851;7.9148874;1.0944068;1.3416755;1.3885837;1.4581925;146.54565;16.749851;0.112876244;0.48188746;1.3416755;1.0114536;0.99509084;44.58478;16.749851;1.8237107;1.3416755;1.2460912;0.0;0
343.3041;31.835506;301.81418;6.168997;365.86508;74.74951;2.0052385;0.86912984;1.096752;0.5960756;1.3555802;365.86508;60.084236;4.630399;0.86912984;1.096752;0.5960756;0.7283435;33.883987;4.0287213;7.4856534;1.096752;1.1187979;0.0;0
682.28345;439.58694;948.7712;49.06141;310.8326;2.171879;5.606319;0.8808776;0.30147567;1.6479585;0.08804013;310.8326;2.171879;6.4440775;0.6052316;0.30147567;1.1432469;0.08804013;47.798885;2.171879;4.0924964;0.30147567;1.0286746;0.0;0
758.9815;683.2472;135.27832;6.9433837;427.51785;27.758327;6.1464915;1.9507706;1.2368255;0.5899986;0.88461107;427.51785;8.795622;8.106143;1.463892;1.2368255;0.5760642;0.88461107;79.44344;8.795622;4.243732;0.12342839;0.82233286;0.0;0
334.8198;119.3113;886.0054;42.926243;627.4766;55.27902;1.2102752;0.5988126;0.8314687;0.45440584;1.4432423;627.4766;28.185719;6.8543787;0.063952334;0.8314687;0.45440584;0.9121591;36.08036;28.185719;6.223344;0.78865385;1.0964712;0.0;0
823.4243;794.33105;71.45603;34.461617;607.11646;60.360184;4.560563;1.7694795;0.7251921;0.994108;0.21570587;582.44855;60.360184;0.21101107;1.4084522;0.7251921;0.994108;0.21570587;93.205475;60.360184;0.7738407;0.67109907;1.0782349;0.0;0
694.9609;942.4836;419.3941;13.799229;701.307;36.59012;7.709077;0.6955932;0.30606502;1.3163514;1.5919527;701.307;36.59012;6.752822;0.6955932;0.30606502;1.0177423;1.2848203;89.194664;36.59012;6.90094;0.30606502;1.2274845;0.0;0
563.6498;100.025475;635.4039;93.109;165.11823;27.116776;0.41665527;0.3672084;1.9887184;1.7785673;1.2359412;33.74678;27.116776;6.532489;0.3672084;0.4458653;0.20976676;1.2359412;11.237678;27.116776;7.7477856;0.385816;0.85397846;0.0;0
10.982539;161.41866;376.338;63.525208;55.48492;17.24785;4.140785;0.31300932;0.7914179;1.6288828;1.4390793;55.48492;17.24785;0.10216396;0.19225274;0.13284679;1.5998533;1.4390793;18.476479;17.24785;3.985841;0.13284679;1.1142287;0.0;0
44.739857;974.35626;539.2604;84.32133;792.9017;24.047295;1.4657192;1.8818697;0.9181775;1.0537628;0.5082985;543.4972;24.047295;2.997601;1.7373608;0.4365075;0.7976395;0.5082985;11.296044;24.047295;6.959702;0.4365075;0.86809593;0.0;0
990.9572;205.87709;211.96165;90.60386;224.98111;13.109684;1.7657285;0.056350976;0.19782092;1.9567997;1.4979235;224.98111;13.109684;4.703407;0.056350976;0.19782092;0.56356025;1.4270926;41.587505;13.109684;4.551266;0.19782092;1.2420834;0.0;0
784.46106;88.150276;573.3442;93.02551;322.50836;26.190489;5.1306195;0.44612968;1.3541915;0.60006756;0.35565564;223.9125;26.190489;6.330116;0.44612968;0.86402905;0.23647103;0.17010136;32.340805;23.732922;4.1844716;0.86402905;1.2213018;0.0;0
938.18964;952.6706;143.21313;74.83665;461.12292;82.145805;0.30452338;0.6875432;0.5724905;1.9989318;1.7220794;144.5104;82.145805;6.807591;0.6875432;0.24991268;0.39565286;1.590897;22.80705;54.520874;0.24890079;0.24991268;0.92655337;0.0;0
903.28015;893.6965;798.1354;30.764137;719.1433;28.823475;4.2553177;1.3170319;1.4829285;0.77651775;0.41993335;374.45065;21.658249;5.440521;0.5979745;1.4829285;0.11394675;0.41993335;79.092445;21.658249;9.820427;0.041013006;0.96257436;0.0;0
30.238554;659.1682;587.952;82.91037;171.9486;90.77812;0.26679456;0.75784343;0.14358296;0.53219235;0.54377097;171.9486;72.21286;9.931155;0.75784343;0.14358296;0.53219235;0.54377097;55.94552;0.97263557;4.8434315;0.14358296;1.0024866;0.0;0
793.92883;555.9166;487.1128;52.066273;903.37823;24.598389;9.256346;0.05062301;0.6007063;0.77176744;1.3450007;563.593;24.598389;6.8623934;0.05062301;0.6007063;0.77176744;0.8179494;93.070755;24.598389;8.731051;0.18990587;0.82832205;0.0;0
456.63428;920.04034;64.120125;27.238226;328.31207;49.247192;8.83071;1.0387498;1.4938529;1.1757771;0.6737607;328.31207;49.247192;1.6608528;1.0387498;0.17950998;1.1757771;0.6737607;45.655178;25.454224;4.0880833;0.17950998;0.89958316;0.0;0
791.6626;658.9649;504.77658;38.638805;982.83606;16.840233;2.124266;1.7700868;0.79805464;0.9531315;0.62500876;147.7893;16.840233;7.287477;1.5755578;0.79805464;0.34086284;0.43191382;96.32701;8.602988;2.7858682;0.30417478;1.0878367;0.0;0
16.648626;661.8127;567.9337;30.19223;292.55844;1.8077587;0.66738564;1.7742764;0.078228354;0.109873235;0.134473;71.26966;1.8077587;2.154793;0.51414204;0.078228354;0.109873235;0.134473;67.45743;1.8077587;7.579903;0.04460099;0.96070194;0.0;0
295.31732;845.2487;273.01083;46.673782;728.3965;62.59147;2.5138502;1.9832746;1.5811893;0.71845347;1.6420095;610.24615;62.59147;1.6894954;0.28851074;1.5811893;0.71845347;1.6420095;43.089558;10.997608;7.701679;0.41473737;1.0755862;0.0;0
753.81055;656.7132;680.81445;78.15538;382.90244;33.842804;0.2936352;0.6913611;1.931539;0.98872185;0.92413104;382.90244;32.658596;6.3097377;0.6913611;1.4053904;0.98872185;0.14410895;68.45921;32.658596;8.99045;1.0398841;1.13734;0.0;0
795.0906;508.6401;85.9975;48.538246;838.22186;34.573;7.35054;0.25370097;0.75926274;1.329954;0.7921711;453.43982;34.573;5.1508064;0.25370097;0.75926274;1.0937725;0.7921711;89.94745;34.573;7.6430836;0.75926274;0.8935731;0.0;0
623.51746;395.82428;216.60219;26.859072;467.78253;40.83444;5.7432055;0.14838168;1.246974;1.9065696;0.4986176;244.62488;40.83444;9.466289;0.14838168;1.246974;0.19498847;0.4986176;15.048541;40.83444;7.0266457;0.62754864;1.1262447;0.0;0
308.24362;508.10254;740.17303;8.831567;871.82654;77.79819;5.4429574;1.7355125;0.7515755;1.9122487;1.114896;382.99457;77.79819;5.8344755;1.2684232;0.22312027;0.05126475;0.031045867;49.229473;63.452732;0.05988393;0.22312027;1.1268401;0.0;0
317.25897;527.25385;155.75;85.590034;756.39923;40.034184;8.521202;1.4989455;1.1144152;1.0329263;1.123566;515.11383;40.034184;5.222494;0.5059958;0.09077733;1.0329263;0.48513526;14.739167;3.5090504;1.6954641;0.09077733;0.8507825;0.0;0
967.0963;367.22357;253.09334;41.795124;590.16833;8.732035;8.095032;1.2588717;1.4797416;1.1424911;0.01468186;590.16833;8.732035;1.3721406;1.2588717;1.4569207;1.1424911;0.01468186;66.19018;8.732035;5.7608485;0.15647528;0.7617354;0.0;0
444.82007;453.63724;654.3468;44.248062;257.49002;27.947485;4.094727;0.9985531;1.269496;1.3990861;0.18034953;257.49002;27.947485;8.61657;0.9680484;0.71417975;0.06680757;0.050513837;11.146993;27.947485;5.7446027;0.71417975;1.180661;0.0;0
452.6543;803.8532;731.5533;76.39578;267.26904;57.655308;6.1072655;0.9201079;0.63627416;1.6723005;1.2297188;267.26904;49.416405;3.176807;0.5342032;0.27443627;1.6637644;0.43338475;56.240128;17.224129;6.5401425;0.27443627;1.1720759;0.0;0
556.80945;422.34824;60.97436;84.98768;991.5079;99.34934;4.423661;0.99296427;0.39842522;1.4930022;0.57510304;644.36444;29.200518;4.173696;0.99296427;0.39842522;1.4930022;0.57510304;27.685085;9.013145;6.336573;0.39842522;0.77301985;0.0;0
415.40732;35.30417;135.32352;51.163376;926.1341;14.400384;6.243857;0.7340508;1.0932251;1.4438181;1.9677806;129.38237;14.400384;5.0329638;0.7340508;0.05005875;0.4421251;1.9663138;27.708601;14.400384;1.0990803;0.05005875;0.86617774;0.0;0
557.14484;290.18912;451.65683;63.27355;147.03421;32.412815;1.5237333;0.95460755;1.3224008;0.90007687;0.50467616;123.140396;32.412815;9.565393;0.95460755;1.3224008;0.90007687;0.50467616;76.74934;2.510132;9.46408;0.70734537;0.9365446;0.0;0
438.01205;239.42444;596.867;23.991755;212.02386;48.61077;3.0078015;0.42855567;1.1532476;1.73921;0.31257722;212.02386;25.396395;2.5929341;0.42855567;0.81172454;0.53306717;0.31257722;25.344458;0.372817;4.5086675;0.81172454;1.21529;0.0;0
828.44775;795.6462;459.2434;93.51329;115.74624;94.4699;2.5263171;0.24435823;0.2650002;1.3284688;0.09883075;115.74624;84.226685;6.8510995;0.24435823;0.2650002;1.3284688;0.09883075;15.177552;83.353775;7.34337;0.2650002;0.7703684;0.0;0
909.9605;454.80014;650.5993;56.835335;209.32442;10.931353;1.6829954;0.43047738;0.71654207;0.32680464;1.3761744;209.32442;10.931353;7.0586796;0.43047738;0.71654207;0.32680464;1.3761744;44.861565;10.931353;7.42617;0.5796108;1.2367944;0.0;0
932.7892;287.50745;758.433;71.988525;297.3352;79.40282;4.1442423;1.9422183;1.4918509;1.2007695;0.58833057;297.3352;44.33008;0.25922108;1.663563;0.7057092;1.2007695;0.434321;50.34706;44.33008;2.1433246;0.7057092;0.88680834;0.0;0
568.65326;812.59784;950.0484;11.509884;839.2507;72.32317;7.267729;1.9814662;0.3020297;0.6280124;0.55519503;89.540474;72.32317;3.9299934;1.6014538;0.22540507;0.6280124;0.1735497;41.5384;45.29831;4.122558;0.22540507;0.96764886;0.0;0
447.72708;29.024637;356.3819;63.728405;104.23043;30.713144;3.9666061;1.5055078;1.7679292;0.41410288;0.22976571;104.23043;30.713144;0.41760105;1.5055078;1.4220282;0.3791315;0.22976571;56.541862;30.713144;0.55361307;0.44447744;0.7514645;0.0;0
708.1877;182.50833;171.47372;36.958084;883.2994;77.39799;9.82653;1.6760105;0.9384001;1.30121;0.114419915;57.595753;57.491245;1.4593914;1.6760105;0.9384001;1.30121;0.114419915;42.82584;14.912003;0.28663588;0.9384001;0.8145691;0.0;0
839.94037;828.68524;271.44318;45.06129;972.2108;57.5299;3.027886;0.21609706;1.5844133;1.2880776;0.4684174;362.52423;57.5299;0.7851034;0.21609706;0.80016255;1.2880776;0.4684174;36.551105;57.5299;1.5132674;0.29665077;0.8548264;0.0;0
567.3524;555.1452;156.6828;68.247986;288.92267;17.218885;9.481816;0.25482294;0.6882032;1.9098877;0.79927;288.92267;17.218885;2.5362127;0.25482294;0.6882032;1.2746004;0.76022536;55.509712;17.218885;1.1753664;0.021713477;1.2410271;0.0;0
702.9812;775.91327;400.3032;79.65312;461.6715;28.645397;1.9436014;0.19438274;0.72483903;1.9526802;1.3275042;461.6715;28.645397;6.9383564;0.19438274;0.72483903;1.003025;1.3275042;12.825923;28.645397;7.1751213;0.42001534;1.2417619;0.0;0
752.23206;839.79425;873.8416;35.001587;534.0351;32.901196;3.214538;0.13575938;1.9343865;0.8234882;0.21138191;465.55035;32.901196;1.4907066;0.13575938;0.49881265;0.8234882;0.17083283;11.90385;8.021366;4.9400277;0.49881265;0.8781846;0.0;0
679.6298;942.5438;353.5893;87.336365;213.63245;32.370636;1.6491739;1.4972098;1.1390266;0.36525252;0.7386698;213.63245;32.13887;3.95585;1.0967299;0.31904784;0.36525252;0.13961263;88.59492;32.13887;3.8923218;0.31904784;1.1893066;0.0;0
748.67224;72.79035;157.33447;21.97713;734.2606;74.6619;2.3867223;0.122242115;0.21279445;0.28951186;1.9849021;682.72656;40.37628;5.7330003;0.122242115;0.21279445;0.21445909;1.0933679;69.79427;40.37628;1.6705315;0.21279445;0.80390954;0.0;0
216.55888;801.2424;527.40656;56.333534;584.1988;66.06345;1.5795445;1.8985907;1.915755;1.9487742;1.365434;584.1988;66.06345;2.052597;1.8718835;1.4320734;0.8079399;1.365434;40.936405;66.06345;3.9442384;1.4320734;0.95967627;0.0;0
503.3908;711.67847;992.02435;15.211421;121.05558;82.00353;6.2520247;1.3115337;0.7559527;0.7978159;1.9983963;121.05558;82.00353;2.5919676;1.0433575;0.3927946;0.7978159;0.5555707;41.64965;18.941185;8.045824;0.3927946;1.0100764;0.0;0
592.38586;214.95534;196.29941;28.996052;897.02246;51.128506;2.0141454;0.35004377;1.4233453;0.692138;0.16802225;703.57056;51.128506;5.561682;0.35004377;0.25278708;0.692138;0.16802225;42.085117;46.47496;9.206633;0.04888942;0.8256657;0.0;0
12.453152;932.38525;780.0962;89.551605;309.17078;35.11811;0.8604702;1.6368699;0.26583773;1.2460816;0.81570095;309.17078;35.11811;7.000171;1.6368699;0.26583773;0.1631523;0.12227107;87.85806;35.11811;3.8980405;0.26583773;1.0551511;0.0;0
857.4029;410.15985;825.12537;1.254522;164.68484;6.8683515;2.6715431;1.6491506;1.7120923;0.124054514;0.468156;164.68484;6.8683515;4.76296;1.6491506;1.308414;0.124054514;0.468156;97.47561;6.8683515;7.141815;0.78180957;0.99249727;0.0;0
613.92426;888.73444;407.32495;91.56956;982.0358;79.4598;6.7872167;1.1321387;1.9185548;1.2970471;1.8837091;981.53217;43.88177;3.6377869;1.1302638;1.17495;0.13471688;1.1231643;37.015118;24.633963;8.465052;1.1391828;1.2474492;0.0;0
137.84497;609.06256;623.3559;32.907364;111.879906;7.5694227;4.2920265;0.19105813;0.7718682;1.7527438;1.8115205;111.879906;7.5694227;8.498878;0.19105813;0.55572426;1.3720628;1.8115205;72.855125;7.5694227;3.9499135;0.55572426;0.8711845;0.0;0
818.1935;531.48047;438.0497;69.60996;69.09972;30.21631;1.5700192;0.80754846;0.29798645;1.4512961;1.1423413;69.09972;30.21631;8.334393;0.3720303;0.29798645;0.68046075;1.1423413;32.38362;30.21631;2.8744977;0.29798645;1.2249022;0.0;0
719.8864;167.9287;269.70367;9.262657;245.17747;66.92148;0.6438674;1.1015892;1.1197169;0.8407316;0.6211866;245.17747;51.270695;2.7224934;0.66636276;0.43147266;0.549982;0.6211866;76.3293;51.270695;3.6972883;0.43147266;0.9451917;0.0;0
760.71655;915.1843;431.8576;64.16302;326.07227;76.44061;7.2962537;1.4901536;0.33195654;0.24112229;1.0942643;326.07227;1.9251889;7.167464;0.038946263;0.33195654;0.24112229;1.0942643;95.57504;1.9251889;4.176462;0.33195654;1.2214963;0.0;0
398.12204;561.0953;104.337234;90.955185;439.46463;6.944426;7.0440555;0.60402244;0.8898578;0.49007297;1.7435333;35.3979;6.944426;6.2393456;0.60402244;0.38842788;0.16740781;0.9451589;13.3122425;6.944426;7.234617;0.38842788;1.0176405;0.0;0
855.66046;16.03148;709.88654;55.56467;688.31854;60.801006;4.6206317;1.7475827;1.2490883;0.5381954;1.1519953;374.78702;9.811713;0.7132402;0.26496246;0.7069549;0.5381954;0.66652066;15.754454;9.811713;2.809157;0.7069549;0.98157656;0.0;0
419.8873;28.101696;830.9011;36.275936;372.05624;13.800178;5.2822123;0.5089686;0.2872046;0.77599627;1.5328751;372.05624;13.800178;0.64011586;0.5089686;0.2872046;0.77599627;0.65233505;81.672;13.800178;1.4870397;0.2872046;0.77789617;0.0;0
574.8041;779.85626;314.32593;79.3784;563.7403;75.748276;2.4125237;1.996415;1.8965572;0.27536038;1.3786514;187.97546;47.977848;0.012884931;0.5039054;1.1491706;0.27536038;0.74622726;50.726624;47.977848;5.6794324;0.80466413;1.1144729;0.0;0
10.63588;170.31699;570.8121;71.30127;15.753311;73.0123;4.858515;0.23896006;1.4141221;1.1555513;0.20409381;15.753311;73.0123;1.4695452;0.23896006;0.2253401;1.1555513;0.20409381;5.2458525;58.092075;0.21254551;0.15214562;0.8318643;0.0;0
648.4244;602.75104;239.82704;11.857487;391.0507;74.83095;7.28878;1.6675698;0.72894776;0.7389596;1.5181618;17.026598;12.563996;1.1938188;0.25527066;0.71990746;0.7389596;1.5181618;5.669857;12.563996;4.8471336;0.71990746;1.1264411;0.0;0
720.994;684.2711;136.18585;66.603584;945.519;6.4693813;7.717611;0.27311158;0.83721864;0.99777794;0.42509428;562.8314;6.4693813;1.0307956;0.27311158;0.83721864;0.25302705;0.42509428;14.875235;6.4693813;7.0615025;0.7320321;1.060146;0.0;0
571.4383;286.57193;666.98236;66.49912;777.09827;55.986584;3.4115438;1.5210329;1.6977552;0.57742155;1.7423893;93.658905;31.1693;4.0406556;0.28629625;1.5973372;0.037000883;1.2155427;46.229122;31.1693;2.6359036;1.5816281;1.1765532;0.0;0
501.59323;573.62067;142.76653;75.21693;743.3926;24.160877;6.791717;1.7259794;0.9572484;0.9131881;0.6262039;743.3926;24.160877;7.2219615;1.1436888;0.5243384;0.9131881;0.14683488;23.383095;24.160877;0.1666408;0.50557834;0.98429954;0.0;0
811.8371;247.85616;784.1593;31.699057;311.47083;49.631214;4.8699794;0.6327079;1.9742905;1.4281733;1.1328725;311.47083;41.70133;4.5840597;0.6327079;1.5827967;0.6821177;1.1328725;39.209637;22.21878;8.859635;1.5827967;1.0562056;0.0;0
684.55896;946.8523;279.03702;40.18767;493.2944;98.94219;7.3959646;0.21165451;0.1337268;0.1855651;0.578629;410.83975;34.917873;5.52211;0.21165451;0.1337268;0.1855651;0.16981515;25.524754;34.917873;3.6588173;0.1337268;0.96468055;0.0;0
285.2933;861.5685;820.32825;96.007805;846.07825;9.138245;6.9108987;1.9998193;0.5499605;1.0250875;0.026972147;110.35929;9.138245;3.3670194;1.2049173;0.5499605;1.0250875;0.026972147;87.04169;9.138245;3.3421023;0.5499605;1.0222685;0.0;0
959.4826;295.16235;374.81952;57.388348;881.3541;59.445797;7.5060635;1.942394;1.0417097;1.2404734;1.5624685;457.214;59.445797;6.5802107;1.0808868;1.0417097;1.2404734;1.5624685;32.522827;59.445797;7.0463047;1.0417097;0.94879156;0.0;0
710.1945;533.52637;375.15417;50.899647;713.4376;16.583454;1.657185;1.516074;0.28033122;1.3386755;1.4325861;356.14655;16.583454;3.321649;0.42848033;0.28033122;1.2670583;0.21856207;62.598465;16.583454;1.7093214;0.28033122;1.112425;0.0;0
988.0595;505.62653;753.067;98.68629;461.976;51.05409;3.2279994;0.7791158;0.7188935;1.8463566;1.848059;196.03609;51.05409;3.1076508;0.7791158;0.7188935;1.0263124;1.664276;98.68792;51.05409;6.9079;0.7188935;1.0309014;0.0;0
971.5487;960.42303;515.16315;23.032808;82.433395;52.137924;2.6571877;0.27745727;1.0447555;1.5644319;1.1492847;82.433395;41.73091;9.449627;0.27745727;0.20442548;1.0090281;1.1492847;27.450321;22.320595;6.1277914;0.20442548;0.8574178;0.0;0
919.72064;400.0885;208.96765;39.853897;128.15977;45.676945;4.4762177;0.8419201;0.5293722;1.4805995;0.38441437;128.15977;6.256754;4.397238;0.8419201;0.5293722;1.4805995;0.38441437;68.92264;6.256754;2.1411123;0.5293722;1.2219443;0.0;0
757.8178;566.6053;851.9045;76.01237;10.289992;63.99759;4.6544757;1.4434817;0.33756855;1.7373197;0.34996533;10.289992;29.952984;4.4738064;1.4434817;0.33756855;0.5997577;0.34996533;3.4265676;2.1175692;3.649945;0.33756855;0.91910636;0.0;0
613.3351;929.41956;346.75168;71.338745;365.60776;97.421875;6.6763988;0.3132043;0.5440076;1.8297027;0.78470296;108.39475;34.6357;0.7357525;0.3132043;0.5440076;0.3887409;0.78470296;55.40899;5.9945097;9.090658;0.5440076;1.0823659;0.0;0
180.44896;171.18294;111.74899;96.67339;33.150124;80.54135;5.700375;0.043432746;0.17431787;1.6803049;0.6680083;33.150124;10.281994;9.213954;0.043432746;0.17431787;0.63471407;0.6680083;11.038991;10.281994;7.06688;0.17431787;0.96672267;0.0;0
547.9179;554.9808;421.84103;65.46461;440.67157;95.856514;5.80295;1.8090302;0.3999103;1.2318499;0.8219529;440.67157;15.500467;3.6915398;1.8090302;0.3999103;1.2318499;0.33550873;88.897575;12.73594;8.317995;0.3999103;1.2385268;0.0;0
767.7228;114.61619;578.22217;31.378187;601.5662;19.026352;6.3335185;1.4029799;0.13142027;1.6877636;0.4576713;375.9409;2.3976073;6.805257;1.287611;0.13142027;0.60296714;0.022001032;74.6221;2.3976073;4.2372394;0.13142027;1.061511;0.0;0
525.64856;621.3239;613.7865;39.82543;599.9213;99.323616;2.7361681;1.3907418;1.9055371;0.65956;1.9774071;65.78456;43.91903;6.71442;0.28155738;0.45431694;0.65956;0.018680546;21.90626;29.767492;6.338488;0.45431694;0.9438558;0.0;0
869.55676;372.02637;837.2518;9.062321;559.74457;30.585861;2.269055;1.8948996;0.33041805;1.9044341;0.18055682;64.322174;17.04976;8.859578;0.20612611;0.33041805;0.7647721;0.18055682;11.432762;17.04976;3.100622;0.33041805;1.0242894;0.0;0
118.55934;967.9597;545.99274;92.379654;233.90915;3.5131507;2.1597338;1.0462036;0.01252356;0.35518962;1.48093;68.86539;3.5131507;8.789215;0.19359313;0.01252356;0.35518962;1.1189418;22.932175;3.5131507;4.368203;0.01252356;1.229903;0.0;0
387.13095;421.2551;231.47337;12.953936;523.997;43.679985;7.796688;0.6429731;1.9151924;0.46613747;1.1395918;523.997;43.679985;1.5460819;0.6429731;0.9381615;0.46613747;1.0183914;71.46594;26.271818;9.762895;0.61096597;1.0903938;0.0;0
