model_run;-8_1;-7_1;-6_1;-5_1;-7_2;-5_2;-4_2;1-3_2;1.8-3_2;3-3_2;4-3_2;-7_3;-5_3;-4_3;1-3_3;1.8-3_3;3-3_3;4-3_3;-7_4;-5_4;-4_4;1.8-3_4;kf_riv;rhk;rch;offset;complete;ME;50E;MAE;50AE;RBIAS;RABIAS;r_rank;r_lin;n_5m;n_3m;n_1m;MAE_sfr;ME_sfr;RBIAS_sfr;RABIAS_sfr;E_multi
247;482.5143;73.88949;5.789139;5.4657035;58.268856;8.83074;1.7436056;1.9047753;1.5370836;1.0082788;0.57362586;56.19413;1.6040226;1.6739128;1.5528399;0.64469343;1.0082788;0.57362586;47.64315;1.1140721;1.4660871;0.64469343;4.463564;0.009584007;0.99530846;0.0;0;;;;;;;;;;;;;;;;
248;474.83682;70.37515;1.471631;4.3607607;50.672146;4.7179728;0.8503565;1.9476533;0.7320813;0.64616644;1.3787452;50.672146;1.2818714;1.5649643;0.57916194;0.59967655;0.64616644;1.2960715;37.39068;0.5313217;1.8591481;0.59967655;1.6011748;0.009347781;1.0265266;0.0;0;;;;;;;;;;;;;;;;
249;485.17642;79.30647;4.7588806;5.8136;50.721565;3.7003167;1.640406;1.3383051;0.97080606;1.7954854;0.6079203;50.721565;0.7545679;0.70841867;1.3383051;0.7120939;1.3524704;0.6079203;38.456863;0.7545679;1.2214117;0.6882841;2.5433373;0.0097458465;1.003853;0.0;0;;;;;;;;;;;;;;;;
250;530.3862;77.90209;5.286926;9.317702;52.99443;9.854958;1.3053392;0.95003873;0.5872241;0.80091304;1.3565438;52.068855;1.1283987;1.7171941;0.95003873;0.5872241;0.80091304;1.2668699;38.85096;1.1283987;0.6984997;0.5872241;2.4922955;0.009349863;0.95858437;0.0;0;;;;;;;;;;;;;;;;
251;573.4981;79.82162;9.288468;4.8906155;56.812435;7.160845;1.272327;1.7773137;0.9095818;1.4516054;0.8544416;56.812435;1.4518973;1.8403105;1.2102504;0.7561171;1.4516054;0.8544416;36.444508;0.971604;0.6120997;0.7561171;2.4507513;0.009434413;0.9705645;0.0;0;;;;;;;;;;;;;;;;
252;490.7794;79.10161;3.7726562;2.1537955;58.42185;3.5436184;1.3023837;1.8363113;1.5093737;0.9405883;1.9223312;51.275665;1.3048521;1.9287757;1.1374754;0.6067058;0.9405883;0.55057156;33.002323;1.3048521;0.5564067;0.5712402;4.5975685;0.009830947;0.96145153;0.0;0;;;;;;;;;;;;;;;;
253;449.5679;73.15813;2.434883;6.955591;58.693756;5.720181;1.9632097;0.94592047;1.7115295;0.8449027;1.1685469;58.62306;0.5091503;0.8400418;0.94592047;1.6919477;0.8449027;0.5330971;49.89657;0.5091503;1.8309119;1.5011965;4.556726;0.009389386;0.9621589;0.0;0;;;;;;;;;;;;;;;;
254;447.33246;76.91583;0.96832514;1.1855081;52.075153;6.7555337;1.3769696;1.6012101;1.9036542;1.170256;1.4411569;52.075153;1.7304976;0.6888787;1.1495923;1.0043159;1.0546705;0.85410863;44.00341;1.4777244;1.4453;1.0043159;2.4729476;0.009416438;0.95050454;0.0;0;;;;;;;;;;;;;;;;
255;549.2029;73.065544;2.0066338;9.455049;57.674152;7.378638;0.5662687;1.9267626;1.0191189;1.5984514;1.3949624;51.69669;1.589632;0.71269166;0.572103;1.0191189;1.5984514;1.0694686;47.020554;0.96348214;0.7289329;0.8661213;3.2596276;0.009926884;1.015875;0.0;0;;;;;;;;;;;;;;;;
256;563.3138;78.88211;7.7328806;9.452978;56.40775;2.8054554;1.933847;1.1482725;0.88985646;0.84587437;1.884749;56.40775;0.94771206;1.7173885;1.1482725;0.88985646;0.61618394;1.884749;41.542416;0.94771206;0.9956289;0.7023218;4.4948606;0.009293817;0.9940704;0.0;0;;;;;;;;;;;;;;;;
257;421.0556;74.10753;4.948789;1.7384977;59.2673;6.5110574;0.92249477;0.6222737;1.7760428;0.639077;1.7335538;53.849487;1.3874452;1.2322053;0.6222737;1.6121643;0.639077;1.5414623;42.1553;0.8586252;0.91848636;0.7321523;1.9142334;0.009586153;1.0285187;0.0;0;;;;;;;;;;;;;;;;
258;413.31177;73.75887;2.7083979;5.91307;57.72861;8.610085;1.205287;1.75028;1.0392183;1.2275801;1.6880839;51.875248;1.4841273;1.3484341;0.56892353;1.0392183;0.92725146;0.7988996;47.291275;0.92630297;1.231892;0.82771844;2.7512681;0.009080043;1.0021026;0.0;0;;;;;;;;;;;;;;;;
259;518.8867;79.140686;9.390552;8.156252;55.286213;8.213304;1.7346752;1.5104337;1.115441;1.3221211;0.9809204;55.286213;0.822523;0.65107703;1.072348;0.5011355;1.3086827;0.9809204;47.460175;0.822523;1.5250218;0.5011355;4.3787146;0.009820293;0.9669611;0.0;0;;;;;;;;;;;;;;;;
260;429.23465;78.3674;8.066599;5.127664;57.831944;3.5778942;0.62687534;1.6373279;0.82630265;1.4849706;1.0229783;51.3674;1.3361194;1.2470886;0.60880065;0.8010123;0.7698444;1.0229783;37.24544;1.3361194;1.6328816;0.8010123;2.0686061;0.009179516;1.0225513;0.0;0;;;;;;;;;;;;;;;;
261;564.93286;79.66414;1.9407187;5.256822;53.082775;9.728753;0.8488642;1.4900256;0.5793906;1.17638;1.0638647;53.082775;0.6798796;0.7924615;1.271958;0.5793906;0.8487761;1.0638647;43.522957;0.6798796;0.7670875;0.5793906;2.5762873;0.009175827;0.955875;0.0;0;;;;;;;;;;;;;;;;
262;462.06693;70.66488;3.347512;9.72882;57.861454;1.0145581;1.8153076;1.1295784;0.78876567;1.0809362;1.0568128;57.861454;1.0145581;1.2057558;0.90616006;0.78876567;0.67533445;0.75484043;30.681046;0.6499452;0.71887296;0.65383506;2.0134344;0.009821916;0.9630475;0.0;0;;;;;;;;;;;;;;;;
263;428.77438;72.43339;8.629917;2.9976237;57.811684;7.989043;0.67581785;1.9467971;0.7763141;0.7289795;1.8230046;50.61325;1.7954214;1.4518424;1.534467;0.7763141;0.7289795;1.0455672;34.860123;0.592845;0.94511557;0.6128989;2.9001632;0.009989594;0.9728664;0.0;0;;;;;;;;;;;;;;;;
264;584.1941;73.008575;7.201128;5.6894226;58.552086;3.7857158;1.275044;1.4336152;1.6130569;0.9503367;1.2268438;54.962536;0.6320575;1.9081364;0.83027935;1.6130569;0.9503367;1.2268438;31.005264;0.6320575;0.85011226;0.94825035;1.6062557;0.009589709;1.0275193;0.0;0;;;;;;;;;;;;;;;;
265;433.10635;74.24352;9.504461;1.9462103;52.42396;9.464969;0.77882504;1.2879311;1.459;0.8726385;1.4981495;52.42396;1.9056609;1.7915229;1.2879311;0.71244484;0.54882455;1.3461018;35.739803;1.4567313;1.9198104;0.64233;3.434848;0.009386399;0.9785151;0.0;0;;;;;;;;;;;;;;;;
266;456.94403;74.7313;1.5938699;3.6522055;58.49001;8.735615;1.0310237;1.3347505;0.5983192;0.698712;0.83940643;58.015076;0.74295425;1.425251;1.3347505;0.5983192;0.6465578;0.83940643;41.910053;0.74295425;1.6762514;0.5983192;4.5798683;0.0094351275;1.0000188;0.0;0;;;;;;;;;;;;;;;;
267;430.7227;72.91473;7.956242;8.64323;51.690502;8.918564;1.6856557;1.6454365;0.5251551;1.9322278;1.9802862;51.690502;1.2030523;0.7737283;0.7493686;0.5251551;1.8059016;1.5849116;30.831251;0.67076427;1.7845222;0.5251551;2.5664062;0.009662969;1.0254065;0.0;0;;;;;;;;;;;;;;;;
268;423.09802;77.9045;1.5953438;7.419683;57.718998;3.1919947;1.9385877;1.4136119;1.2095889;0.77513087;1.9422125;50.32897;0.9783158;0.64698267;1.4136119;0.54667574;0.77513087;0.6777994;48.979202;0.9783158;0.5070764;0.54667574;2.5285432;0.009177769;0.9504848;0.0;0;;;;;;;;;;;;;;;;
269;404.2296;72.232445;3.9636235;6.4692345;59.299175;8.147381;1.3608618;0.6103341;1.3508434;1.3581337;1.4059085;57.306248;0.7178128;1.0459166;0.6103341;1.0690844;1.3581337;1.1330256;30.497927;0.7178128;1.8947133;0.6995527;3.1243496;0.009039989;1.0345987;0.0;0;;;;;;;;;;;;;;;;
270;411.07907;76.96517;7.731086;1.936386;50.357983;3.9271436;1.0429184;0.9162619;1.5069425;1.1043535;1.8811227;50.09897;1.064919;1.2462592;0.9162619;1.5069425;1.1043535;1.7652943;39.3637;1.064919;1.1712434;0.77508515;3.5855384;0.009923803;1.0366023;0.0;0;;;;;;;;;;;;;;;;
271;434.92828;78.517685;7.3701906;8.641356;56.260128;4.9695964;0.62022656;1.2698406;0.95412916;1.3219647;1.7512791;56.260128;1.0674776;1.2484753;1.2593577;0.95412916;0.7944714;0.73580563;32.75794;0.73647815;1.2231644;0.7880019;4.500665;0.009680576;0.97257024;0.0;0;;;;;;;;;;;;;;;;
272;410.6764;76.03698;0.9192722;3.6127946;56.595917;9.129452;1.1022233;0.7476866;1.3429906;1.3773293;0.63991296;56.595917;1.9573126;1.4937471;0.71570826;0.67405176;1.3773293;0.63991296;41.23731;1.8822471;0.9212906;0.67405176;4.2113357;0.009340468;0.9577925;0.0;0;;;;;;;;;;;;;;;;
273;518.22876;73.54159;2.7376807;5.768344;58.15143;7.4561257;1.7208025;1.7836802;1.4079968;1.2802677;1.9549527;54.448387;1.3596554;1.6569113;1.6739115;1.4079968;0.8634872;1.0680301;33.664154;1.0318763;0.84190774;1.4079968;3.6504812;0.009554222;0.9828477;0.0;0;;;;;;;;;;;;;;;;
274;536.1429;71.878914;7.9850206;3.0246198;51.028233;6.729157;1.635002;1.6649079;0.5460564;0.9947322;0.9520471;51.028233;0.9413551;1.4926804;0.8733611;0.5460564;0.9947322;0.9520471;38.368446;0.9413551;0.7937644;0.5460564;3.1784325;0.009941363;1.0180773;0.0;0;;;;;;;;;;;;;;;;
275;478.7261;71.34346;2.0479424;5.638703;59.094307;2.073658;1.0345715;1.6348269;1.986293;1.0110204;0.80693823;55.5643;0.63716614;1.8388531;0.8825621;0.9858003;1.0110204;0.80693823;47.745876;0.63716614;0.5679392;0.9858003;4.1058874;0.009079193;0.9930907;0.0;0;;;;;;;;;;;;;;;;
276;463.5982;77.44175;3.870048;6.0154696;59.93787;5.7983775;0.7548862;1.2014802;1.9175858;0.75570816;1.9857713;58.688072;1.5802133;0.6114908;0.6825544;1.4927198;0.75570816;1.7772664;30.220915;0.59080136;0.69409037;0.98085487;2.7645125;0.009777368;0.9948204;0.0;0;;;;;;;;;;;;;;;;
277;500.90524;74.69132;2.5733945;3.998263;56.721054;2.0239818;1.3155371;0.93497497;1.0641289;1.1198088;0.6535676;55.41161;1.9242554;1.9406391;0.82606053;1.0641289;1.0913852;0.6535676;37.65208;1.3527794;0.5577884;1.0641289;4.6439505;0.009094582;1.023205;0.0;0;;;;;;;;;;;;;;;;
278;575.001;70.463196;1.9142363;5.503887;54.29933;1.5827165;1.7481395;1.7568834;1.3902519;1.0430572;1.4623029;50.1455;0.56110615;1.0194794;1.4763645;1.3902519;1.0430572;1.0310816;31.927925;0.56110615;1.0387822;1.3902519;2.479038;0.009347417;1.0101538;0.0;0;;;;;;;;;;;;;;;;
279;570.2263;79.838394;8.513294;4.5950766;56.350155;9.513883;1.3434842;1.0291762;1.069274;1.98867;1.8989009;54.977108;1.9672503;1.4717064;1.0291762;1.069274;1.5894711;1.8989009;41.00108;0.94705784;0.7792498;0.8759654;2.6015837;0.009584975;1.012175;0.0;0;;;;;;;;;;;;;;;;
280;408.695;76.713036;1.4582099;7.247208;50.547062;6.290828;1.312551;1.337756;1.7584194;0.6400512;1.9866915;50.547062;0.5834613;1.0708014;1.337756;1.7584194;0.6400512;1.0220791;39.24638;0.5834613;1.6280526;0.8267214;2.5318997;0.009641698;1.0171212;0.0;0;;;;;;;;;;;;;;;;
281;436.29968;78.441826;5.7780547;5.849411;57.530342;0.9559299;1.5600643;0.9393639;0.6357102;1.3665859;1.8103085;50.774155;0.9559299;1.6988686;0.9393639;0.6357102;1.3161001;0.92237216;33.09363;0.9559299;1.7572112;0.6357102;4.240761;0.009040982;0.9799259;0.0;0;;;;;;;;;;;;;;;;
282;447.34897;74.38189;7.2033014;8.890492;50.699665;5.168162;0.69409573;1.9738812;0.7619115;1.9843158;1.850682;50.699665;1.6448729;0.77628607;1.1139933;0.7619115;1.1830966;1.6513386;35.48916;1.2074064;1.5535301;0.66059315;4.948194;0.009049889;0.9987249;0.0;0;;;;;;;;;;;;;;;;
283;449.8775;79.55439;1.424071;1.3517418;53.22591;3.5093703;1.4279546;1.5613219;1.5901536;1.8916763;1.2184099;53.22591;1.9708443;1.249275;0.77747995;1.5901536;1.1284248;0.99135864;47.091778;1.1686586;1.4078068;1.5901536;2.4073124;0.009552968;0.96075577;0.0;0;;;;;;;;;;;;;;;;
284;514.2465;71.99525;6.6641836;1.1424118;51.393986;2.3005779;0.6170873;1.9471245;0.86763036;1.540416;1.9349169;51.393986;0.6256214;1.3132304;0.9397426;0.86763036;0.9565647;1.9349169;39.571644;0.6256214;1.1104449;0.8302936;2.5231767;0.009472721;1.0340595;0.0;0;;;;;;;;;;;;;;;;
285;483.25247;71.851364;3.9399962;2.6157992;57.260414;8.354005;0.739545;1.9410081;1.9799972;1.0954024;0.79136306;53.450882;1.7863214;0.71409273;1.5037868;1.8768089;1.0954024;0.79136306;34.934467;1.2100941;1.6732237;1.8127574;1.5861368;0.00920763;1.0418117;0.0;0;;;;;;;;;;;;;;;;
286;409.85083;78.90335;8.485262;1.9790468;55.944283;2.2978415;0.5771793;0.8138763;1.7529287;1.590665;0.8828406;55.944283;1.0408323;1.6503276;0.8138763;1.7529287;1.4972337;0.78728044;36.51049;1.0408323;0.8814654;1.3995249;4.1999826;0.009386524;0.95282835;0.0;0;;;;;;;;;;;;;;;;
287;474.72284;78.91717;8.158703;5.6856513;56.99204;2.4137852;1.4213749;1.5963215;1.7441537;1.9046277;0.81589466;52.42086;1.8276544;0.97946453;1.3388343;1.7427208;1.1945531;0.81589466;42.244225;1.1380292;0.5178255;0.5890693;4.033467;0.009086268;1.0427119;0.0;0;;;;;;;;;;;;;;;;
288;504.75058;74.9902;8.124536;2.7212198;50.64566;3.016724;1.946294;1.1985714;0.7515991;1.3133569;1.5427662;50.64566;1.9755924;1.9359313;1.1985714;0.7515991;0.80713964;1.5427662;39.179905;1.8952036;0.59624255;0.7515991;2.6317961;0.009996851;1.0215663;0.0;0;;;;;;;;;;;;;;;;
289;420.33438;71.257866;4.5278378;1.0460424;53.704063;7.3832254;0.72250754;1.445284;0.799677;1.0146765;0.5513778;53.704063;1.1835538;0.71132696;1.445284;0.799677;0.9910104;0.5513778;30.301477;1.1835538;0.90584546;0.799677;3.6607182;0.0098911235;0.9705098;0.0;0;;;;;;;;;;;;;;;;
